numerochronique;datedefaillance;typedefaillance;nombreaputouchees;cause
1; 16/5/2019; DCC L;8; SW
1; 17/3/2024; DCC NL;1; HW
1; 4/5/2026; Ind;1; HW
1; 20/8/2026; DCC NL;4; FH
1; 10/7/2029; DCC L;12; SW
1; 14/9/2031; DCC NL;1; HW
1; 24/10/2031; DCC NL;2; FH
1; 6/9/2034; DCC NL;2; FH
1; 28/10/2036; Ind;1; HW
1; 28/7/2037; Ind;1; HW
1; 1/7/2038; Ind;1; HW
1; 26/11/2038; Ind;1; HW
1; 16/5/2039; Ind;1; HW
1; 22/1/2040; Ind;1; HW
1; 7/6/2040; Ind;1; HW
2; 10/9/2031; DCC NL;1; FH
2; 25/4/2034; DCC NL;3; FH
2; 25/1/2035; Ind;1; HW
2; 12/2/2036; Ind;1; HW
2; 10/12/2036; Ind;1; HW
2; 28/2/2037; Ind;1; HW
2; 12/7/2037; Ind;1; HW
2; 27/12/2037; Ind;1; HW
2; 11/3/2039; Ind;1; HW
2; 16/4/2039; Ind;1; HW
2; 27/4/2039; Ind;1; HW
2; 14/6/2039; Ind;1; HW
2; 9/11/2039; Ind;1; HW
2; 17/2/2040; Ind;1; HW
2; 20/2/2040; Ind;1; HW
3; 22/8/2033; Ind;1; HW
3; 19/1/2034; Ind;1; HW
3; 26/1/2034; Ind;1; HW
3; 6/2/2034; Ind;1; HW
3; 7/5/2038; Ind;1; HW
3; 29/5/2038; Ind;1; HW
3; 19/2/2039; Ind;1; HW
3; 31/5/2039; Ind;1; HW
3; 21/8/2039; Ind;1; HW
3; 15/4/2040; Ind;1; HW
3; 29/5/2040; Ind;1; HW
3; 12/6/2040; Ind;1; HW
3; 1/7/2040; Ind;1; HW
4; 25/8/2031; DCC L;8; SW
4; 4/10/2033; Ind;1; HW
4; 15/3/2035; Ind;1; HW
4; 8/10/2035; Ind;1; HW
4; 5/12/2036; DCC NL;2; FH
4; 25/12/2036; Ind;1; HW
4; 6/2/2037; Ind;1; HW
4; 26/11/2037; Ind;1; HW
4; 6/1/2039; Ind;1; HW
4; 31/5/2039; Ind;1; HW
4; 7/8/2039; Ind;1; HW
4; 8/1/2040; Ind;1; HW
4; 26/6/2040; Ind;1; HW
4; 5/8/2040; Ind;1; HW
4; 13/10/2040; Ind;1; HW
5; 23/9/2034; Ind;1; HW
5; 29/10/2035; Ind;1; HW
5; 30/4/2036; Ind;1; HW
5; 7/5/2037; DCC NL;1; FH
5; 22/6/2038; Ind;1; HW
5; 16/11/2038; Ind;1; HW
5; 3/7/2040; Ind;1; HW
5; 13/8/2040; Ind;1; HW
5; 22/12/2040; Ind;1; HW
6; 7/3/2016; DCC NL;2; FH
6; 14/9/2028; Ind;1; HW
6; 26/6/2030; Ind;1; HW
6; 11/11/2034; Ind;1; HW
6; 22/4/2035; Ind;1; HW
6; 19/9/2035; Ind;1; HW
6; 21/5/2037; Ind;1; HW
6; 28/7/2037; Ind;1; HW
6; 7/9/2037; Ind;1; HW
6; 30/12/2037; Ind;1; HW
6; 31/12/2037; Ind;1; HW
6; 23/4/2038; Ind;1; HW
6; 5/8/2038; Ind;1; HW
6; 8/10/2038; Ind;1; HW
6; 13/11/2038; Ind;1; HW
6; 8/12/2040; Ind;1; HW
7; 11/5/2022; DCC NL;2; HW
7; 15/7/2023; DCC NL;1; FH
7; 20/3/2029; DCC NL;3; FH
7; 30/8/2031; DCC L;5; HW
7; 14/5/2032; Ind;1; HW
7; 18/11/2032; Ind;1; HW
7; 9/3/2033; Ind;1; HW
7; 1/6/2033; Ind;1; HW
7; 23/4/2035; DCC NL;5; FH
7; 23/1/2037; Ind;1; HW
7; 11/4/2037; Ind;1; HW
7; 17/1/2038; Ind;1; HW
7; 4/10/2038; DCC NL;2; HW
7; 22/7/2039; Ind;1; HW
7; 3/3/2040; Ind;1; HW
7; 13/4/2040; Ind;1; HW
7; 30/8/2040; Ind;1; HW
7; 10/9/2040; Ind;1; HW
8; 8/9/2018; DCC NL;2; FH
8; 30/12/2026; DCC NL;1; FH
8; 26/1/2030; DCC L;4; FH
8; 1/12/2033; Ind;1; HW
8; 27/1/2036; Ind;1; HW
8; 19/5/2036; Ind;1; HW
8; 20/9/2036; Ind;1; HW
8; 27/7/2037; Ind;1; HW
8; 14/5/2038; Ind;1; HW
8; 20/12/2038; Ind;1; HW
8; 13/12/2039; Ind;1; HW
8; 1/3/2040; Ind;1; HW
8; 20/12/2040; DCC NL;3; HW
9; 12/8/2022; DCC NL;4; FH
9; 17/11/2024; DCC NL;2; FH
