numerochronique;datedefaillance;typedefaillance;nombreaputouchees;cause
1; 9/5/2018; DCC NL;1; FH
1; 18/12/2025; DCC L;5; FH
2; 11/4/2036; DCC L;5; HW
3; 30/1/2017; DCC NL;1; FH
3; 12/5/2019; DCC L;12; SW
3; 14/5/2033; DCC NL;1; FH
3; 5/7/2039; DCC L;4; FH
4; 22/11/2022; DCC NL;1; FH
4; 5/2/2034; DCC NL;3; HW
5; 25/3/2023; DCC L;4; FH
5; 13/4/2026; DCC NL;1; FH
5; 13/4/2038; DCC NL;6; FH
5; 24/6/2040; DCC NL;1; FH
6; 11/3/2033; DCC L;5; FH
6; 3/11/2039; DCC NL;2; FH
7; 30/3/2018; DCC NL;1; FH
7; 18/6/2027; DCC NL;1; FH
7; 28/6/2029; DCC NL;2; FH
8; 27/9/2026; DCC NL;2; FH
8; 30/11/2040; DCC NL;1; FH
9; 15/10/2019; DCC NL;3; HW
9; 5/12/2023; DCC NL;3; FH
9; 30/11/2037; DCC NL;1; FH
9; 1/11/2039; DCC NL;1; FH
10; 25/5/2027; DCC L;12; SW
10; 4/9/2030; DCC NL;3; FH
10; 21/9/2037; DCC NL;1; FH
11; 3/5/2038; DCC NL;2; FH
12; 9/8/2019; DCC NL;5; HW
12; 13/2/2020; DCC L;5; FH
12; 10/12/2032; DCC NL;5; FH
13; 21/8/2017; DCC NL;2; FH
13; 26/5/2027; DCC L;5; FH
14; 2/12/2027; DCC NL;2; FH
15; 7/11/2021; DCC L;8; SW
15; 15/2/2032; DCC L;5; FH
16; 23/3/2022; DCC NL;5; HW
16; 6/7/2025; DCC NL;2; FH
16; 30/3/2029; DCC NL;3; FH
16; 2/10/2029; DCC NL;1; FH
17; 25/8/2020; DCC NL;2; FH
17; 23/8/2024; DCC NL;1; FH
17; 10/9/2033; DCC NL;2; FH
17; 3/4/2035; DCC L;4; FH
17; 26/3/2036; DCC L;8; FH
18; 5/11/2023; DCC L;5; HW
18; 13/5/2024; DCC NL;1; HW
19; 31/8/2020; DCC NL;2; FH
20; 27/2/2031; DCC NL;2; FH
20; 3/12/2034; DCC NL;2; HW
20; 23/5/2037; DCC NL;1; FH
21; 7/12/2016; DCC L;4; FH
21; 26/2/2024; DCC NL;1; HW
22; 8/8/2030; DCC L;5; HW
22; 27/9/2039; DCC NL;2; FH
22; 2/5/2040; DCC NL;1; FH
23; 28/1/2026; DCC NL;3; HW
23; 19/11/2028; DCC NL;3; FH
23; 16/7/2032; DCC NL;2; FH
23; 17/8/2037; DCC NL;4; HW
23; 14/12/2038; DCC L;12; FH
23; 4/7/2040; DCC NL;1; FH
24; 12/2/2018; DCC NL;2; HW
24; 26/7/2028; DCC NL;2; FH
24; 21/4/2038; DCC NL;1; FH
25; 24/2/2021; DCC L;8; FH
25; 27/2/2033; DCC L;4; FH
26; 21/6/2025; DCC NL;2; FH
26; 17/10/2032; DCC L;4; FH
26; 7/11/2035; DCC NL;1; FH
28; 23/11/2022; DCC NL;1; FH
28; 1/2/2026; DCC NL;1; FH
28; 18/5/2030; DCC NL;2; HW
28; 5/5/2033; DCC NL;3; FH
28; 13/5/2035; DCC NL;1; FH
29; 1/8/2024; DCC NL;2; FH
30; 18/11/2021; DCC NL;2; FH
30; 8/12/2029; DCC L;5; FH
31; 22/2/2023; DCC NL;1; FH
31; 18/3/2033; DCC NL;2; FH
31; 16/3/2036; DCC NL;4; FH
31; 2/8/2040; DCC NL;2; FH
32; 1/7/2022; DCC NL;2; FH
32; 8/1/2032; DCC NL;2; FH
35; 23/5/2022; DCC NL;3; FH
35; 8/6/2033; DCC L;5; HW
35; 5/9/2037; DCC NL;1; FH
36; 1/7/2029; DCC NL;7; FH
36; 20/2/2030; DCC NL;1; HW
36; 3/3/2036; DCC NL;2; FH
36; 2/12/2037; DCC NL;1; FH
37; 19/4/2019; DCC L;4; FH
37; 25/1/2020; DCC NL;3; FH
38; 1/4/2022; DCC NL;1; FH
38; 2/4/2025; DCC L;8; SW
38; 12/6/2026; DCC L;5; HW
38; 4/7/2028; DCC NL;3; FH
38; 8/3/2037; DCC NL;3; FH
39; 27/7/2016; DCC NL;2; FH
39; 14/8/2026; DCC NL;3; FH
40; 20/10/2022; DCC L;4; FH
40; 19/11/2022; DCC NL;2; FH
40; 5/2/2023; DCC NL;2; FH
40; 30/1/2024; DCC NL;3; FH
41; 3/1/2025; DCC NL;1; FH
41; 15/8/2026; DCC NL;1; FH
41; 3/10/2033; DCC NL;4; FH
42; 16/2/2017; DCC NL;1; FH
42; 16/1/2027; DCC L;8; SW
42; 14/4/2032; DCC NL;3; HW
42; 17/4/2032; DCC NL;5; FH
43; 27/5/2020; DCC NL;2; FH
43; 6/2/2023; DCC NL;5; HW
43; 14/11/2029; DCC NL;4; FH
43; 30/6/2038; DCC NL;1; HW
44; 12/3/2031; DCC NL;2; FH
45; 17/5/2030; DCC L;8; SW
45; 27/1/2039; DCC NL;2; FH
46; 23/10/2018; DCC NL;1; FH
46; 27/11/2028; DCC L;4; FH
46; 27/4/2030; DCC NL;4; HW
48; 17/10/2026; DCC L;12; SW
48; 21/2/2029; DCC NL;2; HW
49; 5/7/2019; DCC NL;3; FH
49; 30/8/2033; DCC NL;2; FH
50; 4/10/2018; DCC NL;2; HW
50; 7/7/2020; DCC NL;2; HW
50; 25/10/2020; DCC L;5; FH
50; 27/7/2021; DCC NL;1; FH
