numerochronique;datedefaillance;typedefaillance;nombreaputouchees;cause
1; 18/5/2034; DCC NL;5; HW
1; 21/7/2034; DCC NL;3; FH
2; 28/10/2025; DCC NL;3; FH
2; 21/5/2026; DCC NL;1; FH
2; 16/3/2028; DCC NL;2; FH
2; 7/5/2037; DCC L;4; FH
3; 13/10/2026; DCC NL;1; FH
4; 16/9/2024; DCC NL;3; FH
4; 14/2/2027; DCC NL;1; FH
5; 25/12/2021; DCC L;8; SW
5; 1/3/2028; DCC L;5; FH
6; 7/2/2016; DCC NL;2; HW
6; 17/12/2020; DCC L;5; HW
6; 2/3/2025; DCC NL;3; FH
6; 26/1/2028; DCC L;8; SW
6; 9/4/2031; DCC NL;2; HW
7; 13/5/2019; DCC L;8; SW
7; 27/9/2035; DCC NL;1; FH
8; 11/1/2027; DCC NL;1; FH
8; 22/10/2027; DCC L;4; FH
8; 28/1/2028; DCC NL;1; FH
9; 30/4/2018; DCC NL;3; FH
9; 27/10/2028; DCC NL;1; FH
10; 31/10/2025; DCC NL;1; FH
10; 15/6/2033; DCC NL;2; HW
11; 26/11/2018; DCC NL;1; FH
11; 16/10/2021; DCC NL;1; FH
11; 13/11/2034; DCC L;8; SW
11; 6/10/2035; DCC NL;1; FH
11; 2/11/2036; DCC NL;1; FH
12; 6/10/2021; DCC NL;2; FH
12; 23/10/2039; DCC NL;1; FH
13; 29/5/2019; DCC NL;3; FH
13; 7/2/2023; DCC NL;3; FH
13; 29/12/2032; DCC L;5; FH
13; 30/5/2035; DCC NL;2; FH
13; 16/5/2038; DCC NL;3; FH
13; 8/1/2040; DCC NL;3; FH
14; 19/4/2017; DCC NL;5; HW
14; 3/12/2022; DCC L;5; HW
14; 20/2/2032; DCC NL;1; FH
14; 8/11/2037; DCC L;8; FH
15; 26/4/2019; DCC L;8; SW
15; 26/11/2024; DCC NL;2; FH
15; 14/6/2029; DCC NL;2; HW
15; 4/6/2031; DCC L;8; FH
16; 9/12/2024; DCC NL;2; FH
16; 18/11/2026; DCC L;8; SW
16; 22/11/2037; DCC L;4; FH
16; 30/1/2040; DCC NL;5; FH
17; 13/9/2019; DCC NL;2; HW
17; 15/6/2024; DCC NL;1; FH
17; 1/12/2026; DCC NL;2; FH
18; 29/6/2022; DCC NL;5; FH
18; 2/7/2023; DCC L;5; FH
19; 16/7/2022; DCC NL;2; FH
19; 1/3/2036; DCC NL;1; FH
20; 11/1/2027; DCC NL;1; FH
20; 22/6/2031; DCC NL;1; FH
21; 1/10/2019; DCC NL;3; FH
21; 13/10/2023; DCC NL;4; HW
21; 9/3/2036; DCC NL;1; HW
21; 31/1/2037; DCC NL;2; FH
21; 30/5/2040; DCC L;4; FH
22; 14/5/2021; DCC NL;4; HW
22; 14/7/2027; DCC L;5; FH
22; 10/8/2029; DCC NL;1; FH
22; 13/9/2038; DCC L;5; FH
23; 11/11/2016; DCC NL;1; FH
23; 15/11/2019; DCC L;4; FH
23; 6/10/2024; DCC L;4; FH
23; 24/2/2032; DCC NL;1; FH
23; 3/7/2033; DCC NL;3; HW
24; 23/9/2021; DCC NL;2; FH
24; 23/9/2025; DCC NL;2; FH
24; 5/5/2030; DCC NL;2; FH
25; 1/11/2020; DCC NL;2; FH
25; 22/9/2022; DCC NL;1; FH
26; 13/1/2016; DCC NL;3; FH
26; 17/4/2020; DCC NL;6; FH
26; 2/5/2021; DCC NL;2; FH
26; 24/4/2022; DCC NL;1; FH
26; 9/1/2026; DCC NL;3; FH
26; 30/3/2037; DCC NL;1; HW
26; 5/5/2039; DCC NL;2; FH
27; 8/7/2024; DCC L;12; SW
27; 26/4/2040; DCC L;4; FH
28; 6/4/2032; DCC NL;2; HW
29; 7/4/2020; DCC L;4; FH
