numerochronique;datedefaillance;typedefaillance;nombreaputouchees;cause
1; 19/2/2034; DCC NL;3; FH
1; 30/11/2039; DCC L;4; FH
2; 18/5/2017; DCC L;5; FH
2; 17/4/2025; DCC NL;6; FH
2; 8/2/2034; DCC NL;2; FH
3; 18/6/2017; DCC NL;7; FH
3; 18/7/2022; DCC NL;3; FH
3; 8/1/2031; DCC L;4; FH
4; 21/3/2016; DCC NL;3; FH
4; 17/11/2037; DCC L;4; FH
5; 1/7/2024; DCC NL;3; FH
5; 21/1/2033; DCC NL;3; FH
5; 3/7/2034; DCC NL;2; FH
6; 26/10/2018; DCC NL;2; FH
6; 15/5/2029; DCC NL;1; FH
6; 21/7/2035; DCC NL;3; FH
7; 17/4/2033; DCC L;12; SW
7; 30/4/2037; DCC NL;3; HW
7; 18/8/2039; DCC L;5; FH
9; 1/6/2033; DCC NL;2; FH
10; 1/4/2036; DCC NL;2; HW
10; 5/4/2040; DCC L;5; FH
11; 29/3/2021; DCC NL;2; HW
11; 2/6/2030; DCC NL;1; HW
11; 13/10/2034; DCC NL;1; FH
11; 21/12/2040; DCC NL;1; FH
12; 19/1/2019; DCC L;4; FH
12; 5/9/2019; DCC NL;4; FH
12; 10/10/2025; DCC NL;2; FH
13; 31/3/2039; DCC NL;2; HW
14; 18/7/2023; DCC NL;9; HW
14; 19/3/2027; DCC NL;4; FH
14; 18/4/2032; DCC NL;4; FH
14; 1/6/2033; DCC NL;1; FH
15; 13/2/2016; DCC L;5; FH
15; 14/2/2028; DCC L;5; HW
15; 26/6/2031; DCC L;4; FH
15; 3/11/2036; DCC NL;2; FH
15; 1/8/2038; DCC NL;1; FH
16; 10/11/2027; DCC L;8; FH
16; 11/8/2033; DCC NL;1; FH
17; 30/5/2024; DCC L;5; HW
17; 25/9/2036; DCC NL;4; FH
17; 5/3/2038; DCC NL;1; FH
19; 1/10/2017; DCC L;8; SW
19; 6/7/2027; DCC NL;1; FH
19; 16/7/2029; DCC NL;2; FH
20; 6/3/2027; DCC L;12; SW
20; 29/4/2039; DCC L;5; FH
21; 21/2/2025; DCC NL;1; HW
22; 6/10/2020; DCC NL;4; FH
22; 13/7/2026; DCC NL;3; HW
22; 11/6/2028; DCC NL;3; FH
22; 10/9/2031; DCC L;4; FH
24; 23/5/2020; DCC NL;1; FH
24; 24/2/2023; DCC L;8; FH
24; 23/8/2033; DCC NL;1; FH
25; 10/4/2018; DCC NL;1; FH
25; 7/6/2029; DCC NL;1; FH
26; 1/12/2023; DCC L;5; FH
26; 8/1/2025; DCC L;4; FH
26; 5/2/2029; DCC NL;2; FH
27; 12/4/2022; DCC NL;1; FH
27; 18/8/2037; DCC L;5; HW
28; 22/2/2033; DCC NL;2; FH
29; 26/3/2038; DCC NL;5; HW
30; 21/6/2024; DCC NL;1; FH
30; 7/11/2036; DCC L;8; SW
30; 11/1/2040; DCC NL;1; FH
31; 31/12/2021; DCC NL;2; FH
31; 9/10/2040; DCC L;5; FH
33; 29/8/2016; DCC NL;3; FH
33; 27/2/2028; DCC NL;2; FH
33; 20/1/2030; DCC L;8; FH
34; 28/8/2017; DCC NL;2; HW
34; 21/6/2019; DCC L;5; FH
34; 9/11/2024; DCC NL;1; HW
34; 2/11/2030; DCC NL;1; FH
35; 18/4/2018; DCC NL;2; FH
36; 14/5/2022; DCC NL;1; FH
36; 13/11/2026; DCC L;8; FH
37; 17/1/2018; DCC NL;3; HW
37; 5/2/2018; DCC NL;1; FH
37; 30/12/2027; DCC L;5; HW
37; 5/2/2037; DCC NL;1; FH
37; 14/5/2039; DCC NL;1; FH
38; 30/3/2023; DCC NL;6; FH
38; 16/10/2034; DCC L;5; HW
38; 26/9/2035; DCC L;8; SW
39; 15/8/2025; DCC NL;1; FH
39; 16/4/2030; DCC L;8; FH
40; 3/10/2022; DCC L;4; FH
40; 2/8/2029; DCC NL;1; HW
40; 12/3/2034; DCC L;4; FH
41; 27/7/2028; DCC NL;3; FH
41; 8/10/2033; DCC NL;5; HW
41; 10/8/2038; DCC NL;1; FH
41; 22/12/2040; DCC NL;1; FH
42; 4/2/2028; DCC L;4; FH
42; 15/12/2033; DCC NL;1; FH
42; 25/11/2040; DCC NL;2; FH
43; 9/7/2034; DCC NL;2; FH
43; 16/4/2036; DCC NL;3; HW
44; 25/8/2022; DCC NL;1; FH
44; 12/9/2038; DCC NL;1; FH
45; 9/10/2022; DCC NL;3; FH
45; 9/10/2036; DCC NL;2; HW
45; 11/8/2037; DCC L;5; HW
46; 16/12/2016; DCC NL;1; FH
46; 25/7/2022; DCC NL;3; FH
46; 15/12/2036; DCC L;5; FH
47; 29/8/2023; DCC NL;1; FH
47; 19/11/2034; DCC NL;4; FH
47; 18/5/2037; DCC L;4; FH
47; 13/9/2040; DCC L;4; FH
48; 22/1/2020; DCC L;5; HW
48; 27/6/2029; DCC NL;4; HW
48; 26/12/2033; DCC NL;1; HW
49; 26/6/2017; DCC NL;1; HW
49; 3/6/2019; DCC L;8; SW
49; 16/9/2030; DCC NL;3; FH
50; 20/9/2017; DCC L;12; SW
50; 23/7/2021; DCC NL;4; FH
50; 15/3/2027; DCC NL;3; FH
50; 7/7/2033; DCC NL;2; FH
50; 2/2/2036; DCC L;12; SW
