numerochronique;datedefaillance;typedefaillance;nombreaputouchees;cause
1; 5/4/2020; DCC NL;2; HW
1; 2/4/2022; DCC NL;1; FH
1; 24/7/2027; DCC NL;1; FH
1; 28/12/2036; DCC NL;2; FH
2; 15/4/2018; DCC NL;2; FH
2; 2/4/2029; DCC NL;1; HW
2; 10/9/2032; DCC NL;2; HW
2; 14/6/2034; DCC L;5; FH
3; 24/6/2016; DCC NL;1; FH
3; 9/3/2033; DCC NL;3; FH
3; 6/1/2037; DCC L;5; HW
3; 6/6/2039; DCC NL;2; FH
4; 25/4/2027; DCC L;12; SW
4; 21/4/2040; DCC NL;3; FH
5; 15/4/2026; DCC NL;4; FH
5; 11/9/2027; DCC NL;2; FH
5; 31/3/2032; DCC NL;3; FH
6; 29/11/2025; DCC L;5; FH
7; 2/5/2021; DCC NL;3; FH
8; 14/4/2029; DCC L;4; FH
9; 17/1/2021; DCC L;4; FH
10; 4/4/2038; DCC L;5; FH
11; 17/4/2024; DCC NL;1; FH
11; 13/8/2040; DCC NL;2; FH
12; 1/5/2028; DCC L;8; FH
12; 26/8/2034; DCC NL;2; FH
13; 20/1/2021; DCC NL;1; FH
13; 2/3/2034; DCC L;4; FH
13; 12/8/2040; DCC NL;2; FH
14; 25/6/2031; DCC NL;3; FH
15; 27/10/2035; DCC NL;2; HW
16; 13/3/2020; DCC L;5; HW
16; 6/10/2028; DCC NL;5; HW
16; 28/11/2038; DCC NL;2; FH
17; 11/3/2019; DCC NL;1; FH
17; 10/12/2019; DCC NL;2; HW
17; 19/5/2021; DCC NL;1; FH
17; 16/5/2029; DCC L;8; SW
17; 16/10/2029; DCC NL;1; FH
17; 3/2/2035; DCC NL;2; FH
18; 12/9/2019; DCC NL;1; FH
18; 18/12/2023; DCC L;12; SW
18; 10/10/2032; DCC L;5; FH
19; 20/9/2016; DCC NL;1; FH
19; 24/5/2031; DCC L;5; HW
19; 21/1/2037; DCC NL;1; FH
19; 4/12/2039; DCC L;12; SW
20; 1/1/2027; DCC NL;1; FH
20; 28/10/2036; DCC NL;1; FH
20; 16/11/2037; DCC NL;3; FH
20; 19/12/2039; DCC NL;3; FH
21; 10/1/2033; DCC NL;2; FH
21; 14/11/2035; DCC NL;1; FH
22; 7/5/2020; DCC L;5; FH
22; 22/6/2028; DCC NL;3; FH
23; 7/6/2017; DCC NL;4; FH
23; 27/6/2021; DCC L;5; HW
23; 5/11/2021; DCC NL;2; HW
23; 10/3/2022; DCC NL;4; FH
24; 18/10/2019; DCC L;12; SW
24; 17/11/2038; DCC NL;1; FH
25; 30/12/2025; DCC NL;1; HW
25; 29/11/2030; DCC L;8; FH
26; 28/2/2020; DCC NL;2; FH
26; 19/8/2024; DCC NL;2; FH
26; 7/9/2025; DCC NL;2; FH
26; 4/1/2031; DCC NL;8; HW
27; 22/6/2021; DCC NL;2; HW
27; 11/11/2023; DCC NL;2; FH
28; 26/2/2017; DCC NL;1; HW
28; 3/12/2020; DCC NL;1; HW
28; 16/2/2030; DCC L;8; FH
28; 4/12/2032; DCC NL;3; FH
28; 25/4/2033; DCC L;12; SW
28; 15/4/2038; DCC NL;3; FH
29; 8/9/2020; DCC NL;2; FH
29; 7/9/2026; DCC NL;2; FH
29; 9/12/2027; DCC NL;4; FH
30; 10/8/2019; DCC NL;5; FH
30; 10/4/2022; DCC NL;1; FH
31; 20/12/2018; DCC NL;2; FH
32; 26/2/2018; DCC NL;2; FH
32; 23/3/2037; DCC L;12; SW
33; 23/7/2030; DCC NL;2; FH
33; 15/4/2039; DCC L;5; FH
34; 18/11/2039; DCC L;5; FH
35; 1/6/2018; DCC L;4; FH
35; 27/6/2018; DCC NL;1; FH
35; 21/5/2020; DCC NL;2; FH
35; 4/3/2032; DCC NL;2; FH
36; 29/5/2022; DCC NL;1; FH
36; 11/6/2023; DCC NL;2; FH
36; 5/2/2025; DCC NL;2; HW
37; 4/6/2024; DCC L;4; FH
37; 26/10/2032; DCC L;4; FH
38; 26/3/2024; DCC NL;2; FH
38; 16/1/2034; DCC NL;1; HW
39; 18/3/2018; DCC L;8; SW
39; 29/11/2035; DCC NL;2; HW
40; 1/8/2019; DCC L;4; FH
40; 24/8/2038; DCC NL;2; FH
42; 6/4/2023; DCC NL;2; FH
42; 17/1/2029; DCC NL;1; FH
42; 11/12/2035; DCC L;5; HW
43; 12/8/2020; DCC NL;3; FH
43; 2/12/2038; DCC NL;4; FH
44; 24/8/2016; DCC L;5; HW
44; 18/7/2019; DCC NL;2; FH
44; 14/1/2033; DCC NL;1; HW
44; 27/10/2034; DCC NL;2; FH
44; 13/2/2037; DCC NL;3; FH
44; 1/11/2040; DCC L;12; SW
45; 21/5/2020; DCC NL;4; FH
46; 28/4/2032; DCC NL;2; HW
47; 20/7/2021; DCC L;5; HW
49; 4/6/2028; DCC NL;1; FH
50; 31/7/2037; DCC NL;2; HW
