numerochronique;datedefaillance;typedefaillance;nombreaputouchees;cause
1; 20/2/2030; DCC NL;2; FH
1; 12/11/2031; DCC NL;1; FH
1; 1/5/2032; DCC NL;3; FH
3; 15/10/2016; DCC L;8; FH
3; 10/9/2018; DCC L;12; FH
3; 17/12/2026; DCC NL;3; FH
3; 20/5/2033; DCC NL;1; FH
4; 20/3/2028; DCC L;5; FH
4; 31/3/2036; DCC NL;1; HW
4; 13/6/2037; DCC NL;4; FH
5; 5/4/2016; DCC L;4; FH
5; 3/2/2040; DCC NL;4; HW
6; 14/12/2030; DCC L;4; FH
6; 26/12/2032; DCC NL;1; FH
6; 9/5/2037; DCC NL;1; FH
6; 14/6/2037; DCC NL;2; FH
6; 23/11/2037; DCC NL;2; FH
7; 27/2/2023; DCC L;12; SW
7; 3/4/2034; DCC NL;7; HW
8; 4/1/2022; DCC NL;2; FH
8; 26/6/2023; DCC NL;4; FH
8; 7/9/2031; DCC NL;1; FH
8; 27/10/2035; DCC NL;1; FH
9; 12/1/2019; DCC L;12; SW
9; 26/7/2023; DCC NL;2; FH
9; 9/9/2030; DCC NL;3; FH
9; 6/11/2038; DCC NL;3; HW
9; 9/1/2039; DCC L;12; SW
9; 12/5/2040; DCC NL;1; FH
10; 6/5/2031; DCC NL;2; HW
12; 5/11/2020; DCC L;5; FH
12; 13/2/2038; DCC NL;3; FH
12; 6/12/2039; DCC NL;6; HW
13; 28/4/2019; DCC NL;1; FH
14; 23/6/2020; DCC NL;2; HW
15; 1/2/2037; DCC NL;1; FH
15; 14/1/2039; DCC NL;1; HW
16; 21/8/2029; DCC NL;8; HW
16; 27/11/2038; DCC NL;2; FH
16; 10/12/2040; DCC L;5; FH
17; 26/2/2021; DCC NL;1; FH
17; 25/7/2030; DCC NL;1; FH
18; 21/6/2017; DCC NL;1; FH
18; 4/7/2025; DCC NL;3; HW
18; 27/11/2030; DCC L;8; SW
18; 6/4/2040; DCC NL;2; FH
19; 6/10/2026; DCC NL;2; FH
19; 9/1/2029; DCC L;8; FH
19; 1/1/2036; DCC NL;1; FH
20; 30/10/2026; DCC NL;2; HW
20; 26/4/2036; DCC NL;1; FH
21; 25/1/2025; DCC L;5; FH
22; 5/1/2020; DCC L;8; SW
22; 12/5/2026; DCC L;5; FH
22; 19/10/2037; DCC NL;1; HW
23; 26/12/2028; DCC L;8; SW
23; 3/2/2037; DCC NL;5; FH
24; 20/10/2018; DCC NL;1; FH
24; 17/12/2019; DCC NL;4; FH
24; 8/11/2021; DCC L;5; FH
24; 19/5/2028; DCC NL;3; FH
24; 27/9/2029; DCC NL;1; FH
24; 7/5/2030; DCC NL;3; FH
24; 27/5/2035; DCC NL;1; HW
25; 3/11/2018; DCC NL;1; FH
25; 6/5/2026; DCC L;5; HW
25; 31/10/2037; DCC NL;1; FH
27; 13/3/2024; DCC L;5; FH
27; 2/12/2035; DCC L;4; FH
28; 11/8/2025; DCC NL;2; HW
28; 23/5/2027; DCC NL;1; FH
28; 19/6/2032; DCC NL;1; FH
28; 23/1/2033; DCC NL;2; FH
29; 18/8/2021; DCC L;4; FH
29; 2/2/2029; DCC NL;2; FH
29; 21/7/2040; DCC NL;2; FH
30; 2/9/2039; DCC NL;1; FH
31; 20/6/2017; DCC NL;2; FH
32; 21/5/2017; DCC L;4; FH
32; 22/3/2026; DCC NL;4; SW
32; 12/9/2027; DCC NL;1; FH
32; 29/6/2033; DCC NL;2; FH
33; 5/5/2018; DCC NL;3; FH
33; 12/8/2031; DCC NL;5; FH
33; 21/2/2034; DCC NL;4; HW
33; 17/12/2038; DCC NL;1; FH
33; 22/11/2040; DCC NL;2; FH
34; 16/2/2023; DCC NL;3; FH
34; 26/3/2024; DCC NL;1; FH
34; 23/2/2033; DCC NL;1; FH
34; 26/6/2037; DCC NL;1; HW
35; 23/7/2017; DCC NL;4; FH
35; 18/11/2019; DCC NL;2; FH
35; 29/1/2023; DCC L;5; FH
35; 18/1/2026; DCC L;4; FH
35; 5/11/2026; DCC NL;3; FH
36; 9/4/2020; DCC NL;1; FH
36; 27/10/2020; DCC L;5; HW
37; 8/5/2017; DCC L;5; HW
37; 31/7/2017; DCC NL;1; FH
37; 19/6/2026; DCC L;4; FH
37; 27/2/2031; DCC L;5; FH
37; 22/7/2031; DCC NL;2; FH
38; 3/10/2021; DCC NL;2; FH
38; 29/5/2024; DCC NL;2; FH
38; 28/12/2028; DCC L;5; HW
38; 28/3/2036; DCC NL;2; FH
39; 28/3/2016; DCC NL;2; FH
39; 13/7/2022; DCC NL;2; FH
39; 9/10/2026; DCC NL;1; FH
39; 30/4/2029; DCC NL;2; HW
39; 16/5/2040; DCC L;4; FH
40; 5/7/2016; DCC NL;1; FH
40; 2/11/2029; DCC NL;1; FH
41; 31/7/2035; DCC NL;4; FH
41; 21/9/2035; DCC L;4; FH
41; 12/4/2040; DCC NL;5; HW
42; 8/2/2019; DCC NL;2; HW
42; 18/9/2025; DCC L;8; SW
42; 9/1/2033; DCC NL;4; HW
42; 15/7/2036; DCC L;4; FH
42; 24/6/2040; DCC NL;1; FH
43; 12/4/2038; DCC L;4; FH
44; 15/5/2029; DCC L;4; FH
46; 30/3/2016; DCC L;8; SW
47; 15/5/2030; DCC NL;5; FH
47; 15/10/2030; DCC L;4; FH
48; 14/2/2023; DCC L;5; FH
48; 6/3/2023; DCC NL;3; FH
48; 1/3/2031; DCC NL;1; FH
48; 27/8/2035; DCC L;5; FH
49; 29/9/2025; DCC NL;1; FH
49; 5/3/2036; DCC NL;2; FH
49; 24/2/2039; DCC L;4; FH
50; 20/11/2022; DCC NL;1; FH
