numerochronique;datedefaillance;typedefaillance;nombreaputouchees;cause
1; 2/1/2019; DCC NL;3; FH
1; 11/10/2030; Ind;1; HW
1; 21/8/2032; Ind;1; HW
1; 9/11/2034; DCC NL;1; FH
1; 22/12/2034; Ind;1; HW
1; 4/2/2035; Ind;1; HW
1; 18/5/2035; Ind;1; HW
1; 11/8/2036; Ind;1; HW
1; 6/4/2037; Ind;1; HW
1; 6/10/2038; Ind;1; HW
1; 31/12/2038; Ind;1; HW
1; 23/2/2039; Ind;1; HW
1; 26/11/2039; Ind;1; HW
1; 6/8/2040; Ind;1; HW
2; 29/5/2035; Ind;1; HW
2; 18/9/2035; Ind;1; HW
2; 8/12/2035; Ind;1; HW
2; 8/4/2036; Ind;1; HW
2; 5/10/2036; Ind;1; HW
2; 3/11/2036; Ind;1; HW
2; 15/12/2036; Ind;1; HW
2; 18/5/2039; Ind;1; HW
2; 3/7/2039; Ind;1; HW
2; 3/3/2040; Ind;1; HW
2; 23/5/2040; Ind;1; HW
2; 26/9/2040; Ind;1; HW
3; 31/3/2036; Ind;1; HW
3; 21/12/2037; Ind;1; HW
3; 2/1/2038; Ind;1; HW
3; 27/3/2038; Ind;1; HW
3; 28/3/2038; Ind;1; HW
3; 24/5/2038; Ind;1; HW
3; 24/10/2038; Ind;1; HW
3; 2/5/2039; Ind;1; HW
3; 16/9/2039; Ind;1; HW
3; 19/3/2040; Ind;1; HW
3; 17/10/2040; Ind;1; HW
3; 21/12/2040; DCC NL;2; FH
4; 30/4/2033; Ind;1; HW
4; 29/4/2034; Ind;1; HW
4; 23/8/2034; Ind;1; HW
4; 5/10/2035; Ind;1; HW
4; 14/11/2036; Ind;1; HW
4; 27/1/2037; DCC L;12; SW
4; 8/4/2037; Ind;1; HW
4; 11/6/2037; Ind;1; HW
4; 30/10/2037; Ind;1; HW
4; 31/5/2039; Ind;1; HW
4; 24/1/2040; Ind;1; HW
4; 26/6/2040; Ind;1; HW
4; 14/7/2040; Ind;1; HW
5; 8/10/2033; Ind;1; HW
5; 21/2/2034; Ind;1; HW
5; 3/3/2034; Ind;1; HW
5; 15/10/2035; Ind;1; HW
5; 23/9/2037; Ind;1; HW
5; 28/9/2037; Ind;1; HW
5; 9/3/2038; Ind;1; HW
5; 26/7/2038; Ind;1; HW
5; 3/8/2038; Ind;1; HW
5; 7/8/2038; Ind;1; HW
5; 22/10/2038; Ind;1; HW
5; 9/2/2039; Ind;1; HW
5; 12/2/2039; Ind;1; HW
5; 21/4/2039; Ind;1; HW
5; 7/11/2040; Ind;1; HW
6; 3/4/2025; DCC NL;3; FH
6; 28/1/2027; DCC NL;1; FH
6; 3/4/2030; Ind;1; HW
6; 8/3/2032; Ind;1; HW
6; 18/11/2034; Ind;1; HW
6; 7/1/2035; Ind;1; HW
6; 30/8/2035; DCC NL;1; FH
6; 28/11/2035; Ind;1; HW
6; 2/12/2035; Ind;1; HW
6; 20/7/2037; Ind;1; HW
6; 25/10/2037; Ind;1; HW
6; 1/4/2038; Ind;1; HW
6; 13/10/2038; Ind;1; HW
6; 20/10/2038; Ind;1; HW
6; 19/7/2039; Ind;1; HW
6; 16/8/2040; Ind;1; HW
7; 15/10/2024; DCC NL;1; HW
7; 5/10/2027; DCC NL;3; HW
7; 28/10/2036; Ind;1; HW
7; 8/9/2037; Ind;1; HW
7; 18/7/2038; Ind;1; HW
7; 5/8/2038; Ind;1; HW
7; 15/11/2038; Ind;1; HW
7; 13/6/2039; Ind;1; HW
7; 17/11/2039; Ind;1; HW
7; 25/4/2040; Ind;1; HW
8; 20/2/2026; DCC NL;2; HW
8; 5/6/2031; Ind;1; HW
8; 3/10/2034; Ind;1; HW
8; 20/3/2035; Ind;1; HW
8; 30/8/2036; Ind;1; HW
8; 11/7/2037; Ind;1; HW
8; 6/1/2038; Ind;1; HW
8; 4/4/2038; Ind;1; HW
8; 29/5/2038; Ind;1; HW
8; 10/11/2038; Ind;1; HW
8; 13/9/2039; Ind;1; HW
8; 30/3/2040; Ind;1; HW
8; 25/12/2040; Ind;1; HW
9; 25/5/2017; DCC NL;3; FH
9; 16/10/2025; DCC NL;4; FH
9; 8/3/2034; Ind;1; HW
9; 19/7/2034; Ind;1; HW
9; 26/8/2036; Ind;1; HW
9; 1/11/2037; Ind;1; HW
9; 27/1/2038; Ind;1; HW
9; 8/2/2038; Ind;1; HW
9; 23/6/2038; Ind;1; HW
9; 26/10/2038; Ind;1; HW
9; 30/3/2039; Ind;1; HW
9; 24/5/2039; Ind;1; HW
9; 11/6/2039; Ind;1; HW
9; 10/2/2040; Ind;1; HW
9; 6/8/2040; Ind;1; HW
10; 14/4/2018; DCC NL;1; FH
10; 26/4/2020; DCC L;12; FH
10; 26/10/2023; DCC NL;3; FH
10; 11/10/2033; DCC NL;2; FH
10; 12/4/2034; Ind;1; HW
10; 7/7/2034; Ind;1; HW
10; 19/3/2036; Ind;1; HW
10; 22/9/2036; Ind;1; HW
10; 24/11/2036; Ind;1; HW
10; 28/4/2037; Ind;1; HW
10; 29/4/2037; Ind;1; HW
10; 6/7/2037; Ind;1; HW
10; 10/5/2038; Ind;1; HW
10; 16/10/2038; Ind;1; HW
10; 23/5/2039; Ind;1; HW
10; 9/1/2040; Ind;1; HW
10; 10/9/2040; Ind;1; HW
11; 2/12/2020; DCC L;4; FH
11; 5/12/2020; DCC NL;2; FH
11; 3/11/2023; DCC NL;4; FH
11; 25/6/2035; Ind;1; HW
11; 1/7/2036; Ind;1; HW
11; 1/7/2036; Ind;1; HW
11; 12/7/2036; Ind;1; HW
