numerochronique;datedefaillance;typedefaillance;nombreaputouchees;cause
1; 19/10/2017; DCC L;4; FH
1; 6/1/2020; DCC NL;1; FH
1; 14/12/2029; DCC NL;1; FH
1; 25/12/2040; DCC NL;6; HW
2; 7/3/2019; DCC L;4; FH
3; 28/6/2024; DCC NL;2; FH
3; 7/3/2028; DCC NL;1; HW
3; 19/6/2030; DCC NL;1; FH
4; 4/10/2018; DCC L;4; FH
4; 19/5/2030; DCC L;12; SW
4; 12/6/2032; DCC NL;1; FH
4; 29/8/2035; DCC NL;2; FH
5; 25/7/2018; DCC NL;2; FH
6; 9/11/2023; DCC NL;1; FH
6; 26/11/2027; DCC NL;3; FH
6; 19/8/2037; DCC NL;1; HW
7; 13/10/2027; DCC NL;1; HW
8; 12/10/2017; DCC NL;1; HW
8; 7/12/2026; DCC NL;3; HW
8; 17/7/2032; DCC L;5; HW
8; 23/8/2038; DCC L;8; SW
10; 12/2/2017; DCC NL;3; FH
10; 22/9/2024; DCC NL;2; FH
11; 16/10/2021; DCC NL;3; FH
11; 19/7/2022; DCC L;8; FH
11; 1/8/2022; DCC NL;1; FH
11; 30/8/2024; DCC NL;4; FH
11; 12/9/2030; DCC L;5; HW
11; 15/9/2030; DCC NL;2; FH
13; 19/12/2018; DCC L;5; FH
14; 14/11/2038; DCC L;5; FH
15; 2/8/2023; DCC NL;3; FH
15; 30/8/2031; DCC NL;3; FH
15; 28/2/2034; DCC NL;1; FH
16; 16/5/2020; DCC NL;2; FH
16; 26/1/2025; DCC NL;1; HW
17; 29/5/2027; DCC L;4; FH
17; 25/10/2027; DCC NL;3; FH
17; 25/8/2040; DCC NL;2; FH
19; 22/7/2017; DCC NL;4; FH
19; 21/2/2022; DCC L;5; HW
19; 9/5/2031; DCC L;5; FH
21; 11/1/2018; DCC L;8; SW
21; 18/5/2020; DCC NL;2; FH
21; 18/5/2026; DCC NL;3; FH
22; 7/7/2020; DCC NL;1; FH
22; 24/5/2029; DCC NL;3; HW
23; 21/6/2030; DCC L;5; FH
24; 30/6/2025; DCC L;12; FH
24; 9/4/2028; DCC NL;5; HW
24; 23/4/2037; DCC NL;1; FH
25; 10/6/2026; DCC NL;1; FH
25; 26/7/2031; DCC NL;2; HW
25; 27/7/2033; DCC NL;6; FH
25; 2/11/2038; DCC NL;1; FH
26; 1/12/2016; DCC NL;3; HW
26; 15/3/2019; DCC L;5; FH
27; 7/7/2019; DCC NL;1; FH
27; 21/11/2033; DCC NL;6; HW
27; 5/1/2039; DCC NL;1; HW
28; 1/2/2017; DCC NL;3; HW
28; 4/11/2034; DCC L;4; FH
28; 23/10/2037; DCC NL;2; FH
29; 30/6/2016; DCC NL;2; FH
29; 30/7/2022; DCC NL;3; HW
29; 27/6/2036; DCC NL;1; HW
30; 22/8/2031; DCC L;12; FH
32; 17/4/2017; DCC NL;3; HW
32; 17/10/2019; DCC NL;3; FH
32; 6/6/2024; DCC NL;1; FH
33; 20/3/2016; DCC NL;4; FH
33; 17/10/2018; DCC NL;3; FH
33; 22/1/2024; DCC L;5; FH
33; 7/4/2039; DCC NL;1; HW
33; 26/8/2039; DCC L;5; HW
34; 9/11/2017; DCC L;12; FH
34; 12/7/2028; DCC NL;4; FH
35; 29/12/2024; DCC NL;1; FH
35; 26/11/2028; DCC NL;2; FH
36; 7/5/2018; DCC NL;1; FH
36; 4/2/2020; DCC NL;2; FH
36; 28/5/2033; DCC NL;2; FH
37; 14/2/2032; DCC NL;4; FH
37; 29/7/2033; DCC L;5; FH
37; 4/6/2036; DCC L;8; SW
38; 7/2/2037; DCC NL;1; FH
38; 26/7/2038; DCC L;8; SW
39; 28/9/2018; DCC NL;1; FH
39; 15/9/2022; DCC NL;2; FH
39; 7/12/2027; DCC NL;2; FH
40; 24/5/2016; DCC NL;3; FH
40; 17/6/2027; DCC NL;3; FH
40; 14/7/2031; DCC NL;2; FH
40; 28/2/2034; DCC NL;2; FH
41; 12/10/2022; DCC L;4; FH
41; 20/2/2026; DCC L;12; SW
41; 4/3/2033; DCC NL;3; HW
42; 3/9/2016; DCC NL;6; HW
42; 16/10/2022; DCC NL;2; FH
42; 27/2/2025; DCC NL;2; FH
42; 15/10/2027; DCC NL;3; FH
42; 17/12/2030; DCC NL;4; HW
42; 6/9/2033; DCC NL;1; FH
42; 5/3/2036; DCC L;4; FH
42; 4/8/2039; DCC NL;2; FH
43; 23/4/2017; DCC NL;6; HW
43; 17/10/2018; DCC L;12; SW
43; 3/12/2021; DCC NL;5; FH
43; 17/5/2034; DCC NL;1; HW
43; 2/2/2039; DCC L;5; FH
44; 6/7/2036; DCC NL;2; FH
45; 22/2/2031; DCC NL;2; FH
45; 28/4/2033; DCC NL;1; FH
46; 8/8/2031; DCC L;4; FH
46; 5/11/2040; DCC NL;4; FH
47; 27/2/2019; DCC NL;1; FH
47; 25/7/2026; DCC NL;5; HW
47; 2/9/2037; DCC NL;10; HW
47; 17/12/2038; DCC L;8; SW
48; 10/4/2018; DCC NL;1; HW
48; 29/7/2025; DCC L;5; FH
48; 23/8/2026; DCC NL;1; FH
48; 4/7/2032; DCC NL;1; FH
49; 13/9/2023; DCC NL;7; FH
50; 6/4/2020; DCC NL;3; FH
50; 9/12/2030; DCC NL;2; FH
