numerochronique;datedefaillance;typedefaillance;nombreaputouchees;cause
1; 26/6/2022; DCC NL;2; FH
1; 26/1/2027; DCC NL;2; FH
1; 30/9/2027; DCC NL;2; FH
1; 27/4/2031; DCC L;5; HW
1; 2/5/2033; Ind;1; HW
1; 20/1/2034; Ind;1; HW
1; 22/9/2035; Ind;1; HW
1; 9/6/2036; Ind;1; HW
1; 17/7/2036; Ind;1; HW
1; 24/9/2037; Ind;1; HW
1; 24/9/2040; Ind;1; HW
1; 1/10/2040; Ind;1; HW
1; 5/10/2040; Ind;1; HW
1; 26/10/2040; Ind;1; HW
1; 8/11/2040; Ind;1; HW
2; 10/3/2029; Ind;1; HW
2; 20/7/2030; DCC L;5; FH
2; 28/6/2031; Ind;1; HW
2; 13/9/2034; Ind;1; HW
2; 5/8/2035; Ind;1; HW
2; 22/12/2035; Ind;1; HW
2; 17/11/2036; DCC NL;3; FH
2; 10/4/2037; Ind;1; HW
2; 25/8/2037; Ind;1; HW
2; 3/2/2038; Ind;1; HW
2; 18/4/2038; Ind;1; HW
2; 22/7/2039; Ind;1; HW
2; 7/2/2040; Ind;1; HW
2; 15/4/2040; Ind;1; HW
2; 18/5/2040; Ind;1; HW
2; 7/8/2040; Ind;1; HW
3; 3/5/2017; DCC L;4; FH
3; 2/2/2031; DCC NL;3; FH
3; 11/3/2031; DCC L;2; FH
3; 20/3/2032; DCC L;12; SW
3; 6/8/2035; Ind;1; HW
3; 15/8/2035; Ind;1; HW
3; 30/8/2035; Ind;1; HW
3; 26/6/2036; Ind;1; HW
3; 25/1/2037; Ind;1; HW
3; 22/4/2037; Ind;1; HW
3; 9/12/2038; Ind;1; HW
3; 24/1/2039; Ind;1; HW
3; 6/2/2039; Ind;1; HW
3; 27/3/2040; Ind;1; HW
3; 1/8/2040; Ind;1; HW
4; 10/6/2034; Ind;1; HW
4; 18/5/2039; Ind;1; HW
4; 21/6/2039; Ind;1; HW
4; 13/9/2039; Ind;1; HW
4; 28/6/2040; Ind;1; HW
4; 3/7/2040; Ind;1; HW
4; 3/10/2040; Ind;1; HW
4; 18/11/2040; Ind;1; HW
5; 24/1/2018; DCC NL;1; FH
5; 7/10/2018; DCC NL;2; FH
5; 5/5/2025; DCC NL;2; FH
5; 8/6/2027; Ind;1; HW
5; 15/1/2031; DCC NL;2; HW
5; 16/4/2034; Ind;1; HW
5; 20/7/2034; Ind;1; HW
5; 10/4/2035; Ind;1; HW
5; 7/9/2035; Ind;1; HW
5; 14/5/2036; DCC NL;2; FH
5; 18/3/2037; Ind;1; HW
5; 15/12/2037; Ind;1; HW
5; 2/2/2038; Ind;1; HW
5; 14/8/2038; Ind;1; HW
5; 5/6/2039; Ind;1; HW
5; 13/11/2039; Ind;1; HW
5; 23/11/2039; Ind;1; HW
5; 1/1/2040; Ind;1; HW
5; 20/6/2040; Ind;1; HW
6; 25/12/2017; DCC NL;1; FH
6; 3/1/2033; DCC NL;3; FH
6; 13/1/2036; Ind;1; HW
6; 4/6/2037; Ind;1; HW
6; 30/8/2037; Ind;1; HW
6; 10/11/2037; Ind;1; HW
6; 14/1/2038; Ind;1; HW
6; 9/5/2039; Ind;1; HW
6; 11/7/2039; Ind;1; HW
6; 24/2/2040; Ind;1; HW
7; 26/8/2027; DCC NL;1; FH
7; 12/3/2030; DCC NL;2; FH
7; 24/9/2031; Ind;1; HW
7; 3/6/2034; Ind;1; HW
7; 24/11/2034; Ind;1; HW
7; 3/12/2034; Ind;1; HW
7; 5/4/2036; Ind;1; HW
7; 14/8/2038; Ind;1; HW
7; 29/8/2038; Ind;1; HW
7; 18/3/2040; Ind;1; HW
7; 22/3/2040; Ind;1; HW
7; 1/7/2040; Ind;1; HW
7; 17/7/2040; Ind;1; HW
8; 19/7/2029; DCC L;4; FH
8; 21/8/2033; Ind;1; HW
8; 20/8/2034; Ind;1; HW
8; 10/6/2035; Ind;1; HW
8; 4/8/2036; Ind;1; HW
8; 25/8/2036; Ind;1; HW
8; 5/12/2037; Ind;1; HW
8; 5/6/2038; Ind;1; HW
8; 12/6/2038; Ind;1; HW
8; 25/7/2038; Ind;1; HW
8; 5/1/2040; Ind;1; HW
8; 19/4/2040; Ind;1; HW
8; 16/8/2040; Ind;1; HW
8; 10/10/2040; Ind;1; HW
9; 8/5/2028; DCC L;5; HW
9; 18/10/2029; DCC NL;1; FH
9; 2/12/2033; Ind;1; HW
9; 21/1/2034; DCC NL;1; HW
9; 11/11/2035; Ind;1; HW
9; 15/11/2036; Ind;1; HW
9; 22/4/2037; Ind;1; HW
9; 23/6/2037; Ind;1; HW
9; 26/2/2039; Ind;1; HW
9; 6/4/2039; Ind;1; HW
9; 6/4/2039; Ind;1; HW
9; 25/8/2039; Ind;1; HW
9; 12/3/2040; Ind;1; HW
9; 29/8/2040; Ind;1; HW
9; 28/9/2040; Ind;1; HW
9; 28/9/2040; Ind;1; HW
9; 5/10/2040; Ind;1; HW
10; 20/11/2032; DCC NL;1; FH
10; 29/6/2033; Ind;1; HW
10; 2/3/2034; Ind;1; HW
10; 17/12/2035; Ind;1; HW
10; 11/5/2036; Ind;1; HW
10; 6/2/2037; Ind;1; HW
10; 11/7/2037; Ind;1; HW
10; 20/7/2038; Ind;1; HW
10; 30/7/2039; Ind;1; HW
10; 17/8/2039; Ind;1; HW
10; 16/10/2039; Ind;1; HW
10; 4/5/2040; Ind;1; HW
10; 13/9/2040; Ind;1; HW
10; 21/9/2040; Ind;1; HW
11; 13/2/2034; Ind;1; HW
11; 3/8/2035; DCC NL;1; FH
11; 25/7/2036; Ind;1; HW
11; 22/1/2037; DCC L;4; FH
11; 7/8/2037; Ind;1; HW
11; 5/10/2037; Ind;1; HW
11; 6/2/2038; DCC L;8; SW
11; 6/8/2038; Ind;1; HW
11; 11/8/2038; Ind;1; HW
11; 13/12/2038; Ind;1; HW
11; 6/4/2039; Ind;1; HW
11; 23/6/2039; Ind;1; HW
11; 11/7/2039; Ind;1; HW
11; 7/3/2040; Ind;1; HW
11; 1/7/2040; DCC L;4; FH
12; 1/8/2018; DCC NL;2; FH
12; 25/11/2031; Ind;1; HW
12; 27/4/2034; Ind;1; HW
12; 24/2/2035; Ind;1; HW
12; 6/4/2036; Ind;1; HW
12; 1/5/2037; Ind;1; HW
12; 14/6/2037; Ind;1; HW
12; 29/8/2037; Ind;1; HW
12; 7/11/2037; Ind;1; HW
12; 25/11/2037; Ind;1; HW
12; 4/12/2038; Ind;1; HW
12; 4/3/2039; Ind;1; HW
12; 21/12/2039; Ind;1; HW
12; 13/11/2040; Ind;1; HW
13; 24/7/2030; DCC L;5; HW
13; 23/10/2031; DCC L;8; SW
13; 17/4/2032; Ind;1; HW
13; 10/7/2034; DCC L;12; SW
13; 31/10/2034; Ind;1; HW
13; 16/1/2036; Ind;1; HW
13; 6/3/2038; Ind;1; HW
13; 1/7/2038; Ind;1; HW
13; 30/5/2039; Ind;1; HW
13; 26/9/2039; Ind;1; HW
13; 27/10/2040; Ind;1; HW
13; 5/11/2040; Ind;1; HW
14; 25/9/2016; DCC NL;2; FH
14; 12/12/2016; DCC NL;3; HW
14; 10/3/2017; DCC L;5; HW
14; 9/10/2023; DCC NL;3; FH
14; 26/4/2028; DCC NL;1; FH
14; 2/6/2032; Ind;1; HW
14; 12/2/2034; Ind;1; HW
14; 13/8/2036; Ind;1; HW
14; 16/8/2036; Ind;1; HW
14; 5/10/2036; Ind;1; HW
14; 29/10/2037; Ind;1; HW
14; 13/12/2037; Ind;1; HW
14; 8/2/2038; Ind;1; HW
14; 11/7/2038; Ind;1; HW
14; 4/11/2039; Ind;1; HW
15; 19/10/2033; Ind;1; HW
15; 17/8/2035; Ind;1; HW
15; 13/7/2036; Ind;1; HW
15; 8/10/2036; Ind;1; HW
15; 26/1/2037; Ind;1; HW
15; 15/2/2037; Ind;1; HW
15; 29/10/2037; Ind;1; HW
15; 3/11/2037; Ind;1; HW
15; 17/11/2037; Ind;1; HW
15; 22/1/2038; Ind;1; HW
15; 8/2/2038; Ind;1; HW
15; 17/2/2039; Ind;1; HW
15; 14/7/2039; Ind;1; HW
15; 14/12/2039; Ind;1; HW
15; 29/12/2039; Ind;1; HW
15; 6/7/2040; Ind;1; HW
15; 15/7/2040; Ind;1; HW
16; 9/8/2016; DCC NL;3; FH
16; 23/3/2027; DCC NL;3; FH
16; 31/1/2032; Ind;1; HW
16; 2/6/2034; Ind;1; HW
16; 3/11/2034; Ind;1; HW
16; 26/10/2037; Ind;1; HW
16; 8/4/2038; Ind;1; HW
16; 1/7/2038; Ind;1; HW
16; 14/12/2038; Ind;1; HW
16; 19/3/2039; Ind;1; HW
16; 8/5/2039; Ind;1; HW
16; 12/12/2039; Ind;1; HW
16; 23/12/2039; Ind;1; HW
16; 7/6/2040; Ind;1; HW
16; 22/6/2040; Ind;1; HW
17; 18/9/2016; DCC NL;1; FH
17; 15/9/2022; DCC NL;1; FH
17; 10/8/2032; Ind;1; HW
17; 18/10/2033; DCC L;12; SW
17; 22/3/2034; Ind;1; HW
17; 24/3/2035; Ind;1; HW
17; 23/3/2036; Ind;1; HW
17; 2/9/2037; Ind;1; HW
17; 16/1/2038; Ind;1; HW
17; 8/2/2038; Ind;1; HW
17; 22/6/2038; Ind;1; HW
17; 7/10/2038; Ind;1; HW
17; 16/2/2039; Ind;1; HW
17; 25/4/2039; Ind;1; HW
17; 12/12/2039; Ind;1; HW
17; 17/4/2040; Ind;1; HW
17; 6/6/2040; Ind;1; HW
17; 8/7/2040; Ind;1; HW
17; 8/10/2040; DCC NL;1; FH
17; 4/11/2040; Ind;1; HW
17; 24/11/2040; Ind;1; HW
18; 29/3/2025; DCC NL;3; FH
18; 23/4/2026; DCC L;8; SW
18; 12/8/2029; DCC NL;4; FH
18; 4/9/2032; DCC NL;5; FH
18; 10/10/2032; DCC NL;1; FH
18; 13/9/2033; Ind;1; HW
18; 28/4/2034; Ind;1; HW
18; 19/12/2036; Ind;1; HW
18; 11/2/2037; Ind;1; HW
18; 18/1/2038; Ind;1; HW
18; 3/6/2039; Ind;1; HW
18; 28/10/2039; Ind;1; HW
18; 10/4/2040; Ind;1; HW
18; 25/7/2040; Ind;1; HW
18; 18/8/2040; Ind;1; HW
19; 8/4/2023; DCC L;8; SW
19; 28/6/2026; Ind;1; HW
19; 25/3/2028; DCC NL;1; FH
19; 3/12/2030; Ind;1; HW
19; 10/2/2031; Ind;1; HW
19; 16/11/2034; Ind;1; HW
19; 18/1/2037; Ind;1; HW
19; 21/1/2037; Ind;1; HW
19; 23/11/2037; Ind;1; HW
19; 1/1/2039; Ind;1; HW
19; 28/12/2039; Ind;1; HW
19; 18/3/2040; Ind;1; HW
19; 24/12/2040; Ind;1; HW
20; 24/10/2016; DCC NL;3; FH
20; 14/10/2033; Ind;1; HW
20; 28/10/2034; Ind;1; HW
20; 27/6/2035; Ind;1; HW
20; 18/11/2035; Ind;1; HW
20; 1/9/2037; Ind;1; HW
20; 17/7/2038; Ind;1; HW
20; 7/9/2038; Ind;1; HW
20; 16/9/2039; Ind;1; HW
20; 7/10/2039; Ind;1; HW
20; 9/10/2039; Ind;1; HW
20; 7/4/2040; Ind;1; HW
20; 20/6/2040; Ind;1; HW
20; 15/10/2040; Ind;1; HW
21; 23/2/2022; DCC NL;3; HW
21; 15/5/2024; DCC NL;5; HW
21; 30/7/2030; DCC NL;2; FH
21; 28/5/2031; DCC NL;2; FH
21; 19/7/2033; Ind;1; HW
21; 11/8/2033; DCC NL;1; FH
21; 15/2/2035; DCC NL;1; FH
21; 16/12/2035; DCC NL;1; FH
21; 8/1/2036; Ind;1; HW
21; 7/4/2037; Ind;1; HW
21; 15/8/2037; Ind;1; HW
21; 14/4/2038; Ind;1; HW
21; 10/6/2038; Ind;1; HW
21; 14/2/2039; Ind;1; HW
21; 17/7/2039; Ind;1; HW
21; 25/11/2039; Ind;1; HW
21; 8/2/2040; Ind;1; HW
21; 6/3/2040; Ind;1; HW
21; 16/6/2040; Ind;1; HW
21; 24/8/2040; Ind;1; HW
22; 16/10/2021; DCC NL;1; FH
22; 30/7/2024; DCC L;5; FH
22; 7/9/2030; DCC NL;1; FH
22; 6/6/2033; Ind;1; HW
22; 27/7/2033; Ind;1; HW
22; 6/11/2033; Ind;1; HW
22; 21/5/2034; Ind;1; HW
22; 16/11/2034; Ind;1; HW
22; 28/1/2036; Ind;1; HW
22; 8/12/2036; Ind;1; HW
22; 20/12/2036; Ind;1; HW
22; 16/6/2037; Ind;1; HW
22; 18/10/2037; Ind;1; HW
22; 14/6/2038; Ind;1; HW
22; 20/7/2039; Ind;1; HW
22; 13/7/2040; DCC NL;4; FH
22; 16/10/2040; Ind;1; HW
23; 23/1/2032; Ind;1; HW
23; 25/8/2033; Ind;1; HW
23; 22/3/2035; Ind;1; HW
23; 18/11/2037; Ind;1; HW
23; 27/3/2038; Ind;1; HW
23; 15/11/2038; Ind;1; HW
23; 3/1/2039; Ind;1; HW
23; 2/2/2039; Ind;1; HW
23; 3/7/2039; Ind;1; HW
23; 28/7/2039; Ind;1; HW
23; 20/10/2039; Ind;1; HW
23; 22/4/2040; Ind;1; HW
23; 10/6/2040; Ind;1; HW
24; 7/1/2023; DCC NL;1; FH
24; 7/7/2023; DCC NL;1; FH
24; 23/12/2026; DCC L;4; FH
24; 12/1/2028; DCC NL;5; FH
24; 11/6/2034; Ind;1; HW
24; 13/12/2034; Ind;1; HW
24; 11/1/2035; Ind;1; HW
24; 9/2/2036; Ind;1; HW
24; 20/9/2036; Ind;1; HW
24; 25/2/2038; Ind;1; HW
24; 2/10/2038; Ind;1; HW
24; 22/6/2039; Ind;1; HW
24; 29/6/2039; Ind;1; HW
24; 30/7/2039; Ind;1; HW
24; 18/4/2040; Ind;1; HW
25; 25/3/2028; DCC NL;5; FH
25; 20/8/2030; Ind;1; HW
25; 14/4/2031; Ind;1; HW
25; 12/7/2031; Ind;1; HW
25; 28/11/2032; DCC NL;2; FH
25; 26/2/2034; Ind;1; HW
25; 4/12/2034; Ind;1; HW
25; 5/11/2035; Ind;1; HW
25; 19/9/2036; Ind;1; HW
25; 24/4/2037; Ind;1; HW
25; 2/10/2038; Ind;1; HW
25; 21/6/2039; Ind;1; HW
25; 11/8/2039; Ind;1; HW
25; 23/3/2040; Ind;1; HW
25; 29/3/2040; Ind;1; HW
25; 29/8/2040; Ind;1; HW
26; 1/8/2025; DCC L;5; HW
26; 24/2/2033; Ind;1; HW
26; 7/5/2036; Ind;1; HW
26; 21/12/2036; Ind;1; HW
26; 28/5/2037; Ind;1; HW
26; 3/6/2037; Ind;1; HW
26; 10/8/2037; Ind;1; HW
26; 14/3/2038; DCC NL;2; FH
26; 30/3/2038; Ind;1; HW
26; 13/9/2038; Ind;1; HW
26; 8/12/2038; Ind;1; HW
26; 30/8/2039; Ind;1; HW
26; 6/10/2039; Ind;1; HW
26; 16/10/2039; Ind;1; HW
26; 26/9/2040; Ind;1; HW
26; 8/12/2040; DCC NL;2; FH
27; 5/3/2016; DCC NL;2; HW
27; 7/5/2025; DCC NL;3; FH
27; 14/6/2027; DCC L;12; SW
27; 26/11/2032; Ind;1; HW
27; 20/5/2034; Ind;1; HW
27; 26/3/2036; Ind;1; HW
27; 24/3/2037; Ind;1; HW
27; 3/5/2037; Ind;1; HW
27; 19/10/2038; Ind;1; HW
27; 9/2/2039; Ind;1; HW
27; 4/3/2039; Ind;1; HW
27; 3/7/2039; Ind;1; HW
27; 19/10/2039; Ind;1; HW
27; 13/3/2040; DCC NL;2; FH
27; 18/3/2040; Ind;1; HW
27; 4/6/2040; Ind;1; HW
27; 2/7/2040; Ind;1; HW
28; 18/6/2021; DCC NL;3; HW
28; 5/11/2033; DCC L;8; SW
28; 1/12/2034; Ind;1; HW
28; 12/8/2035; Ind;1; HW
28; 19/2/2037; Ind;1; HW
28; 18/9/2037; Ind;1; HW
28; 24/10/2037; Ind;1; HW
28; 24/12/2037; Ind;1; HW
28; 1/4/2038; Ind;1; HW
28; 29/8/2038; Ind;1; HW
28; 21/9/2038; Ind;1; HW
28; 9/12/2038; Ind;1; HW
28; 22/12/2038; Ind;1; HW
28; 29/12/2038; Ind;1; HW
28; 8/7/2040; Ind;1; HW
29; 16/12/2020; DCC NL;4; FH
29; 17/5/2023; DCC NL;2; FH
29; 11/10/2029; Ind;1; HW
29; 20/7/2031; Ind;1; HW
29; 26/10/2031; Ind;1; HW
29; 13/2/2032; DCC NL;2; FH
29; 20/5/2033; DCC L;12; SW
29; 18/6/2035; Ind;1; HW
29; 8/8/2035; Ind;1; HW
29; 26/12/2037; Ind;1; HW
29; 30/12/2037; Ind;1; HW
29; 2/3/2038; Ind;1; HW
29; 16/1/2039; Ind;1; HW
29; 9/3/2039; Ind;1; HW
29; 9/6/2039; Ind;1; HW
30; 27/9/2031; DCC L;5; FH
30; 4/8/2034; DCC NL;3; FH
30; 15/2/2035; Ind;1; HW
30; 10/3/2035; DCC L;5; HW
30; 5/11/2035; Ind;1; HW
30; 22/12/2036; Ind;1; HW
30; 26/5/2037; Ind;1; HW
30; 28/1/2038; DCC NL;1; FH
30; 25/4/2038; Ind;1; HW
30; 16/3/2039; Ind;1; HW
30; 7/4/2039; Ind;1; HW
30; 19/8/2039; Ind;1; HW
30; 11/10/2039; Ind;1; HW
30; 12/11/2040; Ind;1; HW
30; 2/12/2040; Ind;1; HW
31; 13/4/2024; DCC NL;1; FH
31; 19/8/2026; DCC NL;3; HW
31; 27/8/2036; Ind;1; HW
31; 27/1/2037; Ind;1; HW
31; 25/12/2037; Ind;1; HW
31; 20/10/2038; Ind;1; HW
31; 29/12/2038; Ind;1; HW
31; 3/2/2039; Ind;1; HW
31; 21/9/2039; Ind;1; HW
31; 13/5/2040; Ind;1; HW
31; 15/5/2040; Ind;1; HW
31; 25/8/2040; Ind;1; HW
31; 30/9/2040; Ind;1; HW
32; 19/5/2019; DCC NL;3; HW
32; 7/6/2022; DCC NL;2; FH
32; 8/3/2032; Ind;1; HW
32; 30/10/2032; Ind;1; HW
32; 26/2/2033; Ind;1; HW
32; 30/1/2036; Ind;1; HW
32; 10/8/2037; Ind;1; HW
32; 29/10/2037; Ind;1; HW
32; 18/4/2038; Ind;1; HW
32; 27/4/2038; DCC NL;3; FH
32; 27/11/2039; Ind;1; HW
32; 23/2/2040; Ind;1; HW
32; 8/3/2040; Ind;1; HW
32; 16/5/2040; Ind;1; HW
32; 22/6/2040; Ind;1; HW
32; 17/10/2040; Ind;1; HW
32; 27/11/2040; Ind;1; HW
33; 22/3/2032; Ind;1; HW
33; 6/8/2032; Ind;1; HW
33; 24/9/2032; Ind;1; HW
33; 26/10/2034; Ind;1; HW
33; 19/5/2035; Ind;1; HW
33; 25/10/2036; Ind;1; HW
33; 2/12/2036; Ind;1; HW
33; 29/9/2038; Ind;1; HW
33; 15/9/2039; Ind;1; HW
33; 18/12/2039; Ind;1; HW
33; 18/3/2040; DCC NL;3; HW
33; 29/5/2040; Ind;1; HW
33; 4/9/2040; Ind;1; HW
33; 10/9/2040; Ind;1; HW
34; 21/5/2025; Ind;1; HW
34; 2/11/2032; DCC NL;5; HW
34; 18/4/2035; Ind;1; HW
34; 27/6/2035; Ind;1; HW
34; 30/9/2035; Ind;1; HW
34; 29/5/2037; Ind;1; HW
34; 22/12/2037; Ind;1; HW
34; 11/4/2038; Ind;1; HW
34; 10/1/2039; Ind;1; HW
34; 2/5/2039; Ind;1; HW
34; 9/6/2039; Ind;1; HW
34; 10/9/2039; Ind;1; HW
34; 15/10/2039; Ind;1; HW
34; 5/11/2039; Ind;1; HW
34; 31/1/2040; Ind;1; HW
34; 24/5/2040; Ind;1; HW
34; 25/5/2040; DCC NL;1; FH
35; 20/5/2032; Ind;1; HW
35; 13/9/2035; Ind;1; HW
35; 9/1/2036; Ind;1; HW
35; 19/2/2036; Ind;1; HW
35; 13/7/2036; Ind;1; HW
35; 19/8/2036; Ind;1; HW
35; 29/9/2037; Ind;1; HW
35; 13/6/2039; Ind;1; HW
35; 9/5/2040; Ind;1; HW
36; 13/1/2016; DCC NL;4; FH
36; 22/1/2026; DCC NL;7; HW
36; 15/7/2026; DCC L;4; FH
36; 21/4/2030; Ind;1; HW
36; 11/8/2032; Ind;1; HW
36; 31/3/2034; DCC NL;2; HW
36; 15/6/2035; Ind;1; HW
36; 21/7/2035; Ind;1; HW
36; 19/10/2037; Ind;1; HW
36; 22/3/2039; Ind;1; HW
36; 17/7/2039; Ind;1; HW
36; 19/9/2039; Ind;1; HW
36; 29/9/2039; Ind;1; HW
36; 21/1/2040; Ind;1; HW
36; 7/7/2040; Ind;1; HW
37; 7/3/2031; Ind;1; HW
37; 6/4/2031; Ind;1; HW
37; 2/7/2034; Ind;1; HW
37; 21/6/2035; Ind;1; HW
37; 3/10/2035; Ind;1; HW
37; 26/6/2037; Ind;1; HW
37; 1/6/2038; Ind;1; HW
37; 3/6/2039; Ind;1; HW
37; 17/11/2039; Ind;1; HW
37; 14/12/2039; Ind;1; HW
37; 14/6/2040; Ind;1; HW
37; 24/10/2040; Ind;1; HW
38; 29/6/2018; DCC NL;4; HW
38; 11/2/2029; Ind;1; HW
38; 19/12/2030; DCC NL;3; HW
38; 8/9/2032; DCC L;4; FH
38; 11/6/2033; Ind;1; HW
38; 9/1/2034; Ind;1; HW
38; 28/6/2034; Ind;1; HW
38; 21/11/2034; Ind;1; HW
38; 7/8/2035; DCC L;5; FH
38; 25/5/2037; DCC NL;3; FH
38; 28/7/2037; DCC NL;1; HW
38; 21/5/2038; Ind;1; HW
38; 18/11/2039; Ind;1; HW
38; 27/12/2039; Ind;1; HW
38; 15/10/2040; Ind;1; HW
39; 23/7/2020; DCC NL;2; FH
39; 18/1/2028; DCC NL;2; FH
39; 5/11/2029; Ind;1; HW
39; 1/12/2035; DCC L;5; FH
39; 10/3/2036; Ind;1; HW
39; 11/3/2037; Ind;1; HW
39; 25/3/2037; Ind;1; HW
39; 20/9/2037; Ind;1; HW
39; 9/5/2038; Ind;1; HW
39; 17/11/2038; Ind;1; HW
39; 16/1/2039; Ind;1; HW
39; 1/11/2039; Ind;1; HW
39; 20/11/2039; Ind;1; HW
39; 19/6/2040; Ind;1; HW
39; 11/11/2040; Ind;1; HW
40; 14/5/2016; DCC NL;3; FH
40; 21/8/2025; DCC L;5; FH
40; 22/11/2031; DCC NL;4; FH
40; 7/6/2032; DCC L;5; FH
40; 15/5/2034; Ind;1; HW
40; 5/8/2035; Ind;1; HW
40; 29/8/2035; Ind;1; HW
40; 29/4/2036; Ind;1; HW
40; 7/10/2036; DCC NL;1; FH
40; 9/5/2037; Ind;1; HW
40; 18/7/2037; Ind;1; HW
40; 23/1/2039; Ind;1; HW
40; 21/2/2039; Ind;1; HW
40; 6/4/2039; Ind;1; HW
