numerochronique;datedefaillance;typedefaillance;nombreaputouchees;cause
1; 26/10/2021; DCC L;8; SW
1; 6/11/2028; DCC NL;1; HW
1; 15/3/2030; DCC NL;4; FH
2; 7/1/2027; DCC L;5; HW
2; 28/5/2029; DCC L;8; FH
3; 16/9/2019; DCC L;8; SW
3; 13/4/2028; DCC NL;1; FH
3; 13/8/2033; DCC NL;2; HW
4; 28/4/2023; DCC NL;2; FH
6; 22/10/2025; DCC L;4; FH
6; 23/6/2030; DCC NL;3; FH
6; 13/6/2036; DCC NL;1; FH
7; 18/5/2020; DCC NL;3; FH
7; 29/4/2023; DCC L;5; FH
8; 13/10/2027; DCC NL;2; FH
8; 14/9/2034; DCC NL;2; FH
8; 4/8/2036; DCC NL;1; FH
9; 9/7/2029; DCC NL;2; FH
9; 26/4/2040; DCC NL;1; FH
10; 14/9/2018; DCC NL;2; FH
10; 26/8/2028; DCC NL;3; FH
10; 6/4/2030; DCC L;4; FH
10; 8/5/2030; DCC NL;1; FH
11; 17/1/2028; DCC L;4; FH
11; 28/3/2035; DCC L;4; FH
12; 22/4/2016; DCC NL;2; FH
12; 21/12/2027; DCC NL;2; HW
13; 27/4/2022; DCC NL;5; FH
13; 7/4/2027; DCC NL;2; HW
13; 3/7/2029; DCC L;4; FH
13; 14/9/2032; DCC NL;2; FH
13; 11/2/2039; DCC L;8; SW
14; 10/7/2029; DCC NL;1; FH
15; 6/5/2026; DCC NL;3; FH
15; 12/4/2028; DCC NL;3; HW
15; 5/8/2037; DCC NL;1; FH
16; 2/9/2039; DCC NL;3; FH
17; 24/5/2020; DCC NL;1; HW
17; 21/4/2029; DCC NL;1; HW
17; 19/5/2029; DCC NL;1; FH
17; 8/1/2036; DCC NL;2; FH
17; 3/11/2037; DCC NL;1; FH
18; 18/2/2032; DCC NL;3; FH
19; 26/12/2026; DCC NL;3; FH
19; 29/11/2039; DCC NL;1; FH
19; 10/10/2040; DCC L;5; FH
20; 1/11/2019; DCC NL;5; FH
20; 2/12/2024; DCC NL;2; FH
20; 4/3/2030; DCC NL;2; FH
20; 2/10/2032; DCC NL;1; HW
21; 6/1/2019; DCC NL;4; FH
21; 4/7/2025; DCC NL;1; FH
21; 2/7/2032; DCC L;5; HW
22; 25/1/2036; DCC L;5; FH
23; 17/8/2018; DCC L;5; HW
23; 11/6/2023; DCC NL;3; FH
23; 8/8/2023; DCC NL;1; FH
23; 24/8/2031; DCC NL;2; FH
24; 28/5/2022; DCC NL;2; HW
24; 15/8/2032; DCC L;4; FH
25; 23/1/2017; DCC NL;3; FH
25; 9/8/2021; DCC NL;5; FH
25; 2/5/2028; DCC NL;2; FH
25; 11/8/2028; DCC NL;2; FH
25; 10/8/2036; DCC NL;1; HW
25; 15/4/2040; DCC NL;2; FH
26; 1/2/2033; DCC NL;2; HW
26; 4/11/2036; DCC NL;1; FH
27; 18/12/2016; DCC NL;3; FH
27; 28/1/2017; DCC L;4; FH
27; 29/1/2019; DCC NL;1; FH
27; 22/11/2030; DCC NL;3; HW
27; 14/4/2035; DCC NL;3; FH
27; 11/12/2037; DCC NL;5; HW
28; 28/2/2017; DCC NL;2; FH
28; 11/9/2038; DCC NL;1; FH
29; 11/6/2035; DCC NL;2; FH
29; 11/9/2040; DCC NL;5; FH
30; 25/1/2022; DCC NL;1; FH
30; 1/8/2025; DCC NL;4; HW
30; 12/12/2027; DCC L;8; FH
31; 9/9/2019; DCC NL;5; FH
31; 6/5/2029; DCC NL;4; FH
31; 4/5/2037; DCC NL;2; FH
31; 31/7/2038; DCC NL;4; FH
33; 20/6/2020; DCC NL;1; HW
33; 6/4/2023; DCC L;8; FH
33; 26/2/2039; DCC NL;1; FH
34; 25/4/2022; DCC L;5; FH
34; 20/11/2024; DCC NL;3; HW
34; 5/1/2027; DCC L;4; FH
35; 9/12/2038; DCC NL;3; FH
37; 24/12/2027; DCC NL;6; HW
37; 17/1/2036; DCC NL;2; FH
38; 21/11/2019; DCC NL;2; FH
38; 6/2/2024; DCC NL;3; FH
38; 10/6/2025; DCC NL;1; FH
38; 17/6/2034; DCC L;5; FH
38; 19/12/2039; DCC NL;3; FH
39; 26/9/2024; DCC NL;3; FH
39; 30/1/2033; DCC NL;3; HW
40; 24/8/2023; DCC NL;2; FH
40; 16/1/2028; DCC L;5; FH
