numerochronique;datedefaillance;typedefaillance;nombreaputouchees;cause
1; 5/1/2019; DCC NL;1; FH
1; 12/8/2035; DCC NL;1; FH
1; 5/4/2036; DCC NL;1; FH
2; 15/7/2018; DCC NL;1; FH
3; 1/2/2026; DCC NL;6; FH
3; 4/4/2028; DCC NL;2; HW
3; 10/10/2028; DCC NL;3; HW
3; 3/12/2037; DCC NL;1; FH
5; 26/6/2025; DCC NL;2; HW
5; 24/2/2038; DCC NL;2; FH
6; 22/10/2032; DCC L;8; SW
7; 27/8/2016; DCC NL;2; FH
7; 20/6/2024; DCC NL;3; FH
8; 16/2/2019; DCC L;12; FH
8; 10/6/2022; DCC L;4; FH
9; 5/10/2016; DCC NL;3; FH
9; 12/5/2024; DCC NL;6; FH
9; 26/12/2030; DCC NL;3; HW
9; 28/6/2036; DCC NL;1; FH
11; 28/10/2029; DCC NL;3; HW
11; 2/7/2031; DCC NL;2; FH
11; 22/7/2034; DCC NL;4; HW
11; 7/7/2037; DCC NL;1; FH
12; 14/6/2028; DCC NL;3; FH
12; 23/11/2038; DCC NL;1; HW
13; 24/8/2019; DCC NL;2; FH
13; 7/4/2024; DCC NL;1; HW
13; 22/3/2026; DCC NL;3; FH
13; 23/7/2030; DCC NL;4; FH
13; 5/10/2035; DCC NL;2; HW
14; 18/9/2017; DCC NL;1; FH
14; 11/10/2026; DCC NL;2; FH
14; 15/1/2030; DCC NL;1; FH
14; 28/3/2032; DCC NL;2; FH
15; 22/3/2020; DCC NL;3; HW
16; 20/7/2016; DCC NL;1; FH
16; 7/3/2034; DCC L;5; FH
16; 27/11/2039; DCC NL;5; FH
17; 3/1/2022; DCC NL;2; FH
17; 13/7/2023; DCC L;5; HW
17; 24/6/2028; DCC NL;1; FH
19; 2/10/2019; DCC NL;1; FH
19; 7/12/2020; DCC NL;1; FH
19; 5/8/2036; DCC NL;2; FH
19; 10/11/2037; DCC NL;1; FH
20; 1/1/2023; DCC NL;2; FH
20; 12/5/2023; DCC NL;3; FH
20; 4/10/2032; DCC NL;4; FH
21; 23/2/2024; DCC NL;2; FH
21; 27/9/2024; DCC NL;5; HW
22; 13/9/2019; DCC NL;3; FH
22; 25/7/2026; DCC NL;1; FH
22; 19/6/2036; DCC NL;1; HW
23; 26/1/2017; DCC L;5; FH
23; 17/10/2033; DCC L;5; FH
23; 9/9/2035; DCC NL;3; FH
23; 11/11/2039; DCC L;4; FH
24; 24/8/2017; DCC NL;2; FH
24; 9/1/2019; DCC NL;2; FH
24; 18/4/2031; DCC L;5; FH
24; 2/4/2033; DCC NL;4; FH
25; 11/2/2019; DCC NL;4; FH
25; 8/11/2029; DCC NL;4; FH
25; 22/1/2035; DCC L;8; FH
26; 23/7/2022; DCC NL;2; FH
27; 27/12/2030; DCC NL;3; HW
27; 16/7/2036; DCC NL;1; HW
28; 6/10/2018; DCC NL;2; FH
28; 27/7/2020; DCC L;5; FH
28; 13/7/2037; DCC NL;1; FH
28; 1/11/2038; DCC NL;1; FH
29; 29/11/2017; DCC L;12; SW
29; 15/8/2021; DCC L;5; FH
29; 8/9/2021; DCC L;4; FH
29; 28/2/2032; DCC NL;1; FH
30; 17/5/2039; DCC L;8; FH
31; 18/10/2017; DCC L;5; FH
31; 28/1/2022; DCC NL;1; HW
31; 27/12/2031; DCC NL;1; FH
31; 10/12/2038; DCC NL;2; FH
34; 2/5/2017; DCC NL;1; FH
34; 9/5/2030; DCC NL;1; FH
35; 23/4/2020; DCC L;4; FH
35; 14/5/2036; DCC NL;4; HW
35; 10/8/2037; DCC NL;3; FH
35; 11/12/2037; DCC NL;3; HW
36; 8/5/2037; DCC NL;2; HW
37; 18/6/2018; DCC L;5; FH
38; 9/7/2030; DCC L;5; FH
38; 19/4/2037; DCC L;8; FH
39; 30/1/2018; DCC NL;1; HW
39; 8/10/2022; DCC NL;1; FH
39; 4/12/2039; DCC L;12; SW
40; 22/11/2027; DCC NL;1; FH
40; 19/8/2030; DCC NL;1; HW
41; 3/7/2028; DCC NL;2; FH
42; 29/3/2019; DCC L;8; SW
42; 20/1/2039; DCC NL;1; FH
43; 18/1/2017; DCC NL;1; FH
43; 29/8/2031; DCC L;5; HW
44; 1/10/2029; DCC NL;3; HW
44; 20/11/2030; DCC L;4; FH
44; 20/8/2039; DCC NL;2; FH
45; 28/7/2028; DCC NL;3; FH
45; 23/5/2036; DCC L;5; FH
47; 28/7/2039; DCC NL;1; FH
48; 22/9/2019; DCC NL;1; FH
48; 3/10/2020; DCC L;5; HW
49; 25/4/2026; DCC NL;2; HW
49; 2/5/2027; DCC NL;2; HW
49; 8/7/2028; DCC NL;3; HW
49; 22/10/2032; DCC NL;2; FH
49; 1/12/2032; DCC NL;2; FH
49; 9/6/2034; DCC NL;3; FH
49; 29/1/2040; DCC L;12; SW
50; 15/8/2020; DCC NL;3; HW
50; 27/6/2039; DCC NL;3; FH
