numerochronique;datedefaillance;typedefaillance;nombreaputouchees;cause
1; 12/11/2019; DCC L;8; SW
1; 8/4/2026; DCC NL;6; FH
1; 3/8/2027; DCC NL;2; HW
1; 11/11/2028; DCC L;4; FH
1; 11/1/2029; DCC L;5; HW
1; 10/12/2032; Ind;1; HW
1; 21/7/2036; Ind;1; HW
1; 8/10/2036; Ind;1; HW
1; 11/4/2037; Ind;1; HW
1; 1/12/2038; Ind;1; HW
1; 16/12/2038; Ind;1; HW
1; 12/4/2039; Ind;1; HW
1; 22/9/2039; Ind;1; HW
1; 28/10/2039; Ind;1; HW
1; 28/2/2040; Ind;1; HW
2; 2/12/2026; Ind;1; HW
2; 7/5/2027; DCC NL;1; FH
2; 29/4/2028; DCC NL;1; HW
2; 26/5/2030; Ind;1; HW
2; 2/12/2032; Ind;1; HW
2; 22/2/2033; Ind;1; HW
2; 4/10/2036; Ind;1; HW
2; 18/8/2037; Ind;1; HW
2; 26/5/2038; Ind;1; HW
2; 7/8/2038; Ind;1; HW
2; 4/10/2038; Ind;1; HW
2; 8/6/2039; Ind;1; HW
2; 5/7/2040; Ind;1; HW
2; 16/12/2040; Ind;1; HW
3; 1/1/2018; DCC NL;1; FH
3; 3/12/2019; DCC NL;4; HW
3; 26/10/2032; Ind;1; HW
3; 9/2/2034; Ind;1; HW
3; 15/10/2034; Ind;1; HW
3; 25/12/2035; Ind;1; HW
3; 12/7/2036; Ind;1; HW
3; 9/4/2039; Ind;1; HW
3; 9/7/2039; Ind;1; HW
3; 11/4/2040; Ind;1; HW
3; 12/11/2040; Ind;1; HW
4; 20/8/2031; Ind;1; HW
4; 20/4/2033; Ind;1; HW
4; 20/6/2033; Ind;1; HW
4; 13/7/2033; DCC NL;1; FH
4; 13/3/2035; Ind;1; HW
4; 10/6/2035; Ind;1; HW
4; 30/11/2035; Ind;1; HW
4; 21/8/2036; Ind;1; HW
4; 16/7/2037; Ind;1; HW
4; 24/7/2040; Ind;1; HW
4; 7/8/2040; Ind;1; HW
5; 15/5/2018; DCC NL;3; FH
5; 15/11/2018; DCC L;12; FH
5; 1/9/2027; Ind;1; HW
5; 11/10/2032; Ind;1; HW
5; 8/4/2035; Ind;1; HW
5; 15/6/2035; Ind;1; HW
5; 29/7/2035; DCC NL;1; FH
5; 27/12/2035; Ind;1; HW
5; 15/2/2036; Ind;1; HW
5; 5/4/2037; Ind;1; HW
5; 29/7/2037; Ind;1; HW
5; 18/9/2037; Ind;1; HW
5; 1/9/2039; Ind;1; HW
5; 1/2/2040; Ind;1; HW
5; 9/3/2040; Ind;1; HW
5; 27/10/2040; Ind;1; HW
6; 7/7/2018; DCC L;12; FH
6; 22/4/2028; Ind;1; HW
6; 18/6/2029; Ind;1; HW
6; 21/7/2034; Ind;1; HW
6; 27/1/2035; Ind;1; HW
6; 2/8/2035; Ind;1; HW
6; 4/3/2036; Ind;1; HW
6; 9/3/2036; Ind;1; HW
6; 6/4/2036; DCC L;5; FH
6; 23/6/2036; Ind;1; HW
6; 26/8/2037; Ind;1; HW
6; 17/12/2038; Ind;1; HW
6; 25/8/2039; Ind;1; HW
6; 19/1/2040; Ind;1; HW
6; 17/10/2040; Ind;1; HW
6; 14/12/2040; Ind;1; HW
7; 2/5/2033; Ind;1; HW
7; 30/8/2034; Ind;1; HW
7; 8/11/2035; Ind;1; HW
7; 31/1/2036; Ind;1; HW
7; 17/6/2037; Ind;1; HW
7; 22/6/2038; Ind;1; HW
7; 9/7/2038; Ind;1; HW
7; 31/12/2038; Ind;1; HW
7; 15/6/2040; Ind;1; HW
7; 1/12/2040; Ind;1; HW
8; 7/2/2031; Ind;1; HW
8; 9/1/2034; Ind;1; HW
8; 9/4/2036; Ind;1; HW
8; 25/8/2036; Ind;1; HW
8; 20/11/2036; Ind;1; HW
8; 26/5/2037; Ind;1; HW
8; 3/8/2037; Ind;1; HW
8; 5/9/2037; Ind;1; HW
8; 27/10/2037; Ind;1; HW
8; 9/1/2038; Ind;1; HW
