numerochronique;datedefaillance;typedefaillance;nombreaputouchees;cause
1; 9/9/2017; DCC NL;2; FH
1; 16/8/2024; DCC NL;4; FH
2; 20/2/2017; DCC L;5; FH
2; 11/5/2021; DCC NL;1; FH
2; 9/8/2027; DCC NL;1; FH
2; 9/12/2028; DCC NL;2; FH
3; 8/1/2019; DCC NL;2; HW
3; 22/9/2021; DCC L;5; HW
3; 10/1/2035; DCC L;12; FH
4; 6/1/2021; DCC NL;3; FH
4; 18/6/2026; DCC NL;2; FH
4; 22/12/2026; DCC NL;2; FH
5; 16/8/2040; DCC NL;3; FH
6; 28/5/2025; DCC NL;7; HW
6; 29/1/2039; DCC NL;1; HW
7; 22/1/2024; DCC NL;2; FH
7; 7/11/2029; DCC L;8; SW
7; 20/1/2036; DCC L;4; FH
7; 14/1/2039; DCC NL;2; FH
7; 8/12/2039; DCC L;8; FH
7; 11/5/2040; DCC NL;1; FH
8; 15/7/2018; DCC L;12; SW
8; 13/10/2021; DCC NL;3; FH
8; 16/10/2022; DCC NL;2; FH
8; 9/2/2025; DCC NL;3; FH
8; 27/10/2029; DCC NL;4; FH
9; 20/1/2028; DCC L;5; FH
9; 19/3/2030; DCC L;4; FH
10; 15/6/2019; DCC L;12; SW
10; 13/4/2025; DCC NL;2; FH
10; 13/2/2033; DCC NL;3; FH
10; 20/10/2036; DCC NL;5; FH
11; 30/10/2037; DCC NL;6; FH
12; 23/7/2025; DCC NL;4; HW
12; 27/6/2026; DCC NL;1; FH
12; 2/9/2029; DCC NL;1; FH
12; 12/7/2037; DCC NL;3; FH
13; 7/2/2022; DCC NL;2; FH
13; 10/3/2037; DCC NL;1; FH
14; 15/12/2022; DCC L;5; FH
14; 21/6/2028; DCC NL;1; FH
14; 11/8/2028; DCC NL;1; FH
14; 21/9/2029; DCC NL;2; FH
14; 19/11/2030; DCC NL;1; FH
14; 20/11/2034; DCC L;5; HW
15; 24/9/2029; DCC NL;2; FH
15; 2/4/2036; DCC NL;1; FH
16; 21/4/2024; DCC NL;1; FH
17; 20/6/2018; DCC NL;3; FH
17; 12/1/2020; DCC NL;1; FH
17; 27/3/2029; DCC NL;2; FH
17; 17/11/2031; DCC NL;2; FH
17; 9/5/2032; DCC NL;3; FH
17; 13/9/2036; DCC NL;3; FH
17; 31/1/2037; DCC NL;2; FH
17; 10/8/2037; DCC NL;1; FH
17; 28/5/2039; DCC NL;4; FH
18; 7/9/2022; DCC NL;3; FH
18; 22/7/2027; DCC NL;1; FH
19; 2/7/2028; DCC NL;2; HW
19; 16/6/2035; DCC NL;4; FH
19; 22/9/2036; DCC L;8; FH
20; 27/11/2016; DCC NL;2; FH
20; 6/2/2018; DCC NL;1; FH
20; 5/12/2029; DCC L;4; FH
21; 29/4/2022; DCC NL;8; FH
21; 9/9/2022; DCC NL;1; FH
21; 13/2/2035; DCC NL;1; FH
21; 3/12/2036; DCC L;4; FH
21; 18/8/2037; DCC NL;3; FH
21; 18/5/2039; DCC NL;4; FH
22; 7/3/2038; DCC L;5; FH
23; 19/6/2018; DCC NL;4; FH
24; 11/7/2021; DCC NL;3; FH
25; 16/7/2025; DCC NL;2; HW
26; 30/4/2029; DCC NL;3; HW
26; 18/9/2038; DCC NL;2; FH
27; 28/3/2030; DCC NL;2; HW
27; 6/4/2040; DCC NL;1; HW
28; 9/3/2018; DCC NL;5; HW
28; 8/10/2020; DCC L;5; FH
28; 15/4/2025; DCC NL;1; FH
28; 31/10/2029; DCC NL;1; FH
28; 19/11/2035; DCC L;8; FH
29; 27/6/2018; DCC NL;2; FH
29; 7/11/2021; DCC NL;2; FH
29; 2/4/2027; DCC L;5; HW
29; 5/7/2038; DCC NL;1; HW
30; 12/1/2021; DCC NL;1; FH
31; 10/7/2024; DCC NL;3; FH
31; 9/1/2028; DCC NL;3; FH
32; 10/5/2016; DCC NL;3; FH
32; 4/4/2031; DCC NL;1; FH
32; 6/6/2040; DCC NL;1; FH
32; 30/7/2040; DCC NL;4; HW
33; 26/2/2017; DCC NL;1; FH
33; 14/12/2026; DCC NL;1; HW
34; 19/4/2023; DCC NL;3; FH
34; 18/12/2026; DCC NL;2; FH
34; 24/12/2026; DCC NL;4; FH
34; 14/10/2035; DCC NL;3; FH
34; 10/6/2040; DCC NL;2; FH
35; 1/9/2026; DCC L;5; HW
36; 22/8/2019; DCC NL;3; HW
36; 18/7/2027; DCC NL;3; FH
36; 11/7/2030; DCC NL;1; FH
38; 17/10/2020; DCC NL;1; FH
38; 11/1/2029; DCC NL;2; FH
38; 25/3/2030; DCC NL;1; HW
39; 18/1/2024; DCC NL;5; HW
39; 3/2/2025; DCC NL;5; FH
39; 12/12/2033; DCC NL;2; FH
40; 23/3/2021; DCC NL;5; FH
40; 6/8/2021; DCC NL;5; HW
40; 13/1/2030; DCC L;4; FH
40; 28/9/2040; DCC NL;4; HW
41; 27/3/2032; DCC NL;3; FH
41; 31/8/2033; DCC NL;2; HW
41; 1/2/2037; DCC L;8; SW
42; 28/4/2021; DCC NL;1; FH
42; 16/2/2030; DCC NL;2; FH
42; 2/5/2040; DCC L;5; FH
43; 30/9/2016; DCC L;12; SW
43; 29/10/2020; DCC NL;6; FH
43; 24/9/2034; DCC NL;2; FH
44; 10/5/2018; DCC NL;2; FH
44; 16/6/2039; DCC NL;3; FH
45; 10/8/2019; DCC NL;3; FH
45; 31/5/2020; DCC NL;3; FH
47; 26/8/2019; DCC NL;2; HW
47; 21/10/2028; DCC NL;4; HW
47; 21/5/2040; DCC L;4; FH
48; 12/6/2023; DCC NL;1; FH
49; 12/5/2018; DCC NL;5; FH
49; 21/8/2022; DCC NL;2; FH
49; 7/5/2030; DCC NL;6; HW
49; 22/11/2033; DCC L;5; HW
49; 19/3/2034; DCC NL;1; FH
49; 5/5/2038; DCC NL;2; FH
49; 1/8/2039; DCC NL;2; HW
50; 26/12/2020; DCC NL;1; FH
50; 22/9/2021; DCC NL;3; FH
50; 1/4/2022; DCC L;5; FH
