numerochronique;datedefaillance;typedefaillance;nombreaputouchees;cause
1; 6/3/2028; DCC NL;3; FH
1; 14/6/2038; DCC L;5; HW
2; 4/11/2017; DCC NL;1; FH
2; 5/11/2024; DCC NL;4; FH
2; 26/3/2028; DCC NL;7; HW
2; 22/2/2029; DCC NL;1; FH
3; 3/5/2024; DCC NL;2; FH
3; 21/8/2027; DCC NL;1; FH
3; 31/8/2033; DCC NL;2; FH
3; 8/7/2036; DCC NL;1; FH
4; 19/10/2021; DCC NL;2; HW
4; 11/2/2029; DCC L;12; FH
5; 11/4/2019; DCC NL;1; FH
5; 23/9/2019; DCC NL;5; FH
5; 29/8/2020; DCC L;5; FH
5; 5/8/2026; DCC NL;1; HW
5; 13/1/2033; DCC NL;3; FH
5; 30/11/2033; DCC L;5; FH
5; 22/5/2039; DCC L;8; SW
6; 24/4/2017; DCC L;5; HW
6; 7/6/2020; DCC NL;1; HW
6; 17/8/2033; DCC NL;2; FH
7; 22/8/2027; DCC NL;2; FH
8; 8/3/2016; DCC NL;2; FH
8; 18/11/2030; DCC NL;3; HW
8; 15/5/2040; DCC NL;2; HW
9; 8/4/2033; DCC NL;5; HW
9; 4/10/2038; DCC L;12; SW
10; 19/12/2024; DCC NL;2; FH
10; 16/6/2026; DCC NL;2; FH
10; 11/2/2035; DCC NL;4; FH
11; 20/6/2017; DCC NL;1; HW
11; 6/8/2019; DCC NL;2; FH
12; 11/3/2017; DCC NL;2; FH
12; 8/6/2034; DCC L;12; SW
13; 3/3/2029; DCC NL;3; FH
14; 10/2/2024; DCC NL;4; FH
14; 30/1/2027; DCC NL;2; FH
14; 29/4/2027; DCC NL;2; FH
15; 13/6/2024; DCC NL;3; FH
15; 25/4/2026; DCC NL;1; FH
16; 31/7/2031; DCC NL;1; FH
16; 10/10/2037; DCC NL;5; HW
16; 10/5/2039; DCC L;12; FH
17; 26/1/2028; DCC L;5; HW
17; 13/8/2029; DCC NL;6; FH
17; 22/9/2040; DCC L;8; FH
18; 16/10/2016; DCC L;4; FH
18; 20/6/2020; DCC L;8; FH
19; 24/2/2025; DCC NL;3; FH
19; 29/7/2036; DCC NL;3; FH
20; 11/9/2016; DCC NL;2; HW
20; 7/4/2018; DCC NL;1; HW
20; 6/1/2020; DCC NL;1; FH
20; 23/5/2029; DCC NL;1; FH
20; 2/6/2032; DCC NL;4; HW
20; 6/6/2032; DCC NL;1; FH
20; 10/6/2033; DCC NL;4; FH
21; 26/10/2025; DCC NL;2; FH
21; 20/3/2028; DCC L;12; SW
21; 12/3/2032; DCC NL;2; FH
21; 31/3/2039; DCC NL;2; FH
22; 4/6/2027; DCC NL;1; FH
23; 19/4/2028; DCC L;12; FH
23; 22/9/2039; DCC NL;2; FH
24; 22/2/2026; DCC NL;1; FH
24; 18/12/2035; DCC NL;4; FH
24; 7/10/2038; DCC L;5; FH
25; 7/3/2037; DCC NL;2; FH
25; 20/5/2037; DCC NL;3; HW
26; 20/11/2019; DCC NL;8; HW
26; 24/7/2028; DCC L;4; FH
26; 3/10/2037; DCC NL;1; FH
27; 14/7/2019; DCC NL;1; FH
27; 16/4/2022; DCC NL;1; FH
27; 30/7/2027; DCC L;5; HW
27; 3/9/2036; DCC NL;3; FH
27; 3/12/2038; DCC L;4; FH
27; 28/8/2039; DCC L;5; HW
28; 5/7/2026; DCC NL;4; FH
29; 27/10/2023; DCC NL;1; FH
29; 21/9/2036; DCC NL;2; FH
30; 19/3/2019; DCC NL;3; FH
30; 27/3/2025; DCC NL;1; FH
30; 21/12/2039; DCC NL;4; FH
32; 20/4/2026; DCC L;5; FH
32; 26/2/2029; DCC NL;2; FH
32; 16/6/2030; DCC NL;2; FH
32; 1/7/2035; DCC NL;2; FH
33; 29/6/2018; DCC NL;2; FH
33; 12/6/2032; DCC NL;2; FH
34; 6/1/2021; DCC NL;2; FH
34; 18/10/2022; DCC NL;2; FH
34; 8/2/2023; DCC NL;4; FH
34; 4/9/2028; DCC NL;2; HW
34; 21/1/2030; DCC NL;3; FH
35; 22/6/2021; DCC NL;5; FH
35; 3/5/2022; DCC NL;3; FH
35; 19/1/2026; DCC NL;1; FH
35; 24/2/2031; DCC NL;1; FH
36; 31/7/2023; DCC NL;2; HW
36; 6/12/2029; DCC NL;2; FH
37; 17/10/2033; DCC NL;3; FH
38; 8/5/2023; DCC NL;4; FH
39; 16/4/2021; DCC NL;1; FH
39; 17/3/2032; DCC NL;2; HW
39; 8/12/2037; DCC L;8; SW
40; 17/8/2018; DCC L;4; FH
40; 8/4/2019; DCC NL;1; FH
40; 14/6/2019; DCC NL;1; HW
40; 3/9/2022; DCC NL;4; HW
40; 20/12/2023; DCC NL;1; FH
40; 8/3/2040; DCC NL;1; FH
41; 6/11/2033; DCC L;5; HW
41; 3/7/2036; DCC L;5; HW
43; 3/12/2018; DCC NL;1; FH
43; 3/2/2021; DCC NL;3; FH
43; 7/1/2036; DCC NL;3; FH
44; 2/6/2037; DCC NL;1; FH
44; 19/12/2040; DCC L;8; FH
45; 31/3/2027; DCC NL;2; FH
45; 10/4/2027; DCC L;5; FH
45; 1/11/2032; DCC L;8; SW
45; 9/1/2037; DCC NL;3; FH
45; 21/4/2040; DCC L;5; FH
46; 7/9/2020; DCC NL;2; FH
46; 6/3/2039; DCC L;5; HW
48; 1/5/2024; DCC NL;2; FH
48; 28/5/2026; DCC NL;2; FH
48; 8/8/2031; DCC L;8; SW
48; 7/9/2035; DCC NL;2; FH
49; 22/7/2017; DCC NL;1; FH
50; 8/5/2027; DCC NL;1; FH
50; 11/2/2034; DCC L;5; HW
50; 3/9/2038; DCC NL;2; FH
