numerochronique;datedefaillance;typedefaillance;nombreaputouchees;cause
1; 26/6/2024; DCC NL;4; HW
1; 25/12/2025; DCC NL;2; FH
1; 20/10/2026; DCC L;12; SW
1; 29/1/2034; DCC NL;1; FH
2; 12/7/2016; DCC NL;2; FH
2; 28/9/2017; DCC NL;3; FH
2; 5/3/2018; DCC L;8; SW
2; 22/4/2031; DCC NL;3; FH
2; 28/6/2037; DCC NL;2; FH
3; 8/12/2020; DCC NL;2; FH
3; 9/5/2039; DCC NL;2; FH
4; 31/5/2021; DCC NL;1; HW
4; 17/12/2023; DCC NL;1; HW
5; 29/8/2016; DCC L;4; FH
5; 14/8/2017; DCC NL;2; FH
6; 7/8/2019; DCC NL;2; FH
6; 7/3/2020; DCC NL;1; FH
6; 8/7/2028; DCC NL;5; FH
6; 19/3/2030; DCC L;8; SW
7; 5/7/2033; DCC L;5; FH
8; 10/12/2034; DCC NL;4; FH
9; 3/3/2019; DCC L;5; FH
9; 29/1/2026; DCC NL;1; FH
9; 18/8/2026; DCC L;4; FH
9; 17/7/2031; DCC NL;1; FH
10; 2/5/2023; DCC NL;1; FH
10; 29/5/2024; DCC NL;1; HW
10; 10/10/2027; DCC NL;2; HW
10; 3/6/2038; DCC NL;2; HW
11; 17/6/2021; DCC NL;2; FH
11; 7/9/2037; DCC NL;4; FH
12; 10/2/2029; DCC NL;1; FH
12; 21/6/2030; DCC L;5; FH
13; 17/3/2021; DCC NL;2; FH
13; 28/10/2034; DCC NL;2; FH
13; 8/5/2038; DCC NL;1; FH
13; 1/1/2039; DCC NL;2; FH
14; 1/7/2021; DCC NL;6; FH
14; 17/5/2022; DCC NL;2; FH
14; 30/8/2026; DCC NL;2; FH
15; 14/7/2017; DCC NL;1; FH
15; 25/5/2022; DCC NL;2; HW
15; 15/10/2034; DCC NL;1; FH
15; 1/1/2036; DCC NL;5; HW
16; 25/12/2017; DCC NL;2; FH
16; 21/12/2021; DCC NL;1; FH
16; 2/1/2039; DCC L;8; FH
16; 15/5/2039; DCC NL;3; FH
17; 23/5/2019; DCC NL;3; FH
17; 25/12/2020; DCC L;12; SW
17; 6/1/2022; DCC NL;4; HW
17; 20/4/2028; DCC NL;2; FH
17; 12/9/2038; DCC L;4; FH
17; 2/11/2040; DCC NL;2; FH
18; 4/11/2022; DCC NL;4; FH
19; 27/5/2022; DCC NL;2; FH
19; 25/10/2028; DCC L;5; FH
19; 1/11/2031; DCC NL;2; FH
19; 14/2/2037; DCC NL;2; FH
20; 21/6/2018; DCC L;5; FH
20; 18/12/2020; DCC NL;1; FH
21; 11/3/2023; DCC NL;1; FH
21; 7/4/2029; DCC NL;2; FH
22; 26/6/2024; DCC NL;1; FH
22; 13/11/2028; DCC NL;3; FH
22; 16/7/2030; DCC NL;2; FH
22; 9/4/2033; DCC NL;1; FH
22; 6/10/2037; DCC NL;1; FH
24; 17/8/2030; DCC NL;1; FH
24; 18/1/2040; DCC L;5; HW
26; 22/2/2016; DCC L;5; FH
26; 26/1/2026; DCC NL;2; FH
26; 18/10/2032; DCC L;4; FH
26; 29/4/2033; DCC L;5; HW
27; 31/1/2023; DCC NL;5; HW
27; 26/10/2034; DCC NL;2; FH
27; 18/4/2037; DCC NL;3; FH
27; 23/11/2039; DCC NL;3; FH
28; 2/2/2019; DCC L;8; FH
28; 21/1/2028; DCC L;5; HW
28; 10/9/2030; DCC NL;2; FH
28; 4/4/2036; DCC NL;1; FH
29; 13/9/2016; DCC NL;1; HW
29; 3/3/2029; DCC NL;1; HW
29; 7/9/2039; DCC NL;2; HW
30; 18/9/2017; DCC NL;1; FH
30; 26/8/2019; DCC NL;2; FH
30; 16/7/2031; DCC NL;2; FH
31; 25/4/2021; DCC L;5; FH
31; 25/5/2027; DCC NL;2; HW
31; 26/6/2038; DCC L;5; HW
32; 17/9/2016; DCC L;5; HW
32; 22/9/2016; DCC NL;2; FH
32; 19/12/2031; DCC L;4; FH
33; 7/11/2027; DCC NL;1; HW
33; 26/2/2032; DCC NL;2; FH
33; 14/7/2038; DCC NL;2; FH
34; 27/3/2025; DCC NL;3; HW
34; 16/5/2025; DCC NL;1; HW
34; 21/2/2038; DCC L;4; FH
35; 13/9/2016; DCC L;4; FH
36; 28/12/2017; DCC L;8; FH
36; 15/6/2022; DCC L;4; FH
36; 23/10/2031; DCC NL;1; FH
37; 2/12/2017; DCC NL;1; FH
37; 8/7/2030; DCC NL;2; HW
37; 21/5/2032; DCC NL;3; FH
37; 26/5/2032; DCC NL;1; FH
38; 30/1/2025; DCC NL;3; FH
38; 3/2/2038; DCC NL;2; FH
38; 3/10/2040; DCC NL;2; FH
39; 23/9/2032; DCC NL;4; HW
39; 30/10/2032; DCC NL;2; FH
