numerochronique;datedefaillance;typedefaillance;nombreaputouchees;cause
1; 15/12/2017; DCC NL;1; FH
2; 29/11/2023; DCC NL;1; HW
2; 25/10/2038; DCC NL;3; HW
3; 11/9/2028; DCC L;5; HW
4; 14/9/2019; DCC NL;1; FH
4; 10/9/2026; DCC NL;1; FH
4; 7/11/2031; DCC NL;4; FH
4; 26/2/2032; DCC NL;2; FH
5; 30/3/2016; DCC NL;1; FH
5; 5/11/2021; DCC NL;2; FH
5; 11/2/2029; DCC NL;1; FH
6; 17/12/2022; DCC NL;1; FH
6; 13/1/2033; DCC NL;2; FH
7; 29/7/2037; DCC NL;1; FH
8; 23/9/2024; DCC L;8; SW
8; 28/4/2033; DCC NL;5; FH
8; 10/3/2040; DCC L;8; FH
9; 25/6/2020; DCC L;5; HW
9; 20/8/2023; DCC L;5; FH
9; 6/7/2026; DCC NL;2; FH
11; 12/11/2024; DCC NL;1; FH
11; 17/8/2032; DCC L;8; SW
12; 1/8/2016; DCC NL;1; FH
12; 11/10/2018; DCC NL;5; FH
12; 3/11/2034; DCC NL;2; HW
12; 29/5/2039; DCC L;12; SW
13; 9/6/2025; DCC L;5; FH
13; 20/11/2028; DCC NL;1; FH
13; 29/3/2040; DCC L;5; FH
14; 26/5/2021; DCC NL;2; FH
14; 31/5/2025; DCC NL;1; FH
14; 25/8/2037; DCC NL;2; FH
14; 23/6/2039; DCC NL;3; HW
14; 2/8/2040; DCC NL;2; HW
15; 27/4/2019; DCC NL;1; FH
15; 7/10/2025; DCC L;12; FH
15; 25/6/2027; DCC NL;3; FH
15; 10/10/2035; DCC NL;1; FH
16; 22/3/2040; DCC L;8; FH
17; 12/6/2026; DCC NL;1; FH
17; 9/7/2030; DCC L;5; HW
18; 27/6/2019; DCC NL;2; HW
18; 28/7/2022; DCC NL;4; FH
18; 31/1/2024; DCC L;12; SW
19; 13/3/2034; DCC L;5; FH
20; 19/5/2020; DCC NL;3; FH
21; 27/12/2022; DCC NL;1; FH
21; 5/6/2029; DCC NL;2; FH
22; 9/9/2021; DCC NL;2; FH
22; 13/6/2022; DCC L;5; FH
22; 13/11/2022; DCC L;4; FH
22; 5/12/2036; DCC L;8; SW
23; 26/5/2017; DCC NL;3; FH
23; 4/8/2018; DCC NL;4; FH
23; 19/10/2039; DCC NL;3; FH
24; 3/12/2025; DCC L;5; HW
24; 11/12/2025; DCC NL;1; FH
24; 12/12/2033; DCC NL;1; FH
25; 31/8/2016; DCC NL;1; FH
25; 9/5/2024; DCC NL;1; FH
25; 14/2/2026; DCC NL;2; FH
25; 8/2/2040; DCC NL;2; FH
26; 7/10/2016; DCC NL;2; FH
26; 26/12/2016; DCC NL;2; FH
26; 17/2/2025; DCC NL;2; HW
26; 13/2/2033; DCC L;12; SW
27; 18/2/2028; DCC NL;2; FH
29; 8/8/2028; DCC NL;1; FH
29; 13/6/2030; DCC L;5; FH
30; 11/4/2019; DCC L;5; HW
30; 9/3/2028; DCC L;5; FH
31; 30/4/2028; DCC NL;2; FH
31; 12/1/2031; DCC NL;2; HW
31; 9/10/2034; DCC NL;5; FH
32; 9/10/2019; DCC NL;1; FH
32; 20/4/2033; DCC NL;3; HW
32; 28/9/2034; DCC NL;3; FH
32; 25/7/2039; DCC L;4; FH
33; 6/8/2019; DCC NL;1; FH
33; 23/10/2026; DCC L;4; FH
33; 5/7/2032; DCC NL;2; HW
33; 25/4/2034; DCC NL;2; HW
33; 18/11/2036; DCC NL;2; FH
34; 18/9/2034; DCC L;5; FH
34; 8/1/2036; DCC L;5; FH
34; 11/2/2036; DCC NL;3; FH
35; 5/5/2020; DCC L;5; HW
35; 31/5/2021; DCC NL;2; FH
35; 5/7/2023; DCC L;5; FH
35; 11/10/2032; DCC NL;1; FH
35; 22/8/2034; DCC NL;2; FH
35; 2/10/2034; DCC L;5; FH
36; 8/4/2021; DCC NL;3; HW
36; 28/8/2022; DCC NL;4; FH
36; 25/4/2023; DCC NL;1; FH
36; 30/8/2034; DCC L;5; HW
36; 3/2/2035; DCC NL;2; FH
36; 24/7/2038; DCC NL;1; FH
36; 12/1/2040; DCC L;4; FH
37; 23/11/2028; DCC NL;1; HW
37; 25/12/2037; DCC NL;3; FH
38; 20/2/2016; DCC NL;5; FH
38; 12/3/2019; DCC NL;2; FH
38; 26/12/2034; DCC NL;5; FH
38; 22/2/2037; DCC NL;2; FH
38; 25/12/2040; DCC NL;3; FH
39; 5/8/2017; DCC NL;3; FH
39; 15/5/2025; DCC NL;3; HW
39; 11/1/2037; DCC NL;2; FH
39; 16/5/2037; DCC L;8; SW
40; 10/1/2016; DCC L;5; FH
40; 20/3/2033; DCC NL;6; FH
40; 5/6/2035; DCC NL;1; FH
40; 21/12/2039; DCC NL;4; HW
41; 25/3/2022; DCC NL;1; FH
41; 22/2/2027; DCC NL;2; HW
42; 11/5/2016; DCC L;5; FH
42; 1/6/2033; DCC NL;3; FH
42; 6/2/2035; DCC NL;1; FH
42; 20/3/2036; DCC NL;3; FH
43; 4/8/2018; DCC NL;1; FH
43; 19/4/2020; DCC NL;2; FH
43; 26/11/2035; DCC NL;1; FH
43; 24/11/2038; DCC NL;3; FH
44; 21/7/2021; DCC NL;2; FH
44; 16/11/2024; DCC NL;2; FH
44; 15/7/2037; DCC L;8; FH
44; 3/8/2038; DCC NL;1; FH
45; 25/9/2030; DCC NL;2; HW
45; 28/3/2035; DCC NL;3; FH
46; 14/10/2040; DCC L;12; SW
47; 9/6/2031; DCC NL;2; HW
47; 6/10/2033; DCC NL;1; HW
48; 16/12/2019; DCC NL;1; HW
48; 5/4/2023; DCC L;8; SW
48; 12/11/2024; DCC NL;2; FH
48; 28/3/2039; DCC NL;2; FH
49; 21/6/2022; DCC NL;1; FH
50; 13/8/2017; DCC NL;2; FH
50; 20/12/2027; DCC NL;2; FH
50; 3/8/2028; DCC L;8; SW
