numerochronique;datedefaillance;typedefaillance;nombreaputouchees;cause
1; 21/1/2022; DCC L;8; SW
1; 12/10/2025; DCC NL;1; FH
1; 13/11/2032; Ind;1; HW
1; 27/12/2035; Ind;1; HW
1; 22/2/2036; Ind;1; HW
1; 29/8/2036; Ind;1; HW
1; 23/12/2037; Ind;1; HW
1; 1/5/2038; Ind;1; HW
1; 5/6/2038; Ind;1; HW
1; 20/3/2039; Ind;1; HW
1; 22/6/2039; Ind;1; HW
1; 5/8/2039; Ind;1; HW
1; 12/8/2039; Ind;1; HW
1; 3/2/2040; Ind;1; HW
1; 30/9/2040; Ind;1; HW
2; 3/5/2018; DCC NL;1; HW
2; 27/1/2020; DCC NL;1; FH
2; 2/12/2031; Ind;1; HW
2; 6/1/2032; DCC NL;1; FH
2; 28/7/2034; Ind;1; HW
2; 8/8/2034; DCC L;5; HW
2; 3/1/2038; Ind;1; HW
2; 2/9/2038; Ind;1; HW
2; 29/9/2038; DCC L;4; FH
2; 8/7/2039; Ind;1; HW
2; 28/4/2040; Ind;1; HW
2; 8/8/2040; Ind;1; HW
2; 14/11/2040; Ind;1; HW
3; 13/6/2037; Ind;1; HW
3; 31/8/2037; Ind;1; HW
3; 20/12/2037; Ind;1; HW
3; 7/11/2038; Ind;1; HW
3; 4/3/2039; Ind;1; HW
3; 21/3/2039; Ind;1; HW
3; 8/6/2039; Ind;1; HW
3; 12/1/2040; Ind;1; HW
3; 31/8/2040; Ind;1; HW
3; 21/12/2040; DCC L;5; FH
4; 21/1/2028; Ind;1; HW
4; 30/6/2030; Ind;1; HW
4; 29/5/2033; Ind;1; HW
4; 9/3/2034; Ind;1; HW
4; 18/7/2038; Ind;1; HW
4; 7/8/2038; Ind;1; HW
4; 19/2/2039; Ind;1; HW
4; 23/6/2039; Ind;1; HW
4; 31/7/2039; Ind;1; HW
4; 29/9/2039; Ind;1; HW
4; 24/3/2040; Ind;1; HW
4; 20/7/2040; Ind;1; HW
4; 13/10/2040; Ind;1; HW
5; 20/12/2029; Ind;1; HW
5; 20/5/2032; Ind;1; HW
5; 15/12/2035; Ind;1; HW
5; 8/3/2037; Ind;1; HW
5; 23/3/2037; Ind;1; HW
5; 30/6/2037; Ind;1; HW
5; 29/6/2038; Ind;1; HW
5; 27/2/2039; Ind;1; HW
5; 21/6/2039; Ind;1; HW
5; 1/7/2039; Ind;1; HW
5; 5/4/2040; Ind;1; HW
5; 13/11/2040; Ind;1; HW
5; 9/12/2040; Ind;1; HW
6; 27/1/2025; DCC NL;2; FH
6; 25/11/2030; Ind;1; HW
6; 3/8/2036; Ind;1; HW
6; 6/6/2037; Ind;1; HW
6; 12/11/2037; Ind;1; HW
6; 5/4/2038; Ind;1; HW
6; 21/11/2038; Ind;1; HW
6; 24/1/2039; Ind;1; HW
6; 27/10/2039; Ind;1; HW
6; 12/1/2040; Ind;1; HW
6; 22/1/2040; Ind;1; HW
6; 10/2/2040; Ind;1; HW
6; 25/5/2040; Ind;1; HW
6; 13/9/2040; Ind;1; HW
7; 24/12/2020; DCC NL;1; FH
7; 30/3/2021; DCC NL;2; HW
7; 22/9/2026; DCC NL;1; FH
7; 21/1/2030; DCC NL;4; FH
7; 6/10/2034; DCC NL;1; FH
7; 6/2/2035; DCC NL;4; FH
7; 5/11/2035; DCC NL;1; FH
7; 31/1/2036; Ind;1; HW
7; 3/10/2036; DCC L;5; HW
7; 27/8/2037; Ind;1; HW
7; 13/7/2039; Ind;1; HW
7; 4/10/2039; Ind;1; HW
7; 19/12/2039; Ind;1; HW
7; 26/12/2039; Ind;1; HW
7; 18/2/2040; Ind;1; HW
7; 28/3/2040; Ind;1; HW
7; 27/6/2040; Ind;1; HW
7; 6/9/2040; Ind;1; HW
7; 14/12/2040; Ind;1; HW
8; 16/11/2026; DCC L;12; SW
8; 30/1/2028; DCC NL;5; FH
8; 8/6/2031; DCC NL;1; FH
8; 16/7/2033; DCC L;5; HW
8; 29/8/2034; Ind;1; HW
8; 10/7/2037; Ind;1; HW
8; 23/7/2037; Ind;1; HW
8; 29/3/2038; Ind;1; HW
8; 12/4/2039; Ind;1; HW
8; 18/11/2039; Ind;1; HW
8; 13/4/2040; Ind;1; HW
9; 22/12/2016; DCC L;8; SW
9; 21/1/2027; DCC L;4; FH
9; 30/1/2034; Ind;1; HW
9; 25/1/2035; DCC L;8; FH
9; 28/6/2035; Ind;1; HW
9; 28/7/2035; DCC NL;1; FH
9; 10/5/2036; Ind;1; HW
9; 7/4/2037; Ind;1; HW
9; 13/8/2037; Ind;1; HW
9; 10/12/2038; Ind;1; HW
9; 26/1/2039; Ind;1; HW
9; 25/2/2039; Ind;1; HW
9; 1/10/2039; Ind;1; HW
9; 17/3/2040; Ind;1; HW
9; 21/9/2040; Ind;1; HW
9; 28/10/2040; Ind;1; HW
10; 30/10/2033; Ind;1; HW
10; 26/12/2034; Ind;1; HW
10; 19/3/2036; Ind;1; HW
10; 14/5/2036; Ind;1; HW
10; 4/11/2036; Ind;1; HW
10; 21/11/2036; Ind;1; HW
10; 25/6/2037; Ind;1; HW
10; 13/4/2038; Ind;1; HW
10; 20/6/2038; Ind;1; HW
10; 18/8/2038; Ind;1; HW
10; 23/1/2039; Ind;1; HW
10; 21/10/2039; Ind;1; HW
10; 19/12/2039; Ind;1; HW
10; 27/9/2040; Ind;1; HW
11; 31/1/2023; DCC NL;2; FH
11; 24/1/2032; DCC L;5; FH
11; 15/9/2035; Ind;1; HW
11; 25/7/2038; Ind;1; HW
11; 30/7/2038; Ind;1; HW
11; 11/11/2038; Ind;1; HW
11; 26/2/2039; Ind;1; HW
11; 13/4/2039; Ind;1; HW
11; 3/7/2040; Ind;1; HW
11; 27/7/2040; Ind;1; HW
12; 30/4/2032; Ind;1; HW
12; 30/3/2033; Ind;1; HW
12; 3/7/2033; Ind;1; HW
12; 29/10/2034; Ind;1; HW
12; 27/7/2037; Ind;1; HW
12; 6/11/2037; Ind;1; HW
12; 12/3/2038; Ind;1; HW
12; 21/4/2038; Ind;1; HW
12; 6/7/2038; Ind;1; HW
12; 17/10/2038; Ind;1; HW
12; 24/2/2039; Ind;1; HW
12; 7/3/2039; Ind;1; HW
13; 19/1/2029; DCC NL;1; FH
13; 23/7/2033; Ind;1; HW
13; 12/11/2033; Ind;1; HW
13; 20/1/2035; Ind;1; HW
13; 26/5/2035; Ind;1; HW
13; 5/1/2037; Ind;1; HW
13; 12/9/2037; Ind;1; HW
13; 19/8/2038; Ind;1; HW
13; 30/10/2038; Ind;1; HW
13; 21/12/2038; Ind;1; HW
13; 14/9/2039; Ind;1; HW
13; 31/10/2039; Ind;1; HW
13; 6/11/2039; Ind;1; HW
13; 1/1/2040; Ind;1; HW
13; 15/2/2040; Ind;1; HW
13; 24/12/2040; Ind;1; HW
14; 19/2/2027; DCC NL;5; FH
14; 18/1/2029; Ind;1; HW
14; 18/8/2029; Ind;1; HW
14; 5/2/2030; Ind;1; HW
14; 19/1/2036; Ind;1; HW
14; 8/4/2036; DCC L;5; FH
14; 21/6/2038; Ind;1; HW
14; 29/7/2038; Ind;1; HW
14; 2/12/2038; Ind;1; HW
14; 11/7/2039; Ind;1; HW
14; 28/1/2040; Ind;1; HW
14; 11/2/2040; Ind;1; HW
14; 26/4/2040; Ind;1; HW
15; 11/5/2019; DCC NL;3; FH
15; 22/9/2022; DCC L;8; SW
15; 3/11/2027; DCC NL;3; HW
15; 1/8/2031; DCC NL;1; FH
15; 31/5/2035; Ind;1; HW
15; 23/5/2038; Ind;1; HW
15; 28/10/2038; Ind;1; HW
15; 6/2/2039; Ind;1; HW
15; 25/6/2039; Ind;1; HW
15; 16/1/2040; Ind;1; HW
15; 30/1/2040; Ind;1; HW
15; 7/7/2040; Ind;1; HW
16; 23/3/2017; DCC L;5; FH
16; 3/9/2026; DCC NL;1; FH
16; 13/9/2032; DCC NL;4; HW
16; 3/11/2032; Ind;1; HW
16; 20/4/2033; DCC NL;1; HW
16; 26/3/2035; Ind;1; HW
16; 13/5/2036; Ind;1; HW
16; 28/9/2036; Ind;1; HW
16; 8/7/2037; Ind;1; HW
16; 18/11/2037; Ind;1; HW
16; 22/4/2038; Ind;1; HW
16; 1/10/2039; Ind;1; HW
16; 20/10/2039; Ind;1; HW
16; 23/12/2039; DCC NL;2; FH
16; 4/2/2040; Ind;1; HW
16; 21/4/2040; Ind;1; HW
16; 15/5/2040; Ind;1; HW
17; 1/1/2025; DCC NL;2; FH
17; 15/2/2033; Ind;1; HW
17; 31/1/2035; Ind;1; HW
17; 13/1/2036; Ind;1; HW
17; 29/11/2037; Ind;1; HW
17; 21/7/2038; Ind;1; HW
17; 25/7/2038; Ind;1; HW
17; 28/9/2038; Ind;1; HW
17; 9/12/2038; Ind;1; HW
17; 7/6/2039; Ind;1; HW
17; 4/12/2039; Ind;1; HW
17; 5/1/2040; Ind;1; HW
17; 29/4/2040; Ind;1; HW
17; 26/8/2040; Ind;1; HW
17; 4/10/2040; Ind;1; HW
18; 23/6/2018; DCC L;12; SW
18; 2/11/2029; Ind;1; HW
18; 9/3/2030; DCC NL;2; HW
18; 16/9/2032; Ind;1; HW
18; 12/2/2033; Ind;1; HW
18; 31/12/2035; Ind;1; HW
18; 26/3/2037; Ind;1; HW
18; 29/4/2037; Ind;1; HW
18; 14/1/2038; Ind;1; HW
18; 4/9/2038; Ind;1; HW
18; 14/6/2039; Ind;1; HW
18; 4/11/2039; Ind;1; HW
18; 13/2/2040; Ind;1; HW
18; 21/9/2040; Ind;1; HW
18; 21/12/2040; Ind;1; HW
19; 27/2/2036; Ind;1; HW
19; 21/3/2036; Ind;1; HW
19; 21/3/2036; Ind;1; HW
19; 4/12/2036; Ind;1; HW
19; 7/5/2037; Ind;1; HW
19; 27/5/2038; Ind;1; HW
19; 12/7/2039; DCC NL;5; HW
19; 29/5/2040; Ind;1; HW
19; 18/8/2040; Ind;1; HW
19; 28/9/2040; Ind;1; HW
19; 16/10/2040; Ind;1; HW
20; 27/5/2019; DCC L;5; FH
20; 27/3/2033; DCC NL;2; FH
20; 20/6/2033; Ind;1; HW
20; 31/5/2035; Ind;1; HW
20; 15/6/2035; Ind;1; HW
20; 15/2/2037; Ind;1; HW
20; 11/2/2038; Ind;1; HW
20; 26/3/2038; Ind;1; HW
20; 6/1/2039; Ind;1; HW
20; 2/6/2039; Ind;1; HW
20; 10/9/2039; DCC L;5; FH
20; 30/1/2040; Ind;1; HW
20; 19/6/2040; Ind;1; HW
20; 14/9/2040; Ind;1; HW
21; 18/4/2032; Ind;1; HW
21; 8/5/2034; Ind;1; HW
21; 12/2/2035; DCC L;8; SW
21; 28/2/2035; DCC L;12; FH
21; 25/4/2035; Ind;1; HW
21; 13/9/2035; Ind;1; HW
21; 14/10/2035; Ind;1; HW
21; 8/9/2036; Ind;1; HW
21; 22/10/2036; Ind;1; HW
21; 19/12/2036; Ind;1; HW
21; 28/3/2037; DCC L;8; FH
21; 31/3/2037; Ind;1; HW
21; 14/11/2037; Ind;1; HW
21; 30/5/2038; Ind;1; HW
21; 20/9/2038; Ind;1; HW
21; 5/10/2038; Ind;1; HW
21; 4/8/2040; Ind;1; HW
21; 11/9/2040; Ind;1; HW
21; 22/9/2040; Ind;1; HW
22; 26/5/2027; Ind;1; HW
22; 5/12/2034; Ind;1; HW
22; 5/11/2035; Ind;1; HW
22; 23/3/2036; Ind;1; HW
22; 26/1/2037; Ind;1; HW
22; 21/4/2037; Ind;1; HW
22; 30/1/2039; Ind;1; HW
22; 1/2/2039; Ind;1; HW
22; 9/3/2040; Ind;1; HW
23; 25/4/2016; DCC L;5; HW
23; 27/10/2028; Ind;1; HW
23; 16/7/2030; Ind;1; HW
23; 25/8/2031; Ind;1; HW
23; 27/3/2034; Ind;1; HW
23; 6/5/2034; Ind;1; HW
23; 10/6/2035; Ind;1; HW
23; 3/11/2036; Ind;1; HW
23; 25/5/2037; DCC NL;4; FH
23; 29/9/2037; Ind;1; HW
23; 3/5/2039; Ind;1; HW
23; 14/2/2040; Ind;1; HW
23; 27/4/2040; Ind;1; HW
23; 24/7/2040; Ind;1; HW
23; 8/12/2040; Ind;1; HW
23; 15/12/2040; Ind;1; HW
24; 30/11/2025; DCC NL;2; FH
24; 13/4/2033; Ind;1; HW
24; 4/12/2033; Ind;1; HW
24; 26/3/2034; Ind;1; HW
24; 2/12/2035; Ind;1; HW
24; 19/4/2036; Ind;1; HW
24; 20/5/2036; DCC NL;3; HW
24; 14/8/2036; Ind;1; HW
24; 11/2/2037; Ind;1; HW
24; 12/3/2037; DCC NL;3; FH
24; 18/11/2037; Ind;1; HW
24; 3/9/2040; Ind;1; HW
24; 20/10/2040; Ind;1; HW
25; 3/9/2020; DCC NL;1; FH
25; 15/4/2031; DCC NL;5; HW
25; 23/10/2031; DCC NL;2; FH
25; 4/10/2034; Ind;1; HW
25; 31/12/2036; Ind;1; HW
25; 3/9/2037; Ind;1; HW
25; 11/5/2038; Ind;1; HW
25; 28/8/2038; Ind;1; HW
25; 30/9/2038; Ind;1; HW
25; 2/12/2038; Ind;1; HW
25; 20/6/2039; Ind;1; HW
25; 6/8/2039; Ind;1; HW
25; 2/9/2039; Ind;1; HW
25; 14/4/2040; Ind;1; HW
26; 23/5/2022; DCC NL;2; FH
26; 11/12/2026; DCC NL;2; HW
26; 17/9/2027; Ind;1; HW
26; 31/3/2033; Ind;1; HW
26; 3/9/2034; Ind;1; HW
26; 18/1/2036; Ind;1; HW
26; 6/4/2036; Ind;1; HW
26; 18/10/2036; Ind;1; HW
26; 24/12/2036; Ind;1; HW
26; 14/4/2039; Ind;1; HW
26; 16/7/2039; Ind;1; HW
26; 21/1/2040; Ind;1; HW
26; 24/1/2040; Ind;1; HW
26; 28/3/2040; Ind;1; HW
26; 5/6/2040; Ind;1; HW
27; 20/4/2019; DCC NL;2; FH
27; 3/2/2032; Ind;1; HW
27; 14/9/2032; DCC L;5; FH
27; 4/7/2034; Ind;1; HW
27; 21/3/2035; Ind;1; HW
27; 25/4/2035; Ind;1; HW
27; 8/3/2036; DCC NL;7; HW
27; 30/5/2036; Ind;1; HW
27; 6/7/2036; Ind;1; HW
27; 27/2/2038; Ind;1; HW
27; 10/9/2038; Ind;1; HW
27; 15/1/2039; Ind;1; HW
27; 20/1/2039; Ind;1; HW
27; 21/4/2039; Ind;1; HW
27; 15/5/2039; Ind;1; HW
27; 10/2/2040; Ind;1; HW
28; 4/10/2033; DCC NL;2; FH
28; 28/2/2034; Ind;1; HW
28; 6/3/2036; Ind;1; HW
28; 14/12/2036; Ind;1; HW
28; 2/4/2037; Ind;1; HW
28; 27/6/2037; Ind;1; HW
28; 20/11/2037; Ind;1; HW
28; 21/10/2038; Ind;1; HW
28; 25/2/2039; Ind;1; HW
28; 12/4/2039; Ind;1; HW
28; 4/4/2040; Ind;1; HW
28; 15/5/2040; Ind;1; HW
28; 22/9/2040; Ind;1; HW
29; 28/1/2031; DCC NL;2; FH
29; 9/6/2035; Ind;1; HW
29; 30/4/2037; Ind;1; HW
29; 3/5/2037; DCC NL;2; FH
29; 24/11/2037; Ind;1; HW
29; 27/1/2038; Ind;1; HW
29; 20/5/2038; Ind;1; HW
