numerochronique;datedefaillance;typedefaillance;nombreaputouchees;cause
1; 10/6/2024; DCC NL;1; FH
1; 2/7/2029; DCC NL;2; FH
1; 19/6/2030; DCC NL;1; FH
1; 23/5/2040; DCC NL;1; FH
2; 31/5/2020; DCC NL;2; FH
2; 26/8/2034; DCC L;4; FH
2; 21/8/2038; DCC NL;1; FH
3; 18/11/2017; DCC NL;1; HW
3; 11/7/2023; DCC NL;5; FH
3; 5/6/2034; DCC NL;3; FH
3; 18/3/2039; DCC NL;1; FH
5; 9/8/2029; DCC NL;2; FH
6; 12/1/2022; DCC NL;2; FH
6; 29/10/2036; DCC NL;4; HW
7; 24/8/2016; DCC NL;2; FH
7; 3/2/2017; DCC NL;1; HW
7; 17/10/2025; DCC NL;2; FH
8; 15/6/2017; DCC NL;2; FH
8; 3/10/2033; DCC NL;2; FH
8; 21/10/2036; DCC L;5; FH
9; 14/6/2026; DCC NL;2; HW
9; 29/1/2032; DCC NL;2; FH
9; 7/4/2034; DCC L;5; FH
10; 16/5/2021; DCC NL;2; FH
10; 4/9/2021; DCC NL;2; FH
10; 29/1/2033; DCC NL;2; FH
11; 5/11/2019; DCC NL;3; HW
11; 4/1/2024; DCC L;12; SW
11; 18/1/2027; DCC L;5; FH
11; 21/9/2028; DCC L;12; FH
11; 20/6/2040; DCC NL;3; FH
12; 29/4/2021; DCC L;4; FH
12; 2/4/2029; DCC NL;1; FH
12; 7/11/2030; DCC L;5; FH
13; 17/6/2020; DCC NL;2; FH
13; 1/7/2027; DCC L;5; FH
13; 24/10/2033; DCC NL;2; FH
13; 17/12/2033; DCC NL;2; FH
13; 8/11/2036; DCC NL;6; FH
14; 3/11/2024; DCC L;12; SW
15; 23/4/2018; DCC NL;2; HW
15; 29/11/2021; DCC L;5; FH
15; 21/9/2034; DCC NL;2; FH
15; 18/9/2037; DCC NL;2; HW
15; 8/10/2037; DCC L;12; SW
16; 7/1/2017; DCC NL;2; FH
16; 10/7/2024; DCC NL;1; FH
16; 1/3/2027; DCC L;5; FH
16; 27/2/2037; DCC NL;1; FH
17; 20/6/2017; DCC NL;3; HW
17; 19/7/2017; DCC NL;3; FH
17; 7/5/2034; DCC NL;1; FH
18; 11/6/2017; DCC L;5; FH
18; 7/7/2025; DCC L;5; FH
18; 13/1/2037; DCC L;4; FH
18; 28/1/2040; DCC NL;1; FH
19; 4/11/2018; DCC NL;1; FH
19; 16/8/2032; DCC NL;2; FH
19; 23/2/2033; DCC NL;1; FH
20; 4/5/2020; DCC NL;1; HW
