numerochronique;datedefaillance;typedefaillance;nombreaputouchees;cause
1; 18/7/2018; DCC NL;1; FH
2; 17/6/2016; DCC NL;1; FH
2; 20/3/2020; DCC L;4; FH
2; 31/12/2023; DCC NL;2; FH
2; 16/5/2024; DCC NL;1; HW
2; 13/9/2024; DCC NL;1; FH
2; 27/6/2028; DCC L;4; FH
2; 13/7/2035; DCC NL;1; FH
3; 17/9/2027; DCC NL;3; HW
3; 14/3/2034; DCC L;8; FH
4; 13/4/2020; DCC L;5; FH
4; 28/12/2020; DCC NL;1; FH
4; 24/2/2024; DCC NL;1; HW
4; 29/5/2028; DCC NL;6; HW
5; 12/7/2018; DCC L;5; FH
6; 15/1/2016; DCC NL;3; HW
6; 1/4/2023; DCC NL;3; HW
6; 6/2/2026; DCC NL;2; FH
6; 6/8/2027; DCC NL;2; HW
6; 5/1/2034; DCC NL;4; FH
7; 19/1/2018; DCC NL;2; FH
7; 6/12/2018; DCC NL;4; FH
7; 29/8/2025; DCC NL;1; FH
8; 4/7/2029; DCC NL;1; FH
8; 1/8/2034; DCC NL;1; FH
9; 14/3/2035; DCC NL;4; FH
9; 23/4/2036; DCC NL;1; FH
10; 15/11/2022; DCC L;5; HW
11; 7/6/2020; DCC NL;1; FH
11; 22/1/2021; DCC NL;3; HW
11; 24/3/2028; DCC NL;1; FH
11; 1/5/2028; DCC NL;1; FH
11; 26/9/2030; DCC NL;5; FH
13; 1/3/2016; DCC NL;2; FH
13; 20/7/2020; DCC NL;1; FH
13; 17/7/2026; DCC NL;3; FH
13; 3/10/2029; DCC L;5; FH
13; 22/5/2031; DCC NL;3; FH
13; 11/9/2034; DCC NL;3; FH
13; 10/7/2038; DCC L;4; FH
13; 20/11/2039; DCC NL;1; FH
15; 14/1/2022; DCC NL;1; FH
15; 29/5/2029; DCC NL;3; FH
15; 26/7/2029; DCC NL;3; HW
15; 23/3/2030; DCC NL;3; FH
16; 2/6/2019; DCC NL;2; FH
16; 2/8/2032; DCC L;12; SW
17; 6/3/2022; DCC L;4; FH
17; 17/4/2023; DCC NL;1; FH
17; 18/8/2024; DCC L;4; FH
17; 18/11/2034; DCC L;4; FH
17; 13/9/2035; DCC L;12; FH
17; 10/12/2035; DCC NL;2; FH
17; 20/9/2036; DCC L;12; FH
18; 27/1/2016; DCC NL;1; FH
18; 15/7/2019; DCC NL;2; HW
18; 12/4/2022; DCC L;5; HW
18; 3/10/2030; DCC NL;2; FH
19; 25/3/2016; DCC NL;1; FH
19; 8/2/2019; DCC L;5; HW
19; 21/12/2040; DCC NL;2; FH
20; 16/2/2016; DCC NL;1; FH
20; 18/4/2023; DCC L;8; FH
20; 3/3/2029; DCC NL;3; FH
21; 13/6/2017; DCC NL;1; FH
21; 14/7/2035; DCC NL;1; FH
23; 27/12/2024; DCC NL;2; FH
23; 1/2/2028; DCC L;5; HW
23; 16/7/2029; DCC NL;6; HW
25; 17/4/2016; DCC L;12; FH
25; 28/12/2021; DCC NL;3; FH
25; 28/8/2026; DCC NL;1; FH
25; 4/5/2039; DCC L;4; FH
26; 4/7/2016; DCC NL;1; FH
26; 28/2/2018; DCC L;4; FH
26; 30/1/2026; DCC L;4; FH
26; 10/5/2030; DCC NL;1; FH
27; 25/8/2016; DCC NL;3; HW
27; 1/10/2021; DCC NL;3; FH
27; 7/12/2022; DCC NL;1; FH
27; 9/4/2024; DCC L;5; FH
27; 16/2/2027; DCC L;5; FH
27; 4/3/2032; DCC L;12; SW
27; 24/6/2037; DCC NL;3; FH
28; 16/7/2021; DCC NL;3; FH
28; 8/8/2022; DCC NL;1; FH
28; 27/10/2026; DCC NL;4; FH
29; 15/6/2028; DCC NL;2; FH
29; 1/2/2031; DCC L;12; SW
30; 7/9/2029; DCC L;5; FH
31; 5/4/2021; DCC NL;3; FH
31; 28/4/2034; DCC NL;1; FH
32; 13/12/2016; DCC NL;1; FH
32; 17/12/2017; DCC NL;3; HW
33; 15/5/2035; DCC NL;3; FH
34; 30/3/2021; DCC NL;2; HW
34; 4/6/2030; DCC NL;1; FH
35; 21/3/2022; DCC NL;1; FH
35; 25/12/2035; DCC L;4; FH
36; 13/2/2018; DCC NL;1; FH
36; 18/12/2027; DCC NL;3; FH
36; 13/1/2033; DCC NL;7; HW
36; 7/9/2035; DCC NL;2; FH
36; 25/3/2037; DCC L;5; FH
37; 22/6/2017; DCC NL;3; FH
37; 26/2/2020; DCC NL;1; FH
37; 23/2/2022; DCC NL;1; FH
37; 24/5/2036; DCC L;5; FH
38; 6/10/2030; DCC NL;1; FH
39; 29/6/2034; DCC NL;1; HW
39; 14/8/2035; DCC NL;1; FH
40; 10/11/2024; DCC NL;4; FH
40; 11/7/2030; DCC L;12; SW
40; 9/2/2039; DCC NL;2; FH
41; 8/10/2020; DCC NL;1; FH
41; 2/3/2021; DCC NL;1; FH
42; 25/9/2026; DCC NL;2; FH
42; 26/1/2030; DCC NL;1; FH
42; 10/5/2031; DCC NL;5; HW
43; 21/5/2028; DCC NL;2; FH
44; 9/6/2019; DCC NL;2; FH
44; 2/10/2028; DCC NL;2; FH
44; 3/3/2029; DCC NL;1; FH
44; 20/6/2031; DCC NL;4; HW
44; 13/4/2036; DCC L;4; FH
44; 21/1/2038; DCC NL;3; FH
45; 24/3/2022; DCC NL;1; FH
45; 1/4/2029; DCC NL;1; FH
45; 19/4/2040; DCC NL;3; HW
47; 10/12/2025; DCC NL;1; HW
47; 17/8/2036; DCC NL;1; HW
47; 7/5/2039; DCC L;5; FH
49; 14/1/2029; DCC NL;3; HW
50; 7/6/2018; DCC NL;2; FH
50; 2/9/2022; DCC NL;1; FH
50; 22/5/2024; DCC L;8; SW
50; 25/3/2026; DCC L;5; FH
