numerochronique;datedefaillance;typedefaillance;nombreaputouchees;cause
1; 30/7/2020; DCC NL;3; FH
1; 27/6/2022; DCC NL;7; HW
1; 27/6/2023; DCC NL;1; FH
1; 4/10/2037; DCC NL;2; FH
2; 11/1/2027; DCC L;8; SW
2; 20/2/2036; DCC L;4; FH
3; 17/3/2020; DCC NL;1; HW
3; 12/4/2028; DCC NL;2; FH
3; 28/2/2033; DCC L;5; FH
4; 31/12/2016; DCC L;5; FH
4; 25/8/2034; DCC NL;1; FH
5; 26/6/2031; DCC NL;1; FH
5; 30/5/2034; DCC L;12; FH
6; 26/11/2020; DCC NL;3; FH
6; 13/5/2028; DCC NL;2; FH
6; 20/7/2031; DCC NL;1; FH
6; 12/1/2035; DCC NL;1; FH
6; 16/7/2036; DCC L;5; FH
7; 5/3/2028; DCC NL;4; HW
7; 8/8/2029; DCC L;4; FH
7; 22/2/2035; DCC NL;3; HW
8; 14/4/2029; DCC NL;3; FH
8; 28/9/2034; DCC NL;2; HW
8; 9/11/2038; DCC NL;2; FH
8; 22/12/2038; DCC NL;2; FH
9; 30/7/2023; DCC L;4; FH
9; 26/6/2028; DCC L;4; FH
9; 19/9/2028; DCC NL;2; FH
9; 26/3/2029; DCC NL;3; FH
9; 13/4/2029; DCC NL;1; FH
9; 19/5/2031; DCC NL;1; FH
9; 28/6/2037; DCC L;5; FH
10; 27/8/2038; DCC NL;3; FH
12; 24/4/2026; DCC NL;5; FH
12; 2/4/2028; DCC NL;1; FH
12; 25/4/2036; DCC NL;2; FH
15; 1/8/2027; DCC NL;1; FH
15; 28/4/2035; DCC NL;1; FH
16; 24/4/2020; DCC NL;6; HW
16; 23/7/2029; DCC NL;2; FH
16; 1/2/2034; DCC NL;2; FH
17; 5/12/2020; DCC L;12; SW
17; 16/8/2029; DCC NL;4; FH
18; 21/2/2028; DCC NL;2; FH
18; 14/8/2033; DCC L;4; FH
18; 25/4/2034; DCC NL;3; FH
18; 20/4/2040; DCC NL;1; HW
20; 22/12/2020; DCC L;5; FH
21; 9/3/2016; DCC NL;2; FH
21; 17/4/2030; DCC NL;2; HW
21; 4/10/2036; DCC NL;1; FH
22; 27/11/2016; DCC NL;1; FH
22; 12/12/2022; DCC NL;1; FH
22; 30/3/2028; DCC L;8; SW
22; 4/2/2029; DCC NL;1; FH
22; 4/5/2030; DCC NL;1; FH
22; 25/3/2034; DCC NL;1; FH
22; 18/5/2037; DCC NL;2; FH
23; 11/6/2029; DCC NL;4; FH
23; 13/5/2037; DCC NL;3; FH
24; 16/3/2024; DCC NL;3; FH
24; 6/6/2028; DCC NL;2; FH
24; 25/12/2032; DCC NL;3; FH
25; 6/10/2027; DCC NL;2; FH
25; 30/9/2033; DCC NL;2; FH
26; 11/3/2028; DCC NL;1; FH
26; 21/11/2035; DCC NL;1; FH
26; 21/9/2040; DCC NL;1; FH
27; 3/10/2019; DCC L;5; FH
27; 22/7/2033; DCC NL;3; FH
27; 21/3/2036; Ind;1; HW
28; 29/3/2016; DCC L;5; FH
28; 29/1/2032; DCC NL;1; FH
28; 14/7/2037; DCC NL;1; FH
29; 1/6/2022; DCC L;8; FH
29; 17/3/2023; DCC NL;1; FH
30; 8/4/2037; DCC NL;2; FH
30; 31/8/2038; DCC L;8; FH
31; 23/2/2024; DCC L;5; FH
31; 28/8/2024; DCC NL;1; FH
31; 6/7/2027; DCC NL;1; FH
31; 1/7/2030; DCC NL;1; FH
31; 20/1/2035; DCC NL;2; HW
31; 21/5/2035; DCC NL;3; FH
32; 25/10/2023; DCC L;4; FH
32; 29/6/2034; DCC NL;3; FH
32; 22/8/2037; DCC L;5; HW
33; 29/1/2016; DCC L;5; FH
33; 14/1/2018; DCC NL;1; FH
33; 22/5/2033; DCC NL;2; FH
34; 23/3/2016; DCC L;5; FH
34; 24/3/2025; DCC NL;1; FH
34; 20/10/2030; DCC NL;2; FH
34; 10/7/2039; DCC NL;1; FH
35; 26/12/2023; DCC NL;2; FH
35; 9/3/2024; DCC L;4; FH
35; 29/9/2034; DCC NL;3; FH
37; 25/6/2023; DCC NL;5; FH
38; 11/6/2019; DCC L;5; FH
38; 7/1/2024; DCC NL;4; FH
38; 31/10/2030; DCC L;12; SW
39; 19/8/2021; DCC NL;3; FH
39; 1/12/2030; DCC NL;2; FH
40; 25/1/2035; DCC NL;2; FH
41; 23/7/2031; DCC NL;1; FH
41; 3/10/2031; DCC NL;2; FH
41; 19/12/2032; DCC NL;5; HW
41; 9/11/2037; DCC NL;4; FH
42; 19/5/2019; DCC L;4; FH
42; 4/7/2037; DCC NL;7; HW
42; 24/11/2037; DCC NL;3; FH
42; 2/10/2039; DCC L;8; SW
43; 1/4/2026; DCC NL;1; FH
43; 2/7/2030; DCC L;5; FH
43; 17/1/2031; DCC L;4; FH
44; 8/1/2018; DCC NL;2; FH
44; 7/9/2019; DCC NL;3; FH
44; 5/7/2026; DCC L;5; FH
44; 7/6/2037; DCC NL;1; FH
45; 26/3/2021; DCC NL;1; FH
45; 13/5/2027; DCC NL;2; FH
45; 14/6/2028; DCC NL;2; HW
45; 3/2/2030; DCC NL;2; FH
45; 14/11/2037; DCC NL;4; FH
46; 13/6/2034; DCC L;8; FH
46; 17/4/2036; DCC L;5; FH
47; 14/3/2031; DCC NL;2; FH
49; 23/8/2022; DCC NL;2; FH
49; 30/11/2031; DCC NL;3; FH
49; 26/9/2032; DCC NL;4; HW
50; 12/1/2020; DCC NL;1; HW
50; 19/4/2024; DCC L;8; SW
50; 17/9/2024; DCC NL;1; HW
50; 29/9/2029; DCC NL;2; FH
50; 16/8/2031; DCC NL;2; HW
