numerochronique;datedefaillance;typedefaillance;nombreaputouchees;cause
1; 1/1/2021; DCC NL;2; FH
1; 28/6/2027; DCC NL;2; HW
1; 2/7/2032; DCC L;8; SW
1; 3/6/2039; DCC NL;4; FH
2; 6/6/2024; DCC NL;4; HW
2; 12/2/2030; DCC NL;3; FH
3; 15/2/2024; DCC L;8; FH
3; 11/10/2032; DCC NL;1; FH
4; 10/7/2020; DCC NL;1; FH
4; 15/4/2034; DCC NL;1; FH
4; 19/12/2035; DCC NL;1; HW
4; 9/9/2038; DCC NL;2; FH
5; 7/8/2036; DCC L;8; SW
6; 25/11/2023; DCC NL;1; FH
7; 30/5/2023; DCC L;4; FH
7; 13/6/2028; DCC NL;4; FH
8; 21/4/2031; DCC L;4; FH
8; 15/9/2034; DCC NL;4; HW
9; 1/11/2038; DCC NL;2; FH
10; 4/3/2024; DCC L;5; FH
10; 1/12/2027; DCC NL;1; FH
12; 14/12/2032; DCC NL;2; FH
13; 23/7/2018; DCC NL;2; FH
13; 20/2/2021; DCC L;5; FH
13; 14/12/2025; DCC NL;1; FH
13; 8/5/2034; DCC NL;2; FH
14; 10/5/2024; DCC NL;4; FH
14; 14/9/2028; DCC NL;1; FH
14; 15/8/2031; DCC NL;4; FH
14; 21/3/2037; DCC NL;2; FH
15; 17/1/2027; DCC NL;3; FH
15; 10/11/2032; DCC NL;1; HW
16; 9/12/2017; DCC NL;2; FH
16; 15/8/2021; DCC NL;3; FH
16; 7/7/2040; DCC NL;5; FH
17; 2/10/2017; DCC L;4; FH
18; 16/5/2019; DCC L;4; FH
18; 29/11/2022; DCC L;5; FH
18; 21/9/2035; DCC NL;2; FH
18; 5/9/2038; DCC NL;2; HW
19; 8/2/2018; DCC L;5; FH
19; 15/11/2027; DCC NL;1; FH
20; 2/2/2019; DCC NL;3; HW
20; 14/8/2032; DCC NL;3; FH
21; 12/1/2035; DCC L;8; SW
22; 8/10/2021; DCC NL;5; FH
22; 17/4/2027; DCC L;5; FH
22; 4/3/2029; DCC NL;2; FH
22; 6/5/2035; DCC NL;1; FH
22; 10/11/2040; DCC L;4; FH
23; 14/1/2026; DCC NL;2; FH
23; 17/4/2034; DCC NL;3; FH
23; 16/3/2035; DCC L;5; HW
24; 17/4/2026; DCC NL;1; FH
24; 25/4/2028; DCC NL;2; FH
25; 30/1/2024; DCC NL;4; FH
25; 7/5/2040; DCC NL;1; FH
26; 7/8/2020; DCC NL;1; FH
26; 20/7/2030; DCC NL;2; FH
26; 5/12/2033; DCC NL;2; FH
26; 15/3/2035; DCC NL;4; FH
26; 25/7/2036; DCC NL;2; FH
26; 21/3/2040; DCC NL;1; FH
27; 1/2/2020; DCC NL;2; FH
27; 19/2/2021; DCC L;5; FH
27; 5/10/2021; DCC L;4; FH
27; 24/8/2022; DCC L;8; SW
27; 24/11/2024; DCC NL;2; HW
27; 6/5/2027; DCC NL;2; FH
27; 5/8/2036; DCC NL;1; FH
27; 28/9/2037; DCC NL;1; FH
27; 30/8/2039; DCC NL;2; FH
28; 25/2/2019; DCC NL;3; FH
28; 18/5/2019; DCC NL;6; FH
28; 14/2/2026; DCC L;5; FH
28; 28/10/2034; DCC NL;1; FH
29; 23/8/2017; DCC L;5; HW
30; 3/3/2028; DCC L;5; FH
30; 16/3/2034; DCC NL;1; FH
32; 5/12/2036; DCC NL;3; HW
33; 19/3/2021; DCC L;12; SW
35; 10/6/2038; DCC NL;1; FH
36; 18/9/2021; DCC NL;6; HW
36; 25/8/2036; DCC L;5; FH
36; 27/1/2037; DCC NL;3; FH
37; 29/11/2019; DCC NL;1; FH
37; 21/2/2038; DCC L;8; SW
37; 26/11/2040; DCC NL;2; FH
38; 17/6/2017; DCC NL;3; HW
38; 29/12/2027; DCC L;4; FH
38; 12/1/2037; DCC L;8; SW
39; 3/11/2026; DCC NL;4; FH
39; 14/9/2029; DCC NL;2; HW
39; 15/8/2033; DCC NL;1; FH
40; 10/1/2018; DCC L;4; FH
40; 9/8/2024; DCC NL;2; FH
40; 27/2/2032; DCC NL;1; FH
40; 23/4/2034; DCC NL;3; HW
40; 3/5/2039; DCC NL;2; FH
41; 5/7/2023; DCC NL;5; FH
41; 6/8/2025; DCC NL;2; HW
41; 22/7/2026; DCC NL;2; FH
41; 22/3/2027; DCC NL;3; FH
41; 21/1/2035; DCC NL;3; FH
41; 2/12/2037; DCC L;5; FH
42; 23/2/2021; DCC NL;2; FH
42; 17/3/2024; DCC NL;1; HW
43; 19/1/2021; DCC L;8; SW
44; 3/7/2037; DCC NL;2; FH
45; 3/5/2027; DCC NL;3; FH
45; 18/4/2035; DCC NL;2; FH
46; 31/12/2024; DCC NL;3; FH
46; 25/3/2039; DCC L;5; HW
46; 16/10/2040; DCC L;4; FH
48; 30/1/2019; DCC NL;7; HW
48; 23/8/2028; DCC NL;2; FH
49; 24/3/2016; DCC NL;2; HW
49; 26/5/2018; DCC NL;1; FH
49; 8/2/2024; DCC NL;3; HW
49; 21/3/2029; DCC NL;1; HW
49; 27/3/2038; DCC L;12; SW
50; 13/11/2026; DCC NL;2; FH
50; 4/3/2031; DCC NL;3; HW
