numerochronique;datedefaillance;typedefaillance;nombreaputouchees;cause
2; 28/2/2021; DCC NL;3; FH
2; 18/8/2024; DCC NL;1; FH
2; 19/7/2027; DCC NL;1; FH
2; 27/3/2029; DCC NL;2; HW
3; 14/11/2035; DCC NL;2; FH
3; 12/6/2039; DCC L;5; FH
4; 11/4/2020; DCC NL;2; FH
4; 18/7/2022; DCC NL;2; FH
5; 30/6/2016; DCC NL;2; FH
5; 15/2/2029; DCC NL;2; FH
6; 3/8/2019; DCC NL;1; FH
6; 9/1/2023; DCC NL;1; FH
6; 1/4/2038; DCC NL;3; FH
6; 21/9/2039; DCC NL;2; FH
6; 8/11/2040; DCC NL;4; HW
7; 15/3/2019; DCC NL;1; FH
7; 28/5/2020; DCC L;5; HW
7; 6/6/2023; DCC L;5; HW
7; 18/12/2035; DCC NL;3; FH
7; 13/3/2037; DCC NL;2; FH
8; 8/5/2018; DCC L;8; SW
8; 7/6/2028; DCC NL;1; FH
8; 1/6/2035; DCC L;4; FH
8; 19/5/2036; DCC NL;2; HW
9; 6/9/2025; DCC NL;1; FH
9; 14/10/2026; DCC L;4; FH
9; 24/3/2028; DCC NL;4; FH
10; 11/1/2026; DCC NL;1; FH
11; 4/9/2036; DCC NL;2; FH
11; 13/3/2038; DCC NL;3; FH
12; 19/3/2016; DCC NL;2; FH
12; 21/1/2021; DCC NL;2; FH
13; 13/4/2031; DCC NL;2; HW
14; 18/10/2019; DCC NL;1; FH
14; 25/1/2020; DCC L;5; FH
16; 21/10/2022; DCC L;4; FH
16; 12/1/2028; DCC NL;4; FH
16; 19/12/2036; DCC NL;2; FH
16; 24/5/2039; DCC NL;1; FH
17; 22/9/2036; DCC L;5; HW
17; 25/2/2039; DCC NL;1; FH
18; 9/7/2016; DCC L;4; FH
18; 12/6/2035; DCC L;5; FH
18; 9/7/2036; DCC NL;2; FH
19; 31/10/2030; DCC L;5; HW
19; 21/11/2035; DCC NL;2; FH
19; 18/8/2036; DCC L;4; FH
19; 17/1/2038; DCC L;8; SW
20; 12/10/2019; DCC L;5; HW
20; 5/8/2023; DCC NL;5; FH
20; 8/1/2027; DCC L;8; SW
21; 6/2/2027; DCC L;4; FH
21; 3/3/2033; DCC NL;3; FH
21; 21/9/2034; DCC L;12; FH
21; 13/2/2035; DCC L;5; HW
23; 11/2/2020; DCC NL;2; FH
23; 6/4/2026; DCC NL;1; FH
23; 25/3/2037; DCC NL;1; FH
23; 28/5/2038; DCC NL;2; FH
24; 2/4/2023; DCC NL;2; HW
24; 21/8/2033; DCC NL;2; HW
24; 9/11/2033; DCC L;5; FH
24; 14/8/2034; DCC L;12; FH
24; 11/1/2035; DCC L;5; FH
24; 2/3/2037; DCC L;5; HW
25; 24/4/2021; DCC NL;3; HW
26; 10/1/2018; DCC L;8; SW
26; 31/5/2033; DCC L;4; FH
27; 25/12/2030; DCC NL;1; FH
28; 11/2/2018; DCC NL;1; HW
28; 10/9/2027; DCC NL;1; FH
28; 8/1/2030; DCC NL;2; FH
28; 4/11/2040; DCC L;5; FH
29; 21/9/2017; DCC NL;2; FH
29; 13/10/2028; DCC NL;2; FH
29; 27/12/2031; DCC NL;2; FH
29; 6/7/2032; DCC NL;1; FH
30; 19/4/2035; DCC NL;1; FH
31; 27/5/2016; DCC NL;2; FH
31; 13/9/2024; DCC NL;1; FH
31; 18/11/2040; DCC L;12; FH
32; 9/6/2021; DCC NL;1; FH
33; 28/7/2029; DCC L;5; HW
33; 9/12/2036; DCC NL;2; HW
33; 8/10/2037; DCC L;12; SW
33; 26/12/2038; DCC NL;2; FH
34; 10/5/2019; DCC L;5; HW
34; 29/10/2035; DCC NL;3; FH
35; 5/4/2017; DCC L;12; SW
35; 5/11/2033; DCC NL;1; FH
35; 9/9/2038; DCC NL;3; FH
36; 20/4/2027; DCC L;4; FH
36; 21/6/2028; DCC NL;5; HW
36; 9/10/2036; DCC NL;1; FH
37; 6/12/2037; DCC NL;1; FH
38; 12/8/2018; DCC NL;2; FH
38; 17/2/2026; DCC NL;2; FH
38; 4/5/2034; DCC NL;3; HW
38; 18/2/2035; DCC NL;2; FH
39; 9/9/2019; DCC NL;4; FH
39; 9/8/2028; DCC L;5; FH
40; 7/1/2019; DCC NL;1; FH
40; 10/9/2021; DCC NL;3; FH
40; 22/1/2025; DCC NL;3; HW
40; 7/8/2037; DCC NL;1; FH
40; 14/4/2038; DCC NL;2; FH
40; 5/11/2040; DCC L;5; FH
41; 19/6/2018; DCC NL;3; FH
41; 12/11/2022; DCC NL;2; FH
41; 3/8/2027; DCC NL;2; FH
41; 30/6/2033; DCC NL;4; HW
41; 10/9/2034; DCC NL;4; FH
42; 6/10/2039; DCC L;8; SW
44; 22/12/2022; DCC NL;4; FH
45; 15/6/2017; DCC NL;2; FH
45; 9/3/2019; DCC NL;3; FH
45; 19/12/2022; DCC NL;1; FH
45; 22/2/2028; DCC NL;4; FH
45; 16/2/2037; DCC L;3; FH
45; 14/11/2037; DCC NL;1; FH
46; 7/8/2030; DCC NL;2; FH
46; 28/4/2031; DCC L;4; FH
46; 23/10/2032; DCC NL;3; FH
46; 29/7/2039; DCC NL;2; FH
47; 10/6/2022; DCC L;4; FH
47; 23/2/2029; DCC NL;3; FH
47; 17/11/2029; DCC NL;1; FH
48; 5/10/2019; DCC L;8; FH
48; 2/3/2020; DCC NL;5; FH
48; 22/2/2028; DCC NL;2; FH
49; 21/2/2038; DCC NL;2; FH
50; 20/1/2016; DCC NL;2; FH
50; 10/8/2018; DCC NL;1; FH
