numerochronique;datedefaillance;typedefaillance;nombreaputouchees;cause
1; 26/9/2027; DCC NL;2; FH
1; 23/5/2034; DCC NL;2; HW
2; 20/2/2017; DCC NL;1; FH
2; 7/4/2030; DCC NL;4; HW
2; 11/1/2033; DCC NL;1; FH
2; 3/1/2037; DCC NL;1; FH
3; 16/2/2028; DCC NL;2; FH
3; 2/10/2039; DCC L;8; SW
3; 11/2/2040; DCC L;4; FH
4; 8/5/2017; DCC NL;1; FH
4; 20/12/2035; DCC L;4; FH
5; 24/11/2029; DCC NL;2; FH
5; 23/11/2030; DCC L;12; FH
6; 17/9/2036; DCC L;4; FH
6; 4/10/2037; DCC NL;1; FH
7; 10/6/2019; DCC NL;1; FH
7; 14/11/2019; DCC NL;3; FH
7; 17/9/2023; DCC NL;4; FH
7; 26/9/2028; DCC NL;2; FH
8; 22/12/2019; DCC NL;4; FH
8; 1/6/2021; DCC NL;2; FH
8; 14/6/2033; DCC NL;1; FH
9; 5/3/2022; DCC NL;1; FH
9; 31/8/2022; DCC NL;3; FH
9; 2/10/2022; DCC NL;4; HW
9; 5/2/2034; DCC L;5; HW
9; 13/11/2040; DCC L;5; FH
10; 29/9/2019; DCC NL;1; FH
10; 7/12/2027; DCC NL;1; FH
10; 25/12/2033; DCC NL;5; FH
11; 19/3/2038; DCC L;12; FH
12; 9/4/2036; DCC L;5; HW
13; 13/2/2019; DCC NL;2; HW
13; 19/2/2020; DCC NL;1; FH
13; 18/6/2026; DCC NL;1; FH
13; 6/7/2029; DCC L;8; SW
13; 26/12/2036; DCC L;5; HW
13; 6/2/2037; DCC NL;3; FH
13; 17/6/2040; DCC NL;1; FH
14; 6/5/2038; DCC NL;2; FH
14; 29/10/2038; DCC L;4; FH
14; 10/7/2039; DCC L;5; HW
15; 20/8/2019; DCC NL;1; FH
15; 10/9/2020; DCC NL;1; FH
15; 13/12/2020; DCC NL;3; HW
15; 26/8/2024; DCC NL;1; FH
15; 8/10/2036; DCC NL;1; FH
16; 18/3/2021; DCC NL;2; FH
16; 23/4/2028; DCC NL;1; FH
16; 24/5/2029; DCC L;8; SW
