numerochronique;datedefaillance;typedefaillance;nombreaputouchees;cause
1; 30/7/2029; Ind;1; HW
1; 18/4/2032; Ind;1; HW
1; 7/7/2032; Ind;1; HW
1; 19/3/2033; DCC NL;1; HW
1; 23/1/2034; Ind;1; HW
1; 25/9/2034; Ind;1; HW
1; 14/11/2034; Ind;1; HW
1; 27/4/2035; Ind;1; HW
1; 29/8/2035; Ind;1; HW
1; 23/12/2035; Ind;1; HW
1; 3/8/2036; Ind;1; HW
1; 2/6/2037; DCC L;5; FH
1; 1/12/2038; Ind;1; HW
1; 17/5/2039; Ind;1; HW
1; 9/6/2040; Ind;1; HW
1; 14/8/2040; Ind;1; HW
2; 14/8/2035; Ind;1; HW
2; 15/9/2035; Ind;1; HW
2; 8/2/2036; Ind;1; HW
2; 15/3/2036; Ind;1; HW
2; 2/10/2036; Ind;1; HW
2; 7/11/2036; Ind;1; HW
2; 22/4/2037; Ind;1; HW
2; 14/6/2037; Ind;1; HW
2; 19/11/2037; Ind;1; HW
2; 26/1/2038; Ind;1; HW
2; 20/7/2038; Ind;1; HW
2; 17/3/2039; DCC L;8; SW
2; 6/8/2039; Ind;1; HW
3; 1/7/2018; DCC L;4; FH
3; 10/1/2021; DCC NL;3; FH
3; 15/3/2021; DCC L;5; FH
3; 6/10/2027; DCC NL;3; FH
3; 25/11/2032; Ind;1; HW
3; 20/1/2035; Ind;1; HW
3; 1/9/2036; Ind;1; HW
3; 11/12/2036; Ind;1; HW
3; 28/3/2038; Ind;1; HW
3; 3/3/2039; Ind;1; HW
3; 13/8/2039; Ind;1; HW
3; 5/10/2039; Ind;1; HW
3; 10/10/2039; Ind;1; HW
3; 15/10/2039; Ind;1; HW
3; 5/12/2040; Ind;1; HW
4; 26/3/2031; Ind;1; HW
4; 4/11/2032; Ind;1; HW
4; 2/1/2034; Ind;1; HW
4; 7/6/2034; DCC NL;4; HW
4; 29/8/2034; Ind;1; HW
4; 8/3/2035; Ind;1; HW
4; 17/10/2035; Ind;1; HW
4; 5/4/2038; Ind;1; HW
4; 2/8/2038; Ind;1; HW
4; 13/9/2038; Ind;1; HW
4; 6/8/2039; Ind;1; HW
4; 22/11/2039; Ind;1; HW
4; 23/3/2040; Ind;1; HW
5; 17/10/2019; DCC NL;1; FH
