numerochronique;datedefaillance;typedefaillance;nombreaputouchees;cause
1; 24/11/2016; DCC NL;1; FH
1; 19/4/2019; DCC L;4; FH
1; 29/8/2025; DCC NL;3; HW
1; 10/12/2036; DCC NL;2; FH
2; 15/11/2024; DCC NL;2; FH
2; 23/4/2027; DCC NL;3; FH
2; 8/6/2030; DCC NL;1; FH
2; 29/5/2037; DCC NL;3; HW
2; 4/4/2040; DCC NL;2; FH
3; 3/6/2034; DCC NL;2; FH
4; 22/1/2021; DCC L;12; SW
4; 28/6/2024; DCC NL;2; FH
4; 31/5/2026; DCC NL;2; FH
4; 30/7/2028; DCC L;5; FH
4; 7/3/2030; DCC NL;8; HW
4; 3/11/2037; DCC NL;5; HW
5; 19/3/2017; DCC L;8; SW
5; 19/11/2017; DCC NL;2; FH
5; 26/12/2038; DCC NL;1; FH
6; 21/8/2025; DCC NL;1; FH
7; 4/4/2026; DCC NL;2; FH
8; 5/8/2032; DCC NL;2; FH
9; 20/9/2018; DCC L;5; FH
9; 30/3/2027; DCC NL;3; HW
9; 25/5/2031; DCC NL;1; FH
9; 1/8/2031; DCC NL;2; FH
10; 18/5/2030; DCC NL;1; FH
10; 11/9/2039; DCC NL;3; FH
10; 22/12/2039; DCC NL;1; FH
11; 17/10/2017; DCC NL;1; FH
11; 1/9/2023; DCC NL;1; FH
11; 15/5/2027; DCC NL;4; FH
11; 30/9/2033; DCC NL;4; FH
12; 24/2/2016; DCC NL;3; FH
12; 11/10/2018; DCC NL;5; HW
12; 20/6/2019; DCC NL;1; HW
12; 15/10/2028; DCC L;4; FH
12; 13/1/2032; DCC NL;1; HW
13; 17/8/2024; DCC NL;5; FH
13; 3/2/2029; DCC L;5; FH
13; 17/6/2031; DCC L;4; FH
13; 11/9/2039; DCC NL;2; FH
14; 1/12/2029; DCC NL;1; HW
15; 23/10/2019; DCC NL;2; HW
15; 15/3/2022; DCC L;12; SW
15; 9/7/2040; DCC NL;3; HW
