numerochronique;datedefaillance;typedefaillance;nombreaputouchees;cause
1; 16/3/2019; DCC NL;2; FH
1; 15/9/2023; DCC NL;2; FH
2; 27/6/2021; DCC NL;4; FH
2; 25/6/2026; DCC NL;3; HW
2; 20/10/2030; DCC L;4; FH
2; 22/9/2040; DCC NL;3; FH
3; 21/3/2036; DCC L;4; FH
4; 5/1/2018; DCC NL;3; HW
4; 7/10/2025; DCC NL;1; HW
4; 23/9/2030; DCC L;5; HW
5; 27/2/2020; DCC NL;1; FH
5; 12/9/2022; DCC L;4; FH
5; 29/1/2031; DCC NL;3; FH
5; 13/9/2039; DCC L;5; HW
5; 18/9/2040; DCC NL;4; FH
6; 4/12/2027; DCC NL;2; FH
6; 26/4/2028; DCC L;4; FH
6; 9/9/2033; DCC NL;1; HW
6; 15/10/2033; DCC NL;1; FH
7; 26/11/2030; DCC NL;3; FH
9; 11/6/2029; DCC NL;1; FH
9; 18/6/2029; DCC NL;3; FH
9; 19/1/2032; DCC NL;1; FH
10; 30/3/2025; DCC L;4; FH
10; 22/6/2029; DCC NL;1; FH
10; 10/1/2030; DCC NL;4; HW
10; 8/5/2032; DCC NL;2; FH
11; 14/2/2019; DCC NL;2; FH
12; 17/11/2037; DCC NL;1; FH
13; 10/7/2026; DCC NL;4; FH
14; 16/9/2021; DCC NL;2; FH
14; 18/3/2022; DCC NL;3; FH
14; 28/6/2025; DCC NL;2; FH
15; 22/9/2019; DCC L;5; FH
15; 31/7/2020; DCC NL;2; FH
15; 26/10/2024; DCC L;5; FH
15; 8/12/2033; DCC NL;1; HW
15; 27/11/2039; DCC NL;2; FH
16; 26/2/2017; DCC NL;8; HW
16; 14/6/2020; DCC NL;3; FH
16; 30/5/2037; DCC L;5; HW
17; 12/11/2021; DCC NL;3; FH
17; 12/7/2035; DCC NL;4; FH
18; 31/3/2023; DCC NL;2; FH
18; 4/2/2026; DCC NL;1; FH
18; 1/4/2033; DCC NL;2; FH
19; 12/2/2024; DCC NL;3; FH
19; 30/11/2035; DCC NL;2; FH
20; 25/9/2017; DCC L;4; FH
20; 19/4/2024; DCC NL;1; FH
20; 23/9/2031; DCC NL;2; FH
20; 4/12/2035; DCC L;4; FH
20; 8/2/2039; DCC NL;1; FH
21; 12/2/2022; DCC NL;3; HW
21; 1/5/2029; DCC NL;1; FH
21; 11/4/2038; DCC NL;2; FH
22; 25/11/2017; DCC NL;1; HW
22; 3/6/2023; DCC NL;1; FH
22; 30/9/2029; DCC NL;5; HW
22; 3/2/2035; DCC NL;2; FH
23; 2/5/2023; DCC L;8; FH
23; 20/1/2039; DCC NL;2; FH
23; 8/2/2040; DCC NL;4; HW
24; 12/5/2032; DCC NL;2; FH
25; 26/12/2020; DCC L;4; FH
25; 12/10/2021; DCC NL;3; FH
25; 21/10/2024; DCC NL;1; FH
25; 25/3/2033; DCC NL;3; FH
26; 13/12/2032; DCC NL;4; FH
26; 21/3/2034; DCC NL;3; HW
27; 25/11/2033; DCC NL;1; FH
28; 6/9/2022; DCC NL;1; FH
28; 15/10/2023; DCC L;4; FH
28; 24/9/2033; DCC NL;1; FH
29; 20/3/2030; DCC NL;3; HW
29; 6/8/2039; DCC NL;1; FH
30; 11/7/2020; DCC NL;4; FH
30; 6/9/2020; DCC NL;2; HW
30; 27/3/2030; DCC L;5; FH
30; 30/10/2032; DCC L;5; HW
31; 14/1/2017; DCC NL;2; FH
31; 1/9/2034; DCC NL;3; FH
31; 27/11/2036; DCC NL;3; FH
31; 13/7/2039; DCC L;4; FH
32; 5/9/2021; DCC NL;1; HW
32; 13/2/2032; DCC NL;3; HW
32; 24/9/2040; DCC NL;2; FH
33; 21/2/2017; DCC NL;2; FH
33; 27/12/2024; DCC NL;2; FH
33; 10/5/2032; DCC L;12; FH
33; 8/9/2034; DCC NL;1; FH
34; 3/5/2016; DCC NL;2; FH
34; 3/5/2017; DCC NL;1; FH
34; 8/6/2018; DCC L;4; FH
34; 20/10/2023; DCC L;5; FH
34; 23/8/2028; DCC L;5; FH
35; 22/11/2023; DCC NL;2; FH
35; 28/5/2029; DCC NL;4; FH
36; 27/6/2022; DCC L;5; FH
36; 29/5/2024; DCC NL;5; FH
36; 18/5/2025; DCC L;5; FH
36; 1/11/2029; DCC NL;2; HW
36; 27/3/2036; DCC L;4; FH
37; 5/9/2020; DCC NL;1; HW
37; 5/7/2036; DCC NL;1; FH
38; 7/4/2016; DCC NL;3; FH
38; 12/12/2020; DCC L;5; FH
38; 13/6/2026; DCC NL;3; FH
38; 19/10/2029; DCC NL;3; FH
39; 24/1/2017; DCC NL;3; FH
39; 14/9/2025; DCC L;5; FH
39; 25/7/2026; DCC NL;1; FH
39; 26/9/2033; DCC NL;4; FH
40; 2/7/2030; DCC NL;1; FH
41; 21/4/2026; DCC NL;4; FH
41; 6/4/2028; DCC NL;1; FH
43; 21/2/2016; DCC NL;5; FH
44; 13/9/2035; DCC NL;1; FH
45; 29/11/2020; DCC NL;3; FH
45; 16/10/2026; DCC NL;5; HW
45; 2/6/2028; DCC NL;4; FH
45; 24/9/2040; DCC NL;3; FH
46; 27/8/2022; DCC NL;1; FH
46; 7/6/2023; DCC L;5; HW
46; 23/2/2035; DCC NL;2; FH
47; 29/11/2022; DCC L;4; FH
47; 6/12/2033; DCC L;8; FH
47; 1/1/2040; DCC L;8; FH
48; 16/9/2021; DCC L;5; FH
48; 15/10/2021; DCC NL;4; FH
