numerochronique;datedefaillance;typedefaillance;nombreaputouchees;cause
1; 6/2/2023; DCC NL;1; FH
1; 7/5/2026; DCC NL;2; HW
2; 14/12/2016; DCC L;4; FH
2; 3/2/2017; DCC NL;1; FH
2; 10/8/2017; DCC NL;3; FH
2; 15/3/2018; DCC NL;1; FH
4; 21/1/2029; DCC NL;3; FH
4; 9/11/2038; DCC NL;3; HW
5; 8/2/2021; DCC NL;1; FH
5; 21/6/2038; DCC NL;1; FH
5; 31/12/2038; DCC NL;1; FH
6; 22/10/2019; DCC NL;3; FH
6; 28/7/2021; DCC NL;5; FH
6; 4/6/2022; DCC L;5; HW
6; 6/5/2024; DCC NL;1; FH
6; 31/7/2031; DCC NL;3; FH
7; 22/11/2017; DCC L;4; FH
7; 26/8/2025; DCC NL;2; FH
7; 2/1/2029; DCC L;4; FH
8; 1/9/2017; DCC NL;2; FH
9; 5/1/2020; DCC L;4; FH
9; 9/2/2027; DCC NL;1; FH
9; 29/7/2027; DCC L;5; HW
10; 14/2/2028; DCC NL;1; FH
11; 19/6/2019; DCC NL;5; FH
11; 12/11/2029; DCC NL;2; FH
12; 8/1/2024; DCC NL;5; FH
12; 14/10/2025; DCC NL;2; FH
13; 27/2/2016; DCC L;8; SW
13; 26/12/2022; DCC NL;3; FH
13; 23/7/2032; DCC NL;1; FH
14; 3/7/2022; DCC L;4; FH
14; 26/12/2025; DCC L;4; FH
15; 4/2/2033; DCC NL;2; FH
15; 14/11/2037; DCC L;4; FH
15; 17/8/2040; DCC NL;6; FH
16; 11/11/2029; DCC NL;4; FH
16; 3/4/2037; DCC NL;3; FH
16; 17/12/2040; DCC L;5; FH
17; 21/2/2017; DCC L;12; SW
17; 1/4/2036; DCC L;8; SW
18; 9/3/2026; DCC NL;4; HW
18; 27/8/2039; DCC NL;4; FH
19; 4/3/2017; DCC NL;3; HW
19; 5/11/2027; DCC NL;2; FH
19; 4/4/2028; DCC NL;1; HW
19; 22/4/2035; DCC NL;2; FH
19; 20/10/2036; DCC NL;2; HW
19; 28/3/2037; DCC L;5; FH
21; 11/10/2030; DCC NL;2; FH
23; 26/10/2018; DCC L;8; FH
23; 1/1/2031; DCC NL;3; FH
24; 19/4/2016; DCC NL;2; FH
24; 10/2/2018; DCC L;12; SW
24; 21/8/2021; DCC NL;2; FH
24; 9/2/2039; DCC NL;3; HW
25; 16/8/2016; DCC L;5; FH
25; 25/10/2025; DCC NL;2; FH
25; 16/1/2032; DCC NL;3; FH
26; 30/10/2017; DCC L;12; SW
26; 21/7/2021; DCC NL;6; HW
26; 18/9/2022; DCC L;5; FH
26; 8/3/2033; DCC NL;3; HW
26; 11/1/2037; DCC L;12; SW
26; 24/4/2037; DCC L;12; FH
27; 26/12/2016; DCC NL;2; FH
27; 12/3/2017; DCC NL;5; FH
28; 26/8/2018; DCC NL;2; HW
28; 17/5/2040; DCC NL;2; FH
29; 7/6/2016; DCC NL;1; FH
29; 4/8/2017; DCC NL;4; FH
29; 10/2/2022; DCC NL;1; FH
29; 3/5/2034; DCC NL;3; FH
29; 19/9/2035; DCC NL;2; FH
29; 8/1/2038; DCC NL;3; FH
30; 3/2/2032; DCC NL;6; FH
30; 15/1/2037; DCC L;5; FH
30; 11/10/2039; DCC NL;1; HW
30; 31/10/2040; DCC NL;2; FH
31; 10/12/2018; DCC NL;2; FH
31; 5/1/2029; DCC L;5; FH
32; 8/1/2016; DCC L;12; FH
32; 30/3/2027; DCC NL;4; FH
33; 6/3/2016; DCC NL;3; FH
34; 22/3/2020; DCC L;5; HW
34; 4/3/2031; DCC NL;2; FH
35; 3/6/2040; DCC NL;1; FH
36; 18/2/2018; DCC NL;2; HW
36; 17/9/2038; DCC NL;2; FH
36; 22/7/2039; DCC NL;2; FH
37; 29/9/2024; DCC NL;1; FH
37; 17/5/2025; DCC NL;1; FH
37; 26/9/2036; DCC NL;2; FH
37; 3/11/2040; DCC L;5; HW
38; 30/3/2023; DCC NL;2; FH
38; 18/2/2033; DCC L;5; FH
38; 20/8/2036; DCC L;5; FH
38; 11/5/2040; DCC NL;2; FH
39; 1/3/2019; DCC L;5; HW
39; 27/6/2019; DCC NL;6; HW
40; 6/12/2019; DCC L;8; SW
40; 21/11/2021; DCC NL;3; FH
40; 10/10/2040; DCC NL;1; FH
42; 24/2/2025; DCC NL;1; HW
42; 6/2/2030; DCC NL;1; FH
42; 14/2/2032; DCC L;5; FH
42; 20/11/2035; DCC NL;2; FH
43; 14/8/2027; DCC L;12; SW
43; 24/7/2032; DCC NL;3; FH
43; 16/8/2035; DCC NL;2; FH
43; 23/6/2037; DCC NL;1; HW
44; 12/12/2016; DCC NL;7; FH
44; 6/11/2036; DCC L;8; FH
45; 24/10/2023; DCC NL;4; FH
45; 11/9/2026; DCC NL;1; FH
45; 13/6/2032; DCC L;4; FH
45; 21/9/2035; DCC L;12; FH
46; 19/3/2016; DCC NL;2; FH
46; 17/3/2018; DCC L;12; SW
46; 23/11/2023; DCC NL;1; HW
46; 27/1/2026; DCC NL;6; FH
47; 11/9/2035; DCC NL;4; FH
48; 11/3/2030; DCC L;8; SW
48; 3/10/2040; DCC NL;1; FH
49; 2/8/2033; DCC L;12; SW
50; 13/7/2024; DCC L;5; FH
50; 14/5/2040; DCC L;12; SW
