numerochronique;datedefaillance;typedefaillance;nombreaputouchees;cause
1; 27/8/2021; DCC L;5; HW
1; 13/3/2022; DCC NL;1; FH
1; 5/9/2022; DCC NL;1; FH
2; 25/11/2028; DCC L;12; FH
3; 8/4/2019; DCC L;4; FH
3; 6/7/2032; DCC NL;1; FH
3; 1/3/2033; DCC L;5; FH
4; 9/7/2018; DCC NL;1; FH
4; 16/6/2023; DCC NL;2; FH
6; 30/10/2018; DCC NL;1; FH
6; 13/11/2033; DCC NL;2; FH
6; 7/9/2037; DCC L;5; HW
7; 12/10/2018; DCC L;5; FH
7; 28/8/2019; DCC L;5; HW
7; 21/10/2021; DCC L;8; SW
7; 4/3/2027; DCC L;5; FH
7; 28/8/2032; DCC NL;1; FH
7; 31/3/2033; DCC NL;2; HW
8; 14/9/2017; DCC L;8; SW
8; 11/6/2019; DCC NL;1; FH
8; 31/7/2033; DCC NL;3; FH
9; 29/5/2030; DCC NL;1; FH
9; 17/9/2032; DCC NL;1; FH
10; 6/11/2026; DCC NL;1; FH
10; 19/2/2032; DCC NL;2; FH
10; 24/1/2036; DCC L;5; FH
11; 19/1/2016; DCC NL;2; FH
11; 25/2/2017; DCC NL;5; FH
11; 29/9/2020; DCC NL;1; FH
11; 3/7/2027; DCC NL;1; FH
11; 3/6/2032; DCC NL;2; FH
11; 29/7/2035; DCC NL;2; FH
11; 13/8/2035; DCC NL;2; FH
12; 24/10/2021; DCC NL;3; HW
12; 23/4/2034; DCC NL;5; HW
12; 22/5/2036; DCC NL;1; FH
12; 24/7/2039; DCC L;5; FH
13; 30/8/2016; DCC NL;4; FH
13; 7/3/2020; DCC NL;1; FH
13; 3/8/2022; DCC NL;2; FH
13; 1/7/2023; DCC NL;1; FH
13; 17/2/2037; DCC NL;1; FH
14; 5/6/2020; DCC NL;5; FH
14; 10/1/2030; DCC NL;6; HW
14; 26/3/2039; DCC NL;3; FH
15; 16/9/2021; DCC NL;2; FH
15; 16/9/2029; DCC NL;1; FH
16; 28/9/2017; DCC NL;4; FH
16; 23/9/2028; DCC NL;2; HW
16; 18/4/2032; DCC NL;1; FH
16; 12/10/2036; DCC NL;3; FH
19; 25/1/2024; DCC L;5; FH
19; 8/5/2024; DCC NL;2; FH
20; 24/11/2035; DCC NL;1; FH
21; 19/1/2019; DCC NL;1; FH
21; 2/6/2022; DCC NL;2; FH
21; 27/1/2025; DCC NL;1; FH
21; 28/10/2028; DCC L;4; FH
21; 7/1/2033; DCC NL;1; FH
21; 24/6/2040; DCC NL;1; HW
22; 14/5/2040; DCC NL;1; FH
23; 28/7/2016; DCC NL;6; HW
23; 29/4/2026; DCC NL;1; FH
23; 6/7/2028; DCC NL;1; FH
24; 17/1/2035; DCC L;8; SW
24; 11/7/2039; DCC L;12; SW
25; 10/9/2016; DCC NL;1; FH
25; 27/6/2019; DCC NL;1; FH
25; 29/8/2021; DCC NL;1; FH
25; 14/7/2032; DCC L;12; SW
26; 26/7/2024; DCC NL;1; HW
26; 6/7/2033; DCC L;12; SW
27; 27/4/2016; DCC L;8; SW
27; 4/5/2019; DCC L;12; SW
27; 29/9/2027; DCC NL;3; FH
27; 8/5/2034; DCC NL;4; FH
27; 10/10/2034; DCC L;5; FH
27; 13/11/2037; DCC NL;2; FH
28; 27/10/2020; DCC NL;3; FH
28; 26/6/2030; DCC NL;2; FH
28; 30/9/2031; DCC NL;4; HW
28; 21/6/2032; DCC NL;2; FH
28; 12/1/2037; DCC L;12; FH
29; 17/1/2027; DCC L;5; FH
29; 20/4/2032; DCC NL;1; FH
30; 6/9/2016; DCC NL;3; FH
30; 4/12/2034; DCC L;5; HW
31; 10/12/2022; DCC L;4; FH
31; 4/10/2031; DCC L;5; FH
32; 13/5/2017; DCC NL;2; FH
32; 14/7/2024; DCC NL;1; FH
32; 30/3/2038; DCC L;4; FH
33; 26/4/2016; DCC NL;3; FH
33; 24/4/2019; DCC L;5; FH
33; 23/6/2027; DCC NL;1; FH
34; 25/3/2021; DCC NL;1; FH
35; 20/9/2019; DCC L;8; SW
35; 18/12/2019; DCC L;4; FH
