numerochronique;datedefaillance;typedefaillance;nombreaputouchees;cause
1; 20/4/2019; DCC L;12; FH
1; 3/6/2021; DCC NL;5; FH
1; 19/2/2039; DCC NL;2; HW
1; 22/9/2040; DCC NL;3; FH
2; 1/6/2040; DCC NL;2; FH
3; 19/10/2023; DCC NL;1; FH
3; 14/7/2036; DCC NL;3; FH
4; 5/3/2019; DCC NL;2; HW
4; 13/6/2031; DCC NL;1; FH
4; 27/7/2040; DCC L;4; FH
5; 1/12/2035; DCC NL;3; HW
6; 4/5/2022; DCC NL;2; FH
6; 8/2/2035; DCC NL;2; FH
7; 29/9/2023; DCC NL;1; FH
7; 21/8/2028; DCC L;8; SW
7; 12/10/2030; DCC NL;1; FH
8; 5/3/2034; DCC L;12; SW
8; 31/3/2037; DCC NL;1; FH
9; 10/1/2023; DCC NL;2; FH
9; 3/11/2031; DCC NL;5; HW
10; 9/8/2022; DCC NL;3; HW
10; 13/8/2028; DCC NL;2; FH
10; 27/5/2039; DCC NL;2; FH
11; 10/9/2036; DCC NL;4; FH
12; 26/2/2018; DCC NL;2; FH
12; 6/1/2019; DCC NL;2; FH
12; 1/12/2019; DCC NL;4; FH
12; 3/6/2031; DCC NL;3; FH
12; 20/5/2032; DCC NL;3; FH
13; 13/12/2016; DCC NL;1; FH
13; 4/7/2023; DCC NL;1; FH
14; 24/2/2033; DCC L;4; FH
14; 7/8/2034; DCC NL;2; FH
14; 20/7/2040; DCC L;4; FH
15; 11/12/2020; DCC NL;2; FH
15; 7/11/2031; DCC L;5; HW
15; 3/12/2040; DCC NL;1; HW
16; 1/6/2019; DCC NL;2; FH
16; 4/7/2029; DCC NL;1; FH
16; 24/7/2029; DCC NL;3; FH
17; 7/12/2031; DCC L;4; FH
17; 3/5/2037; DCC NL;1; FH
18; 9/7/2026; DCC NL;3; HW
18; 10/8/2027; DCC NL;2; FH
18; 1/3/2028; DCC NL;1; FH
18; 12/7/2038; DCC L;4; FH
19; 23/8/2019; DCC NL;1; FH
19; 23/4/2020; DCC NL;1; FH
19; 10/6/2025; DCC L;5; FH
19; 10/3/2026; DCC NL;1; FH
19; 20/4/2029; DCC L;12; SW
19; 17/5/2034; DCC NL;1; FH
20; 19/4/2017; DCC NL;5; HW
20; 6/1/2020; DCC L;4; FH
20; 21/2/2026; DCC NL;2; FH
20; 19/5/2026; DCC L;12; SW
20; 1/7/2026; DCC NL;1; FH
20; 12/4/2034; DCC L;5; HW
21; 16/2/2017; DCC L;5; FH
21; 30/1/2018; DCC NL;5; HW
21; 3/8/2028; DCC NL;1; FH
21; 10/10/2029; DCC L;5; HW
21; 7/11/2032; DCC NL;5; HW
22; 7/3/2018; DCC NL;1; FH
22; 19/8/2021; DCC L;4; FH
22; 5/2/2032; DCC NL;3; HW
22; 17/12/2035; DCC L;5; HW
23; 5/1/2017; DCC NL;1; FH
23; 27/6/2021; DCC L;5; FH
24; 15/6/2018; DCC NL;3; FH
24; 2/1/2021; DCC NL;1; FH
25; 8/11/2017; DCC NL;2; FH
25; 26/4/2031; DCC NL;2; FH
26; 13/7/2021; DCC NL;3; FH
26; 4/1/2032; DCC L;5; HW
27; 28/4/2023; DCC NL;1; HW
28; 12/3/2022; DCC L;4; FH
28; 4/1/2037; DCC NL;1; HW
29; 20/3/2029; DCC L;5; HW
29; 15/7/2031; DCC NL;1; FH
30; 18/4/2025; DCC L;5; FH
30; 29/11/2026; DCC NL;1; FH
30; 12/10/2037; DCC NL;2; FH
30; 25/9/2039; DCC L;5; FH
31; 18/3/2019; DCC NL;1; FH
31; 12/9/2028; DCC NL;2; HW
32; 11/6/2033; DCC NL;2; FH
33; 16/3/2020; DCC NL;1; HW
33; 6/7/2033; DCC L;4; FH
33; 15/2/2034; DCC L;5; HW
34; 13/8/2023; DCC NL;4; FH
34; 16/4/2027; DCC L;5; FH
34; 21/7/2036; DCC NL;7; HW
35; 17/10/2029; DCC NL;2; HW
36; 4/11/2019; DCC NL;2; FH
37; 23/7/2020; DCC NL;2; FH
37; 3/10/2034; DCC NL;3; HW
37; 19/10/2040; DCC L;5; FH
38; 5/7/2017; DCC NL;3; FH
38; 18/8/2028; DCC L;8; SW
39; 16/5/2026; DCC L;8; FH
39; 6/1/2034; DCC NL;1; FH
39; 27/11/2035; DCC NL;1; FH
40; 4/12/2021; DCC L;12; SW
40; 4/10/2024; DCC L;4; FH
40; 27/10/2036; DCC L;8; SW
40; 11/8/2037; DCC L;5; FH
41; 11/8/2019; DCC NL;3; FH
41; 26/1/2020; DCC NL;6; FH
41; 23/9/2032; DCC NL;3; FH
41; 1/3/2036; DCC NL;1; FH
41; 31/8/2038; DCC L;4; FH
42; 13/2/2018; DCC NL;3; FH
42; 11/11/2035; DCC NL;1; FH
42; 4/5/2040; DCC L;5; FH
42; 5/12/2040; DCC NL;5; FH
43; 19/10/2024; DCC NL;8; FH
43; 28/6/2034; DCC L;5; FH
44; 8/9/2036; DCC NL;7; FH
45; 9/4/2031; DCC L;5; HW
45; 1/6/2031; DCC NL;2; HW
45; 16/11/2033; DCC NL;2; FH
46; 4/9/2024; DCC NL;1; FH
46; 15/1/2028; DCC NL;1; FH
47; 7/9/2016; DCC NL;1; FH
47; 10/4/2025; DCC NL;5; FH
47; 22/4/2029; DCC NL;2; FH
47; 3/12/2035; DCC NL;3; FH
48; 2/5/2022; DCC L;5; HW
