numerochronique;datedefaillance;typedefaillance;nombreaputouchees;cause
1; 27/7/2029; DCC NL;3; HW
2; 13/7/2027; DCC NL;2; FH
2; 27/9/2034; DCC NL;1; FH
2; 26/8/2039; DCC L;12; FH
3; 8/10/2030; DCC NL;4; FH
3; 10/5/2039; DCC NL;1; HW
3; 3/11/2040; DCC L;4; FH
4; 10/12/2023; DCC L;12; FH
4; 5/7/2025; DCC L;12; FH
4; 26/4/2033; DCC NL;2; HW
5; 10/11/2019; DCC NL;8; FH
5; 3/2/2029; DCC NL;2; FH
5; 11/4/2036; DCC NL;1; HW
6; 26/7/2019; DCC NL;1; HW
6; 29/7/2027; DCC L;4; FH
6; 31/10/2039; DCC NL;3; FH
7; 10/9/2025; DCC NL;1; FH
7; 7/5/2029; DCC NL;2; FH
7; 5/5/2031; DCC L;5; FH
8; 5/10/2019; DCC NL;3; FH
8; 24/7/2020; DCC NL;2; FH
8; 16/1/2027; DCC L;4; FH
9; 5/5/2028; DCC NL;3; FH
11; 30/9/2019; DCC NL;2; FH
11; 26/6/2033; DCC NL;2; FH
12; 14/9/2028; DCC NL;4; FH
12; 6/3/2033; DCC NL;3; FH
12; 12/7/2034; DCC NL;2; FH
13; 5/6/2016; DCC NL;2; FH
13; 20/11/2017; DCC L;5; HW
13; 19/7/2024; DCC NL;7; FH
13; 3/2/2025; DCC NL;1; FH
13; 14/4/2036; DCC NL;1; HW
14; 31/7/2032; DCC NL;1; FH
15; 9/6/2016; DCC NL;2; FH
15; 19/8/2024; DCC NL;1; FH
15; 22/8/2026; DCC NL;2; FH
16; 17/4/2016; DCC NL;1; HW
16; 27/9/2038; DCC NL;1; FH
17; 1/6/2036; DCC L;5; HW
17; 7/4/2037; DCC NL;1; FH
18; 7/10/2021; DCC NL;1; FH
18; 20/10/2022; DCC NL;1; FH
18; 9/2/2040; DCC NL;3; FH
19; 21/3/2032; DCC L;5; FH
19; 11/6/2040; DCC NL;3; HW
20; 25/12/2037; DCC L;4; FH
21; 28/5/2019; DCC NL;3; FH
21; 21/6/2019; DCC NL;4; HW
21; 14/6/2032; DCC L;5; FH
22; 27/5/2017; DCC L;12; SW
22; 7/2/2034; DCC NL;5; FH
23; 30/5/2016; DCC NL;2; FH
23; 28/4/2017; DCC L;5; FH
23; 10/10/2027; DCC NL;1; FH
23; 28/2/2032; DCC NL;2; HW
23; 14/8/2038; DCC NL;4; FH
24; 10/4/2018; DCC NL;3; FH
24; 5/10/2031; DCC L;8; SW
25; 15/12/2020; DCC NL;3; FH
25; 18/9/2023; DCC L;5; FH
25; 29/10/2023; DCC NL;1; FH
25; 28/5/2028; DCC L;4; FH
25; 16/1/2039; DCC NL;6; HW
26; 18/8/2022; DCC L;5; HW
26; 5/9/2024; DCC L;5; HW
26; 3/12/2025; DCC L;4; FH
26; 31/10/2029; DCC NL;1; HW
27; 5/10/2021; DCC NL;1; FH
27; 28/6/2024; DCC NL;2; FH
27; 6/5/2025; DCC NL;2; FH
27; 5/4/2035; DCC L;4; FH
27; 28/5/2036; DCC NL;2; FH
28; 16/3/2018; DCC NL;2; FH
28; 5/9/2029; DCC NL;4; HW
28; 18/7/2036; DCC L;12; FH
28; 25/7/2039; DCC NL;3; FH
28; 26/8/2039; DCC NL;2; FH
28; 30/11/2040; DCC NL;2; FH
30; 29/3/2016; DCC NL;2; FH
30; 9/3/2019; DCC NL;4; FH
30; 24/4/2025; DCC NL;2; HW
31; 1/6/2022; DCC NL;3; FH
32; 5/11/2016; DCC NL;3; FH
32; 22/11/2040; DCC NL;2; FH
33; 18/2/2018; DCC NL;1; FH
33; 31/8/2029; DCC NL;1; FH
33; 6/3/2030; DCC L;4; FH
34; 26/5/2022; DCC NL;1; FH
34; 10/11/2033; DCC NL;1; FH
35; 4/2/2018; DCC L;8; SW
35; 4/5/2029; DCC NL;1; FH
36; 5/1/2017; DCC NL;2; FH
36; 2/9/2019; DCC NL;2; FH
36; 11/9/2027; DCC L;5; FH
36; 13/1/2032; DCC NL;3; HW
36; 23/5/2037; DCC NL;1; FH
38; 13/11/2017; DCC L;4; FH
38; 27/3/2026; DCC L;12; SW
38; 29/7/2034; DCC NL;1; FH
38; 8/12/2037; DCC NL;1; FH
38; 25/2/2039; DCC NL;4; FH
38; 1/4/2040; DCC NL;4; FH
39; 21/5/2018; DCC NL;1; FH
39; 16/10/2020; DCC NL;2; FH
39; 31/7/2022; DCC NL;1; FH
39; 31/5/2033; DCC NL;3; HW
39; 17/6/2034; DCC NL;4; HW
39; 5/7/2037; DCC NL;3; FH
40; 8/2/2016; DCC NL;3; FH
40; 15/9/2016; DCC NL;1; FH
40; 6/3/2020; DCC NL;4; FH
40; 11/8/2024; DCC L;8; SW
40; 11/7/2026; DCC NL;1; FH
40; 23/2/2029; DCC NL;1; FH
40; 28/11/2030; DCC NL;1; FH
40; 8/2/2037; DCC NL;3; HW
40; 4/2/2038; DCC NL;2; FH
41; 14/7/2034; DCC NL;1; FH
42; 24/8/2018; DCC NL;1; FH
42; 2/1/2019; DCC L;5; FH
42; 28/7/2031; DCC L;5; FH
42; 2/4/2038; DCC NL;2; FH
43; 31/12/2017; DCC L;8; SW
43; 24/11/2021; DCC NL;3; FH
43; 13/7/2022; DCC NL;1; FH
43; 24/2/2025; DCC L;5; FH
44; 18/3/2032; DCC NL;1; FH
44; 5/6/2038; DCC NL;5; FH
45; 13/11/2036; DCC NL;3; FH
45; 26/7/2039; DCC NL;2; FH
46; 3/1/2017; DCC L;4; FH
46; 2/10/2019; DCC NL;2; FH
46; 9/5/2037; DCC NL;3; FH
47; 8/10/2016; DCC NL;2; FH
47; 13/9/2031; DCC L;5; FH
47; 10/1/2035; DCC L;5; FH
47; 30/7/2037; DCC NL;5; HW
48; 6/4/2029; DCC NL;2; FH
48; 19/11/2032; DCC NL;1; FH
49; 13/11/2021; DCC NL;1; HW
49; 23/10/2032; DCC NL;3; FH
50; 10/9/2024; DCC NL;4; FH
50; 21/6/2029; DCC NL;2; FH
