numerochronique;datedefaillance;typedefaillance;nombreaputouchees;cause
1; 31/3/2017; DCC NL;1; FH
1; 16/12/2017; DCC NL;3; FH
1; 7/11/2033; DCC NL;1; FH
1; 22/1/2034; Ind;1; HW
1; 25/2/2036; Ind;1; HW
1; 3/7/2036; DCC NL;4; FH
1; 26/7/2036; Ind;1; HW
1; 13/9/2036; Ind;1; HW
1; 15/10/2036; DCC L;4; FH
1; 4/2/2038; Ind;1; HW
1; 2/5/2038; DCC NL;2; FH
1; 11/12/2038; DCC NL;1; FH
1; 6/1/2039; Ind;1; HW
1; 21/3/2039; Ind;1; HW
1; 29/10/2039; Ind;1; HW
1; 1/11/2039; Ind;1; HW
1; 27/12/2039; Ind;1; HW
1; 11/10/2040; Ind;1; HW
2; 6/5/2027; DCC NL;1; FH
2; 21/9/2031; DCC NL;2; FH
2; 14/5/2034; Ind;1; HW
2; 26/2/2035; Ind;1; HW
2; 25/4/2035; Ind;1; HW
2; 27/8/2035; Ind;1; HW
2; 27/4/2037; Ind;1; HW
2; 27/6/2037; Ind;1; HW
2; 20/6/2038; DCC NL;1; HW
2; 15/1/2039; Ind;1; HW
2; 11/10/2039; Ind;1; HW
2; 15/12/2039; Ind;1; HW
2; 10/3/2040; Ind;1; HW
2; 7/4/2040; Ind;1; HW
2; 31/5/2040; Ind;1; HW
2; 26/11/2040; Ind;1; HW
3; 29/4/2031; Ind;1; HW
3; 1/10/2031; Ind;1; HW
3; 17/11/2032; Ind;1; HW
3; 4/6/2036; Ind;1; HW
3; 2/5/2037; Ind;1; HW
3; 23/7/2037; Ind;1; HW
3; 31/7/2037; Ind;1; HW
3; 28/8/2037; Ind;1; HW
3; 19/12/2037; Ind;1; HW
3; 13/5/2038; Ind;1; HW
3; 3/6/2038; Ind;1; HW
3; 14/1/2039; Ind;1; HW
3; 26/3/2040; Ind;1; HW
3; 6/8/2040; Ind;1; HW
4; 2/8/2026; DCC NL;3; FH
4; 23/7/2030; Ind;1; HW
4; 15/3/2032; Ind;1; HW
4; 18/6/2033; Ind;1; HW
4; 14/6/2034; Ind;1; HW
4; 28/12/2034; Ind;1; HW
4; 24/1/2036; DCC NL;7; FH
4; 2/5/2037; Ind;1; HW
4; 14/2/2038; Ind;1; HW
4; 8/7/2039; Ind;1; HW
4; 2/11/2039; Ind;1; HW
4; 24/7/2040; Ind;1; HW
5; 31/8/2018; DCC NL;1; HW
5; 11/11/2030; Ind;1; HW
5; 23/8/2031; Ind;1; HW
5; 28/4/2035; Ind;1; HW
5; 30/5/2035; Ind;1; HW
5; 29/5/2037; Ind;1; HW
5; 29/12/2037; Ind;1; HW
5; 10/7/2038; Ind;1; HW
5; 5/9/2038; Ind;1; HW
5; 29/12/2038; Ind;1; HW
5; 27/1/2039; Ind;1; HW
5; 9/3/2039; Ind;1; HW
5; 12/9/2039; Ind;1; HW
5; 23/10/2039; Ind;1; HW
5; 30/7/2040; Ind;1; HW
5; 10/8/2040; Ind;1; HW
5; 5/12/2040; Ind;1; HW
6; 31/8/2031; DCC NL;2; HW
6; 2/11/2032; Ind;1; HW
6; 8/10/2034; Ind;1; HW
6; 2/4/2035; Ind;1; HW
6; 17/10/2035; Ind;1; HW
6; 30/3/2036; Ind;1; HW
6; 19/9/2036; Ind;1; HW
6; 19/8/2037; Ind;1; HW
6; 18/9/2037; Ind;1; HW
6; 28/10/2037; Ind;1; HW
6; 20/1/2038; Ind;1; HW
6; 28/6/2038; DCC NL;1; FH
6; 5/8/2038; Ind;1; HW
6; 13/1/2039; Ind;1; HW
6; 9/3/2040; DCC L;5; FH
6; 23/5/2040; Ind;1; HW
6; 18/7/2040; Ind;1; HW
7; 28/3/2032; DCC NL;1; HW
7; 8/6/2034; Ind;1; HW
