numerochronique;datedefaillance;typedefaillance;nombreaputouchees;cause
1; 7/7/2030; Ind;1;HW
1; 6/10/2033; Ind;1;HW
1; 27/3/2037; Ind;1;HW
1; 7/6/2037; Ind;1;NI
1; 28/6/2037; Ind;1;HW
1; 24/12/2037; Ind;1;HW
1; 26/6/2038; Ind;1;HW
1; 8/12/2038; Ind;1;NI
1; 25/6/2039; Ind;1;HW
1; 31/8/2039; Ind;1;NI
1; 27/11/2039; Ind;1;HW
1; 8/1/2040; Ind;1;HW
1; 16/4/2040; Ind;1;NI
1; 22/6/2040; Ind;1;HW
1; 14/8/2040; Ind;1;HW
1; 13/12/2040; Ind;1;NI
1; 15/12/2040; DCC NL;2;HW
2; 11/10/2031; Ind;1;HW
2; 14/6/2033; Ind;1;NI
2; 26/9/2033; Ind;1;HW
2; 1/4/2034; Ind;1;NI
2; 6/11/2034; Ind;1;NI
2; 25/4/2036; Ind;1;HW
2; 17/8/2037; Ind;1;NI
2; 25/11/2037; DCC NL;5;FH
2; 5/6/2038; Ind;1;HW
2; 26/9/2038; Ind;1;HW
2; 20/10/2039; Ind;1;HW
2; 2/1/2040; Ind;1;NI
2; 19/10/2040; Ind;1;HW
3; 25/7/2022; DCC L;5;HW
3; 28/11/2026; DCC NL;2;SW
3; 27/9/2029; DCC NL;1;FH
3; 17/8/2032; Ind;1;HW
3; 26/11/2034; Ind;1;NI
3; 19/8/2035; Ind;1;HW
3; 20/7/2036; Ind;1;HW
3; 1/10/2036; Ind;1;NI
3; 24/2/2038; Ind;1;HW
3; 27/3/2038; DCC NL;4;FH
3; 16/7/2039; Ind;1;HW
3; 14/8/2039; Ind;1;HW
4; 30/10/2021; DCC NL;5;FH
4; 15/12/2021; DCC NL;5;HW
4; 28/12/2032; DCC L;4;FH
4; 5/11/2035; Ind;1;HW
4; 19/1/2037; Ind;1;HW
4; 26/1/2038; Ind;1;HW
4; 27/11/2038; Ind;1;HW
4; 1/7/2039; Ind;1;NI
4; 21/8/2039; Ind;1;HW
4; 8/1/2040; Ind;1;NI
4; 20/1/2040; Ind;1;NI
4; 8/3/2040; Ind;1;NI
5; 28/12/2032; DCC L;4;FH
5; 28/10/2034; Ind;1;NI
5; 18/11/2034; Ind;1;NI
5; 5/2/2035; Ind;1;NI
5; 15/8/2036; Ind;1;NI
5; 1/11/2036; Ind;1;HW
5; 14/11/2036; Ind;1;NI
5; 16/9/2037; Ind;1;NI
5; 25/9/2037; DCC NL;2;FH
5; 18/11/2037; Ind;1;HW
5; 8/9/2039; Ind;1;HW
5; 26/10/2039; Ind;1;HW
5; 26/11/2039; Ind;1;HW
5; 15/8/2040; Ind;1;NI
5; 22/11/2040; Ind;1;HW
6; 28/2/2023; DCC NL;4;FH
6; 29/12/2025; DCC L;5;FH
6; 28/1/2026; DCC NL;4;HW
6; 27/2/2026; DCC NL;3;SW
6; 2/6/2032; DCC NL;2;HW
6; 25/2/2035; DCC NL;5;FH
6; 26/11/2035; Ind;1;HW
6; 13/8/2036; Ind;1;HW
6; 27/11/2036; Ind;1;NI
6; 25/9/2038; Ind;1;NI
6; 21/8/2039; Ind;1;HW
6; 26/8/2039; Ind;1;HW
6; 15/9/2040; Ind;1;HW
6; 26/11/2040; Ind;1;HW
7; 1/7/2018; DCC NL;1;FH
7; 9/5/2021; DCC NL;4;NI
7; 29/9/2021; DCC NL;3;FH
7; 30/4/2023; DCC NL;3;FH
7; 28/3/2034; DCC NL;1;FH
7; 25/2/2035; Ind;1;NI
7; 4/8/2035; Ind;1;NI
7; 26/12/2035; Ind;1;HW
7; 23/10/2036; Ind;1;HW
7; 27/1/2037; Ind;1;HW
7; 21/12/2037; Ind;1;NI
7; 28/2/2038; Ind;1;HW
7; 27/5/2039; DCC NL;2;HW
7; 16/9/2039; Ind;1;HW
7; 5/11/2040; Ind;1;HW
8; 12/4/2028; Ind;1;HW
8; 4/11/2033; Ind;1;HW
8; 26/11/2034; Ind;1;NI
8; 31/3/2036; Ind;1;HW
8; 10/6/2036; Ind;1;HW
8; 4/10/2036; Ind;1;HW
8; 16/7/2037; Ind;1;HW
8; 6/10/2038; Ind;1;HW
8; 4/7/2040; Ind;1;NI
9; 31/7/2018; DCC NL;5;FH
9; 28/4/2031; DCC NL;2;HW
9; 31/1/2035; Ind;1;HW
9; 26/11/2036; Ind;1;HW
9; 20/1/2038; Ind;1;NI
9; 26/7/2038; Ind;1;HW
9; 28/8/2038; Ind;1;NI
9; 28/8/2038; Ind;1;HW
9; 26/12/2038; Ind;1;HW
9; 7/3/2039; Ind;1;NI
9; 20/12/2039; Ind;1;HW
9; 6/8/2040; Ind;1;HW
9; 28/9/2040; DCC NL;2;HW
9; 17/11/2040; Ind;1;HW
10; 29/4/2026; DCC NL;1;FH
10; 4/1/2033; Ind;1;HW
10; 28/3/2035; Ind;1;HW
10; 1/12/2036; Ind;1;NI
10; 27/5/2037; Ind;1;HW
10; 18/8/2037; Ind;1;HW
10; 2/6/2038; Ind;1;HW
10; 23/11/2038; Ind;1;HW
10; 15/9/2039; Ind;1;HW
10; 25/9/2039; DCC L;5;FH
10; 24/2/2040; Ind;1;HW
10; 9/8/2040; Ind;1;HW
11; 31/5/2021; DCC L;8;FH
11; 26/2/2032; Ind;1;NI
11; 17/9/2032; Ind;1;HW
11; 26/1/2033; DCC NL;1;FH
11; 10/7/2035; Ind;1;NI
11; 27/10/2035; Ind;1;NI
11; 13/1/2036; Ind;1;HW
11; 4/3/2036; Ind;1;HW
11; 19/2/2037; Ind;1;NI
11; 26/4/2037; DCC NL;2;HW
11; 30/11/2038; Ind;1;NI
11; 25/4/2039; Ind;1;HW
11; 19/12/2039; Ind;1;HW
12; 1/4/2018; DCC NL;1;FH
12; 31/10/2019; DCC NL;5;FH
12; 31/3/2024; DCC NL;1;FH
12; 28/8/2031; DCC NL;3;SW
12; 30/10/2032; Ind;1;HW
12; 26/8/2036; Ind;1;HW
12; 27/8/2036; DCC NL;2;HW
12; 24/2/2037; Ind;1;HW
12; 23/12/2037; Ind;1;HW
12; 27/4/2038; Ind;1;HW
12; 7/5/2038; Ind;1;HW
12; 25/7/2038; Ind;1;HW
12; 25/9/2038; Ind;1;HW
12; 12/10/2038; Ind;1;NI
12; 18/4/2039; Ind;1;HW
12; 26/6/2040; Ind;1;HW
12; 28/10/2040; Ind;1;HW
13; 29/1/2022; DCC NL;3;NI
13; 29/6/2025; DCC NL;2;FH
13; 2/9/2027; Ind;1;HW
13; 29/7/2028; DCC NL;2;FH
13; 26/2/2031; Ind;1;HW
13; 13/3/2033; Ind;1;HW
13; 25/11/2034; Ind;1;NI
13; 26/11/2035; Ind;1;HW
13; 28/11/2036; Ind;1;NI
13; 2/2/2037; Ind;1;HW
13; 26/6/2037; Ind;1;NI
13; 21/9/2037; Ind;1;HW
13; 6/3/2038; Ind;1;NI
13; 3/6/2038; Ind;1;HW
13; 25/12/2038; Ind;1;NI
13; 16/9/2039; Ind;1;NI
13; 21/6/2040; Ind;1;HW
13; 24/12/2040; Ind;1;NI
14; 30/5/2029; DCC L;4;NI
14; 28/6/2032; DCC L;5;FH
14; 23/2/2036; Ind;1;HW
14; 27/12/2036; Ind;1;HW
14; 12/1/2039; DCC NL;2;HW
14; 23/2/2039; Ind;1;NI
14; 28/4/2039; Ind;1;NI
14; 30/6/2039; Ind;1;HW
14; 24/8/2039; Ind;1;HW
14; 17/9/2039; Ind;1;HW
14; 26/12/2039; Ind;1;NI
14; 4/7/2040; Ind;1;HW
14; 23/8/2040; Ind;1;HW
14; 3/10/2040; Ind;1;HW
15; 30/1/2019; DCC NL;1;FH
15; 9/3/2027; Ind;1;HW
15; 27/7/2036; Ind;1;HW
15; 25/8/2037; Ind;1;HW
15; 20/11/2037; Ind;1;HW
15; 11/6/2038; Ind;1;HW
15; 7/10/2038; Ind;1;NI
15; 20/1/2039; Ind;1;HW
15; 1/6/2039; Ind;1;HW
15; 5/5/2040; DCC NL;2;HW
15; 27/8/2040; Ind;1;HW
15; 20/9/2040; Ind;1;HW
16; 26/9/2033; DCC L;8;FH
16; 9/1/2035; Ind;1;NI
16; 11/10/2036; Ind;1;HW
16; 24/1/2037; Ind;1;HW
16; 2/5/2037; Ind;1;HW
16; 26/6/2037; Ind;1;HW
16; 12/6/2038; Ind;1;HW
16; 12/8/2038; Ind;1;HW
16; 25/9/2038; Ind;1;HW
16; 6/1/2039; Ind;1;HW
16; 18/12/2039; Ind;1;HW
16; 13/11/2040; Ind;1;NI
16; 30/11/2040; Ind;1;HW
17; 1/5/2017; DCC NL;1;FH
17; 1/1/2033; Ind;1;HW
17; 17/1/2034; Ind;1;NI
17; 25/9/2034; Ind;1;HW
17; 24/3/2035; Ind;1;NI
17; 23/1/2037; Ind;1;NI
17; 26/7/2037; Ind;1;HW
17; 23/1/2038; Ind;1;HW
17; 26/7/2038; Ind;1;HW
17; 30/8/2038; Ind;1;NI
17; 26/7/2039; Ind;1;NI
17; 4/10/2039; Ind;1;HW
17; 10/1/2040; Ind;1;NI
17; 24/9/2040; Ind;1;HW
18; 24/2/2033; Ind;1;HW
18; 12/11/2033; DCC NL;3;HW
18; 26/9/2034; Ind;1;HW
18; 26/12/2034; Ind;1;HW
18; 22/7/2035; Ind;1;NI
18; 7/1/2037; Ind;1;NI
18; 22/4/2037; Ind;1;HW
18; 26/4/2037; Ind;1;HW
18; 2/7/2037; Ind;1;HW
18; 19/7/2037; Ind;1;HW
18; 22/7/2039; Ind;1;NI
19; 1/4/2019; DCC NL;3;FH
19; 30/5/2027; Ind;1;NI
19; 14/11/2035; Ind;1;HW
19; 16/5/2036; Ind;1;NI
19; 13/5/2037; Ind;1;HW
19; 30/10/2037; Ind;1;HW
19; 18/8/2038; Ind;1;NI
19; 27/9/2038; Ind;1;HW
19; 11/1/2039; Ind;1;HW
19; 9/7/2039; Ind;1;HW
19; 26/7/2039; Ind;1;HW
19; 7/11/2040; Ind;1;HW
20; 30/8/2022; DCC NL;1;FH
20; 30/7/2023; DCC NL;2;HW
20; 30/5/2025; DCC NL;3;FH
20; 30/3/2028; DCC NL;4;FH
20; 18/5/2033; Ind;1;NI
20; 17/9/2033; DCC NL;3;HW
20; 26/7/2035; Ind;1;NI
20; 19/8/2036; Ind;1;NI
20; 18/3/2037; Ind;1;NI
20; 20/8/2037; Ind;1;HW
20; 8/3/2038; Ind;1;HW
20; 14/9/2038; Ind;1;HW
20; 10/5/2039; Ind;1;HW
20; 27/9/2039; Ind;1;NI
20; 19/11/2039; Ind;1;NI
20; 6/10/2040; Ind;1;HW
20; 26/10/2040; DCC NL;2;FH
21; 30/12/2024; DCC NL;1;FH
21; 27/2/2025; DCC NL;4;FH
21; 30/5/2033; Ind;1;HW
21; 26/1/2034; DCC NL;2;HW
21; 25/1/2035; Ind;1;NI
21; 18/3/2035; Ind;1;NI
21; 16/8/2036; Ind;1;NI
21; 27/12/2036; Ind;1;NI
21; 12/7/2037; Ind;1;HW
21; 26/4/2038; Ind;1;NI
21; 29/6/2038; Ind;1;HW
21; 22/7/2038; Ind;1;NI
21; 23/9/2038; Ind;1;HW
21; 12/1/2039; Ind;1;HW
21; 24/2/2039; Ind;1;HW
21; 5/3/2039; Ind;1;NI
21; 13/9/2039; Ind;1;HW
21; 26/12/2039; Ind;1;HW
21; 21/3/2040; Ind;1;NI
21; 7/6/2040; Ind;1;HW
22; 21/12/2016; DCC L;5;HW
22; 2/5/2030; Ind;1;HW
22; 25/2/2033; Ind;1;HW
22; 8/5/2034; Ind;1;HW
22; 29/6/2036; Ind;1;HW
22; 2/8/2036; Ind;1;HW
22; 14/4/2038; Ind;1;HW
22; 7/6/2038; Ind;1;NI
22; 17/1/2039; Ind;1;HW
22; 24/3/2039; Ind;1;HW
22; 7/5/2039; Ind;1;NI
22; 26/12/2039; DCC NL;2;SW
23; 28/8/2029; DCC NL;1;FH
23; 19/12/2029; DCC L;5;HW
23; 29/3/2030; DCC NL;3;FH
23; 26/9/2034; Ind;1;NI
23; 21/3/2036; Ind;1;HW
23; 12/9/2036; Ind;1;NI
23; 17/11/2038; Ind;1;HW
23; 21/7/2039; Ind;1;NI
23; 2/9/2039; Ind;1;HW
23; 11/12/2039; Ind;1;NI
23; 27/12/2039; Ind;1;HW
23; 3/1/2040; DCC NL;2;HW
23; 27/5/2040; DCC NL;2;HW
23; 4/10/2040; Ind;1;HW
24; 22/10/2032; Ind;1;NI
24; 27/12/2033; Ind;1;NI
24; 15/5/2034; Ind;1;HW
24; 16/8/2035; Ind;1;NI
