numerochronique;datedefaillance;typedefaillance;nombreaputouchees;cause
1; 2/2/2017; DCC NL;5;NI
1; 29/6/2026; DCC NL;2;NI
1; 27/8/2036; Ind;1;HW
2; 29/3/2031; DCC NL;4;FH
2; 28/5/2036; Ind;1;NI
2; 26/9/2039; DCC NL;4;HW
3; 29/10/2027; DCC L;12;FH
4; 24/2/2017; DCC L;5;HW
4; 28/4/2030; DCC NL;4;SW
5; 31/7/2017; DCC NL;1;FH
5; 27/2/2028; DCC NL;2;FH
5; 27/12/2033; Ind;1;NI
5; 27/6/2034; Ind;1;HW
5; 25/9/2038; Ind;1;NI
5; 26/10/2039; Ind;1;HW
6; 29/10/2026; DCC NL;1;FH
6; 27/5/2037; Ind;1;HW
6; 25/11/2037; Ind;1;NI
7; 31/10/2018; DCC L;5;FH
7; 26/6/2037; DCC L;4;FH
7; 25/1/2040; Ind;1;HW
8; 28/5/2033; Ind;1;HW
8; 26/8/2037; Ind;1;HW
8; 25/1/2038; Ind;1;NI
9; 16/11/2019; DCC NL;3;NI
9; 29/5/2030; DCC NL;1;FH
9; 28/8/2030; DCC L;4;FH
9; 27/12/2034; Ind;1;NI
10; 28/2/2024; DCC NL;2;NI
10; 24/2/2039; Ind;1;NI
11; 29/6/2027; DCC NL;2;FH
11; 28/5/2030; DCC L;5;NI
11; 4/10/2034; DCC NL;2;HW
12; 25/9/2035; DCC NL;5;NI
12; 24/2/2038; Ind;1;HW
13; 19/12/2018; DCC NL;4;HW
13; 27/12/2034; DCC NL;2;FH
13; 28/3/2035; Ind;1;HW
13; 28/3/2036; Ind;1;HW
13; 25/1/2037; Ind;1;NI
13; 26/8/2039; Ind;1;HW
14; 28/9/2017; Ind;1;NI
14; 31/5/2022; DCC NL;4;FH
14; 8/12/2025; DCC L;5;HW
15; 2/3/2016; DCC NL;2;FH
15; 31/8/2020; DCC NL;2;SW
15; 31/12/2020; DCC NL;2;FH
15; 29/6/2025; DCC L;8;FH
15; 22/7/2033; DCC L;5;HW
15; 26/7/2039; DCC NL;3;HW
16; 5/5/2023; DCC NL;4;HW
16; 28/1/2025; DCC NL;2;FH
16; 30/5/2028; DCC NL;3;FH
16; 28/8/2032; Ind;1;NI
16; 26/4/2037; DCC NL;4;FH
16; 27/3/2039; Ind;1;HW
16; 27/5/2040; DCC NL;2;HW
17; 29/7/2027; DCC L;12;FH
17; 27/12/2033; DCC NL;2;FH
17; 26/9/2034; DCC NL;1;FH
17; 26/4/2038; Ind;1;NI
18; 30/7/2021; DCC NL;1;FH
18; 31/3/2022; DCC NL;1;FH
18; 29/6/2026; Ind;1;NI
18; 28/9/2027; DCC NL;4;FH
18; 27/10/2033; Ind;1;NI
18; 25/9/2039; Ind;1;NI
19; 1/6/2020; DCC L;5;FH
19; 27/11/2032; Ind;1;HW
19; 27/6/2033; Ind;1;NI
20; 1/6/2019; DCC L;5;FH
20; 27/9/2031; Ind;1;NI
20; 27/7/2035; Ind;1;HW
20; 27/7/2036; Ind;1;HW
21; 28/12/2020; DCC NL;5;NI
21; 25/1/2040; Ind;1;HW
22; 31/12/2020; DCC NL;1;FH
22; 31/5/2022; DCC L;4;FH
22; 28/6/2031; Ind;1;HW
22; 26/11/2034; Ind;1;NI
22; 26/4/2037; Ind;1;HW
23; 18/3/2027; DCC NL;3;HW
23; 28/8/2032; DCC NL;1;FH
23; 27/7/2036; Ind;1;NI
23; 26/11/2036; Ind;1;HW
23; 26/10/2040; Ind;1;NI
24; 1/6/2017; DCC NL;3;FH
24; 29/5/2032; Ind;1;NI
24; 28/3/2035; Ind;1;NI
24; 26/9/2036; Ind;1;HW
24; 26/6/2038; Ind;1;NI
24; 25/9/2038; Ind;1;HW
24; 27/3/2040; Ind;1;HW
25; 1/7/2019; DCC L;4;FH
25; 29/8/2028; DCC NL;1;FH
25; 28/3/2036; Ind;1;HW
25; 26/12/2038; Ind;1;NI
25; 27/12/2039; Ind;1;HW
25; 3/12/2040; DCC NL;5;NI
26; 27/9/2031; Ind;1;NI
26; 28/8/2032; DCC NL;1;FH
26; 26/9/2035; DCC NL;2;FH
26; 27/12/2036; DCC L;4;FH
26; 24/2/2040; DCC NL;2;NI
26; 26/7/2040; Ind;1;HW
27; 16/6/2017; DCC NL;4;HW
27; 31/8/2020; DCC NL;4;FH
27; 29/9/2023; DCC L;5;FH
27; 30/5/2026; DCC L;4;FH
27; 26/4/2037; Ind;1;NI
28; 29/1/2022; DCC NL;3;FH
29; 11/1/2022; Ind;1;HW
29; 29/5/2031; Ind;1;NI
29; 26/8/2038; Ind;1;HW
30; 31/10/2017; DCC NL;2;FH
30; 29/3/2033; DCC L;5;HW
30; 28/3/2035; Ind;1;HW
31; 26/9/2033; DCC L;5;HW
32; 27/3/2039; Ind;1;HW
32; 26/12/2039; Ind;1;NI
33; 13/8/2021; Ind;1;HW
33; 31/5/2023; DCC NL;1;FH
33; 28/10/2029; DCC NL;3;HW
33; 7/5/2030; Ind;1;HW
33; 21/5/2032; DCC NL;3;HW
33; 27/8/2034; Ind;1;NI
34; 31/7/2018; DCC NL;2;FH
34; 31/3/2024; DCC L;4;FH
34; 27/3/2037; Ind;1;NI
34; 26/4/2040; Ind;1;HW
34; 26/10/2040; DCC NL;2;FH
35; 26/8/2037; Ind;1;NI
36; 30/3/2027; Ind;1;NI
36; 27/12/2034; Ind;1;HW
36; 27/3/2037; Ind;1;HW
37; 29/1/2024; DCC NL;2;FH
37; 26/11/2033; DCC NL;1;FH
37; 26/10/2037; DCC NL;2;HW
37; 27/3/2039; Ind;1;NI
38; 14/4/2021; DCC L;5;HW
38; 29/5/2032; Ind;1;HW
38; 6/1/2033; DCC L;12;SW
38; 25/9/2038; Ind;1;NI
38; 24/2/2040; Ind;1;HW
38; 26/8/2040; Ind;1;HW
39; 2/3/2016; DCC NL;2;FH
39; 29/8/2027; DCC L;4;FH
39; 28/11/2027; DCC NL;2;SW
39; 27/6/2033; Ind;1;HW
39; 27/12/2035; Ind;1;NI
39; 26/12/2039; Ind;1;NI
40; 1/10/2016; DCC NL;2;FH
40; 27/12/2023; Ind;1;HW
40; 28/9/2028; DCC NL;5;FH
40; 26/11/2033; DCC NL;3;FH
40; 26/11/2034; DCC NL;7;FH
40; 26/7/2038; Ind;1;HW
41; 26/1/2017; DCC L;8;NI
41; 29/5/2030; DCC NL;1;FH
41; 27/7/2034; DCC L;4;FH
41; 26/4/2039; Ind;1;HW
42; 28/7/2029; DCC NL;2;HW
42; 25/2/2036; DCC NL;2;NI
42; 25/1/2039; Ind;1;NI
43; 4/3/2027; DCC NL;3;NI
43; 27/12/2034; Ind;1;NI
44; 30/4/2022; DCC NL;1;FH
44; 30/10/2024; DCC NL;6;NI
44; 27/9/2030; DCC NL;3;FH
44; 25/2/2035; DCC NL;3;FH
44; 27/3/2039; Ind;1;NI
45; 16/1/2021; DCC NL;2;HW
45; 27/3/2037; Ind;1;HW
46; 28/4/2030; Ind;1;HW
46; 1/11/2033; DCC L;5;HW
46; 26/6/2037; Ind;1;HW
46; 27/5/2040; Ind;1;HW
47; 28/7/2029; DCC NL;5;NI
47; 25/1/2037; DCC NL;2;FH
48; 26/8/2037; Ind;1;HW
48; 26/12/2038; Ind;1;NI
48; 27/5/2040; Ind;1;NI
49; 29/5/2029; Ind;1;HW
49; 26/7/2038; Ind;1;NI
49; 25/9/2039; Ind;1;HW
49; 27/3/2040; Ind;1;NI
50; 27/9/2029; DCC NL;1;FH
50; 28/6/2032; DCC NL;2;HW
50; 26/4/2039; DCC NL;3;FH
