numerochronique;datedefaillance;typedefaillance;nombreaputouchees;cause
1; 31/7/2018; DCC NL;2;HW
1; 30/12/2024; DCC NL;1;FH
1; 30/5/2025; DCC L;4;FH
1; 27/12/2035; Ind;1;NI
2; 1/4/2020; DCC NL;2;HW
2; 28/2/2022; DCC NL;2;FH
2; 29/1/2024; DCC NL;3;FH
2; 29/9/2024; DCC NL;2;FH
2; 27/7/2036; DCC NL;1;SW
2; 26/6/2037; Ind;1;NI
2; 26/4/2038; Ind;1;NI
2; 26/10/2038; Ind;1;NI
3; 1/6/2020; DCC L;4;FH
3; 17/10/2024; DCC L;8;SW
3; 29/8/2025; DCC NL;5;FH
3; 29/8/2028; DCC NL;2;NI
3; 27/9/2031; Ind;1;NI
3; 25/11/2038; Ind;1;HW
3; 26/4/2039; Ind;1;HW
3; 24/2/2040; DCC NL;3;HW
4; 29/7/2027; DCC L;5;FH
4; 28/4/2031; DCC NL;4;SW
4; 25/2/2035; Ind;1;HW
4; 27/8/2036; Ind;1;NI
4; 26/7/2040; Ind;1;HW
5; 27/8/2034; DCC NL;1;FH
5; 12/9/2037; DCC NL;2;NI
6; 31/8/2017; Ind;1;HW
6; 28/8/2030; DCC NL;3;NI
6; 27/6/2034; DCC NL;3;FH
6; 27/10/2034; DCC L;5;HW
6; 28/3/2035; DCC NL;5;NI
6; 26/7/2040; Ind;1;NI
7; 29/1/2023; DCC NL;3;FH
7; 28/10/2032; Ind;1;HW
7; 26/7/2039; DCC L;4;NI
8; 29/9/2023; DCC NL;2;HW
8; 27/8/2035; DCC NL;4;NI
8; 25/11/2037; Ind;1;NI
8; 26/7/2038; Ind;1;HW
8; 4/10/2040; DCC L;8;SW
9; 1/2/2021; DCC L;12;NI
9; 29/7/2026; DCC NL;3;SW
9; 27/2/2027; DCC NL;5;SW
9; 28/7/2031; Ind;1;HW
10; 1/3/2019; DCC NL;1;FH
10; 28/10/2030; Ind;1;NI
10; 27/4/2033; Ind;1;NI
10; 25/2/2036; Ind;1;NI
11; 29/8/2027; DCC NL;2;FH
11; 29/5/2030; DCC L;12;FH
11; 27/1/2032; DCC NL;2;FH
11; 25/2/2035; DCC NL;2;SW
11; 26/10/2040; Ind;1;NI
12; 31/8/2020; DCC NL;5;SW
12; 26/4/2037; Ind;1;HW
12; 26/8/2039; Ind;1;NI
13; 26/8/2037; DCC L;5;NI
13; 26/7/2040; Ind;1;HW
14; 28/2/2021; DCC NL;1;FH
14; 28/1/2025; DCC NL;2;HW
14; 11/9/2025; Ind;1;HW
15; 3/2/2024; DCC L;8;SW
15; 28/1/2027; DCC NL;2;FH
15; 29/3/2031; DCC NL;2;SW
15; 4/10/2034; DCC NL;3;NI
15; 26/6/2039; DCC NL;1;SW
15; 26/7/2039; Ind;1;HW
15; 12/2/2040; DCC NL;5;NI
15; 26/6/2040; Ind;1;HW
16; 29/9/2023; DCC NL;5;SW
16; 29/1/2024; Ind;1;NI
16; 26/11/2035; Ind;1;HW
16; 26/9/2036; DCC NL;6;HW
17; 1/6/2018; DCC NL;1;FH
17; 28/4/2030; DCC NL;4;NI
17; 25/1/2039; Ind;1;HW
17; 27/3/2040; DCC NL;2;HW
17; 26/8/2040; Ind;1;HW
18; 1/7/2018; DCC L;5;FH
18; 30/11/2020; Ind;1;NI
18; 3/10/2028; DCC L;12;SW
18; 28/12/2029; Ind;1;NI
18; 26/8/2040; Ind;1;HW
19; 4/2/2021; DCC NL;5;NI
19; 28/7/2029; DCC NL;1;SW
19; 25/1/2037; Ind;1;NI
19; 26/12/2039; Ind;1;HW
19; 26/7/2040; Ind;1;HW
20; 29/10/2026; DCC NL;1;FH
21; 29/1/2022; DCC L;5;FH
21; 27/7/2033; DCC L;5;FH
21; 26/12/2037; Ind;1;HW
21; 26/10/2039; DCC L;4;FH
22; 30/4/2023; DCC NL;2;HW
22; 29/8/2025; DCC NL;5;SW
22; 25/2/2033; Ind;1;HW
22; 24/2/2039; Ind;1;HW
22; 26/4/2040; Ind;1;HW
23; 29/3/2031; DCC NL;2;NI
23; 28/4/2032; DCC NL;4;HW
23; 27/8/2034; Ind;1;HW
23; 25/2/2036; Ind;1;NI
23; 25/9/2037; Ind;1;HW
23; 26/12/2038; Ind;1;HW
23; 27/5/2039; DCC L;12;FH
25; 2/5/2016; DCC L;5;HW
25; 9/10/2026; DCC NL;3;HW
25; 27/5/2038; DCC NL;2;SW
25; 26/2/2040; DCC L;5;NI
26; 28/12/2032; Ind;1;NI
26; 26/9/2034; Ind;1;HW
26; 27/5/2040; Ind;1;NI
27; 1/12/2017; DCC L;5;HW
27; 28/1/2028; DCC NL;2;NI
27; 25/11/2037; Ind;1;HW
27; 27/5/2038; Ind;1;HW
27; 27/3/2040; DCC NL;2;NI
28; 1/7/2018; DCC NL;2;HW
28; 26/1/2034; Ind;1;NI
28; 27/4/2034; DCC NL;2;NI
28; 24/2/2038; Ind;1;NI
28; 26/8/2039; Ind;1;HW
29; 1/4/2017; DCC NL;1;SW
29; 22/11/2026; DCC NL;5;NI
29; 25/9/2038; DCC NL;1;FH
30; 30/6/2021; DCC NL;1;FH
30; 29/12/2028; DCC NL;3;FH
30; 27/1/2032; DCC NL;2;SW
30; 25/2/2035; DCC NL;6;HW
30; 24/2/2038; Ind;1;NI
30; 25/1/2039; Ind;1;HW
30; 26/6/2039; Ind;1;HW
30; 25/9/2040; Ind;1;HW
32; 1/1/2017; DCC NL;2;FH
32; 28/6/2030; Ind;1;HW
32; 27/4/2036; DCC NL;3;NI
32; 26/7/2039; Ind;1;HW
33; 24/2/2037; Ind;1;NI
33; 19/7/2037; DCC L;12;SW
