numerochronique;datedefaillance;typedefaillance;nombreaputouchees;cause
1; 26/1/2035; DCC NL;2;NI
2; 28/11/2025; DCC NL;1;FH
2; 9/12/2029; DCC L;5;HW
3; 1/5/2020; DCC NL;3;FH
3; 28/10/2030; DCC L;5;FH
3; 26/11/2036; Ind;1;NI
3; 25/1/2037; Ind;1;HW
3; 26/4/2040; Ind;1;HW
4; 27/11/2026; DCC NL;3;NI
4; 4/6/2036; DCC L;5;HW
4; 26/10/2038; DCC NL;2;FH
5; 16/4/2016; DCC NL;3;HW
5; 1/6/2018; DCC NL;2;FH
5; 1/7/2023; DCC L;5;HW
5; 29/8/2028; DCC L;5;FH
5; 27/11/2029; Ind;1;HW
5; 28/12/2030; Ind;1;HW
5; 29/5/2031; DCC L;5;FH
5; 27/8/2036; Ind;1;HW
5; 25/11/2037; Ind;1;HW
5; 26/8/2038; DCC NL;4;FH
6; 31/3/2022; DCC NL;2;FH
6; 26/4/2040; Ind;1;NI
7; 1/7/2018; DCC NL;2;FH
7; 28/2/2021; DCC L;4;FH
7; 30/7/2024; Ind;1;HW
7; 28/10/2030; Ind;1;HW
7; 26/12/2038; Ind;1;HW
7; 26/6/2039; DCC NL;2;FH
8; 6/6/2021; DCC L;8;NI
8; 29/6/2026; DCC L;8;FH
9; 31/3/2023; DCC NL;1;FH
9; 30/8/2023; DCC NL;1;SW
9; 30/5/2024; DCC NL;2;HW
9; 30/12/2024; DCC NL;3;FH
9; 30/5/2027; DCC NL;1;FH
9; 27/1/2030; DCC NL;1;FH
9; 28/3/2033; Ind;1;NI
9; 26/10/2037; Ind;1;HW
10; 29/11/2021; DCC NL;1;FH
10; 3/9/2025; DCC L;12;NI
10; 16/7/2037; DCC NL;2;HW
10; 3/3/2038; DCC L;5;HW
10; 27/3/2039; DCC NL;2;FH
10; 26/10/2039; DCC NL;1;FH
10; 24/2/2040; Ind;1;HW
11; 29/10/2026; DCC L;5;HW
11; 25/9/2037; Ind;1;HW
12; 26/6/2038; Ind;1;HW
12; 27/5/2040; Ind;1;HW
13; 1/1/2016; DCC NL;2;FH
13; 28/3/2033; DCC NL;1;FH
13; 21/10/2033; Ind;1;HW
13; 27/10/2036; Ind;1;HW
13; 25/11/2037; Ind;1;HW
14; 1/5/2019; DCC NL;7;FH
14; 29/9/2022; DCC NL;2;FH
14; 26/4/2040; DCC NL;1;FH
15; 29/7/2025; DCC NL;3;SW
15; 27/7/2034; DCC NL;3;HW
15; 26/4/2038; Ind;1;NI
17; 28/8/2031; Ind;1;HW
17; 27/4/2034; DCC NL;2;FH
17; 26/7/2039; Ind;1;HW
18; 31/8/2019; DCC NL;1;FH
18; 30/7/2023; DCC NL;1;FH
