numerochronique;datedefaillance;typedefaillance;nombreaputouchees;cause
1; 26/10/2021; DCC L;8;NI
1; 6/11/2028; Ind;1;HW
1; 27/1/2030; DCC NL;4;SW
1; 25/9/2040; Ind;1;HW
2; 7/1/2027; DCC L;5;HW
2; 29/3/2029; DCC NL;8;HW
2; 25/1/2037; Ind;1;HW
2; 26/6/2037; Ind;1;HW
2; 27/3/2038; Ind;1;NI
3; 16/9/2019; DCC L;8;NI
3; 30/3/2028; DCC NL;1;SW
3; 27/6/2033; DCC NL;2;HW
3; 27/6/2035; DCC NL;2;HW
4; 28/2/2023; DCC NL;2;FH
4; 27/10/2036; Ind;1;HW
4; 25/1/2038; Ind;1;HW
4; 25/11/2039; Ind;1;HW
5; 27/6/2036; Ind;1;HW
6; 29/8/2025; DCC NL;4;NI
6; 29/5/2030; DCC NL;3;NI
6; 28/3/2034; Ind;1;NI
6; 28/5/2036; DCC NL;1;SW
6; 26/10/2037; Ind;1;HW
7; 1/5/2020; DCC NL;3;NI
7; 31/3/2023; DCC L;5;NI
8; 29/8/2027; DCC NL;2;FH
8; 28/5/2034; Ind;1;HW
8; 27/8/2034; DCC NL;2;NI
8; 27/8/2036; DCC NL;1;FH
8; 25/11/2038; Ind;1;NI
9; 28/6/2029; DCC NL;2;NI
9; 25/2/2035; Ind;1;NI
9; 26/7/2038; Ind;1;NI
9; 25/1/2040; DCC NL;2;HW
10; 31/7/2018; DCC NL;2;NI
10; 29/7/2028; DCC NL;3;SW
10; 26/2/2030; DCC NL;4;SW
10; 28/6/2030; Ind;1;HW
10; 26/12/2037; Ind;1;HW
10; 27/5/2039; Ind;1;HW
11; 28/11/2027; DCC L;4;NI
11; 26/1/2035; DCC NL;4;SW
12; 2/4/2016; DCC NL;2;FH
12; 21/12/2027; DCC NL;2;HW
12; 26/6/2039; Ind;1;NI
13; 28/2/2022; DCC L;5;FH
13; 7/4/2027; DCC NL;2;NI
13; 29/5/2029; DCC NL;4;HW
13; 26/2/2031; Ind;1;HW
13; 28/7/2032; DCC NL;2;NI
13; 27/8/2036; Ind;1;HW
13; 26/6/2037; Ind;1;NI
13; 11/2/2039; DCC L;8;NI
14; 28/6/2029; DCC NL;1;FH
14; 28/3/2034; Ind;1;HW
15; 30/3/2026; DCC NL;3;FH
15; 12/4/2028; DCC NL;3;NI
15; 26/11/2036; Ind;1;HW
15; 25/9/2037; DCC NL;1;SW
15; 25/9/2039; Ind;1;NI
16; 27/12/2035; Ind;1;HW
16; 26/7/2039; DCC NL;3;NI
16; 25/11/2039; Ind;1;HW
17; 24/5/2020; Ind;1;HW
17; 29/3/2029; Ind;1;HW
17; 21/4/2029; Ind;1;NI
17; 27/4/2033; Ind;1;NI
17; 26/1/2036; DCC NL;2;NI
17; 25/2/2036; Ind;1;HW
17; 25/11/2037; DCC NL;1;FH
18; 26/2/2032; DCC NL;3;HW
19; 28/1/2027; DCC NL;3;HW
19; 25/11/2039; Ind;1;NI
19; 26/10/2040; DCC NL;5;SW
20; 30/9/2019; DCC NL;5;SW
20; 30/10/2024; DCC NL;2;FH
20; 27/1/2030; DCC NL;2;NI
20; 2/10/2032; Ind;1;HW
20; 26/12/2039; Ind;1;NI
20; 26/7/2040; Ind;1;HW
21; 30/1/2019; DCC L;4;FH
21; 30/5/2025; DCC NL;1;FH
21; 2/7/2032; DCC L;5;NI
22; 26/11/2035; DCC L;5;NI
22; 27/3/2039; Ind;1;NI
23; 17/8/2018; DCC L;5;HW
23; 30/4/2023; DCC NL;4;SW
23; 28/7/2031; DCC NL;2;SW
23; 28/3/2033; Ind;1;HW
23; 25/9/2039; Ind;1;NI
24; 28/5/2022; DCC NL;2;HW
24; 28/6/2032; DCC NL;4;HW
24; 26/10/2037; Ind;1;HW
