numerochronique;datedefaillance;typedefaillance;nombreaputouchees;cause
1; 28/6/2031; DCC NL;2;NI
1; 26/1/2035; DCC L;5;FH
1; 26/4/2040; Ind;1;NI
1; 25/9/2040; Ind;1;HW
2; 28/2/2021; Ind;1;NI
2; 30/7/2021; Ind;1;NI
2; 31/5/2022; DCC NL;3;SW
2; 27/7/2036; Ind;1;HW
2; 26/4/2037; Ind;1;HW
2; 24/2/2039; Ind;1;HW
2; 25/9/2039; DCC NL;2;NI
3; 30/4/2021; DCC NL;5;NI
3; 28/4/2029; DCC NL;5;FH
3; 28/5/2035; Ind;1;HW
3; 26/11/2035; Ind;1;HW
3; 27/6/2036; Ind;1;HW
3; 26/4/2037; Ind;1;HW
3; 26/6/2038; DCC NL;2;FH
3; 26/7/2039; Ind;1;NI
4; 30/10/2021; DCC NL;1;FH
4; 27/2/2025; DCC NL;2;HW
4; 27/2/2026; DCC NL;2;NI
4; 27/8/2033; Ind;1;HW
4; 3/5/2037; DCC NL;3;NI
4; 26/12/2038; Ind;1;HW
5; 31/3/2023; DCC NL;2;SW
5; 29/11/2023; DCC NL;3;FH
5; 28/8/2029; DCC NL;4;SW
5; 26/9/2035; Ind;1;HW
5; 27/8/2036; DCC NL;2;HW
5; 3/2/2037; DCC L;5;HW
5; 26/6/2040; Ind;1;HW
6; 30/4/2024; DCC NL;2;NI
6; 26/9/2036; DCC L;5;FH
6; 26/4/2039; Ind;1;NI
6; 27/5/2039; DCC NL;4;FH
7; 27/7/2033; DCC NL;1;FH
7; 27/5/2039; Ind;1;HW
8; 30/11/2017; DCC NL;2;FH
8; 31/7/2020; Ind;1;NI
9; 28/10/2029; DCC NL;2;FH
9; 27/5/2037; Ind;1;HW
9; 26/7/2037; DCC NL;1;SW
10; 29/6/2026; DCC NL;2;NI
10; 24/1/2033; DCC L;12;NI
10; 28/3/2035; DCC NL;1;FH
10; 25/9/2040; Ind;1;HW
11; 9/6/2019; DCC NL;2;HW
11; 30/12/2021; DCC NL;1;SW
11; 29/11/2022; DCC L;5;HW
11; 29/10/2025; DCC NL;12;HW
11; 23/10/2037; DCC L;5;NI
11; 26/7/2040; Ind;1;HW
12; 27/12/2036; DCC NL;2;FH
12; 26/6/2037; Ind;1;HW
12; 27/5/2040; DCC NL;2;HW
13; 14/7/2022; DCC L;5;HW
13; 30/7/2024; DCC NL;4;FH
13; 28/9/2026; DCC L;4;FH
14; 1/6/2019; DCC NL;2;SW
14; 30/11/2020; DCC L;5;NI
14; 30/12/2023; DCC NL;3;FH
14; 28/3/2035; Ind;1;HW
15; 12/11/2026; DCC NL;6;HW
15; 28/8/2029; DCC NL;1;FH
15; 27/10/2035; Ind;1;HW
15; 25/9/2040; DCC NL;2;HW
16; 29/7/2026; DCC L;5;FH
16; 29/4/2028; DCC NL;2;SW
16; 28/4/2031; Ind;1;HW
16; 25/9/2038; Ind;1;HW
16; 25/9/2040; Ind;1;NI
17; 2/7/2016; DCC NL;2;FH
17; 30/4/2022; DCC NL;3;FH
17; 28/12/2030; DCC NL;1;FH
17; 27/3/2040; Ind;1;HW
18; 25/2/2033; Ind;1;HW
18; 26/11/2036; Ind;1;HW
19; 26/4/2038; Ind;1;HW
19; 27/5/2039; DCC NL;2;HW
