numerochronique;datedefaillance;typedefaillance;nombreaputouchees;cause
1; 31/5/2021; DCC NL;3;FH
1; 31/5/2022; DCC NL;3;FH
1; 27/4/2035; Ind;1;NI
2; 2/7/2016; DCC NL;2;NI
2; 31/3/2023; Ind;1;NI
2; 28/1/2025; DCC NL;2;FH
2; 28/5/2034; Ind;1;HW
2; 27/4/2036; DCC L;12;FH
2; 26/7/2037; Ind;1;HW
2; 25/11/2039; Ind;1;HW
2; 24/2/2040; DCC L;12;FH
3; 31/7/2020; DCC NL;1;FH
3; 26/9/2035; Ind;1;HW
3; 25/11/2038; Ind;1;HW
4; 29/9/2022; DCC NL;2;FH
4; 28/3/2033; Ind;1;HW
4; 27/10/2036; Ind;1;NI
4; 26/4/2037; Ind;1;NI
4; 24/2/2038; Ind;1;HW
4; 25/1/2040; Ind;1;HW
5; 1/1/2025; DCC L;12;SW
5; 2/3/2027; DCC L;8;FH
5; 27/12/2034; Ind;1;NI
6; 29/5/2029; DCC NL;1;FH
6; 27/9/2030; DCC NL;2;SW
6; 14/11/2033; DCC L;12;NI
6; 28/5/2036; DCC NL;2;FH
6; 28/5/2036; Ind;1;HW
6; 26/12/2037; Ind;1;NI
6; 27/3/2039; Ind;1;HW
6; 26/4/2040; Ind;1;NI
7; 27/12/2024; Ind;1;HW
7; 29/3/2030; Ind;1;NI
7; 26/8/2037; Ind;1;HW
7; 25/11/2039; Ind;1;HW
8; 27/9/2029; Ind;1;HW
8; 27/5/2038; Ind;1;HW
8; 26/4/2040; Ind;1;HW
9; 28/2/2023; DCC NL;5;FH
9; 27/6/2035; Ind;1;HW
9; 27/12/2036; Ind;1;HW
10; 1/7/2017; DCC NL;2;FH
10; 28/10/2032; Ind;1;HW
11; 28/2/2023; DCC NL;2;FH
11; 3/6/2030; DCC L;8;SW
11; 24/2/2039; Ind;1;NI
11; 25/11/2039; DCC NL;6;NI
12; 26/1/2033; Ind;1;HW
12; 25/2/2033; DCC NL;3;SW
12; 26/1/2034; DCC NL;1;SW
12; 27/3/2039; Ind;1;NI
12; 27/5/2039; DCC NL;1;FH
12; 26/8/2040; DCC NL;3;FH
13; 16/4/2017; DCC NL;2;HW
13; 29/5/2029; DCC NL;4;FH
13; 28/3/2034; Ind;1;HW
13; 27/10/2034; DCC NL;3;FH
13; 27/7/2036; DCC NL;1;FH
13; 2/6/2039; DCC L;4;NI
13; 27/5/2040; Ind;1;HW
14; 31/3/2024; DCC NL;4;NI
14; 29/7/2026; DCC NL;1;FH
14; 28/12/2027; DCC NL;5;HW
14; 10/9/2034; DCC NL;3;NI
14; 25/2/2036; DCC NL;4;FH
14; 26/8/2040; Ind;1;NI
15; 29/6/2027; DCC NL;2;FH
15; 27/11/2031; DCC NL;1;SW
15; 28/5/2034; Ind;1;HW
15; 27/3/2038; Ind;1;HW
15; 26/12/2038; Ind;1;HW
15; 26/4/2040; Ind;1;HW
15; 25/9/2040; Ind;1;HW
16; 30/9/2017; DCC NL;1;FH
16; 31/12/2019; DCC NL;3;FH
16; 27/12/2033; Ind;1;HW
16; 27/6/2034; Ind;1;HW
16; 25/1/2039; DCC NL;1;FH
17; 26/11/2036; Ind;1;HW
17; 25/9/2037; Ind;1;NI
18; 1/7/2017; Ind;1;HW
18; 28/11/2025; Ind;1;HW
