numerochronique;datedefaillance;typedefaillance;nombreaputouchees;cause
1; 13/4/2029; Ind;1;HW
1; 13/8/2035; Ind;1;HW
1; 2/9/2035; DCC NL;2;HW
1; 29/5/2037; Ind;1;HW
1; 13/8/2037; Ind;1;HW
1; 29/3/2038; Ind;1;HW
1; 29/11/2038; Ind;1;NI
1; 27/12/2039; Ind;1;HW
1; 26/7/2040; Ind;1;HW
1; 29/8/2040; Ind;1;HW
1; 25/9/2040; Ind;1;HW
1; 30/11/2040; Ind;1;NI
1; 24/12/2040; Ind;1;NI
2; 1/5/2019; DCC NL;4;NI
2; 12/8/2024; Ind;1;NI
2; 28/6/2031; DCC NL;2;SW
2; 6/12/2032; Ind;1;HW
2; 21/4/2034; Ind;1;NI
2; 20/7/2034; Ind;1;HW
2; 31/8/2034; DCC L;5;HW
2; 16/12/2035; Ind;1;HW
2; 9/5/2036; Ind;1;HW
2; 18/1/2037; Ind;1;HW
2; 24/2/2037; Ind;1;HW
2; 1/6/2037; Ind;1;HW
2; 26/10/2037; Ind;1;NI
2; 26/11/2037; Ind;1;HW
2; 18/12/2037; Ind;1;HW
2; 18/6/2038; Ind;1;HW
2; 13/1/2040; Ind;1;HW
2; 4/6/2040; Ind;1;HW
2; 7/11/2040; Ind;1;HW
3; 29/10/2019; DCC L;8;NI
3; 31/10/2020; DCC L;8;FH
3; 29/5/2029; DCC NL;2;HW
3; 7/7/2032; Ind;1;HW
3; 6/9/2032; Ind;1;HW
3; 23/1/2033; Ind;1;HW
3; 10/7/2033; Ind;1;HW
3; 19/3/2035; Ind;1;HW
3; 27/12/2035; Ind;1;HW
3; 28/5/2036; DCC NL;1;FH
3; 7/7/2037; Ind;1;HW
3; 28/7/2037; Ind;1;HW
3; 12/3/2038; Ind;1;HW
3; 11/10/2038; Ind;1;HW
3; 11/3/2039; Ind;1;HW
3; 5/1/2040; Ind;1;NI
3; 8/3/2040; Ind;1;HW
3; 23/5/2040; Ind;1;HW
3; 1/8/2040; Ind;1;HW
3; 7/12/2040; Ind;1;NI
4; 29/7/2025; DCC NL;2;NI
4; 22/7/2029; Ind;1;NI
4; 29/3/2032; Ind;1;HW
4; 2/7/2033; Ind;1;HW
4; 27/6/2036; DCC NL;2;HW
4; 20/11/2037; Ind;1;HW
4; 8/3/2038; Ind;1;HW
4; 7/6/2038; DCC L;5;NI
4; 24/6/2038; Ind;1;NI
4; 6/10/2039; Ind;1;HW
4; 20/10/2039; Ind;1;HW
4; 8/11/2039; Ind;1;HW
4; 25/5/2040; Ind;1;HW
4; 26/6/2040; DCC L;12;NI
4; 25/9/2040; DCC NL;1;FH
5; 15/11/2016; DCC L;5;HW
5; 21/10/2033; Ind;1;NI
5; 15/7/2036; Ind;1;HW
5; 13/7/2037; Ind;1;HW
5; 17/7/2038; Ind;1;HW
5; 9/10/2038; Ind;1;HW
5; 18/7/2040; Ind;1;NI
5; 20/7/2040; Ind;1;HW
5; 19/8/2040; Ind;1;HW
6; 30/1/2017; DCC NL;4;HW
6; 12/5/2029; Ind;1;NI
6; 2/2/2031; Ind;1;HW
6; 13/7/2031; Ind;1;HW
6; 1/5/2032; Ind;1;NI
6; 16/3/2036; Ind;1;HW
6; 27/3/2037; Ind;1;HW
6; 25/6/2037; Ind;1;HW
6; 15/6/2038; Ind;1;NI
6; 20/7/2038; Ind;1;NI
6; 31/5/2039; Ind;1;HW
6; 22/6/2039; DCC NL;2;HW
6; 7/8/2039; Ind;1;HW
6; 22/12/2039; Ind;1;HW
7; 30/12/2024; DCC NL;2;NI
7; 20/10/2028; Ind;1;HW
7; 29/5/2030; DCC L;5;NI
7; 27/7/2033; DCC L;5;NI
7; 2/5/2036; Ind;1;HW
7; 24/2/2038; DCC NL;3;HW
7; 22/9/2038; Ind;1;NI
7; 26/12/2038; Ind;1;HW
7; 16/2/2039; Ind;1;HW
7; 9/7/2039; Ind;1;HW
7; 29/6/2040; Ind;1;HW
8; 30/3/2028; DCC L;8;FH
8; 29/10/2028; DCC NL;2;HW
8; 26/2/2030; DCC NL;2;SW
8; 3/12/2033; Ind;1;HW
8; 27/4/2036; DCC L;4;FH
8; 27/4/2036; Ind;1;HW
8; 16/9/2036; Ind;1;HW
8; 30/11/2036; DCC NL;2;NI
8; 11/12/2037; Ind;1;HW
8; 25/8/2038; Ind;1;HW
8; 24/9/2038; Ind;1;NI
8; 13/10/2038; Ind;1;HW
8; 27/1/2039; Ind;1;HW
8; 26/10/2039; Ind;1;HW
8; 24/7/2040; Ind;1;HW
9; 29/6/2027; Ind;1;NI
9; 12/3/2029; Ind;1;HW
9; 24/6/2033; Ind;1;HW
9; 26/11/2034; Ind;1;HW
9; 5/12/2034; Ind;1;HW
9; 26/1/2036; Ind;1;HW
9; 24/2/2038; Ind;1;HW
9; 26/8/2038; Ind;1;HW
9; 6/11/2038; Ind;1;HW
9; 13/5/2039; Ind;1;NI
9; 27/7/2040; Ind;1;NI
9; 2/8/2040; Ind;1;HW
9; 19/10/2040; Ind;1;HW
10; 29/4/2025; DCC NL;1;FH
10; 29/8/2027; DCC NL;1;SW
10; 19/4/2029; Ind;1;HW
10; 4/7/2031; Ind;1;HW
10; 9/11/2032; Ind;1;HW
