numerochronique;datedefaillance;typedefaillance;nombreaputouchees;cause
1; 3/9/2019; DCC NL;2;HW
1; 29/8/2028; DCC NL;2;SW
1; 28/3/2035; DCC NL;4;FH
1; 26/12/2037; Ind;1;HW
1; 25/1/2040; DCC L;12;FH
1; 12/11/2040; DCC NL;2;NI
2; 20/10/2028; DCC L;5;HW
2; 27/12/2033; Ind;1;HW
2; 27/2/2039; DCC NL;3;NI
3; 28/2/2023; DCC NL;1;FH
3; 27/10/2033; Ind;1;NI
3; 27/12/2034; Ind;1;NI
4; 17/3/2020; DCC NL;2;HW
4; 30/6/2021; DCC NL;3;FH
4; 27/9/2030; DCC NL;4;FH
4; 26/11/2036; Ind;1;HW
4; 27/3/2039; DCC L;8;FH
4; 24/2/2040; Ind;1;NI
5; 31/5/2021; DCC NL;5;FH
5; 30/10/2024; DCC NL;1;FH
5; 28/4/2029; Ind;1;NI
5; 28/5/2034; Ind;1;NI
5; 17/5/2036; DCC NL;2;NI
5; 26/7/2038; Ind;1;NI
5; 30/7/2040; DCC L;5;NI
6; 15/2/2022; Ind;1;HW
6; 27/10/2034; Ind;1;NI
6; 27/7/2035; DCC NL;1;FH
6; 26/10/2037; DCC NL;2;FH
6; 26/4/2038; Ind;1;NI
6; 26/7/2039; Ind;1;HW
6; 27/5/2040; Ind;1;HW
7; 30/9/2018; DCC NL;4;SW
7; 25/1/2040; Ind;1;HW
7; 26/9/2040; DCC NL;4;HW
8; 30/5/2028; DCC L;4;FH
8; 29/5/2030; DCC L;4;FH
8; 25/1/2037; Ind;1;NI
8; 24/2/2039; DCC NL;1;FH
8; 25/9/2039; Ind;1;HW
9; 29/11/2021; DCC NL;3;FH
9; 30/5/2028; DCC NL;5;FH
9; 27/6/2036; Ind;1;NI
9; 27/10/2036; Ind;1;HW
10; 27/2/2025; DCC NL;1;FH
10; 28/6/2032; DCC NL;1;FH
10; 2/9/2032; DCC L;8;NI
10; 27/10/2034; Ind;1;NI
10; 27/7/2036; Ind;1;HW
10; 26/12/2039; Ind;1;NI
11; 29/6/2027; DCC NL;1;FH
11; 26/9/2036; DCC L;4;FH
11; 25/9/2039; Ind;1;NI
11; 26/10/2040; Ind;1;NI
12; 1/6/2020; DCC L;8;FH
12; 29/1/2022; DCC NL;3;NI
12; 28/12/2032; DCC L;5;FH
12; 27/12/2034; DCC NL;3;FH
13; 29/4/2026; DCC L;12;SW
13; 29/12/2028; DCC NL;5;SW
13; 26/11/2034; DCC NL;1;FH
13; 26/8/2038; Ind;1;NI
13; 25/11/2038; Ind;1;HW
14; 13/4/2020; Ind;1;NI
14; 29/12/2026; DCC NL;1;FH
14; 7/12/2031; DCC L;12;SW
14; 26/11/2034; Ind;1;NI
14; 7/1/2038; DCC L;12;NI
14; 26/10/2038; DCC L;8;FH
14; 26/4/2040; Ind;1;HW
15; 26/12/2038; Ind;1;HW
16; 30/1/2017; DCC NL;6;FH
16; 31/12/2020; DCC L;4;FH
16; 29/9/2022; DCC NL;3;FH
16; 12/8/2025; DCC NL;5;NI
16; 25/8/2030; DCC NL;3;NI
17; 25/4/2021; DCC NL;12;HW
17; 16/4/2028; DCC NL;3;HW
17; 26/2/2029; DCC NL;1;FH
17; 28/7/2029; DCC NL;2;FH
17; 27/11/2031; Ind;1;NI
17; 25/2/2035; Ind;1;HW
17; 27/7/2036; DCC NL;3;FH
17; 26/10/2037; Ind;1;NI
18; 27/10/2033; DCC NL;1;FH
18; 28/3/2035; DCC NL;5;FH
18; 27/3/2039; Ind;1;HW
18; 25/11/2039; Ind;1;HW
18; 26/6/2040; DCC NL;7;FH
19; 28/9/2027; Ind;1;NI
19; 28/1/2028; DCC NL;3;FH
19; 27/8/2034; Ind;1;HW
