numerochronique;datedefaillance;typedefaillance;nombreaputouchees;cause
1; 26/9/2034; Ind;1;NI
1; 5/3/2035; Ind;1;HW
1; 13/6/2035; Ind;1;NI
1; 31/12/2035; Ind;1;HW
1; 26/7/2037; DCC NL;1;SW
1; 26/7/2038; Ind;1;NI
1; 15/11/2038; Ind;1;NI
1; 12/9/2039; Ind;1;HW
1; 25/11/2039; DCC NL;4;FH
1; 18/3/2040; Ind;1;NI
1; 26/7/2040; Ind;1;HW
2; 30/12/2024; DCC NL;2;HW
2; 25/5/2030; Ind;1;HW
2; 22/4/2031; Ind;1;HW
2; 4/6/2035; Ind;1;NI
2; 11/9/2035; DCC NL;5;HW
2; 27/4/2036; Ind;1;NI
2; 2/9/2036; Ind;1;HW
2; 2/3/2038; Ind;1;NI
2; 31/3/2038; Ind;1;NI
2; 6/7/2038; Ind;1;HW
2; 26/8/2039; Ind;1;HW
2; 24/2/2040; Ind;1;HW
2; 14/6/2040; Ind;1;HW
2; 9/8/2040; Ind;1;HW
3; 31/7/2020; DCC NL;3;NI
3; 11/12/2021; DCC L;5;NI
3; 24/7/2024; DCC L;5;HW
3; 11/4/2029; Ind;1;HW
3; 14/5/2032; Ind;1;HW
3; 26/9/2036; Ind;1;HW
3; 16/2/2037; Ind;1;HW
3; 26/10/2038; Ind;1;HW
3; 13/8/2039; Ind;1;NI
3; 26/4/2040; Ind;1;HW
3; 13/7/2040; Ind;1;NI
3; 11/9/2040; Ind;1;NI
3; 25/9/2040; Ind;1;HW
4; 30/9/2018; DCC NL;2;HW
4; 28/4/2029; DCC L;5;FH
4; 5/12/2031; Ind;1;HW
4; 28/8/2032; Ind;1;HW
4; 9/8/2035; Ind;1;HW
4; 22/12/2035; Ind;1;HW
4; 12/8/2036; Ind;1;NI
4; 21/11/2036; Ind;1;NI
4; 23/1/2037; Ind;1;HW
4; 18/2/2037; Ind;1;HW
4; 24/9/2038; Ind;1;NI
4; 26/4/2039; Ind;1;NI
4; 4/8/2039; DCC NL;2;NI
4; 27/9/2039; Ind;1;HW
4; 27/5/2040; DCC NL;2;NI
4; 3/7/2040; Ind;1;NI
5; 28/9/2026; DCC NL;3;HW
5; 29/10/2028; DCC NL;2;FH
5; 12/1/2034; Ind;1;HW
5; 29/9/2034; Ind;1;HW
5; 14/12/2034; Ind;1;HW
5; 19/7/2035; Ind;1;NI
5; 21/9/2035; Ind;1;NI
5; 29/4/2036; Ind;1;HW
5; 7/10/2036; Ind;1;HW
5; 28/6/2037; Ind;1;NI
5; 2/11/2037; Ind;1;HW
5; 27/7/2038; Ind;1;HW
5; 30/11/2038; Ind;1;HW
5; 25/9/2040; Ind;1;HW
5; 23/11/2040; Ind;1;NI
6; 30/3/2027; DCC NL;3;FH
6; 7/9/2027; Ind;1;NI
6; 28/4/2031; DCC NL;2;NI
6; 8/5/2033; Ind;1;HW
6; 18/7/2036; Ind;1;NI
6; 26/11/2036; Ind;1;NI
6; 8/8/2037; Ind;1;HW
6; 10/11/2037; Ind;1;HW
6; 5/4/2038; Ind;1;HW
6; 21/9/2038; Ind;1;NI
6; 23/4/2039; Ind;1;NI
6; 25/1/2040; Ind;1;NI
6; 9/3/2040; Ind;1;HW
7; 30/11/2018; Ind;1;NI
7; 1/11/2027; Ind;1;NI
7; 27/2/2028; Ind;1;NI
7; 21/3/2028; DCC NL;3;HW
7; 29/4/2028; DCC NL;6;FH
7; 27/9/2029; Ind;1;HW
7; 29/5/2031; DCC NL;2;SW
7; 22/2/2033; Ind;1;HW
7; 8/1/2035; Ind;1;HW
7; 24/2/2037; Ind;1;NI
7; 2/12/2037; Ind;1;NI
7; 26/2/2039; Ind;1;HW
7; 8/6/2039; Ind;1;NI
7; 24/2/2040; Ind;1;NI
7; 10/3/2040; Ind;1;HW
7; 5/9/2040; Ind;1;HW
8; 30/9/2018; DCC NL;1;FH
8; 3/7/2030; Ind;1;NI
8; 27/10/2033; Ind;1;HW
8; 27/11/2033; Ind;1;NI
8; 28/5/2034; Ind;1;NI
8; 31/8/2034; Ind;1;HW
8; 2/10/2034; Ind;1;NI
8; 1/11/2036; Ind;1;HW
8; 12/10/2037; Ind;1;HW
8; 18/12/2038; Ind;1;HW
8; 23/1/2039; Ind;1;NI
8; 18/4/2039; Ind;1;NI
8; 9/2/2040; Ind;1;HW
8; 26/4/2040; Ind;1;NI
8; 28/7/2040; Ind;1;HW
9; 1/7/2028; DCC L;5;HW
9; 22/1/2032; Ind;1;NI
9; 12/8/2033; Ind;1;HW
9; 5/3/2034; Ind;1;HW
9; 16/6/2035; Ind;1;HW
9; 15/10/2035; Ind;1;HW
9; 16/2/2036; Ind;1;HW
9; 27/8/2036; Ind;1;NI
9; 2/11/2036; Ind;1;HW
9; 23/3/2038; Ind;1;HW
9; 27/5/2038; Ind;1;HW
9; 20/6/2039; Ind;1;NI
9; 25/1/2040; DCC NL;2;FH
10; 29/1/2024; DCC NL;2;FH
10; 27/11/2029; Ind;1;NI
10; 16/4/2033; Ind;1;HW
10; 8/5/2034; Ind;1;NI
10; 28/4/2035; Ind;1;HW
10; 27/9/2036; Ind;1;HW
10; 27/12/2036; Ind;1;HW
10; 27/1/2037; Ind;1;HW
10; 5/3/2037; Ind;1;HW
10; 31/5/2037; Ind;1;NI
10; 26/10/2038; Ind;1;NI
10; 4/2/2039; Ind;1;HW
10; 2/9/2039; Ind;1;HW
10; 29/7/2040; Ind;1;NI
10; 14/8/2040; Ind;1;NI
11; 5/1/2033; Ind;1;NI
11; 6/9/2034; Ind;1;HW
11; 10/12/2034; Ind;1;NI
11; 24/2/2035; Ind;1;NI
11; 11/3/2035; Ind;1;NI
11; 15/5/2036; Ind;1;HW
11; 14/1/2038; Ind;1;HW
11; 26/10/2038; Ind;1;HW
11; 23/11/2038; Ind;1;NI
11; 17/5/2039; Ind;1;HW
12; 12/1/2020; DCC NL;3;HW
12; 28/2/2023; DCC NL;1;SW
12; 15/11/2033; Ind;1;HW
12; 28/8/2035; Ind;1;HW
12; 27/2/2038; DCC NL;4;HW
12; 18/5/2038; Ind;1;HW
12; 2/11/2038; Ind;1;HW
12; 15/12/2038; Ind;1;HW
12; 22/7/2039; Ind;1;NI
12; 14/6/2040; Ind;1;HW
13; 2/3/2016; DCC NL;2;HW
13; 30/11/2020; DCC NL;1;FH
13; 30/6/2023; DCC NL;1;FH
13; 30/5/2025; DCC NL;3;HW
13; 29/5/2031; DCC NL;8;NI
13; 23/2/2037; Ind;1;NI
13; 20/6/2037; DCC NL;2;HW
13; 6/7/2038; Ind;1;HW
13; 25/9/2038; Ind;1;NI
13; 8/2/2039; Ind;1;NI
13; 15/8/2039; Ind;1;HW
13; 25/11/2039; DCC NL;5;FH
13; 28/11/2040; Ind;1;NI
13; 19/12/2040; Ind;1;HW
14; 29/7/2035; Ind;1;HW
14; 8/8/2035; Ind;1;NI
14; 27/12/2035; Ind;1;HW
14; 23/6/2037; Ind;1;NI
14; 25/9/2037; Ind;1;HW
14; 21/12/2037; Ind;1;NI
14; 15/11/2038; Ind;1;NI
14; 26/4/2039; Ind;1;NI
14; 20/7/2039; Ind;1;NI
14; 10/1/2040; Ind;1;NI
14; 21/5/2040; Ind;1;HW
14; 25/9/2040; Ind;1;HW
14; 10/10/2040; Ind;1;NI
