numerochronique;datedefaillance;typedefaillance;nombreaputouchees;cause
1; 31/12/2018; DCC NL;5;NI
1; 29/7/2026; DCC NL;1;FH
1; 28/6/2032; Ind;1;HW
1; 26/12/2039; DCC NL;2;SW
2; 29/6/2026; DCC L;5;HW
2; 29/3/2031; DCC NL;4;FH
2; 26/1/2036; DCC NL;1;FH
2; 27/3/2038; Ind;1;HW
2; 14/1/2040; DCC L;5;HW
3; 28/9/2027; DCC NL;2;HW
3; 26/9/2035; Ind;1;NI
3; 26/8/2039; DCC NL;4;HW
3; 26/6/2040; Ind;1;NI
3; 26/10/2040; Ind;1;HW
4; 30/1/2018; Ind;1;HW
4; 26/1/2036; DCC NL;2;NI
4; 25/11/2037; Ind;1;HW
4; 25/11/2039; Ind;1;HW
5; 11/12/2017; DCC L;8;SW
5; 1/7/2018; DCC L;5;FH
5; 31/8/2020; DCC NL;12;HW
5; 30/7/2023; DCC NL;2;HW
5; 27/9/2031; DCC NL;4;FH
5; 26/1/2034; Ind;1;NI
5; 6/1/2039; DCC NL;3;HW
5; 25/1/2039; Ind;1;HW
6; 11/12/2017; DCC NL;4;HW
6; 31/12/2017; DCC NL;4;SW
6; 31/8/2018; DCC L;4;NI
6; 9/7/2022; Ind;1;HW
6; 26/9/2033; DCC NL;3;FH
6; 25/1/2037; Ind;1;HW
7; 22/10/2019; Ind;1;NI
7; 26/7/2040; Ind;1;HW
8; 27/7/2033; DCC NL;5;SW
8; 26/4/2037; DCC NL;1;FH
8; 10/3/2040; DCC L;12;NI
9; 27/5/2037; Ind;1;HW
9; 27/3/2038; DCC NL;2;SW
9; 26/7/2039; DCC NL;2;HW
10; 1/3/2017; DCC L;5;FH
10; 1/7/2018; DCC NL;2;FH
10; 23/7/2021; DCC L;8;NI
10; 28/3/2035; Ind;1;NI
10; 26/11/2036; Ind;1;HW
10; 10/5/2038; DCC L;5;HW
10; 26/4/2040; Ind;1;NI
11; 1/12/2019; DCC L;8;NI
11; 31/12/2019; DCC NL;2;NI
11; 20/3/2021; DCC NL;2;HW
11; 2/7/2021; DCC L;5;NI
11; 30/7/2022; DCC NL;1;FH
11; 29/4/2027; DCC NL;2;FH
11; 27/12/2034; DCC L;5;FH
12; 30/1/2017; Ind;1;NI
12; 29/11/2023; DCC NL;2;FH
12; 29/8/2027; DCC NL;2;NI
12; 27/9/2032; DCC NL;2;SW
12; 27/12/2035; Ind;1;HW
12; 26/6/2038; Ind;1;HW
12; 26/8/2040; DCC NL;3;FH
13; 11/8/2017; DCC NL;4;HW
13; 31/7/2018; DCC NL;3;SW
13; 9/3/2019; DCC NL;4;HW
13; 29/4/2026; DCC NL;2;SW
13; 26/1/2033; DCC NL;2;SW
13; 26/6/2039; Ind;1;HW
14; 29/11/2022; DCC NL;2;SW
14; 30/12/2024; DCC NL;2;HW
14; 24/12/2034; DCC L;5;HW
14; 27/6/2036; Ind;1;HW
14; 24/2/2037; DCC NL;2;NI
15; 28/9/2028; DCC NL;2;NI
15; 3/10/2028; Ind;1;HW
15; 26/11/2034; Ind;1;NI
15; 26/1/2036; Ind;1;HW
15; 26/4/2037; Ind;1;NI
16; 30/9/2019; DCC NL;2;FH
16; 30/9/2020; DCC NL;3;HW
16; 27/5/2037; Ind;1;NI
17; 29/10/2028; DCC NL;2;SW
17; 8/8/2036; Ind;1;HW
17; 27/3/2037; Ind;1;NI
17; 26/12/2038; Ind;1;HW
17; 26/10/2040; Ind;1;NI
18; 2/12/2025; Ind;1;NI
18; 28/5/2035; Ind;1;HW
18; 27/5/2038; Ind;1;NI
19; 1/5/2017; DCC NL;2;FH
19; 27/4/2035; DCC NL;3;FH
20; 30/9/2017; DCC NL;2;HW
20; 25/9/2038; DCC NL;3;SW
21; 27/4/2033; DCC NL;3;NI
21; 26/1/2034; Ind;1;HW
21; 6/2/2034; DCC NL;8;HW
21; 26/12/2037; DCC NL;2;FH
22; 28/11/2026; DCC NL;5;NI
22; 28/12/2029; DCC NL;4;SW
22; 26/12/2039; DCC NL;4;HW
23; 30/6/2024; DCC NL;1;SW
23; 25/9/2038; Ind;1;NI
23; 26/6/2040; Ind;1;HW
24; 26/1/2035; Ind;1;HW
24; 27/8/2035; DCC NL;2;HW
24; 26/11/2036; Ind;1;HW
24; 26/8/2037; DCC NL;2;NI
24; 26/10/2040; DCC L;5;HW
25; 28/2/2021; DCC NL;2;SW
25; 29/4/2027; Ind;1;NI
25; 27/4/2034; DCC NL;3;SW
25; 28/5/2034; DCC NL;2;FH
25; 27/8/2036; Ind;1;NI
25; 27/3/2039; Ind;1;HW
25; 26/6/2040; Ind;1;NI
26; 28/6/2031; DCC L;4;FH
26; 27/5/2038; Ind;1;HW
27; 31/1/2016; DCC L;5;HW
27; 30/1/2020; DCC NL;3;FH
27; 29/10/2026; Ind;1;HW
27; 24/2/2040; Ind;1;HW
28; 7/11/2025; DCC L;8;NI
28; 27/1/2029; DCC L;5;HW
28; 27/8/2036; Ind;1;HW
28; 26/8/2038; Ind;1;NI
28; 26/10/2040; Ind;1;HW
29; 30/1/2018; DCC NL;2;SW
29; 26/11/2020; Ind;1;HW
29; 26/1/2033; Ind;1;NI
29; 27/4/2035; Ind;1;HW
29; 6/7/2037; DCC NL;4;HW
30; 29/12/2026; DCC NL;1;SW
30; 8/6/2030; DCC NL;2;NI
30; 28/8/2030; DCC NL;3;FH
30; 28/3/2034; Ind;1;HW
30; 26/11/2036; Ind;1;NI
30; 26/8/2039; DCC NL;1;SW
31; 31/1/2016; DCC L;5;NI
31; 2/5/2016; DCC NL;1;FH
31; 30/3/2025; DCC NL;2;FH
31; 26/10/2039; Ind;1;HW
32; 5/10/2022; DCC L;12;SW
32; 29/9/2024; DCC NL;2;NI
32; 27/5/2040; Ind;1;NI
33; 23/3/2020; DCC L;12;NI
33; 28/3/2036; Ind;1;HW
33; 26/4/2037; Ind;1;HW
34; 30/8/2024; DCC L;5;HW
34; 27/6/2034; Ind;1;NI
34; 26/6/2037; Ind;1;HW
34; 20/12/2040; DCC L;5;HW
35; 31/8/2019; DCC NL;2;FH
35; 29/4/2025; DCC NL;2;NI
35; 29/8/2028; DCC NL;3;NI
35; 28/7/2031; DCC NL;1;FH
35; 27/6/2033; Ind;1;NI
35; 26/4/2037; DCC NL;3;SW
35; 25/9/2038; DCC L;5;NI
36; 28/2/2024; DCC NL;1;SW
36; 29/6/2028; DCC L;4;NI
36; 27/7/2036; Ind;1;NI
36; 27/8/2036; Ind;1;HW
36; 1/12/2036; DCC NL;2;HW
37; 31/3/2022; DCC NL;4;SW
37; 29/11/2024; Ind;1;HW
37; 29/3/2031; Ind;1;NI
37; 26/8/2037; Ind;1;HW
38; 1/7/2018; DCC NL;3;NI
38; 27/12/2035; DCC NL;1;SW
38; 26/6/2040; Ind;1;HW
39; 1/4/2018; DCC NL;5;NI
39; 31/7/2020; DCC NL;2;SW
39; 30/7/2023; DCC NL;3;NI
39; 27/6/2036; Ind;1;HW
39; 25/1/2040; Ind;1;NI
40; 31/12/2019; DCC NL;2;NI
40; 8/12/2026; DCC L;12;NI
40; 27/11/2030; DCC NL;1;FH
40; 29/5/2032; DCC NL;2;FH
41; 26/4/2037; DCC NL;3;HW
41; 25/1/2038; DCC NL;2;HW
41; 25/9/2040; Ind;1;HW
42; 1/6/2018; Ind;1;NI
42; 26/8/2037; Ind;1;HW
43; 31/10/2017; DCC NL;2;FH
43; 1/3/2019; DCC NL;3;NI
43; 31/8/2019; DCC NL;4;HW
43; 29/5/2031; DCC NL;2;HW
43; 24/2/2038; Ind;1;HW
43; 26/12/2038; Ind;1;HW
44; 30/11/2017; DCC NL;2;FH
