numerochronique;datedefaillance;typedefaillance;nombreaputouchees;cause
1; 31/8/2017; DCC L;4;FH
1; 30/11/2019; DCC NL;1;FH
1; 27/1/2030; DCC NL;1;FH
1; 27/8/2035; Ind;1;NI
1; 24/2/2038; Ind;1;HW
1; 25/12/2040; DCC NL;6;HW
2; 30/1/2019; DCC NL;4;FH
3; 31/5/2024; DCC NL;2;FH
3; 7/3/2028; Ind;1;NI
3; 29/5/2030; Ind;1;HW
3; 25/1/2038; Ind;1;HW
3; 25/11/2039; DCC NL;2;HW
3; 26/4/2040; Ind;1;NI
4; 31/8/2018; DCC L;4;FH
4; 19/5/2030; DCC L;12;NI
4; 28/7/2032; DCC NL;1;FH
4; 27/8/2035; DCC NL;2;FH
4; 27/10/2036; Ind;1;HW
5; 31/8/2018; DCC NL;2;FH
5; 29/3/2030; Ind;1;NI
5; 26/6/2040; DCC NL;2;HW
6; 29/11/2023; Ind;1;HW
6; 28/9/2027; DCC NL;3;FH
6; 19/8/2037; Ind;1;HW
6; 26/12/2037; Ind;1;HW
6; 24/2/2039; Ind;1;NI
7; 13/10/2027; Ind;1;NI
7; 27/9/2030; Ind;1;HW
7; 28/4/2031; Ind;1;HW
7; 25/2/2036; Ind;1;NI
7; 25/11/2039; Ind;1;HW
8; 12/10/2017; Ind;1;HW
8; 7/12/2026; DCC NL;3;NI
8; 17/7/2032; DCC L;5;HW
8; 23/8/2038; DCC L;8;SW
8; 26/10/2038; Ind;1;NI
9; 25/9/2037; Ind;1;HW
9; 24/2/2039; Ind;1;HW
9; 25/9/2039; Ind;1;HW
10; 1/1/2017; DCC NL;3;SW
10; 30/10/2024; DCC NL;2;FH
10; 29/12/2028; Ind;1;HW
10; 28/3/2033; Ind;1;HW
11; 29/9/2021; DCC NL;3;FH
11; 31/5/2022; DCC L;8;FH
11; 30/7/2024; DCC L;4;FH
11; 12/9/2030; DCC L;5;HW
11; 28/10/2030; DCC NL;2;FH
11; 28/7/2032; Ind;1;HW
11; 25/2/2036; Ind;1;NI
11; 24/2/2037; Ind;1;HW
11; 26/8/2040; Ind;1;NI
12; 27/4/2035; Ind;1;HW
12; 27/10/2035; Ind;1;HW
13; 30/11/2018; DCC L;5;NI
13; 27/12/2034; Ind;1;HW
14; 25/11/2038; DCC L;5;HW
15; 29/9/2023; DCC NL;3;FH
15; 28/7/2031; DCC NL;3;FH
15; 27/4/2034; DCC NL;1;FH
15; 24/2/2038; Ind;1;HW
15; 26/12/2039; Ind;1;HW
15; 26/6/2040; Ind;1;NI
16; 1/5/2020; DCC NL;2;FH
16; 26/1/2025; Ind;1;HW
16; 27/10/2033; Ind;1;NI
16; 25/1/2039; Ind;1;NI
17; 30/3/2027; DCC L;4;FH
17; 28/9/2027; DCC NL;3;SW
17; 27/11/2031; Ind;1;HW
17; 24/2/2040; DCC NL;2;HW
17; 26/6/2040; DCC NL;2;SW
18; 27/8/2035; DCC NL;2;NI
19; 1/6/2017; DCC NL;4;FH
19; 21/2/2022; DCC NL;5;NI
19; 29/5/2031; DCC L;5;FH
20; 25/9/2037; Ind;1;NI
21; 11/1/2018; DCC L;8;NI
21; 1/6/2020; DCC NL;2;HW
21; 30/3/2026; DCC NL;3;FH
21; 26/8/2039; Ind;1;NI
22; 31/8/2020; Ind;1;HW
