numerochronique;datedefaillance;typedefaillance;nombreaputouchees;cause
1; 1/5/2019; DCC NL;2;HW
1; 30/7/2023; DCC NL;2;HW
1; 26/10/2037; Ind;1;HW
1; 27/5/2038; Ind;1;HW
1; 26/7/2039; Ind;1;NI
2; 30/4/2021; DCC NL;4;NI
2; 25/6/2026; DCC NL;3;HW
2; 28/8/2030; DCC NL;4;FH
2; 25/11/2039; Ind;1;HW
2; 26/4/2040; Ind;1;HW
2; 26/7/2040; DCC NL;3;HW
3; 26/1/2036; DCC L;4;SW
3; 27/12/2036; Ind;1;HW
3; 26/4/2040; Ind;1;NI
4; 30/11/2017; DCC NL;3;HW
4; 7/10/2025; Ind;1;HW
4; 28/7/2030; DCC L;5;HW
4; 27/4/2036; Ind;1;NI
4; 26/4/2038; Ind;1;HW
5; 30/1/2020; DCC NL;1;FH
5; 30/7/2022; DCC L;4;NI
5; 28/12/2030; DCC NL;3;HW
5; 27/12/2034; Ind;1;HW
5; 28/5/2035; Ind;1;HW
5; 26/10/2037; Ind;1;NI
5; 13/9/2039; DCC L;5;HW
5; 26/12/2039; Ind;1;NI
5; 26/7/2040; DCC NL;4;NI
5; 26/7/2040; Ind;1;HW
6; 28/11/2027; DCC NL;2;SW
6; 27/2/2028; DCC NL;4;NI
6; 27/7/2033; DCC NL;2;NI
6; 26/9/2036; Ind;1;HW
6; 26/8/2040; Ind;1;NI
7; 28/10/2030; DCC NL;3;NI
7; 28/3/2036; Ind;1;HW
7; 25/9/2040; Ind;1;NI
8; 25/1/2039; Ind;1;HW
9; 29/5/2029; DCC NL;3;FH
9; 27/11/2031; Ind;1;HW
9; 27/9/2032; Ind;1;NI
9; 27/7/2034; Ind;1;HW
9; 27/6/2035; Ind;1;NI
9; 26/10/2040; Ind;1;NI
10; 27/2/2025; DCC NL;4;SW
10; 29/5/2029; DCC NL;1;FH
10; 27/11/2029; DCC NL;4;HW
10; 28/6/2032; DCC NL;2;NI
10; 24/2/2039; Ind;1;HW
11; 30/1/2019; DCC NL;2;FH
11; 26/6/2040; Ind;1;HW
12; 28/3/2035; Ind;1;NI
12; 26/10/2037; Ind;1;HW
13; 30/5/2026; DCC L;4;HW
14; 30/7/2021; DCC NL;2;FH
14; 28/2/2022; DCC NL;3;NI
14; 29/4/2025; DCC NL;2;FH
14; 25/2/2034; Ind;1;NI
14; 26/10/2040; Ind;1;NI
15; 30/9/2019; DCC L;5;NI
15; 1/7/2020; DCC NL;2;FH
15; 30/8/2024; DCC L;5;HW
15; 26/2/2031; Ind;1;HW
15; 8/12/2033; Ind;1;HW
15; 26/10/2039; DCC NL;2;HW
16; 26/2/2017; DCC L;8;HW
16; 1/7/2020; DCC NL;3;FH
16; 27/8/2034; Ind;1;NI
16; 27/5/2037; DCC L;5;NI
16; 25/1/2038; Ind;1;HW
16; 26/10/2040; Ind;1;NI
17; 29/9/2021; DCC NL;3;HW
17; 27/8/2033; Ind;1;HW
17; 27/8/2035; DCC L;4;SW
17; 25/9/2039; Ind;1;HW
18; 29/1/2023; DCC NL;2;NI
18; 29/12/2025; DCC NL;1;FH
18; 25/2/2033; DCC NL;2;NI
18; 26/7/2040; Ind;1;HW
19; 31/3/2024; DCC NL;3;FH
19; 27/10/2035; DCC NL;2;HW
19; 26/7/2039; Ind;1;HW
20; 31/7/2017; DCC NL;4;FH
20; 28/2/2024; Ind;1;HW
20; 27/9/2031; DCC NL;2;HW
20; 27/10/2035; DCC L;4;NI
20; 26/12/2038; Ind;1;HW
20; 26/12/2039; Ind;1;HW
21; 29/1/2022; DCC NL;3;HW
21; 28/4/2029; DCC NL;1;FH
21; 27/10/2035; Ind;1;NI
21; 25/2/2036; DCC NL;2;NI
21; 27/12/2036; Ind;1;HW
21; 26/7/2037; Ind;1;NI
21; 27/3/2038; DCC NL;2;FH
22; 25/11/2017; Ind;1;NI
22; 31/5/2023; DCC NL;1;SW
22; 30/9/2029; DCC L;5;NI
22; 27/8/2033; Ind;1;HW
22; 27/12/2034; DCC NL;2;HW
22; 24/2/2038; Ind;1;HW
23; 31/3/2023; DCC L;8;HW
23; 27/12/2036; Ind;1;HW
23; 26/12/2038; DCC NL;2;FH
23; 8/2/2040; DCC NL;4;HW
24; 28/4/2032; DCC NL;2;FH
24; 27/8/2035; Ind;1;HW
25; 31/10/2020; DCC NL;4;NI
25; 29/9/2021; DCC NL;3;HW
25; 30/10/2024; DCC NL;1;FH
25; 27/4/2033; DCC NL;3;NI
25; 26/7/2039; Ind;1;NI
26; 28/10/2032; Ind;1;NI
26; 27/11/2032; DCC NL;4;NI
26; 21/3/2034; DCC NL;3;HW
27; 27/10/2033; Ind;1;NI
27; 28/3/2034; Ind;1;HW
28; 30/8/2022; DCC NL;1;SW
28; 30/8/2023; DCC NL;4;NI
28; 27/7/2033; Ind;1;NI
28; 28/5/2035; Ind;1;NI
28; 26/7/2040; Ind;1;NI
29; 27/1/2029; Ind;1;NI
29; 20/3/2030; DCC NL;3;HW
29; 28/10/2032; Ind;1;HW
29; 25/9/2039; DCC NL;1;FH
29; 26/10/2039; Ind;1;HW
29; 26/7/2040; Ind;1;NI
30; 1/6/2020; DCC NL;4;NI
30; 6/9/2020; DCC NL;2;HW
30; 27/1/2030; DCC NL;5;FH
30; 28/7/2032; DCC NL;6;HW
30; 26/12/2037; Ind;1;HW
31; 30/1/2017; DCC NL;2;NI
31; 27/8/2034; DCC NL;3;FH
31; 26/11/2036; DCC NL;3;HW
31; 24/2/2039; Ind;1;HW
31; 27/5/2039; DCC L;4;NI
32; 5/9/2021; Ind;1;HW
32; 28/12/2031; DCC NL;3;HW
32; 24/2/2037; Ind;1;NI
32; 26/10/2040; DCC NL;2;NI
33; 1/1/2017; DCC NL;2;NI
33; 30/12/2024; DCC NL;2;FH
33; 29/3/2032; DCC L;12;HW
33; 27/7/2034; DCC NL;1;FH
34; 2/5/2016; DCC NL;2;NI
34; 1/6/2017; DCC NL;1;SW
34; 1/5/2018; DCC L;4;FH
34; 29/11/2023; DCC NL;5;SW
34; 29/8/2028; DCC L;5;NI
34; 26/6/2038; Ind;1;NI
35; 29/9/2023; DCC NL;2;HW
35; 28/6/2029; DCC NL;4;FH
35; 27/6/2036; Ind;1;NI
35; 26/6/2040; Ind;1;HW
36; 31/5/2022; DCC NL;5;FH
36; 31/3/2024; DCC NL;5;HW
36; 30/3/2025; DCC L;5;HW
36; 1/11/2029; DCC NL;2;HW
36; 28/4/2031; Ind;1;HW
36; 26/1/2036; DCC L;4;SW
36; 25/11/2039; Ind;1;NI
37; 5/9/2020; Ind;1;HW
37; 27/6/2036; DCC NL;1;SW
37; 26/7/2039; Ind;1;NI
38; 2/3/2016; DCC NL;3;SW
38; 31/12/2020; DCC L;5;NI
38; 29/4/2026; DCC NL;3;NI
38; 27/11/2029; DCC NL;3;NI
38; 28/3/2035; Ind;1;NI
38; 28/3/2035; Ind;1;HW
38; 25/9/2037; Ind;1;HW
38; 26/10/2040; Ind;1;NI
39; 1/12/2016; DCC NL;3;HW
39; 29/10/2025; DCC L;5;FH
39; 30/5/2026; Ind;1;NI
39; 27/8/2033; DCC NL;4;HW
40; 28/7/2030; DCC NL;1;SW
40; 25/1/2039; Ind;1;HW
40; 26/7/2039; Ind;1;NI
41; 27/2/2026; DCC NL;4;NI
41; 30/3/2028; Ind;1;HW
41; 26/12/2037; Ind;1;HW
41; 25/1/2039; Ind;1;HW
41; 26/4/2040; Ind;1;NI
42; 26/7/2040; Ind;1;NI
43; 2/3/2016; DCC L;5;NI
43; 25/11/2039; Ind;1;NI
44; 28/7/2029; Ind;1;HW
44; 27/12/2034; Ind;1;NI
44; 27/10/2035; DCC NL;2;NI
44; 27/5/2037; Ind;1;HW
45; 31/10/2020; DCC NL;3;HW
45; 16/10/2026; DCC L;5;HW
45; 29/4/2028; DCC NL;4;NI
45; 28/5/2033; Ind;1;NI
45; 27/12/2034; Ind;1;NI
45; 25/9/2040; DCC NL;3;SW
46; 30/6/2022; DCC NL;1;SW
46; 31/5/2023; DCC NL;5;NI
46; 26/1/2035; DCC NL;2;NI
46; 27/12/2035; Ind;1;HW
47; 29/9/2022; DCC NL;4;FH
47; 27/10/2033; DCC L;8;NI
47; 28/3/2036; Ind;1;NI
47; 27/10/2036; Ind;1;NI
47; 26/7/2038; Ind;1;NI
47; 25/11/2039; DCC L;8;FH
48; 30/8/2021; DCC L;8;HW
48; 30/4/2023; DCC NL;5;NI
48; 29/7/2026; DCC NL;4;NI
48; 27/11/2030; DCC NL;2;SW
48; 27/6/2035; Ind;1;NI
48; 26/4/2038; Ind;1;NI
49; 27/7/2020; Ind;1;HW
49; 24/2/2039; Ind;1;NI
49; 20/12/2040; DCC L;5;NI
50; 12/8/2016; DCC L;5;HW
50; 1/7/2019; DCC L;4;HW
50; 1/6/2020; DCC NL;3;FH
50; 28/1/2027; DCC NL;1;SW
50; 28/8/2030; DCC NL;5;HW
50; 24/2/2038; DCC NL;4;FH
