numerochronique;datedefaillance;typedefaillance;nombreaputouchees;cause
1; 30/10/2023; DCC NL;3;FH
1; 23/1/2028; DCC L;12;NI
1; 29/6/2028; DCC L;8;NI
1; 28/7/2030; DCC NL;1;FH
1; 28/10/2031; DCC NL;1;FH
1; 27/10/2035; DCC NL;3;FH
1; 26/12/2037; Ind;1;HW
1; 26/12/2039; DCC L;5;FH
2; 29/6/2025; Ind;1;HW
2; 28/1/2028; DCC NL;4;HW
2; 26/6/2039; Ind;1;HW
3; 1/6/2020; DCC NL;1;FH
3; 30/9/2020; DCC NL;2;SW
3; 27/7/2033; DCC NL;2;FH
3; 27/10/2034; DCC NL;2;HW
3; 27/10/2036; DCC NL;3;FH
3; 26/11/2036; Ind;1;HW
3; 27/5/2038; Ind;1;HW
3; 27/3/2040; Ind;1;HW
4; 1/5/2017; DCC NL;4;FH
4; 28/1/2028; DCC NL;3;HW
4; 28/4/2029; DCC NL;2;FH
4; 26/1/2034; DCC NL;3;FH
4; 25/11/2037; Ind;1;NI
5; 30/4/2024; DCC NL;3;NI
5; 27/11/2029; Ind;1;HW
5; 27/7/2033; DCC L;4;FH
5; 27/10/2036; Ind;1;HW
6; 27/4/2035; Ind;1;HW
6; 27/3/2038; Ind;1;HW
6; 26/8/2038; Ind;1;HW
7; 27/9/2029; Ind;1;HW
7; 27/7/2034; Ind;1;HW
7; 27/3/2040; Ind;1;HW
8; 17/1/2021; DCC NL;3;NI
9; 1/11/2016; DCC NL;1;FH
9; 30/11/2020; DCC NL;3;FH
9; 29/4/2025; DCC NL;2;FH
9; 27/9/2029; DCC NL;2;FH
9; 26/9/2034; Ind;1;HW
9; 26/1/2036; DCC NL;1;FH
9; 27/3/2039; DCC L;4;FH
9; 26/4/2040; Ind;1;NI
11; 27/7/2033; Ind;1;NI
11; 2/5/2038; DCC L;8;SW
11; 25/1/2039; Ind;1;HW
11; 26/7/2040; Ind;1;HW
12; 28/2/2022; DCC NL;3;FH
12; 30/3/2028; DCC NL;3;FH
12; 27/7/2036; Ind;1;NI
12; 24/2/2039; Ind;1;HW
12; 27/5/2040; DCC NL;2;HW
13; 1/1/2033; DCC NL;2;NI
13; 25/2/2034; DCC NL;2;HW
13; 24/2/2037; Ind;1;HW
14; 29/6/2024; DCC L;5;HW
14; 28/1/2027; DCC NL;2;FH
14; 2/4/2028; DCC NL;4;NI
14; 27/12/2035; DCC NL;2;NI
14; 25/1/2037; DCC L;5;NI
