numerochronique;datedefaillance;typedefaillance;nombreaputouchees;cause
1; 31/12/2019; DCC NL;2;NI
1; 19/11/2021; DCC L;5;HW
1; 26/10/2038; DCC NL;1;SW
1; 26/10/2039; Ind;1;NI
2; 27/11/2031; DCC NL;2;FH
2; 24/2/2037; Ind;1;HW
2; 24/2/2038; DCC NL;2;HW
2; 17/4/2038; DCC NL;2;HW
3; 1/12/2016; DCC NL;1;SW
3; 24/2/2037; Ind;1;NI
3; 26/7/2037; DCC NL;5;SW
4; 29/5/2030; DCC NL;1;FH
4; 26/2/2031; DCC NL;1;FH
4; 28/5/2035; DCC NL;3;HW
5; 2/7/2035; DCC NL;2;HW
5; 26/7/2037; Ind;1;HW
5; 25/11/2039; Ind;1;HW
6; 29/11/2023; DCC NL;1;FH
6; 27/7/2034; Ind;1;HW
6; 27/7/2035; DCC NL;2;FH
7; 1/8/2016; Ind;1;HW
7; 29/8/2025; DCC NL;4;HW
7; 29/5/2031; DCC NL;2;FH
7; 23/4/2033; Ind;1;HW
7; 27/10/2034; Ind;1;HW
7; 26/1/2035; DCC NL;3;FH
7; 26/11/2036; Ind;1;NI
7; 24/2/2037; Ind;1;HW
7; 25/11/2039; Ind;1;HW
8; 26/2/2032; Ind;1;NI
8; 26/12/2038; Ind;1;HW
8; 26/12/2039; DCC NL;4;NI
9; 27/8/2035; Ind;1;NI
9; 27/4/2036; Ind;1;NI
9; 27/8/2036; Ind;1;HW
9; 26/4/2040; Ind;1;HW
10; 22/11/2016; DCC L;5;HW
10; 30/11/2017; DCC NL;3;NI
11; 29/1/2021; DCC NL;2;FH
11; 30/12/2023; DCC L;5;NI
11; 29/4/2025; DCC NL;2;FH
11; 29/10/2026; DCC NL;2;SW
11; 25/2/2035; Ind;1;HW
11; 24/2/2038; DCC NL;1;FH
11; 26/10/2038; DCC NL;6;HW
11; 26/7/2039; Ind;1;HW
12; 28/1/2026; DCC NL;4;FH
12; 28/9/2028; DCC NL;2;HW
12; 27/5/2039; Ind;1;NI
13; 28/4/2016; DCC L;8;SW
13; 20/8/2031; Ind;1;NI
13; 27/3/2037; DCC NL;2;NI
13; 26/10/2039; Ind;1;NI
13; 2/9/2040; DCC L;5;HW
14; 31/8/2018; DCC NL;2;FH
14; 31/12/2020; DCC L;4;NI
14; 26/2/2032; DCC NL;2;SW
14; 27/8/2034; DCC NL;2;NI
14; 26/6/2038; Ind;1;NI
14; 26/8/2038; Ind;1;HW
15; 31/3/2021; DCC NL;1;FH
15; 28/9/2026; Ind;1;NI
15; 8/12/2033; DCC L;5;HW
15; 27/3/2038; DCC NL;5;SW
15; 25/11/2038; Ind;1;HW
15; 26/4/2039; DCC NL;4;NI
15; 26/7/2040; Ind;1;HW
16; 10/9/2020; DCC NL;3;HW
16; 28/11/2027; DCC NL;1;FH
