numerochronique;datedefaillance;typedefaillance;nombreaputouchees;cause
1; 1/3/2019; DCC L;12;FH
1; 30/4/2021; DCC L;5;FH
1; 27/3/2037; Ind;1;HW
1; 19/2/2039; DCC NL;2;NI
1; 26/8/2040; DCC NL;3;FH
2; 27/7/2034; Ind;1;NI
2; 27/12/2036; Ind;1;HW
2; 26/10/2039; Ind;1;HW
2; 26/4/2040; DCC NL;2;FH
3; 29/9/2023; DCC NL;1;FH
3; 28/5/2036; DCC NL;3;FH
3; 24/2/2040; Ind;1;NI
4; 1/5/2019; DCC NL;2;HW
4; 28/4/2031; DCC NL;1;FH
4; 25/9/2038; Ind;1;HW
4; 26/12/2039; Ind;1;HW
4; 26/6/2040; DCC L;4;FH
5; 29/3/2032; Ind;1;HW
5; 1/12/2035; DCC NL;3;HW
5; 26/12/2039; Ind;1;HW
6; 31/3/2022; DCC NL;2;FH
6; 28/10/2031; Ind;1;NI
6; 29/3/2032; Ind;1;NI
6; 26/1/2035; DCC NL;2;FH
6; 26/8/2037; Ind;1;NI
6; 27/3/2039; Ind;1;HW
7; 30/8/2023; DCC NL;1;FH
7; 21/8/2028; DCC L;8;SW
7; 27/9/2030; Ind;1;NI
8; 25/2/2033; Ind;1;NI
8; 5/3/2034; DCC L;12;SW
8; 27/6/2035; Ind;1;HW
8; 27/3/2037; DCC NL;1;FH
8; 27/5/2038; Ind;1;HW
9; 28/2/2023; DCC NL;2;FH
9; 3/11/2031; DCC L;5;HW
9; 25/9/2040; Ind;1;HW
10; 9/8/2022; DCC NL;3;HW
10; 29/6/2028; DCC NL;2;NI
10; 27/10/2035; Ind;1;NI
10; 26/7/2037; Ind;1;HW
10; 26/4/2039; DCC NL;2;FH
10; 26/4/2039; DCC NL;2;HW
11; 27/6/2036; Ind;1;NI
11; 27/7/2036; DCC L;4;FH
11; 25/9/2039; Ind;1;HW
12; 31/12/2017; DCC NL;2;FH
12; 30/1/2019; DCC NL;2;FH
12; 30/11/2019; DCC NL;4;HW
12; 29/5/2031; DCC NL;3;FH
12; 28/4/2032; DCC NL;3;SW
12; 26/12/2038; Ind;1;HW
12; 27/5/2039; Ind;1;HW
13; 1/12/2016; DCC NL;1;FH
13; 30/6/2023; DCC NL;1;FH
13; 26/11/2035; Ind;1;HW
13; 26/8/2039; Ind;1;HW
13; 26/8/2040; Ind;1;HW
14; 28/12/2032; DCC NL;4;FH
14; 27/6/2034; DCC NL;2;FH
14; 25/11/2039; Ind;1;HW
14; 27/5/2040; DCC L;4;FH
15; 31/10/2020; DCC NL;2;FH
15; 27/9/2031; DCC L;5;HW
15; 26/10/2037; Ind;1;HW
15; 3/12/2040; Ind;1;HW
16; 1/5/2019; DCC NL;2;FH
16; 28/6/2029; DCC L;4;FH
16; 26/6/2039; Ind;1;HW
17; 28/10/2031; DCC L;4;FH
17; 27/4/2033; Ind;1;NI
17; 26/6/2037; Ind;1;NI
17; 25/1/2040; Ind;1;HW
18; 9/7/2026; DCC NL;3;NI
18; 29/7/2027; DCC NL;2;FH
18; 27/2/2028; DCC NL;1;FH
18; 27/5/2038; DCC L;4;FH
18; 26/8/2038; Ind;1;HW
18; 26/7/2040; Ind;1;HW
19; 30/9/2019; DCC NL;1;FH
19; 1/6/2020; DCC NL;1;FH
19; 29/4/2025; DCC NL;5;NI
19; 28/1/2026; Ind;1;NI
19; 20/4/2029; DCC L;12;SW
19; 28/12/2032; Ind;1;NI
19; 27/6/2034; Ind;1;HW
19; 26/11/2036; DCC NL;3;HW
20; 19/4/2017; DCC L;5;NI
20; 30/11/2019; DCC NL;4;SW
20; 27/2/2026; DCC NL;3;FH
20; 19/5/2026; DCC L;12;NI
20; 12/4/2034; DCC L;5;HW
20; 26/6/2037; Ind;1;NI
21; 1/3/2017; DCC L;5;FH
21; 30/1/2018; DCC L;5;NI
21; 28/9/2028; DCC NL;1;FH
21; 27/11/2029; DCC L;5;NI
21; 7/11/2032; DCC L;5;NI
21; 26/1/2036; Ind;1;NI
21; 26/8/2038; Ind;1;HW
22; 1/5/2018; DCC NL;1;FH
22; 30/6/2021; DCC L;4;FH
22; 5/2/2032; DCC NL;3;HW
22; 17/12/2035; DCC L;5;HW
22; 26/10/2038; Ind;1;HW
22; 25/9/2040; Ind;1;HW
