numerochronique;datedefaillance;typedefaillance;nombreaputouchees;cause
1; 30/3/2025; DCC NL;2;HW
1; 28/4/2030; DCC NL;4;HW
1; 11/1/2031; Ind;1;HW
1; 28/8/2031; DCC NL;3;FH
1; 18/5/2033; Ind;1;HW
1; 2/5/2035; Ind;1;HW
1; 2/10/2036; Ind;1;HW
1; 17/11/2036; Ind;1;NI
1; 7/7/2038; Ind;1;HW
1; 20/9/2038; Ind;1;HW
1; 30/10/2038; Ind;1;NI
1; 14/2/2039; Ind;1;HW
1; 26/8/2039; Ind;1;NI
1; 9/10/2039; Ind;1;HW
2; 31/5/2021; DCC L;5;FH
2; 27/12/2034; DCC NL;1;FH
2; 19/12/2035; Ind;1;HW
2; 22/4/2037; Ind;1;HW
2; 13/4/2039; Ind;1;NI
2; 15/6/2039; Ind;1;HW
2; 25/9/2039; Ind;1;HW
2; 11/8/2040; Ind;1;HW
2; 9/10/2040; Ind;1;HW
2; 24/10/2040; Ind;1;NI
3; 30/9/2017; DCC L;4;FH
3; 10/12/2020; DCC NL;5;NI
3; 27/2/2026; Ind;1;NI
3; 3/6/2030; Ind;1;NI
3; 25/12/2032; DCC NL;2;HW
3; 17/2/2033; Ind;1;HW
3; 16/2/2034; DCC NL;2;NI
3; 5/5/2034; Ind;1;HW
3; 5/8/2036; Ind;1;NI
3; 25/1/2037; Ind;1;HW
3; 4/3/2037; Ind;1;HW
3; 27/10/2037; Ind;1;HW
3; 8/3/2039; Ind;1;NI
3; 6/5/2039; Ind;1;HW
3; 3/2/2040; Ind;1;HW
3; 27/3/2040; Ind;1;NI
3; 11/11/2040; Ind;1;HW
4; 27/2/2027; DCC L;5;FH
4; 20/2/2028; Ind;1;HW
4; 28/12/2032; Ind;1;HW
4; 30/5/2033; Ind;1;HW
4; 6/7/2034; Ind;1;HW
4; 27/8/2036; DCC L;4;FH
4; 26/12/2037; Ind;1;HW
4; 16/4/2038; Ind;1;NI
4; 6/3/2039; Ind;1;HW
4; 7/11/2039; Ind;1;HW
4; 6/12/2039; Ind;1;HW
4; 17/12/2039; Ind;1;HW
5; 26/7/2028; Ind;1;HW
5; 7/8/2028; DCC NL;2;HW
5; 19/1/2029; Ind;1;NI
5; 22/9/2030; Ind;1;HW
5; 13/2/2031; DCC NL;3;HW
5; 21/4/2034; Ind;1;HW
5; 8/1/2035; Ind;1;HW
5; 29/3/2035; Ind;1;HW
5; 28/3/2037; Ind;1;HW
5; 12/8/2037; Ind;1;NI
5; 26/12/2037; Ind;1;HW
5; 4/3/2038; Ind;1;HW
5; 19/7/2038; Ind;1;HW
5; 14/6/2039; Ind;1;HW
5; 13/1/2040; Ind;1;HW
5; 28/2/2040; Ind;1;HW
6; 29/11/2024; DCC NL;2;HW
6; 13/1/2031; Ind;1;HW
6; 11/3/2031; Ind;1;HW
6; 20/7/2032; Ind;1;HW
6; 21/1/2035; Ind;1;HW
6; 24/7/2036; Ind;1;HW
6; 8/12/2036; Ind;1;NI
6; 5/2/2038; Ind;1;NI
6; 13/2/2038; Ind;1;NI
6; 30/6/2038; Ind;1;NI
6; 27/8/2038; Ind;1;HW
6; 25/11/2039; Ind;1;HW
6; 26/7/2040; Ind;1;HW
6; 26/10/2040; Ind;1;HW
7; 27/1/2032; DCC NL;4;HW
7; 29/9/2033; Ind;1;HW
7; 9/1/2035; Ind;1;NI
7; 22/1/2036; Ind;1;HW
7; 22/3/2036; Ind;1;HW
7; 13/4/2036; Ind;1;NI
7; 2/12/2037; Ind;1;HW
7; 1/1/2038; Ind;1;HW
7; 18/1/2038; Ind;1;HW
7; 27/3/2038; DCC NL;1;FH
7; 7/8/2038; Ind;1;HW
7; 30/1/2039; Ind;1;NI
7; 12/6/2039; Ind;1;NI
7; 7/12/2039; Ind;1;NI
7; 26/12/2039; Ind;1;HW
7; 23/12/2040; Ind;1;NI
8; 1/7/2017; DCC NL;2;FH
8; 26/9/2034; Ind;1;HW
8; 27/12/2035; DCC NL;1;FH
8; 26/11/2036; Ind;1;HW
8; 26/4/2038; Ind;1;NI
8; 26/6/2038; Ind;1;NI
8; 9/8/2038; Ind;1;NI
8; 25/1/2040; Ind;1;HW
8; 6/2/2040; Ind;1;NI
8; 26/7/2040; DCC NL;2;NI
9; 1/9/2016; DCC NL;1;FH
9; 19/6/2022; DCC L;12;SW
9; 6/6/2034; Ind;1;HW
9; 6/9/2035; Ind;1;HW
9; 27/10/2035; Ind;1;NI
9; 10/10/2037; Ind;1;HW
9; 29/5/2038; Ind;1;HW
9; 18/6/2038; Ind;1;NI
9; 30/7/2038; Ind;1;HW
9; 25/1/2039; Ind;1;HW
9; 1/2/2039; Ind;1;NI
9; 25/9/2039; Ind;1;HW
9; 6/12/2039; Ind;1;HW
9; 3/3/2040; Ind;1;NI
9; 20/10/2040; Ind;1;HW
10; 27/1/2031; Ind;1;HW
10; 30/11/2031; Ind;1;HW
10; 5/4/2032; Ind;1;HW
10; 27/8/2035; Ind;1;NI
10; 25/2/2036; Ind;1;NI
10; 25/11/2036; Ind;1;HW
10; 27/5/2037; DCC NL;2;SW
10; 3/8/2037; Ind;1;HW
10; 1/1/2039; Ind;1;NI
10; 3/9/2039; Ind;1;HW
10; 14/9/2039; Ind;1;HW
10; 14/11/2039; Ind;1;HW
10; 4/12/2039; Ind;1;HW
10; 25/9/2040; Ind;1;HW
11; 1/7/2020; DCC NL;4;FH
11; 27/4/2034; DCC NL;3;HW
11; 27/6/2034; Ind;1;HW
11; 29/8/2035; Ind;1;NI
11; 31/10/2036; Ind;1;NI
11; 8/2/2037; Ind;1;HW
11; 15/4/2037; Ind;1;NI
11; 29/4/2037; Ind;1;HW
11; 20/9/2037; Ind;1;HW
11; 27/5/2038; Ind;1;HW
11; 2/7/2038; Ind;1;HW
11; 26/12/2038; Ind;1;NI
11; 14/6/2039; Ind;1;HW
11; 9/9/2040; Ind;1;HW
12; 13/5/2018; Ind;1;NI
12; 31/7/2018; DCC L;4;FH
12; 31/7/2018; Ind;1;HW
12; 6/4/2031; Ind;1;HW
12; 13/5/2031; Ind;1;HW
12; 23/4/2034; Ind;1;NI
12; 31/7/2036; Ind;1;NI
12; 20/7/2037; Ind;1;HW
12; 12/12/2037; Ind;1;HW
12; 26/12/2037; Ind;1;NI
12; 23/8/2039; Ind;1;HW
12; 9/9/2039; Ind;1;HW
12; 16/11/2040; Ind;1;HW
13; 29/4/2027; DCC NL;2;FH
13; 28/12/2032; DCC NL;2;FH
13; 15/9/2034; Ind;1;HW
13; 1/11/2034; Ind;1;HW
13; 13/8/2035; Ind;1;HW
13; 28/12/2035; Ind;1;NI
13; 15/2/2036; Ind;1;HW
13; 2/8/2037; Ind;1;HW
13; 10/1/2038; Ind;1;NI
13; 23/6/2038; Ind;1;NI
13; 6/5/2039; Ind;1;NI
13; 25/2/2040; Ind;1;HW
13; 19/3/2040; Ind;1;HW
13; 8/10/2040; Ind;1;HW
13; 18/11/2040; Ind;1;HW
14; 27/2/2026; Ind;1;HW
14; 12/9/2033; Ind;1;HW
14; 20/8/2035; Ind;1;HW
14; 1/2/2037; Ind;1;HW
14; 26/4/2037; Ind;1;HW
14; 22/10/2038; Ind;1;NI
14; 25/1/2039; Ind;1;NI
14; 24/2/2039; Ind;1;HW
14; 24/3/2039; Ind;1;NI
14; 25/9/2039; Ind;1;HW
14; 18/2/2040; Ind;1;HW
14; 23/9/2040; Ind;1;NI
14; 16/10/2040; Ind;1;HW
15; 1/5/2019; Ind;1;NI
15; 30/6/2023; DCC NL;2;NI
15; 28/10/2029; DCC NL;4;FH
15; 13/2/2034; Ind;1;NI
15; 25/12/2034; Ind;1;HW
15; 27/7/2035; Ind;1;HW
15; 7/10/2035; Ind;1;HW
15; 4/1/2036; Ind;1;HW
15; 25/4/2037; Ind;1;HW
15; 11/11/2037; Ind;1;NI
15; 26/6/2039; Ind;1;NI
15; 19/3/2040; Ind;1;HW
16; 8/4/2023; DCC L;5;HW
16; 29/6/2026; DCC NL;2;NI
16; 15/5/2033; Ind;1;NI
16; 27/10/2035; DCC NL;3;HW
16; 13/1/2038; Ind;1;NI
16; 7/3/2038; Ind;1;NI
16; 26/6/2038; Ind;1;HW
16; 2/10/2038; Ind;1;HW
16; 23/3/2039; DCC NL;2;HW
16; 27/3/2039; DCC NL;2;FH
16; 15/11/2039; Ind;1;NI
16; 8/6/2040; Ind;1;HW
16; 22/8/2040; Ind;1;HW
16; 6/10/2040; Ind;1;HW
16; 16/11/2040; Ind;1;HW
17; 1/4/2017; Ind;1;HW
17; 28/4/2029; DCC NL;1;FH
17; 28/8/2031; DCC NL;1;SW
17; 30/12/2035; Ind;1;HW
17; 15/7/2037; Ind;1;NI
17; 19/2/2038; Ind;1;HW
17; 9/4/2038; Ind;1;HW
17; 25/4/2038; Ind;1;NI
17; 26/7/2038; Ind;1;NI
17; 12/8/2038; Ind;1;NI
17; 13/9/2038; Ind;1;HW
17; 26/12/2038; Ind;1;NI
17; 31/1/2040; Ind;1;HW
17; 25/4/2040; Ind;1;HW
17; 13/11/2040; Ind;1;HW
18; 31/5/2023; DCC NL;1;FH
