numerochronique;datedefaillance;typedefaillance;nombreaputouchees;cause
1; 28/12/2030; Ind;1;HW
1; 27/5/2037; DCC NL;5;FH
1; 25/9/2039; Ind;1;HW
2; 27/4/2033; Ind;1;HW
2; 27/3/2039; Ind;1;NI
3; 27/8/2034; Ind;1;HW
3; 27/5/2038; Ind;1;NI
3; 26/10/2040; Ind;1;NI
4; 1/4/2020; DCC NL;3;FH
4; 21/2/2021; DCC L;20;HW
4; 27/6/2036; DCC NL;2;FH
4; 24/2/2038; Ind;1;HW
4; 26/4/2039; DCC NL;1;FH
5; 29/5/2031; Ind;1;HW
5; 26/9/2034; Ind;1;HW
6; 28/2/2021; DCC NL;1;FH
6; 28/6/2026; DCC NL;2;HW
6; 25/2/2035; DCC NL;3;FH
6; 25/9/2037; Ind;1;HW
6; 26/7/2038; Ind;1;NI
6; 26/10/2038; DCC NL;3;FH
7; 27/3/2040; DCC NL;1;FH
8; 27/4/2035; Ind;1;HW
8; 25/9/2038; Ind;1;HW
8; 26/10/2039; Ind;1;HW
9; 24/6/2018; DCC NL;2;NI
9; 31/8/2018; DCC NL;3;FH
9; 27/7/2033; Ind;1;HW
9; 27/7/2036; DCC NL;1;FH
9; 27/5/2037; Ind;1;NI
10; 1/9/2016; DCC L;5;HW
10; 28/5/2034; Ind;1;HW
10; 25/1/2039; DCC NL;2;HW
10; 26/7/2039; Ind;1;HW
10; 26/12/2039; Ind;1;HW
11; 30/4/2022; DCC NL;2;HW
11; 13/8/2037; DCC NL;2;NI
11; 27/5/2038; Ind;1;NI
11; 25/9/2038; Ind;1;HW
12; 1/8/2016; DCC NL;2;FH
12; 30/4/2022; DCC NL;5;FH
12; 28/9/2025; DCC NL;5;NI
12; 25/1/2037; DCC NL;2;FH
13; 29/1/2021; DCC NL;4;FH
13; 6/10/2033; DCC NL;5;NI
13; 26/8/2038; DCC NL;1;FH
13; 25/1/2039; DCC L;5;NI
14; 16/6/2031; DCC NL;3;NI
14; 27/7/2033; Ind;1;HW
14; 27/8/2035; DCC NL;2;NI
14; 27/8/2036; DCC NL;3;HW
14; 27/10/2036; DCC L;5;SW
14; 27/3/2040; Ind;1;HW
15; 4/5/2017; DCC NL;6;HW
15; 29/12/2025; DCC NL;3;NI
15; 29/3/2032; DCC NL;3;FH
15; 28/5/2033; Ind;1;NI
15; 27/6/2033; DCC NL;3;HW
15; 26/1/2035; DCC NL;2;FH
16; 31/7/2017; DCC NL;1;FH
16; 30/12/2022; DCC NL;4;SW
16; 29/4/2026; DCC NL;4;FH
16; 30/3/2027; DCC NL;3;FH
16; 27/6/2033; Ind;1;NI
16; 27/8/2035; Ind;1;NI
16; 27/3/2040; Ind;1;HW
17; 22/11/2029; Ind;1;HW
17; 27/4/2035; Ind;1;NI
17; 28/3/2036; DCC NL;3;FH
17; 28/3/2036; Ind;1;HW
18; 30/11/2018; DCC NL;5;FH
18; 1/3/2020; DCC NL;4;SW
18; 17/3/2027; Ind;1;HW
18; 27/9/2030; DCC NL;2;FH
18; 28/7/2032; DCC NL;2;FH
18; 26/7/2039; Ind;1;HW
19; 19/2/2020; DCC NL;3;HW
19; 27/10/2033; DCC NL;2;FH
19; 27/8/2034; Ind;1;NI
19; 25/1/2037; DCC NL;5;NI
19; 24/2/2039; DCC NL;1;FH
19; 27/3/2040; Ind;1;NI
20; 28/9/2026; DCC NL;1;FH
20; 13/5/2039; DCC NL;4;HW
21; 30/6/2021; DCC NL;2;FH
21; 26/2/2031; DCC NL;4;FH
21; 29/5/2032; DCC NL;3;FH
21; 26/8/2037; Ind;1;HW
21; 26/10/2039; Ind;1;HW
22; 28/12/2032; DCC NL;3;FH
22; 26/12/2037; Ind;1;NI
22; 26/8/2039; Ind;1;HW
23; 29/9/2021; DCC L;5;FH
23; 29/10/2028; DCC NL;1;FH
23; 27/11/2032; Ind;1;NI
23; 25/9/2037; Ind;1;HW
23; 9/8/2038; DCC NL;2;NI
24; 28/4/2031; Ind;1;NI
25; 29/10/2028; DCC NL;5;SW
25; 26/1/2036; Ind;1;HW
25; 26/4/2040; Ind;1;HW
26; 29/7/2027; DCC NL;4;FH
26; 28/7/2030; DCC NL;3;HW
26; 26/11/2036; DCC NL;4;FH
26; 27/3/2038; Ind;1;HW
27; 31/12/2018; DCC NL;3;FH
27; 28/2/2024; DCC NL;5;HW
27; 21/10/2027; DCC NL;2;HW
27; 19/2/2028; DCC NL;5;NI
27; 27/3/2038; Ind;1;HW
27; 26/7/2039; Ind;1;HW
28; 23/8/2022; DCC NL;4;HW
28; 31/5/2023; DCC NL;1;FH
28; 28/9/2027; DCC NL;1;FH
28; 26/9/2034; Ind;1;HW
28; 11/3/2038; DCC NL;5;NI
29; 28/3/2035; Ind;1;HW
29; 25/1/2037; DCC NL;2;FH
29; 27/5/2038; Ind;1;HW
29; 25/11/2038; Ind;1;HW
29; 26/10/2039; Ind;1;HW
30; 24/5/2022; DCC NL;2;HW
30; 25/12/2031; DCC L;5;HW
