numerochronique;datedefaillance;typedefaillance;nombreaputouchees;cause
1; 1/6/2020; DCC NL;3;FH
1; 27/6/2022; DCC NL;7;NI
1; 30/6/2023; DCC NL;1;FH
1; 25/11/2037; DCC NL;2;HW
2; 11/1/2027; DCC L;8;NI
2; 27/12/2035; DCC NL;4;FH
2; 24/2/2039; Ind;1;HW
2; 26/8/2040; Ind;1;HW
3; 17/3/2020; Ind;1;HW
3; 27/2/2028; DCC NL;2;SW
3; 26/1/2033; DCC L;5;NI
3; 26/11/2035; Ind;1;HW
4; 1/12/2016; DCC L;5;HW
4; 27/7/2034; DCC NL;1;FH
4; 26/8/2040; Ind;1;HW
5; 28/6/2031; DCC NL;1;SW
5; 27/4/2034; DCC L;12;FH
5; 27/10/2034; Ind;1;HW
6; 31/12/2020; DCC NL;3;FH
6; 30/5/2028; DCC NL;2;FH
6; 28/6/2031; DCC NL;1;FH
6; 26/1/2035; Ind;1;HW
6; 28/5/2036; DCC NL;5;FH
7; 5/3/2028; DCC NL;4;HW
7; 28/6/2029; DCC NL;4;FH
7; 22/2/2035; DCC NL;3;HW
8; 29/3/2029; DCC NL;3;FH
8; 28/9/2034; DCC NL;2;HW
8; 27/5/2038; Ind;1;HW
8; 26/10/2038; DCC NL;4;NI
9; 31/5/2023; DCC L;4;FH
9; 29/4/2028; DCC NL;4;HW
9; 29/7/2028; DCC NL;2;FH
9; 26/2/2029; DCC NL;4;NI
9; 29/5/2031; DCC NL;1;FH
9; 26/7/2037; DCC L;5;FH
9; 26/12/2038; DCC NL;2;HW
10; 26/8/2038; DCC NL;3;FH
11; 26/8/2040; Ind;1;HW
12; 30/3/2026; DCC L;5;FH
12; 27/2/2028; DCC NL;1;FH
12; 27/4/2036; DCC NL;2;FH
12; 26/12/2039; Ind;1;NI
13; 26/8/2037; Ind;1;HW
13; 26/8/2039; Ind;1;HW
13; 26/10/2040; Ind;1;HW
15; 28/9/2027; DCC NL;1;FH
15; 28/10/2032; Ind;1;NI
15; 26/1/2033; Ind;1;HW
15; 28/5/2035; DCC NL;1;FH
16; 24/4/2020; DCC NL;6;NI
16; 29/5/2029; DCC NL;2;FH
16; 26/1/2034; DCC NL;2;FH
16; 27/8/2036; Ind;1;HW
17; 5/12/2020; DCC L;12;SW
17; 28/6/2029; DCC NL;4;SW
17; 26/10/2038; Ind;1;HW
18; 28/1/2028; DCC NL;2;FH
18; 28/3/2033; Ind;1;HW
18; 27/6/2033; DCC L;4;FH
18; 26/11/2033; Ind;1;HW
18; 25/2/2034; DCC NL;3;FH
18; 26/4/2040; Ind;1;NI
20; 31/10/2020; DCC NL;5;NI
21; 2/3/2016; DCC NL;2;FH
21; 17/4/2030; DCC NL;2;HW
21; 27/9/2032; Ind;1;HW
21; 26/9/2036; Ind;1;NI
21; 26/7/2038; Ind;1;HW
21; 26/8/2040; DCC NL;2;HW
22; 1/11/2016; DCC NL;1;FH
22; 30/10/2022; DCC NL;1;FH
22; 30/3/2028; DCC L;8;SW
22; 29/12/2028; DCC NL;1;FH
22; 29/5/2030; DCC NL;1;FH
22; 25/2/2034; DCC NL;1;FH
22; 27/3/2037; DCC NL;2;FH
22; 25/1/2040; Ind;1;HW
22; 26/10/2040; Ind;1;HW
23; 28/4/2029; DCC NL;4;FH
23; 27/12/2036; DCC NL;2;HW
23; 26/6/2037; DCC NL;3;FH
24; 29/1/2024; DCC NL;3;SW
24; 29/7/2028; DCC NL;2;FH
24; 29/5/2032; Ind;1;HW
24; 26/1/2033; DCC NL;3;FH
24; 27/3/2040; Ind;1;HW
25; 29/8/2027; DCC NL;2;FH
25; 27/8/2033; DCC NL;2;HW
25; 26/11/2036; Ind;1;HW
25; 26/6/2039; Ind;1;HW
26; 28/1/2028; DCC NL;1;SW
26; 27/12/2035; DCC NL;1;FH
26; 25/1/2039; Ind;1;HW
26; 26/8/2040; DCC NL;1;FH
27; 31/8/2019; DCC L;5;FH
27; 27/6/2033; DCC NL;3;FH
27; 25/2/2036; Ind;1;NI
27; 25/9/2040; Ind;1;HW
28; 2/4/2016; DCC L;5;FH
28; 27/1/2032; DCC NL;1;FH
28; 26/7/2037; Ind;1;HW
29; 30/4/2022; DCC L;8;SW
29; 30/4/2023; DCC NL;1;SW
29; 29/3/2030; Ind;1;HW
30; 26/9/2033; Ind;1;HW
