numerochronique;datedefaillance;typedefaillance;nombreaputouchees;cause
1; 30/9/2019; DCC NL;2;NI
1; 28/12/2029; Ind;1;HW
1; 10/4/2033; Ind;1;HW
1; 27/10/2034; Ind;1;HW
1; 7/1/2035; Ind;1;HW
1; 26/9/2036; Ind;1;HW
1; 2/3/2037; Ind;1;NI
1; 24/2/2038; Ind;1;NI
1; 18/8/2039; Ind;1;NI
1; 25/1/2040; Ind;1;HW
1; 30/1/2040; Ind;1;NI
1; 4/4/2040; Ind;1;HW
1; 18/6/2040; Ind;1;HW
2; 24/11/2031; Ind;1;NI
2; 8/7/2032; Ind;1;HW
2; 27/6/2034; DCC NL;1;FH
2; 2/11/2034; Ind;1;HW
2; 10/7/2036; Ind;1;HW
2; 21/9/2036; Ind;1;HW
2; 19/1/2037; Ind;1;NI
2; 1/4/2037; Ind;1;HW
2; 26/7/2038; Ind;1;NI
2; 8/11/2038; Ind;1;HW
2; 3/10/2039; Ind;1;HW
2; 27/1/2040; Ind;1;HW
2; 16/2/2040; Ind;1;HW
3; 1/11/2016; DCC L;5;FH
3; 31/5/2021; DCC L;4;FH
3; 27/11/2030; DCC NL;4;HW
3; 27/12/2034; Ind;1;HW
3; 17/6/2036; Ind;1;HW
3; 19/2/2037; Ind;1;NI
3; 27/9/2037; Ind;1;NI
3; 4/11/2037; Ind;1;HW
3; 5/1/2038; Ind;1;HW
3; 19/10/2038; Ind;1;HW
3; 26/12/2038; DCC NL;1;FH
3; 30/3/2039; Ind;1;NI
3; 1/4/2039; DCC NL;2;HW
3; 26/4/2039; DCC NL;1;SW
3; 19/7/2040; Ind;1;NI
3; 20/9/2040; Ind;1;HW
3; 19/12/2040; Ind;1;NI
4; 30/9/2018; DCC NL;2;FH
4; 30/9/2019; DCC NL;5;SW
4; 29/5/2029; DCC NL;1;FH
4; 28/4/2032; Ind;1;NI
4; 24/10/2034; Ind;1;HW
4; 20/12/2035; Ind;1;NI
4; 9/2/2036; Ind;1;HW
4; 28/3/2036; Ind;1;NI
4; 28/5/2036; Ind;1;HW
