numerochronique;datedefaillance;typedefaillance;nombreaputouchees;cause
1; 28/9/2027; DCC NL;3;FH
1; 2/2/2035; Ind;1;NI
1; 16/7/2036; Ind;1;HW
1; 13/10/2036; Ind;1;HW
1; 27/12/2036; Ind;1;HW
1; 26/6/2038; DCC NL;2;FH
1; 3/8/2038; Ind;1;NI
1; 26/9/2038; Ind;1;HW
1; 26/2/2039; Ind;1;HW
1; 26/6/2039; Ind;1;HW
1; 5/7/2040; Ind;1;NI
1; 26/10/2040; Ind;1;NI
1; 9/11/2040; Ind;1;NI
2; 29/10/2026; DCC NL;2;FH
2; 17/5/2027; Ind;1;HW
2; 27/3/2034; Ind;1;NI
2; 8/6/2034; Ind;1;HW
2; 6/7/2037; Ind;1;NI
2; 6/10/2038; Ind;1;HW
2; 26/10/2038; Ind;1;NI
2; 24/11/2038; Ind;1;NI
2; 25/1/2039; Ind;1;HW
2; 14/10/2039; Ind;1;HW
2; 25/11/2039; DCC NL;4;FH
2; 19/4/2040; Ind;1;HW
2; 1/6/2040; Ind;1;HW
2; 10/9/2040; Ind;1;HW
3; 7/1/2036; Ind;1;HW
3; 13/2/2036; Ind;1;NI
3; 25/11/2036; Ind;1;NI
3; 9/5/2037; Ind;1;HW
3; 17/3/2038; Ind;1;HW
3; 9/7/2038; Ind;1;HW
3; 25/11/2038; Ind;1;NI
3; 10/3/2040; Ind;1;NI
3; 3/7/2040; Ind;1;HW
3; 30/10/2040; Ind;1;NI
3; 4/11/2040; Ind;1;HW
3; 19/11/2040; Ind;1;NI
4; 30/1/2019; DCC L;4;FH
4; 29/8/2028; DCC NL;2;HW
4; 29/3/2032; DCC L;4;FH
4; 26/1/2034; DCC NL;1;FH
4; 27/7/2036; Ind;1;NI
4; 14/9/2037; Ind;1;HW
4; 6/11/2037; Ind;1;HW
4; 26/6/2038; Ind;1;HW
4; 10/7/2038; Ind;1;NI
4; 3/1/2039; Ind;1;HW
4; 23/1/2040; Ind;1;HW
4; 31/7/2040; DCC NL;2;NI
4; 12/11/2040; Ind;1;HW
4; 4/12/2040; Ind;1;NI
5; 29/12/2026; DCC NL;3;FH
5; 20/7/2032; Ind;1;HW
5; 10/12/2033; Ind;1;NI
5; 27/4/2035; Ind;1;HW
5; 27/3/2037; Ind;1;HW
5; 22/6/2037; Ind;1;HW
5; 3/7/2037; Ind;1;NI
5; 25/1/2038; Ind;1;NI
5; 8/1/2039; Ind;1;HW
5; 4/7/2039; Ind;1;HW
5; 26/10/2039; Ind;1;HW
5; 22/7/2040; Ind;1;HW
5; 18/8/2040; Ind;1;HW
6; 30/8/2023; DCC NL;1;FH
6; 5/8/2028; Ind;1;NI
6; 27/4/2031; Ind;1;NI
6; 14/9/2033; Ind;1;HW
6; 6/4/2034; Ind;1;HW
6; 11/12/2035; Ind;1;HW
6; 6/11/2037; Ind;1;HW
6; 21/7/2038; DCC NL;2;NI
6; 15/8/2038; Ind;1;NI
6; 27/4/2039; Ind;1;HW
6; 21/5/2040; Ind;1;NI
7; 1/12/2016; DCC NL;2;HW
7; 28/2/2021; DCC NL;2;FH
7; 30/4/2022; DCC NL;2;FH
7; 14/11/2030; Ind;1;HW
7; 18/2/2032; Ind;1;NI
7; 13/1/2034; Ind;1;HW
7; 19/7/2034; Ind;1;HW
7; 29/10/2034; Ind;1;HW
7; 7/3/2036; Ind;1;NI
7; 5/2/2038; Ind;1;HW
7; 9/8/2038; Ind;1;HW
7; 26/4/2040; Ind;1;HW
7; 11/5/2040; Ind;1;HW
7; 31/7/2040; Ind;1;HW
7; 1/9/2040; Ind;1;NI
8; 29/4/2028; DCC NL;2;FH
8; 29/5/2030; DCC NL;2;HW
8; 16/8/2030; Ind;1;NI
8; 29/10/2030; Ind;1;NI
8; 18/4/2036; Ind;1;HW
8; 14/1/2038; Ind;1;NI
8; 29/3/2038; DCC L;5;NI
8; 26/6/2038; Ind;1;NI
8; 5/9/2038; Ind;1;HW
8; 21/3/2039; Ind;1;HW
8; 13/4/2039; Ind;1;NI
8; 15/5/2040; Ind;1;NI
8; 27/7/2040; Ind;1;HW
9; 30/10/2021; DCC NL;4;FH
9; 29/8/2027; DCC L;8;FH
9; 14/7/2030; DCC L;5;HW
9; 26/11/2035; DCC L;4;FH
9; 3/1/2036; Ind;1;NI
9; 2/8/2036; Ind;1;NI
9; 6/7/2038; Ind;1;HW
9; 26/8/2038; Ind;1;HW
9; 2/12/2038; Ind;1;NI
9; 21/11/2039; Ind;1;HW
9; 23/12/2039; Ind;1;HW
9; 11/3/2040; Ind;1;HW
9; 31/7/2040; Ind;1;HW
9; 7/10/2040; Ind;1;HW
10; 8/8/2034; Ind;1;NI
10; 29/11/2035; Ind;1;NI
10; 23/9/2037; Ind;1;NI
10; 29/4/2038; Ind;1;HW
10; 23/2/2039; Ind;1;HW
10; 27/5/2039; DCC NL;5;FH
10; 12/6/2039; Ind;1;NI
10; 10/3/2040; Ind;1;HW
10; 26/7/2040; Ind;1;HW
11; 22/2/2016; DCC L;5;HW
11; 28/9/2027; DCC NL;1;FH
11; 19/1/2033; Ind;1;HW
11; 27/8/2036; DCC NL;2;FH
11; 24/9/2036; Ind;1;HW
11; 8/1/2037; Ind;1;HW
11; 19/3/2039; Ind;1;NI
11; 22/4/2039; Ind;1;NI
11; 5/10/2039; Ind;1;HW
11; 3/1/2040; Ind;1;HW
11; 18/1/2040; Ind;1;HW
11; 8/2/2040; Ind;1;NI
11; 27/3/2040; DCC L;12;FH
11; 16/4/2040; Ind;1;NI
11; 3/6/2040; Ind;1;NI
12; 4/11/2035; DCC NL;2;HW
12; 26/12/2036; Ind;1;HW
12; 18/1/2037; Ind;1;HW
12; 4/2/2037; Ind;1;NI
12; 24/4/2037; Ind;1;NI
12; 22/9/2037; Ind;1;HW
12; 7/1/2038; Ind;1;HW
12; 31/5/2038; Ind;1;HW
12; 26/4/2039; DCC NL;3;FH
12; 25/9/2039; Ind;1;HW
12; 25/11/2039; Ind;1;NI
12; 16/3/2040; DCC NL;2;HW
12; 22/12/2040; Ind;1;HW
13; 29/7/2027; DCC L;5;FH
13; 29/5/2029; Ind;1;NI
13; 29/5/2032; DCC NL;3;FH
13; 26/1/2033; Ind;1;HW
13; 6/8/2034; Ind;1;NI
13; 28/5/2035; DCC L;5;HW
13; 18/12/2037; Ind;1;HW
13; 26/10/2038; Ind;1;NI
13; 11/8/2039; Ind;1;HW
14; 31/8/2018; DCC NL;1;FH
14; 30/12/2021; DCC NL;1;FH
14; 19/12/2029; Ind;1;NI
