numerochronique;datedefaillance;typedefaillance;nombreaputouchees;cause
1; 31/5/2024; DCC NL;1;FH
1; 28/6/2029; DCC NL;2;FH
1; 28/4/2030; Ind;1;NI
1; 27/5/2040; DCC NL;2;HW
2; 1/4/2020; DCC NL;2;FH
2; 27/12/2033; Ind;1;NI
2; 27/6/2034; DCC NL;4;SW
2; 25/9/2038; DCC NL;1;FH
2; 27/5/2039; Ind;1;HW
3; 18/11/2017; Ind;1;NI
3; 31/5/2023; DCC NL;5;SW
3; 29/5/2030; Ind;1;HW
3; 27/7/2034; DCC NL;3;FH
3; 24/2/2039; Ind;1;NI
4; 27/7/2035; Ind;1;HW
4; 27/5/2037; Ind;1;HW
4; 26/10/2039; Ind;1;HW
5; 28/8/2029; DCC NL;2;NI
6; 29/11/2021; DCC NL;2;NI
6; 29/10/2036; DCC NL;4;HW
7; 2/7/2016; DCC NL;2;NI
7; 3/2/2017; Ind;1;HW
7; 29/10/2025; DCC NL;2;FH
7; 26/1/2036; Ind;1;HW
7; 26/11/2036; Ind;1;HW
7; 27/5/2040; Ind;1;NI
7; 26/8/2040; Ind;1;HW
8; 31/7/2017; DCC NL;2;HW
8; 27/8/2033; DCC NL;2;SW
8; 27/12/2035; Ind;1;HW
8; 26/9/2036; DCC L;5;FH
9; 14/6/2026; DCC NL;2;HW
9; 27/1/2032; DCC NL;2;SW
9; 27/4/2034; DCC NL;5;SW
9; 26/4/2040; Ind;1;HW
10; 31/3/2021; DCC NL;2;NI
10; 30/7/2021; DCC NL;2;SW
10; 26/1/2033; Ind;1;HW
10; 28/3/2033; DCC NL;2;FH
11; 30/9/2019; DCC NL;3;HW
11; 4/1/2024; DCC L;12;NI
11; 27/2/2027; DCC NL;5;FH
11; 29/7/2028; DCC L;12;FH
11; 26/11/2034; Ind;1;HW
11; 27/5/2038; Ind;1;HW
11; 26/6/2040; DCC NL;3;FH
12; 28/2/2021; DCC L;4;FH
12; 29/5/2029; DCC NL;1;FH
12; 27/11/2030; DCC L;5;FH
12; 26/8/2040; Ind;1;HW
13; 1/5/2020; DCC NL;2;FH
13; 30/5/2027; DCC L;5;FH
13; 26/9/2033; DCC NL;2;SW
13; 27/12/2033; DCC NL;2;FH
13; 27/6/2035; Ind;1;NI
13; 26/9/2036; DCC NL;6;NI
13; 26/10/2037; Ind;1;HW
13; 26/10/2039; Ind;1;HW
14; 3/11/2024; DCC L;12;SW
14; 27/10/2036; Ind;1;HW
15; 23/4/2018; DCC NL;2;HW
15; 29/1/2022; DCC L;5;FH
15; 27/10/2034; DCC NL;2;HW
15; 18/9/2037; DCC NL;2;HW
15; 8/10/2037; DCC L;12;SW
15; 25/11/2037; Ind;1;HW
16; 1/12/2016; DCC NL;2;FH
16; 30/6/2024; Ind;1;HW
16; 28/1/2027; DCC L;5;FH
16; 27/8/2036; Ind;1;HW
16; 27/3/2037; DCC NL;2;HW
16; 24/2/2040; Ind;1;HW
17; 1/6/2017; DCC NL;3;FH
17; 20/6/2017; DCC NL;3;HW
17; 28/3/2034; DCC NL;1;FH
18; 31/7/2017; DCC L;5;FH
18; 29/8/2025; DCC L;5;HW
18; 26/11/2036; DCC L;4;NI
18; 25/9/2037; Ind;1;HW
18; 27/5/2039; DCC NL;2;HW
18; 25/1/2040; Ind;1;HW
18; 24/2/2040; DCC NL;1;FH
19; 31/10/2018; DCC NL;1;FH
19; 27/9/2032; DCC NL;2;HW
19; 28/3/2033; Ind;1;HW
19; 24/2/2038; Ind;1;HW
20; 4/5/2020; Ind;1;NI
20; 30/8/2022; Ind;1;NI
20; 19/7/2035; DCC NL;2;NI
20; 26/9/2036; Ind;1;HW
20; 27/3/2039; Ind;1;HW
20; 26/7/2040; Ind;1;HW
21; 30/1/2019; DCC NL;3;SW
21; 28/7/2029; Ind;1;NI
21; 28/5/2034; DCC NL;6;FH
21; 28/5/2035; Ind;1;HW
21; 25/11/2037; Ind;1;HW
21; 25/11/2039; Ind;1;NI
21; 26/7/2040; Ind;1;HW
22; 27/11/2031; Ind;1;HW
22; 26/10/2039; DCC NL;2;NI
23; 18/6/2026; DCC NL;4;NI
23; 24/2/2040; DCC NL;2;HW
24; 1/8/2016; DCC NL;1;FH
24; 31/5/2024; Ind;1;HW
24; 28/8/2029; Ind;1;HW
25; 26/10/2038; DCC NL;2;HW
26; 1/1/2017; DCC L;4;FH
26; 28/9/2028; Ind;1;HW
26; 27/10/2033; Ind;1;NI
26; 26/9/2034; DCC NL;2;NI
26; 26/6/2037; DCC NL;2;HW
26; 26/10/2038; DCC NL;3;NI
26; 26/8/2040; DCC NL;3;NI
27; 31/7/2020; DCC L;5;FH
27; 29/1/2024; DCC NL;2;HW
27; 29/7/2028; DCC NL;2;FH
27; 28/8/2032; DCC NL;1;FH
27; 26/8/2038; Ind;1;NI
27; 24/2/2039; DCC NL;2;HW
27; 22/3/2039; DCC L;12;SW
27; 26/7/2040; Ind;1;NI
28; 29/8/2025; DCC NL;5;NI
28; 14/11/2025; DCC NL;3;NI
28; 30/3/2026; DCC NL;5;FH
28; 29/4/2028; DCC NL;2;FH
28; 26/7/2038; Ind;1;HW
28; 26/4/2040; Ind;1;NI
29; 29/10/2028; DCC NL;2;NI
29; 25/2/2033; Ind;1;HW
29; 27/4/2036; Ind;1;HW
29; 26/7/2037; Ind;1;HW
30; 28/1/2027; DCC NL;1;SW
30; 26/4/2038; DCC NL;2;NI
30; 26/6/2040; Ind;1;NI
31; 26/9/2034; Ind;1;NI
31; 27/6/2036; Ind;1;HW
31; 25/1/2038; DCC NL;1;SW
32; 30/9/2019; DCC NL;2;HW
32; 28/7/2030; Ind;1;NI
32; 26/10/2039; Ind;1;NI
33; 30/1/2018; DCC NL;2;FH
33; 1/6/2022; Ind;1;HW
33; 29/8/2026; Ind;1;NI
33; 29/5/2029; DCC NL;2;FH
33; 26/11/2034; Ind;1;HW
33; 27/3/2038; Ind;1;HW
33; 25/9/2039; Ind;1;HW
34; 29/1/2021; DCC NL;2;NI
34; 10/4/2021; DCC NL;11;NI
34; 30/8/2023; DCC NL;2;HW
34; 28/8/2032; Ind;1;HW
35; 29/11/2023; DCC L;5;FH
35; 28/6/2031; DCC NL;1;FH
36; 28/1/2026; DCC L;5;FH
36; 28/11/2028; Ind;1;NI
36; 28/10/2030; DCC NL;2;HW
37; 27/9/2029; Ind;1;HW
37; 25/11/2038; Ind;1;HW
38; 1/1/2017; DCC NL;1;FH
38; 31/12/2017; DCC NL;1;SW
38; 1/5/2019; DCC NL;1;FH
38; 25/1/2038; Ind;1;HW
38; 24/2/2038; DCC NL;2;FH
38; 26/8/2039; Ind;1;HW
39; 1/7/2020; DCC NL;1;FH
39; 29/12/2025; DCC NL;3;FH
39; 28/7/2032; Ind;1;HW
39; 26/1/2035; Ind;1;HW
39; 26/4/2038; Ind;1;HW
40; 28/4/2032; DCC NL;1;FH
40; 25/1/2038; Ind;1;HW
41; 2/6/2016; DCC NL;2;NI
41; 1/6/2018; DCC L;5;FH
41; 30/7/2024; DCC NL;4;HW
41; 24/12/2024; DCC L;12;SW
41; 27/12/2036; Ind;1;HW
41; 25/9/2038; DCC NL;2;SW
41; 26/10/2040; DCC NL;1;FH
42; 30/6/2021; DCC NL;1;FH
42; 27/11/2029; Ind;1;HW
42; 8/7/2030; Ind;1;HW
42; 26/10/2037; DCC L;12;FH
42; 26/10/2038; Ind;1;HW
42; 26/7/2040; Ind;1;HW
43; 2/7/2016; DCC NL;2;HW
43; 28/7/2031; DCC NL;4;NI
43; 5/4/2036; DCC NL;3;HW
44; 25/2/2036; Ind;1;HW
44; 27/5/2037; Ind;1;HW
45; 28/6/2029; DCC L;4;FH
45; 26/1/2034; DCC NL;2;NI
45; 26/4/2039; Ind;1;HW
45; 25/9/2040; Ind;1;HW
46; 28/10/2030; Ind;1;HW
46; 27/5/2039; Ind;1;NI
47; 27/6/2033; DCC NL;2;SW
47; 27/6/2034; Ind;1;HW
47; 27/6/2036; DCC L;5;HW
47; 24/2/2039; Ind;1;HW
48; 30/11/2018; Ind;1;NI
48; 16/10/2034; DCC NL;4;NI
49; 27/1/2031; DCC NL;3;NI
49; 27/9/2031; DCC NL;3;SW
49; 28/12/2031; DCC NL;2;FH
49; 29/3/2033; DCC NL;3;HW
49; 27/4/2036; DCC NL;2;NI
50; 30/5/2025; DCC NL;2;NI
50; 27/8/2033; Ind;1;HW
