numerochronique;datedefaillance;typedefaillance;nombreaputouchees;cause
1; 25/9/2037; Ind;1;HW
1; 25/1/2039; Ind;1;HW
1; 26/8/2040; Ind;1;HW
2; 1/5/2018; DCC NL;3;SW
2; 29/4/2028; DCC NL;1;FH
2; 29/12/2028; Ind;1;HW
2; 26/9/2036; Ind;1;HW
3; 21/10/2016; DCC NL;5;HW
3; 30/7/2023; DCC NL;2;FH
3; 29/6/2028; DCC NL;5;FH
3; 27/11/2029; DCC NL;2;SW
4; 1/11/2026; DCC NL;2;HW
4; 12/7/2033; DCC L;8;SW
4; 26/11/2033; Ind;1;HW
4; 27/12/2036; Ind;1;NI
4; 25/1/2038; Ind;1;HW
4; 25/11/2038; DCC L;5;FH
4; 26/4/2039; DCC NL;2;FH
5; 28/11/2026; Ind;1;NI
5; 27/12/2033; DCC L;4;FH
5; 25/1/2038; Ind;1;HW
5; 25/11/2039; Ind;1;HW
6; 1/3/2018; DCC NL;2;FH
6; 6/2/2021; DCC NL;3;HW
6; 1/7/2039; DCC L;4;HW
6; 26/7/2039; Ind;1;HW
6; 26/8/2040; Ind;1;NI
7; 28/12/2030; DCC NL;2;FH
7; 27/4/2035; Ind;1;NI
7; 26/8/2037; DCC L;5;NI
7; 25/9/2039; Ind;1;HW
8; 1/7/2018; DCC NL;2;FH
8; 30/7/2022; DCC NL;2;SW
8; 6/8/2023; DCC L;5;HW
8; 27/12/2034; DCC L;5;FH
8; 26/6/2037; Ind;1;HW
9; 28/2/2024; DCC L;4;FH
9; 28/12/2030; DCC NL;2;FH
9; 25/9/2037; Ind;1;HW
9; 23/8/2038; DCC L;12;SW
10; 1/9/2030; DCC NL;6;NI
11; 1/4/2018; DCC NL;2;NI
11; 27/4/2034; Ind;1;HW
11; 25/11/2039; Ind;1;NI
12; 26/1/2033; DCC NL;2;FH
12; 26/6/2038; Ind;1;HW
13; 31/5/2024; DCC NL;5;HW
13; 29/11/2024; DCC NL;1;FH
13; 29/10/2028; Ind;1;NI
13; 19/12/2029; DCC NL;3;HW
13; 27/3/2038; Ind;1;HW
13; 26/6/2040; DCC NL;2;NI
14; 26/8/2037; Ind;1;HW
14; 25/1/2038; Ind;1;HW
14; 25/1/2039; DCC L;5;FH
15; 1/5/2019; DCC NL;4;NI
15; 2/2/2038; DCC NL;3;HW
15; 26/8/2039; Ind;1;HW
16; 1/10/2016; DCC L;5;FH
16; 27/5/2039; Ind;1;NI
16; 26/6/2040; Ind;1;NI
17; 27/11/2030; DCC NL;2;NI
17; 28/7/2031; Ind;1;HW
17; 28/4/2032; Ind;1;HW
18; 29/4/2027; DCC NL;3;FH
18; 27/10/2033; DCC NL;2;FH
18; 27/12/2036; Ind;1;HW
18; 24/2/2039; Ind;1;HW
19; 27/3/2037; Ind;1;HW
19; 10/7/2037; DCC NL;2;NI
19; 25/1/2039; Ind;1;NI
20; 1/11/2016; DCC NL;5;FH
20; 28/12/2029; DCC L;5;FH
20; 27/5/2038; Ind;1;NI
21; 11/11/2024; DCC NL;2;HW
21; 28/3/2034; DCC NL;1;FH
21; 26/9/2035; DCC NL;2;HW
21; 20/10/2040; DCC L;12;SW
22; 30/9/2017; DCC NL;3;HW
22; 27/11/2030; DCC NL;2;HW
22; 27/6/2034; DCC NL;2;FH
22; 30/7/2039; Ind;1;HW
22; 26/7/2040; Ind;1;HW
23; 20/7/2016; DCC NL;5;HW
23; 31/12/2019; DCC NL;1;FH
23; 31/10/2023; DCC NL;5;NI
23; 28/9/2028; DCC NL;3;FH
23; 25/11/2037; Ind;1;NI
23; 26/8/2038; DCC L;5;FH
23; 26/4/2039; Ind;1;NI
23; 27/5/2040; Ind;1;NI
23; 26/8/2040; Ind;1;HW
24; 1/4/2017; DCC NL;1;FH
24; 29/11/2021; DCC NL;2;NI
24; 28/2/2023; DCC NL;3;FH
24; 28/5/2036; Ind;1;HW
24; 27/3/2039; Ind;1;HW
24; 26/4/2040; DCC L;4;FH
25; 23/4/2020; DCC NL;2;HW
25; 29/10/2025; DCC NL;2;NI
25; 29/12/2026; DCC L;5;FH
25; 27/12/2033; DCC L;5;SW
25; 26/4/2037; DCC NL;1;FH
26; 7/6/2016; DCC L;5;HW
26; 27/9/2017; DCC NL;6;HW
27; 27/2/2026; DCC NL;2;FH
27; 28/7/2030; DCC NL;3;SW
27; 28/4/2031; Ind;1;HW
27; 27/7/2035; Ind;1;HW
27; 27/10/2036; Ind;1;HW
27; 26/8/2040; Ind;1;HW
28; 30/3/2027; DCC NL;1;FH
28; 27/7/2034; Ind;1;NI
28; 26/6/2038; Ind;1;HW
29; 31/7/2020; DCC NL;1;FH
29; 27/2/2025; DCC NL;3;FH
29; 28/5/2033; DCC NL;1;FH
29; 27/4/2034; DCC NL;4;FH
29; 25/1/2039; Ind;1;HW
30; 27/2/2028; DCC NL;3;FH
30; 26/10/2039; Ind;1;HW
31; 28/3/2033; Ind;1;HW
31; 27/8/2035; Ind;1;HW
31; 5/10/2035; DCC L;5;HW
31; 25/2/2036; Ind;1;HW
32; 30/11/2019; DCC NL;2;NI
32; 29/9/2023; DCC NL;2;FH
32; 27/5/2040; Ind;1;NI
33; 23/6/2018; DCC NL;3;NI
33; 27/10/2036; Ind;1;HW
33; 24/2/2039; Ind;1;HW
33; 27/3/2040; DCC NL;3;FH
34; 31/7/2020; DCC NL;4;FH
34; 31/8/2020; DCC NL;2;HW
34; 30/12/2023; DCC NL;3;NI
34; 25/1/2038; Ind;1;HW
34; 25/11/2039; Ind;1;HW
35; 27/5/2037; DCC NL;5;NI
36; 1/11/2018; DCC L;5;HW
36; 30/7/2024; DCC NL;2;FH
36; 29/6/2028; DCC NL;1;FH
36; 27/5/2040; DCC NL;3;NI
37; 30/6/2024; DCC NL;3;FH
37; 29/3/2031; Ind;1;HW
37; 27/6/2035; Ind;1;HW
37; 26/1/2036; Ind;1;NI
37; 25/1/2039; Ind;1;HW
38; 30/11/2019; Ind;1;NI
38; 28/1/2026; DCC L;4;FH
38; 27/4/2033; DCC NL;2;FH
38; 28/3/2034; DCC NL;2;FH
38; 27/8/2034; Ind;1;HW
38; 26/10/2038; Ind;1;HW
38; 27/5/2039; Ind;1;HW
38; 25/1/2040; Ind;1;HW
39; 30/7/2022; DCC L;4;NI
39; 25/9/2039; Ind;1;NI
39; 26/6/2040; Ind;1;HW
40; 2/6/2016; DCC NL;3;FH
40; 26/11/2035; DCC NL;6;FH
40; 27/3/2040; Ind;1;HW
40; 26/10/2040; Ind;1;HW
41; 1/6/2018; DCC NL;4;HW
41; 23/9/2029; DCC NL;8;SW
41; 27/12/2036; Ind;1;NI
41; 25/11/2038; Ind;1;HW
41; 24/2/2040; Ind;1;NI
42; 31/5/2021; DCC NL;1;SW
42; 29/1/2024; DCC L;5;HW
42; 29/8/2026; DCC NL;2;FH
42; 28/8/2032; DCC NL;4;FH
42; 27/6/2035; DCC NL;3;FH
42; 27/3/2039; Ind;1;HW
42; 26/10/2039; Ind;1;HW
42; 26/6/2040; Ind;1;HW
44; 27/5/2037; Ind;1;HW
44; 26/6/2040; DCC NL;2;HW
45; 27/11/2030; DCC NL;2;FH
45; 28/8/2031; Ind;1;NI
46; 30/4/2024; DCC NL;3;FH
46; 29/6/2028; DCC NL;1;FH
46; 27/11/2031; DCC L;5;NI
46; 26/7/2038; Ind;1;NI
47; 29/5/2023; DCC L;5;NI
48; 30/5/2025; DCC L;5;FH
48; 22/12/2026; DCC L;5;HW
48; 26/4/2037; Ind;1;NI
49; 30/9/2019; DCC NL;1;SW
49; 20/9/2020; DCC L;12;SW
49; 4/5/2021; DCC L;4;HW
49; 29/11/2022; DCC NL;1;SW
49; 27/6/2024; DCC L;12;NI
49; 28/9/2028; DCC NL;2;NI
49; 27/10/2036; DCC L;12;FH
49; 26/6/2038; Ind;1;HW
49; 27/3/2039; DCC NL;2;HW
50; 10/2/2028; Ind;1;NI
50; 10/12/2030; Ind;1;HW
50; 27/7/2033; Ind;1;HW
50; 26/1/2036; Ind;1;HW
50; 26/12/2038; Ind;1;HW
