numerochronique;datedefaillance;typedefaillance;nombreaputouchees;cause
1; 28/12/2029; DCC NL;2;FH
1; 28/12/2031; DCC NL;1;FH
1; 29/3/2032; DCC NL;3;FH
1; 27/7/2036; Ind;1;HW
2; 27/10/2033; Ind;1;NI
2; 27/4/2034; Ind;1;NI
2; 25/9/2039; Ind;1;NI
3; 1/9/2016; DCC NL;8;FH
3; 31/7/2018; DCC L;12;FH
3; 29/10/2026; DCC NL;3;FH
3; 27/9/2030; Ind;1;HW
3; 27/6/2033; DCC NL;1;SW
3; 27/3/2037; Ind;1;HW
3; 26/10/2040; Ind;1;NI
4; 30/3/2028; DCC L;5;FH
4; 31/3/2036; Ind;1;HW
4; 27/4/2036; Ind;1;HW
4; 27/5/2037; DCC L;4;FH
4; 27/5/2038; Ind;1;HW
4; 24/2/2039; Ind;1;HW
5; 2/3/2016; DCC NL;4;NI
5; 3/2/2040; DCC NL;4;NI
6; 28/10/2030; DCC L;4;FH
6; 28/12/2032; DCC NL;1;FH
6; 25/2/2036; Ind;1;NI
6; 27/3/2037; DCC NL;3;FH
6; 25/9/2037; Ind;1;HW
6; 25/11/2037; DCC NL;2;FH
6; 26/6/2039; Ind;1;HW
7; 27/2/2023; DCC L;12;NI
7; 3/4/2034; DCC NL;7;HW
8; 29/11/2021; DCC NL;2;FH
8; 30/6/2023; DCC NL;4;FH
8; 28/10/2031; DCC NL;1;FH
8; 26/9/2035; DCC NL;1;FH
9; 12/1/2019; DCC L;12;SW
9; 30/8/2023; DCC NL;2;FH
9; 28/7/2030; DCC NL;3;FH
9; 26/10/2037; Ind;1;HW
9; 27/3/2038; Ind;1;NI
9; 6/11/2038; DCC NL;3;NI
9; 9/1/2039; DCC L;12;SW
9; 26/4/2040; DCC NL;2;FH
10; 6/5/2031; DCC NL;2;HW
10; 26/1/2035; Ind;1;HW
10; 26/11/2035; Ind;1;HW
10; 25/9/2038; Ind;1;HW
11; 27/3/2038; Ind;1;NI
12; 30/9/2020; DCC NL;5;FH
12; 26/9/2035; Ind;1;HW
12; 24/2/2038; DCC NL;3;NI
12; 6/12/2039; DCC NL;6;HW
12; 26/12/2039; Ind;1;HW
12; 27/5/2040; Ind;1;HW
12; 26/10/2040; Ind;1;HW
13; 1/3/2019; DCC NL;1;FH
14; 23/6/2020; DCC NL;2;HW
14; 26/12/2037; Ind;1;HW
15; 26/11/2035; Ind;1;NI
15; 27/3/2037; DCC NL;1;FH
15; 26/6/2037; Ind;1;HW
15; 14/1/2039; Ind;1;HW
16; 28/7/2029; DCC NL;8;HW
16; 25/11/2038; DCC NL;2;FH
16; 25/1/2039; Ind;1;HW
16; 26/7/2039; Ind;1;HW
17; 29/1/2021; Ind;1;NI
17; 28/6/2030; DCC NL;1;FH
17; 26/1/2035; Ind;1;HW
17; 27/8/2036; Ind;1;HW
17; 26/8/2037; Ind;1;NI
17; 26/7/2039; Ind;1;HW
18; 1/7/2017; DCC NL;1;FH
18; 4/7/2025; DCC NL;3;NI
18; 27/11/2030; DCC L;8;SW
18; 27/5/2039; Ind;1;NI
18; 24/2/2040; DCC NL;2;FH
19; 28/11/2026; DCC NL;2;FH
19; 28/11/2028; DCC L;8;FH
19; 26/11/2035; Ind;1;HW
19; 26/6/2039; Ind;1;NI
19; 25/9/2040; Ind;1;HW
20; 30/10/2026; DCC NL;2;HW
20; 28/5/2036; DCC NL;1;FH
20; 26/4/2037; Ind;1;HW
20; 24/2/2038; Ind;1;NI
20; 25/1/2039; Ind;1;NI
21; 27/2/2025; DCC L;5;FH
21; 27/7/2036; Ind;1;NI
21; 26/4/2038; Ind;1;HW
21; 25/9/2039; Ind;1;HW
22; 5/1/2020; DCC L;8;SW
