numerochronique;datedefaillance;typedefaillance;nombreaputouchees;cause
1; 30/11/2017; Ind;1;NI
1; 31/12/2017; DCC NL;3;SW
1; 30/12/2022; DCC L;5;NI
1; 31/3/2024; DCC NL;2;SW
1; 27/6/2034; DCC NL;2;FH
1; 25/9/2040; Ind;1;HW
2; 14/7/2017; DCC L;12;SW
2; 30/1/2019; Ind;1;NI
2; 26/5/2024; DCC L;12;SW
2; 27/11/2031; DCC L;4;NI
2; 25/9/2040; Ind;1;HW
3; 2/6/2016; DCC NL;4;NI
3; 30/9/2018; DCC NL;1;FH
3; 30/6/2023; DCC NL;2;SW
3; 28/10/2031; Ind;1;NI
3; 25/11/2039; Ind;1;NI
4; 30/11/2020; Ind;1;NI
4; 29/3/2030; DCC NL;2;NI
4; 26/2/2036; DCC NL;2;NI
4; 27/3/2040; Ind;1;NI
4; 26/7/2040; DCC NL;2;HW
5; 13/11/2024; DCC NL;5;HW
5; 27/11/2031; DCC L;5;NI
5; 28/5/2034; Ind;1;NI
5; 26/11/2035; Ind;1;HW
5; 26/8/2037; DCC L;4;NI
5; 25/11/2037; DCC NL;1;FH
5; 25/1/2039; DCC NL;5;FH
6; 30/3/2026; DCC NL;4;FH
6; 28/9/2028; DCC NL;2;FH
6; 29/3/2032; DCC NL;2;HW
6; 27/10/2033; Ind;1;NI
6; 28/3/2036; Ind;1;HW
6; 27/7/2036; DCC NL;5;FH
6; 27/5/2037; Ind;1;HW
6; 24/2/2040; Ind;1;HW
7; 1/5/2019; DCC NL;2;HW
7; 29/4/2028; DCC NL;4;NI
7; 26/7/2038; Ind;1;NI
7; 24/2/2039; Ind;1;NI
7; 26/7/2039; DCC NL;2;NI
7; 26/10/2040; Ind;1;HW
8; 6/4/2037; DCC L;5;HW
8; 26/7/2040; Ind;1;HW
9; 31/8/2018; DCC NL;4;NI
9; 30/8/2021; DCC NL;1;SW
9; 30/6/2022; Ind;1;NI
9; 29/11/2023; DCC NL;2;NI
9; 29/6/2028; Ind;1;HW
9; 27/1/2029; DCC NL;2;FH
9; 26/10/2037; DCC NL;2;HW
9; 25/1/2039; DCC NL;1;FH
10; 29/11/2023; Ind;1;NI
10; 29/12/2027; DCC NL;1;FH
10; 26/8/2040; Ind;1;NI
11; 1/5/2019; Ind;1;NI
11; 30/1/2020; DCC NL;4;FH
11; 28/7/2029; DCC L;4;FH
11; 27/10/2035; DCC NL;1;SW
11; 27/6/2036; DCC NL;3;NI
11; 27/3/2037; Ind;1;HW
12; 2/7/2016; DCC NL;7;FH
12; 31/10/2017; DCC NL;1;SW
12; 3/8/2018; DCC NL;2;NI
12; 27/7/2034; Ind;1;HW
12; 27/10/2034; DCC L;4;SW
12; 25/11/2038; Ind;1;NI
13; 15/7/2023; DCC NL;7;NI
13; 28/4/2029; DCC NL;6;HW
13; 26/1/2036; Ind;1;NI
13; 25/1/2038; Ind;1;HW
13; 26/10/2038; Ind;1;NI
14; 31/8/2017; Ind;1;NI
14; 28/2/2022; DCC NL;2;SW
14; 30/4/2023; DCC NL;1;FH
14; 25/1/2038; Ind;1;NI
14; 26/10/2038; DCC NL;4;NI
14; 26/8/2039; Ind;1;NI
15; 2/3/2016; DCC NL;5;SW
15; 2/5/2016; DCC NL;1;FH
16; 30/9/2019; DCC NL;1;SW
16; 22/9/2021; DCC NL;2;HW
16; 28/1/2026; DCC NL;3;FH
16; 27/11/2029; Ind;1;NI
16; 27/1/2032; DCC NL;1;SW
16; 28/4/2032; DCC NL;2;NI
16; 18/12/2039; DCC L;5;HW
17; 27/9/2029; Ind;1;NI
17; 27/7/2033; Ind;1;HW
17; 28/3/2036; Ind;1;NI
17; 25/11/2038; DCC NL;2;NI
17; 25/1/2040; DCC NL;2;SW
18; 31/12/2019; DCC NL;3;SW
18; 3/10/2026; DCC L;8;FH
18; 28/4/2030; DCC NL;2;HW
19; 30/11/2019; Ind;1;HW
19; 28/12/2031; DCC NL;4;FH
19; 26/9/2036; Ind;1;NI
20; 29/8/2026; DCC NL;2;NI
20; 26/2/2031; DCC NL;2;FH
20; 24/2/2037; Ind;1;NI
20; 26/6/2040; Ind;1;HW
21; 29/10/2027; Ind;1;NI
21; 29/5/2030; Ind;1;HW
21; 27/7/2036; Ind;1;NI
21; 27/5/2038; Ind;1;NI
21; 27/5/2040; Ind;1;HW
22; 1/7/2018; DCC NL;4;SW
22; 31/8/2018; DCC L;4;FH
23; 31/10/2017; DCC L;5;NI
23; 1/5/2020; DCC L;5;NI
23; 27/8/2036; Ind;1;HW
23; 8/2/2038; Ind;1;NI
24; 27/11/2032; Ind;1;NI
24; 26/6/2037; Ind;1;HW
24; 26/8/2040; Ind;1;HW
25; 28/7/2029; DCC NL;3;FH
25; 27/4/2036; DCC NL;4;FH
25; 26/10/2037; Ind;1;NI
25; 27/3/2038; Ind;1;HW
26; 3/1/2033; DCC L;5;HW
26; 28/3/2033; DCC L;12;HW
26; 27/3/2040; Ind;1;NI
27; 14/9/2024; DCC L;5;HW
27; 27/1/2030; Ind;1;NI
27; 28/5/2033; DCC NL;1;FH
27; 25/1/2039; Ind;1;HW
28; 9/1/2026; DCC L;12;SW
28; 29/5/2029; DCC NL;5;NI
28; 28/8/2031; Ind;1;HW
28; 27/12/2036; Ind;1;NI
28; 27/9/2040; DCC NL;2;HW
29; 26/2/2030; DCC L;5;HW
29; 29/5/2030; DCC NL;2;FH
29; 27/9/2032; Ind;1;HW
29; 26/11/2035; Ind;1;HW
29; 25/9/2039; Ind;1;NI
30; 29/6/2026; DCC L;5;NI
30; 25/2/2033; DCC NL;3;NI
30; 28/3/2035; Ind;1;HW
30; 28/5/2036; Ind;1;HW
30; 27/5/2040; DCC NL;2;NI
31; 31/7/2019; Ind;1;NI
31; 9/10/2022; DCC L;4;NI
31; 27/8/2035; DCC L;12;NI
31; 24/2/2040; Ind;1;NI
32; 29/7/2028; DCC NL;4;FH
32; 27/4/2036; Ind;1;HW
32; 27/10/2036; DCC NL;5;NI
33; 23/7/2025; DCC NL;3;HW
33; 27/10/2033; Ind;1;HW
33; 26/9/2034; Ind;1;HW
33; 27/3/2039; DCC L;4;NI
34; 28/6/2032; Ind;1;NI
34; 27/4/2036; DCC L;4;HW
34; 27/10/2036; DCC NL;2;FH
34; 25/9/2040; Ind;1;HW
35; 29/1/2023; DCC NL;5;NI
35; 28/2/2023; DCC NL;1;FH
35; 24/2/2028; DCC L;5;NI
35; 16/8/2038; DCC L;5;HW
36; 28/12/2032; Ind;1;HW
36; 24/2/2040; Ind;1;HW
37; 29/11/2021; DCC NL;2;HW
37; 24/9/2023; DCC L;12;NI
37; 28/2/2024; DCC NL;1;FH
37; 29/6/2025; Ind;1;NI
37; 13/12/2027; DCC L;5;HW
37; 25/2/2035; DCC NL;2;FH
37; 28/5/2036; Ind;1;NI
38; 1/11/2016; DCC L;20;SW
38; 28/2/2021; DCC NL;2;NI
38; 29/7/2028; DCC NL;1;SW
38; 28/6/2030; DCC NL;2;SW
38; 29/3/2031; DCC NL;4;FH
38; 28/3/2033; DCC L;4;NI
38; 25/1/2038; DCC L;4;HW
38; 27/5/2039; Ind;1;NI
39; 31/10/2017; DCC NL;3;SW
39; 26/11/2035; DCC NL;4;SW
40; 29/1/2022; DCC NL;2;NI
40; 27/10/2033; DCC NL;2;FH
40; 26/10/2038; Ind;1;NI
40; 25/1/2039; DCC L;4;SW
40; 26/4/2039; Ind;1;HW
41; 29/1/2022; DCC NL;4;NI
41; 30/8/2023; DCC NL;4;SW
41; 26/1/2034; DCC NL;4;NI
41; 27/7/2035; Ind;1;HW
41; 27/5/2039; Ind;1;HW
42; 1/7/2017; DCC NL;3;NI
42; 22/7/2022; DCC L;5;NI
42; 21/12/2028; DCC L;8;SW
43; 30/9/2018; DCC NL;1;SW
43; 29/1/2021; DCC NL;3;SW
43; 29/7/2028; DCC NL;2;FH
43; 26/10/2040; Ind;1;HW
44; 29/11/2024; DCC L;5;FH
44; 28/11/2027; Ind;1;NI
44; 28/10/2031; DCC L;4;HW
44; 28/10/2031; DCC NL;1;FH
44; 28/3/2036; Ind;1;NI
44; 25/1/2038; Ind;1;NI
44; 27/3/2038; Ind;1;HW
45; 28/9/2028; DCC NL;1;FH
45; 25/11/2037; Ind;1;HW
46; 26/2/2031; DCC NL;3;NI
46; 26/10/2038; DCC NL;2;SW
47; 30/9/2018; DCC NL;3;NI
47; 28/4/2031; DCC NL;4;FH
47; 26/1/2035; Ind;1;HW
47; 26/1/2036; Ind;1;HW
48; 27/2/2026; DCC NL;1;SW
48; 26/4/2037; Ind;1;NI
49; 16/7/2030; DCC L;5;NI
49; 28/10/2031; DCC NL;1;FH
49; 25/11/2037; Ind;1;HW
49; 25/1/2039; Ind;1;HW
50; 29/1/2024; Ind;1;HW
50; 26/1/2033; DCC L;8;SW
50; 26/1/2035; DCC NL;2;HW
50; 21/2/2039; DCC NL;3;HW
