numerochronique;datedefaillance;typedefaillance;nombreaputouchees;cause
1; 30/4/2023; DCC NL;2;FH
1; 29/5/2029; DCC NL;1;FH
1; 28/7/2030; DCC NL;2;FH
1; 26/11/2033; Ind;1;HW
1; 24/2/2040; Ind;1;HW
2; 23/3/2024; DCC NL;3;NI
2; 26/7/2037; DCC NL;2;HW
2; 25/11/2038; DCC NL;1;FH
3; 11/2/2016; DCC L;5;HW
3; 2/7/2016; DCC NL;1;FH
3; 29/11/2022; Ind;1;NI
3; 29/7/2025; DCC NL;3;FH
3; 29/6/2026; DCC NL;2;FH
3; 29/5/2030; DCC NL;1;FH
3; 27/6/2034; Ind;1;HW
3; 27/4/2035; DCC NL;2;FH
3; 2/8/2037; DCC L;5;HW
4; 30/1/2017; DCC NL;2;NI
4; 31/8/2017; DCC NL;2;FH
4; 27/7/2036; Ind;1;HW
4; 26/4/2038; Ind;1;HW
5; 30/8/2023; DCC NL;3;HW
5; 28/4/2030; DCC NL;2;FH
5; 26/12/2037; Ind;1;NI
6; 1/6/2019; DCC NL;2;FH
6; 31/5/2023; DCC L;8;FH
6; 30/5/2027; DCC L;5;HW
6; 3/4/2031; DCC L;8;FH
6; 27/3/2039; DCC NL;1;FH
6; 26/6/2039; Ind;1;HW
6; 26/10/2040; Ind;1;NI
7; 29/8/2026; DCC NL;3;NI
7; 29/5/2032; Ind;1;NI
7; 5/8/2034; DCC L;12;SW
7; 28/5/2036; Ind;1;HW
7; 25/11/2037; Ind;1;HW
8; 31/3/2023; DCC NL;5;FH
8; 29/6/2026; DCC L;5;FH
8; 28/1/2028; DCC NL;1;FH
8; 26/4/2037; DCC NL;2;FH
8; 26/7/2039; DCC L;4;FH
9; 29/12/2027; Ind;1;HW
9; 28/4/2030; DCC NL;1;FH
9; 26/6/2037; Ind;1;HW
9; 25/11/2038; Ind;1;HW
9; 25/9/2039; DCC NL;2;NI
10; 29/9/2022; DCC NL;3;FH
10; 27/1/2030; DCC L;5;FH
10; 27/12/2035; Ind;1;HW
10; 26/4/2040; DCC NL;1;FH
10; 26/8/2040; Ind;1;HW
11; 2/11/2018; DCC L;12;FH
11; 19/2/2025; DCC NL;6;HW
11; 28/8/2032; DCC NL;2;SW
12; 30/9/2020; DCC L;12;FH
12; 28/12/2029; DCC L;5;HW
13; 31/1/2016; DCC NL;2;FH
13; 29/9/2022; DCC L;5;HW
13; 23/1/2026; DCC NL;2;HW
13; 28/9/2027; DCC NL;2;FH
13; 26/7/2038; Ind;1;HW
13; 25/1/2039; DCC NL;2;FH
13; 25/1/2040; Ind;1;HW
14; 30/8/2021; DCC NL;2;FH
14; 26/6/2022; DCC NL;7;HW
14; 30/3/2027; DCC L;4;FH
14; 13/3/2028; Ind;1;NI
14; 15/5/2028; Ind;1;HW
14; 15/6/2035; DCC L;8;NI
14; 27/3/2038; DCC L;5;FH
15; 1/7/2019; DCC NL;3;NI
15; 29/12/2026; DCC NL;1;FH
15; 26/10/2037; DCC NL;4;HW
16; 30/9/2020; DCC NL;2;FH
16; 28/4/2032; Ind;1;HW
16; 27/10/2036; DCC NL;2;HW
