numerochronique;datedefaillance;typedefaillance;nombreaputouchees;cause
1; 30/7/2021; DCC L;5;NI
1; 28/2/2022; DCC NL;1;FH
1; 30/8/2022; DCC NL;1;FH
1; 26/10/2037; Ind;1;NI
1; 26/8/2038; Ind;1;HW
1; 26/8/2040; Ind;1;HW
2; 28/9/2028; DCC L;12;FH
2; 28/12/2032; Ind;1;HW
2; 26/8/2039; Ind;1;HW
3; 1/3/2019; DCC NL;4;SW
3; 28/7/2032; Ind;1;NI
3; 27/4/2033; DCC NL;5;SW
4; 31/7/2018; DCC NL;1;FH
4; 30/4/2023; DCC NL;2;FH
4; 27/11/2030; Ind;1;HW
4; 25/2/2034; Ind;1;NI
4; 27/4/2036; Ind;1;HW
4; 26/4/2040; Ind;1;HW
5; 27/3/2037; Ind;1;HW
6; 30/9/2018; DCC NL;1;FH
6; 27/10/2033; DCC NL;2;FH
6; 26/7/2037; Ind;1;NI
6; 7/9/2037; DCC NL;5;NI
6; 25/11/2038; Ind;1;HW
6; 25/9/2040; Ind;1;HW
7; 30/11/2018; DCC NL;5;FH
7; 28/8/2019; DCC L;5;HW
7; 21/10/2021; DCC NL;8;HW
7; 27/2/2027; DCC L;5;FH
7; 28/8/2032; DCC NL;1;SW
7; 27/4/2033; DCC NL;2;NI
7; 27/4/2036; Ind;1;NI
7; 27/3/2040; Ind;1;NI
8; 14/9/2017; DCC NL;8;HW
8; 1/7/2019; DCC NL;1;FH
8; 26/9/2033; DCC NL;3;FH
8; 26/6/2038; Ind;1;HW
8; 27/5/2040; Ind;1;NI
9; 29/5/2030; Ind;1;NI
9; 28/10/2032; Ind;1;HW
9; 27/12/2035; Ind;1;HW
9; 26/12/2037; Ind;1;NI
9; 25/11/2038; Ind;1;HW
10; 29/12/2026; DCC NL;1;FH
10; 26/2/2032; DCC NL;2;FH
10; 26/11/2035; DCC L;5;FH
10; 25/9/2039; Ind;1;HW
11; 1/1/2016; DCC NL;2;FH
11; 30/1/2017; DCC L;5;FH
11; 31/10/2020; DCC NL;1;FH
11; 29/6/2027; DCC NL;1;FH
11; 28/4/2032; DCC NL;2;FH
11; 27/6/2035; DCC NL;4;FH
11; 27/3/2040; Ind;1;HW
12; 24/10/2021; DCC NL;3;HW
12; 23/4/2034; DCC L;5;HW
12; 27/4/2036; DCC NL;1;FH
12; 26/7/2039; DCC L;5;FH
13; 2/7/2016; DCC NL;4;SW
13; 1/3/2020; DCC NL;1;FH
13; 30/7/2022; DCC NL;2;FH
13; 31/5/2023; Ind;1;NI
13; 27/12/2036; DCC NL;1;SW
14; 1/5/2020; DCC L;5;FH
14; 10/1/2030; DCC NL;6;NI
14; 25/1/2039; Ind;1;HW
14; 27/3/2039; DCC NL;3;FH
14; 26/8/2040; Ind;1;HW
15; 29/9/2021; DCC NL;2;FH
15; 28/8/2029; DCC NL;1;SW
15; 25/11/2037; DCC NL;2;NI
15; 25/1/2040; Ind;1;HW
16; 31/7/2017; DCC NL;4;NI
16; 23/9/2028; DCC NL;2;HW
16; 28/4/2032; DCC NL;2;SW
16; 27/7/2035; Ind;1;NI
16; 26/11/2036; DCC NL;3;FH
17; 27/5/2037; Ind;1;HW
17; 26/10/2038; Ind;1;HW
17; 26/10/2040; Ind;1;NI
18; 26/1/2035; Ind;1;HW
18; 25/9/2039; Ind;1;HW
19; 29/1/2024; DCC NL;5;SW
19; 30/6/2024; DCC NL;2;NI
19; 27/4/2033; Ind;1;HW
19; 26/6/2040; Ind;1;HW
20; 27/12/2035; DCC NL;1;FH
20; 26/8/2039; Ind;1;HW
20; 26/8/2040; Ind;1;HW
21; 30/11/2018; DCC NL;1;FH
21; 30/4/2022; DCC NL;2;FH
21; 28/1/2025; DCC NL;1;FH
21; 29/8/2028; DCC NL;4;SW
21; 28/12/2032; DCC NL;1;FH
21; 26/12/2039; Ind;1;HW
21; 24/6/2040; Ind;1;HW
22; 28/5/2036; Ind;1;HW
22; 26/4/2039; Ind;1;NI
22; 26/6/2040; Ind;1;NI
23; 28/7/2016; DCC NL;6;NI
23; 30/3/2026; Ind;1;HW
23; 29/7/2028; DCC NL;1;FH
23; 26/4/2040; Ind;1;NI
23; 26/7/2040; Ind;1;HW
24; 17/1/2035; DCC L;8;NI
24; 26/10/2038; Ind;1;HW
24; 11/7/2039; DCC L;12;NI
24; 26/8/2040; Ind;1;NI
25; 1/9/2016; DCC NL;1;FH
25; 31/7/2019; DCC NL;1;FH
25; 30/6/2021; DCC NL;1;FH
25; 14/7/2032; DCC L;12;SW
25; 27/3/2039; DCC NL;2;NI
26; 26/7/2024; Ind;1;HW
26; 6/7/2033; DCC L;12;SW
26; 25/2/2034; Ind;1;HW
26; 27/12/2036; Ind;1;HW
26; 26/12/2038; Ind;1;NI
27; 27/4/2016; DCC L;8;SW
27; 4/5/2019; DCC L;12;NI
27; 29/8/2027; DCC NL;3;FH
27; 27/4/2034; DCC NL;4;FH
27; 26/9/2034; DCC L;5;FH
27; 27/10/2036; Ind;1;HW
27; 26/10/2037; DCC NL;2;NI
27; 26/4/2039; Ind;1;NI
28; 31/8/2020; DCC NL;3;SW
28; 28/4/2030; DCC NL;2;SW
28; 30/9/2031; DCC NL;4;HW
28; 28/4/2032; DCC NL;2;FH
28; 26/11/2036; DCC L;12;FH
28; 27/5/2037; Ind;1;HW
28; 26/12/2037; Ind;1;HW
29; 28/1/2027; DCC L;5;FH
29; 29/3/2032; DCC NL;1;FH
29; 26/10/2038; Ind;1;HW
29; 25/11/2039; Ind;1;NI
29; 26/12/2039; Ind;1;HW
30; 1/8/2016; DCC NL;3;FH
30; 4/12/2034; DCC L;5;HW
31; 30/10/2022; DCC L;4;FH
31; 28/10/2031; DCC NL;5;NI
32; 1/6/2017; DCC NL;2;FH
32; 30/6/2024; DCC NL;1;FH
32; 24/2/2038; DCC L;4;FH
33; 2/4/2016; DCC NL;3;NI
33; 1/5/2019; DCC L;5;FH
33; 29/4/2027; DCC NL;1;FH
33; 28/5/2033; Ind;1;HW
33; 25/2/2034; Ind;1;NI
33; 26/6/2039; Ind;1;NI
34; 30/4/2021; Ind;1;NI
34; 28/12/2032; Ind;1;NI
34; 25/9/2039; Ind;1;HW
35; 20/9/2019; DCC L;8;SW
35; 31/10/2019; DCC L;4;FH
35; 30/6/2021; Ind;1;HW
35; 28/12/2022; DCC L;5;NI
35; 13/8/2023; DCC NL;6;NI
35; 29/6/2027; DCC NL;3;FH
35; 24/2/2037; Ind;1;HW
35; 26/6/2038; Ind;1;HW
36; 2/8/2016; Ind;1;HW
36; 29/5/2029; DCC NL;2;NI
36; 27/9/2031; Ind;1;HW
36; 28/3/2033; Ind;1;NI
37; 31/10/2020; DCC L;4;FH
37; 27/9/2030; Ind;1;NI
37; 26/4/2039; Ind;1;HW
37; 26/7/2039; DCC NL;1;FH
37; 26/12/2039; Ind;1;HW
38; 28/5/2034; Ind;1;HW
38; 26/12/2038; Ind;1;NI
38; 26/6/2039; Ind;1;HW
