numerochronique;datedefaillance;typedefaillance;nombreaputouchees;cause
1; 30/3/2026; DCC NL;2;HW
2; 2/6/2018; DCC NL;3;HW
2; 30/9/2018; DCC NL;5;FH
2; 10/5/2021; DCC NL;3;NI
2; 1/12/2033; DCC NL;2;HW
2; 25/9/2038; Ind;1;HW
2; 26/7/2039; DCC NL;2;SW
2; 25/1/2040; Ind;1;HW
3; 1/6/2017; Ind;1;NI
3; 28/3/2036; Ind;1;NI
3; 26/11/2036; Ind;1;HW
3; 26/8/2037; DCC NL;1;FH
3; 27/5/2039; Ind;1;HW
3; 1/4/2040; DCC NL;3;HW
4; 28/6/2029; DCC NL;2;FH
4; 27/4/2034; Ind;1;HW
4; 27/10/2036; Ind;1;HW
4; 27/3/2037; Ind;1;NI
4; 25/11/2038; Ind;1;NI
4; 26/10/2039; Ind;1;HW
5; 30/6/2022; DCC NL;2;FH
5; 26/11/2033; Ind;1;NI
5; 8/7/2038; DCC L;12;SW
6; 20/1/2020; DCC L;5;HW
6; 29/11/2023; DCC L;5;NI
6; 28/2/2024; DCC L;5;FH
6; 9/12/2032; DCC L;12;NI
6; 28/12/2032; Ind;1;NI
7; 29/11/2022; DCC NL;1;FH
7; 25/1/2040; DCC NL;2;HW
8; 31/5/2021; DCC NL;3;HW
8; 28/10/2029; DCC NL;2;NI
8; 26/11/2033; DCC NL;5;NI
8; 27/12/2036; Ind;1;HW
8; 25/1/2037; DCC NL;1;FH
8; 25/1/2039; Ind;1;NI
8; 20/9/2039; DCC NL;2;HW
8; 26/12/2039; Ind;1;NI
9; 1/3/2019; DCC NL;1;FH
10; 30/3/2025; DCC NL;5;NI
10; 16/6/2031; Ind;1;NI
10; 25/2/2036; DCC NL;4;FH
10; 27/10/2036; Ind;1;HW
10; 26/12/2039; Ind;1;NI
11; 30/11/2020; DCC NL;2;NI
11; 25/2/2034; Ind;1;NI
11; 27/10/2036; Ind;1;NI
11; 4/11/2038; DCC L;5;NI
12; 30/10/2022; DCC NL;4;SW
12; 29/10/2027; DCC NL;4;SW
12; 28/5/2035; Ind;1;HW
12; 27/12/2036; Ind;1;HW
12; 24/2/2039; DCC L;4;FH
13; 31/7/2017; DCC NL;4;FH
13; 29/1/2021; DCC NL;5;SW
13; 26/10/2037; DCC NL;3;HW
13; 25/1/2039; DCC L;5;FH
14; 31/12/2017; DCC NL;1;FH
14; 30/12/2024; DCC NL;1;FH
14; 26/2/2029; DCC NL;2;HW
14; 27/4/2034; DCC NL;4;FH
14; 26/9/2035; DCC L;8;SW
14; 27/4/2036; Ind;1;NI
15; 28/8/2031; Ind;1;HW
15; 27/1/2032; Ind;1;HW
15; 15/5/2032; DCC NL;2;NI
16; 27/6/2036; Ind;1;NI
16; 25/11/2037; Ind;1;NI
17; 30/11/2019; DCC NL;2;FH
17; 28/11/2028; DCC NL;2;FH
17; 27/7/2034; DCC NL;4;SW
17; 26/1/2036; DCC L;4;NI
17; 26/6/2039; Ind;1;HW
17; 26/12/2039; Ind;1;NI
18; 1/4/2018; DCC NL;2;SW
18; 28/8/2031; Ind;1;NI
