numerochronique;datedefaillance;typedefaillance;nombreaputouchees;cause
1; 29/8/2027; DCC NL;2;NI
1; 23/5/2034; DCC NL;2;HW
1; 25/9/2037; Ind;1;HW
1; 26/4/2040; DCC NL;2;HW
2; 30/1/2017; Ind;1;HW
2; 29/3/2030; DCC NL;4;HW
2; 25/2/2033; DCC NL;1;FH
2; 25/1/2037; DCC NL;1;FH
2; 26/12/2037; DCC NL;2;HW
2; 24/2/2039; Ind;1;HW
2; 25/11/2039; Ind;1;HW
3; 28/1/2028; DCC NL;2;FH
3; 25/9/2038; Ind;1;NI
3; 2/10/2039; DCC L;8;SW
3; 26/12/2039; DCC L;4;FH
4; 1/4/2017; DCC NL;1;SW
4; 27/10/2035; DCC NL;4;FH
4; 26/10/2037; Ind;1;HW
5; 28/12/2029; DCC NL;2;FH
5; 27/9/2030; DCC L;12;FH
5; 26/1/2033; Ind;1;HW
5; 26/10/2037; Ind;1;HW
5; 25/1/2040; Ind;1;HW
6; 27/7/2036; DCC NL;4;FH
6; 26/10/2037; DCC NL;1;FH
6; 26/6/2040; Ind;1;NI
7; 1/5/2019; DCC NL;1;FH
7; 30/9/2019; DCC NL;3;FH
7; 30/7/2023; DCC L;4;FH
7; 28/9/2028; DCC NL;2;FH
7; 25/1/2040; Ind;1;HW
8; 31/10/2019; DCC NL;4;HW
8; 30/4/2021; DCC NL;2;FH
8; 27/4/2033; DCC NL;1;FH
8; 26/6/2040; Ind;1;NI
9; 30/4/2022; Ind;1;HW
9; 30/7/2022; DCC NL;3;SW
9; 2/10/2022; DCC NL;4;NI
9; 27/7/2033; Ind;1;HW
9; 25/2/2034; DCC L;5;HW
9; 25/9/2040; DCC L;5;FH
10; 31/8/2019; DCC NL;1;FH
10; 29/10/2027; DCC NL;1;FH
10; 27/10/2033; DCC NL;5;FH
10; 27/7/2035; Ind;1;NI
11; 26/6/2037; DCC NL;2;HW
11; 25/1/2038; DCC L;12;FH
12; 28/5/2033; Ind;1;HW
12; 9/4/2036; DCC L;5;NI
13; 13/2/2019; DCC NL;2;HW
13; 1/3/2020; DCC NL;1;FH
13; 30/5/2026; DCC NL;1;FH
13; 6/7/2029; DCC L;8;SW
13; 26/12/2036; DCC L;5;HW
13; 27/12/2036; DCC NL;3;FH
13; 26/4/2040; DCC NL;1;FH
14; 27/3/2038; DCC NL;2;FH
14; 25/9/2038; DCC NL;4;HW
14; 26/6/2039; DCC NL;6;HW
15; 31/7/2019; Ind;1;HW
15; 30/9/2020; DCC NL;1;FH
15; 30/11/2020; DCC NL;3;HW
15; 29/9/2024; DCC NL;1;SW
15; 27/8/2036; DCC NL;1;FH
15; 25/1/2039; Ind;1;HW
15; 26/6/2040; Ind;1;HW
16; 29/1/2021; DCC NL;2;FH
16; 30/3/2028; DCC NL;1;FH
16; 24/5/2029; DCC L;8;FH
17; 11/5/2016; Ind;1;NI
17; 1/4/2019; DCC NL;1;FH
17; 29/4/2026; DCC NL;1;FH
17; 26/6/2037; Ind;1;NI
17; 26/12/2038; Ind;1;HW
17; 26/12/2039; DCC NL;2;NI
18; 26/9/2026; DCC NL;4;HW
18; 29/4/2027; DCC NL;5;SW
18; 27/9/2030; DCC NL;1;FH
18; 27/10/2035; DCC NL;1;FH
18; 26/11/2036; Ind;1;NI
18; 27/5/2038; Ind;1;HW
18; 26/10/2040; Ind;1;HW
19; 31/8/2018; DCC NL;1;FH
19; 28/5/2033; DCC NL;5;FH
19; 25/2/2036; DCC NL;1;FH
19; 26/10/2037; DCC NL;4;FH
20; 28/3/2036; DCC NL;3;FH
20; 26/11/2036; Ind;1;HW
20; 27/5/2037; Ind;1;NI
20; 25/9/2040; Ind;1;NI
21; 29/5/2031; DCC NL;1;FH
