numerochronique;datedefaillance;typedefaillance;nombreaputouchees;cause
1; 30/1/2018; Ind;1;NI
1; 27/4/2036; Ind;1;HW
1; 25/9/2037; Ind;1;NI
2; 29/11/2023; Ind;1;HW
2; 25/10/2038; DCC NL;3;HW
2; 27/3/2039; Ind;1;HW
3; 11/9/2028; DCC L;5;HW
3; 27/12/2034; Ind;1;HW
3; 28/3/2036; Ind;1;HW
3; 27/5/2040; Ind;1;HW
4; 31/7/2019; DCC NL;1;FH
4; 28/9/2026; DCC NL;1;FH
4; 27/9/2031; DCC L;4;FH
4; 26/2/2032; DCC NL;2;SW
4; 27/12/2035; Ind;1;NI
4; 26/10/2039; Ind;1;HW
5; 2/3/2016; DCC NL;1;FH
5; 30/12/2021; DCC NL;2;FH
5; 26/2/2029; DCC NL;1;FH
5; 27/4/2035; Ind;1;NI
5; 26/8/2038; DCC NL;2;HW
5; 27/5/2040; Ind;1;HW
6; 30/10/2022; DCC NL;1;FH
6; 25/2/2033; DCC NL;2;FH
7; 26/7/2037; DCC NL;1;FH
8; 23/9/2024; DCC L;8;NI
8; 28/3/2033; DCC NL;6;NI
8; 27/8/2033; Ind;1;HW
8; 25/9/2038; Ind;1;HW
8; 25/1/2040; DCC L;8;FH
9; 25/6/2020; DCC L;5;HW
9; 30/6/2023; DCC NL;5;FH
9; 30/5/2026; DCC NL;2;FH
9; 26/10/2040; Ind;1;HW
10; 27/6/2035; Ind;1;HW
10; 26/11/2036; Ind;1;NI
11; 30/10/2024; DCC NL;1;FH
11; 17/8/2032; DCC L;8;SW
11; 27/12/2036; Ind;1;HW
12; 1/8/2016; DCC NL;1;FH
12; 31/8/2018; DCC L;5;FH
12; 27/11/2032; Ind;1;HW
12; 3/11/2034; DCC NL;2;NI
12; 26/11/2035; Ind;1;NI
12; 26/6/2037; Ind;1;HW
12; 29/5/2039; DCC L;12;SW
13; 29/7/2025; DCC L;5;FH
13; 28/11/2028; DCC NL;1;FH
13; 26/7/2038; Ind;1;HW
13; 27/5/2040; DCC L;5;FH
14; 30/4/2021; DCC NL;2;NI
14; 29/4/2025; DCC NL;1;FH
14; 26/7/2037; DCC NL;2;FH
14; 26/4/2039; Ind;1;HW
14; 23/6/2039; DCC NL;3;HW
14; 2/8/2040; DCC NL;2;HW
15; 1/3/2019; DCC NL;1;FH
15; 29/8/2025; DCC L;12;FH
15; 30/5/2027; DCC NL;3;FH
15; 27/8/2033; Ind;1;HW
15; 26/11/2035; DCC NL;1;FH
15; 27/7/2036; Ind;1;HW
16; 27/10/2033; Ind;1;HW
16; 25/11/2038; Ind;1;HW
16; 25/1/2040; DCC L;8;FH
17; 29/6/2026; DCC NL;1;FH
17; 9/7/2030; DCC L;5;HW
17; 27/10/2034; Ind;1;HW
17; 27/6/2036; Ind;1;HW
18; 1/5/2019; DCC NL;2;HW
18; 30/8/2022; DCC L;4;FH
18; 31/1/2024; DCC L;12;SW
18; 27/10/2036; Ind;1;HW
18; 27/5/2039; Ind;1;HW
19; 28/8/2030; Ind;1;HW
19; 28/3/2034; DCC L;5;FH
19; 26/1/2036; Ind;1;HW
19; 26/11/2036; Ind;1;HW
19; 26/12/2037; Ind;1;NI
19; 26/4/2039; Ind;1;HW
20; 1/4/2020; DCC NL;3;FH
20; 27/10/2034; Ind;1;HW
20; 24/2/2038; DCC NL;2;HW
21; 29/1/2023; DCC NL;1;FH
21; 28/6/2029; DCC NL;2;NI
21; 26/12/2037; Ind;1;HW
21; 26/10/2039; Ind;1;HW
22; 30/10/2021; DCC NL;2;FH
22; 30/6/2022; DCC NL;6;FH
22; 30/10/2022; DCC NL;3;FH
22; 26/1/2035; Ind;1;HW
22; 5/12/2036; DCC L;8;NI
22; 25/9/2038; Ind;1;NI
22; 26/7/2040; Ind;1;NI
23; 1/7/2017; DCC NL;3;FH
23; 1/7/2018; DCC NL;4;FH
23; 26/11/2036; Ind;1;HW
23; 26/12/2038; Ind;1;HW
23; 26/8/2039; DCC NL;3;FH
23; 26/12/2039; Ind;1;HW
23; 26/7/2040; Ind;1;HW
24; 29/10/2025; Ind;1;HW
24; 3/12/2025; DCC L;5;HW
24; 27/12/2033; DCC NL;1;SW
24; 26/10/2037; Ind;1;NI
25; 1/8/2016; DCC NL;1;FH
25; 31/3/2024; DCC NL;1;FH
25; 29/12/2025; DCC NL;2;FH
25; 27/3/2040; DCC NL;2;NI
26; 1/10/2016; DCC NL;2;HW
26; 1/12/2016; DCC NL;2;FH
26; 17/2/2025; DCC NL;2;HW
26; 13/2/2033; DCC L;12;SW
26; 27/3/2037; Ind;1;HW
27; 29/12/2027; DCC NL;2;FH
27; 25/9/2038; Ind;1;HW
29; 28/9/2028; DCC NL;1;FH
29; 28/7/2030; DCC L;5;FH
29; 25/11/2037; Ind;1;HW
30; 11/4/2019; DCC L;5;HW
30; 28/1/2028; DCC L;5;FH
30; 27/5/2037; Ind;1;HW
30; 25/11/2038; Ind;1;HW
30; 26/4/2039; Ind;1;HW
30; 26/8/2039; DCC NL;2;HW
30; 27/3/2040; Ind;1;HW
31; 30/3/2028; DCC NL;2;FH
31; 12/1/2031; DCC NL;2;HW
31; 27/8/2034; DCC L;5;FH
31; 26/8/2037; DCC NL;2;HW
31; 25/11/2039; Ind;1;HW
32; 31/10/2019; DCC NL;1;FH
32; 25/2/2033; DCC NL;3;HW
32; 26/11/2034; DCC NL;3;FH
32; 27/12/2036; Ind;1;HW
32; 27/5/2039; DCC L;4;FH
32; 26/8/2040; DCC NL;2;HW
33; 1/7/2019; DCC NL;1;FH
33; 29/8/2026; DCC L;4;FH
33; 29/5/2032; DCC NL;2;NI
33; 25/4/2034; DCC NL;2;HW
33; 26/11/2036; DCC NL;2;FH
33; 27/12/2036; Ind;1;HW
33; 25/1/2038; Ind;1;HW
33; 26/12/2039; Ind;1;HW
34; 27/10/2034; DCC L;5;FH
34; 27/12/2035; DCC L;8;FH
35; 5/5/2020; DCC L;5;HW
35; 31/5/2021; DCC NL;2;FH
35; 31/5/2023; DCC NL;5;FH
35; 27/9/2032; DCC NL;1;FH
35; 26/9/2034; DCC NL;7;FH
36; 28/2/2021; DCC NL;3;NI
36; 30/7/2022; DCC NL;4;FH
36; 30/4/2023; DCC NL;1;FH
36; 26/9/2034; DCC L;5;HW
36; 25/2/2035; DCC NL;2;FH
36; 26/8/2038; DCC NL;1;FH
36; 25/11/2039; DCC L;4;NI
37; 23/11/2028; Ind;1;HW
37; 26/10/2037; DCC NL;3;FH
38; 1/1/2016; DCC L;5;FH
38; 1/4/2019; DCC NL;2;HW
38; 27/10/2034; DCC L;5;FH
38; 25/1/2037; DCC NL;2;FH
38; 26/7/2040; Ind;1;NI
38; 26/10/2040; DCC NL;1;FH
39; 31/7/2017; DCC NL;3;FH
39; 15/5/2025; DCC NL;3;HW
39; 28/4/2032; Ind;1;HW
39; 26/11/2036; DCC NL;2;FH
39; 16/5/2037; DCC L;8;NI
40; 2/3/2016; DCC L;5;FH
40; 26/1/2033; DCC NL;6;FH
40; 27/4/2035; DCC NL;1;FH
40; 27/5/2038; Ind;1;HW
40; 21/12/2039; DCC NL;4;HW
41; 29/1/2022; DCC NL;1;FH
41; 22/2/2027; DCC NL;2;HW
41; 28/5/2036; Ind;1;HW
41; 26/12/2038; Ind;1;HW
41; 26/12/2039; Ind;1;HW
42; 2/5/2016; DCC L;5;FH
42; 27/4/2033; DCC NL;3;FH
42; 28/3/2035; DCC NL;1;FH
42; 25/2/2036; DCC NL;3;FH
42; 26/12/2038; Ind;1;NI
43; 1/7/2018; DCC NL;1;FH
43; 1/3/2020; DCC NL;2;FH
43; 26/1/2036; Ind;1;NI
