numerochronique;datedefaillance;typedefaillance;nombreaputouchees;cause
1; 28/8/2029; DCC NL;4;FH
1; 25/2/2036; Ind;1;HW
1; 26/4/2039; DCC NL;5;SW
2; 31/8/2020; DCC NL;4;NI
2; 28/1/2028; DCC NL;2;NI
2; 27/3/2037; DCC NL;3;HW
2; 24/2/2039; DCC NL;2;NI
3; 29/5/2031; Ind;1;NI
3; 27/8/2036; DCC L;5;NI
3; 26/12/2037; DCC NL;2;FH
3; 26/7/2038; Ind;1;HW
4; 1/10/2016; DCC NL;2;NI
4; 30/9/2019; DCC NL;2;NI
4; 28/4/2030; DCC NL;2;FH
4; 28/4/2032; Ind;1;HW
4; 28/12/2032; Ind;1;HW
4; 26/1/2034; Ind;1;NI
4; 25/2/2035; DCC NL;2;FH
4; 27/12/2035; Ind;1;HW
4; 25/9/2037; Ind;1;HW
4; 25/8/2039; DCC NL;3;HW
5; 19/4/2023; DCC L;12;SW
5; 28/4/2032; DCC NL;2;FH
5; 27/9/2032; DCC NL;4;SW
6; 28/11/2026; DCC NL;6;FH
6; 27/4/2036; Ind;1;NI
7; 30/3/2028; Ind;1;HW
7; 27/10/2035; Ind;1;HW
7; 5/12/2035; DCC NL;3;HW
7; 25/1/2039; DCC NL;2;HW
8; 1/1/2016; DCC NL;2;FH
8; 28/4/2031; DCC NL;4;FH
9; 1/5/2019; DCC NL;1;FH
9; 19/4/2023; DCC NL;5;HW
9; 28/12/2031; DCC NL;1;FH
9; 26/2/2032; DCC NL;5;SW
9; 27/8/2033; DCC L;5;FH
9; 24/2/2039; DCC L;5;NI
10; 28/5/2036; DCC L;8;NI
10; 27/3/2038; DCC NL;7;FH
10; 26/6/2040; DCC L;12;NI
11; 22/1/2017; DCC NL;4;HW
12; 30/7/2023; DCC NL;5;FH
12; 25/9/2037; DCC NL;1;FH
12; 27/5/2040; Ind;1;HW
13; 28/7/2029; DCC NL;2;HW
13; 26/2/2030; DCC NL;2;FH
13; 26/4/2039; Ind;1;NI
13; 26/10/2039; Ind;1;HW
14; 19/12/2025; DCC NL;5;HW
14; 24/2/2039; Ind;1;HW
14; 25/1/2040; DCC NL;1;FH
15; 1/7/2017; DCC NL;1;FH
15; 25/11/2037; Ind;1;NI
15; 25/9/2039; Ind;1;HW
15; 7/1/2040; Ind;1;NI
16; 10/8/2027; DCC NL;7;NI
16; 28/9/2028; Ind;1;HW
16; 28/12/2031; Ind;1;NI
16; 24/2/2038; DCC NL;1;SW
17; 29/11/2024; DCC L;4;NI
