numerochronique;datedefaillance;typedefaillance;nombreaputouchees;cause
1; 31/12/2018; DCC NL;1;SW
1; 27/7/2035; DCC NL;2;HW
1; 27/7/2035; DCC NL;1;FH
1; 25/2/2036; DCC NL;1;FH
1; 26/8/2040; Ind;1;HW
2; 1/7/2018; DCC NL;1;FH
3; 29/12/2025; DCC NL;6;NI
3; 29/4/2028; DCC NL;2;HW
3; 10/10/2028; DCC NL;3;HW
3; 27/10/2033; Ind;1;HW
3; 25/9/2037; Ind;1;NI
3; 25/1/2038; Ind;1;HW
4; 28/5/2035; Ind;1;HW
4; 25/1/2037; Ind;1;NI
4; 26/4/2040; Ind;1;HW
5; 26/6/2025; DCC NL;2;HW
5; 26/1/2035; Ind;1;HW
5; 27/3/2038; DCC NL;2;FH
6; 28/6/2031; Ind;1;HW
6; 22/10/2032; DCC L;8;SW
6; 28/5/2036; Ind;1;HW
6; 26/4/2037; Ind;1;HW
6; 24/2/2040; Ind;1;NI
7; 1/8/2016; DCC NL;2;FH
7; 30/7/2024; DCC NL;3;NI
7; 27/4/2036; Ind;1;HW
7; 26/6/2039; Ind;1;HW
8; 31/12/2018; DCC L;12;NI
8; 30/4/2022; DCC NL;4;FH
8; 29/3/2032; Ind;1;HW
8; 27/4/2036; Ind;1;HW
8; 27/3/2037; Ind;1;HW
9; 1/9/2016; DCC NL;3;FH
9; 31/3/2024; DCC NL;6;HW
9; 26/12/2030; DCC NL;3;HW
9; 27/8/2036; Ind;1;HW
9; 26/7/2039; Ind;1;HW
10; 29/5/2029; Ind;1;NI
10; 26/6/2040; Ind;1;NI
11; 28/10/2029; DCC NL;3;HW
11; 28/6/2031; DCC NL;2;NI
11; 22/7/2034; DCC NL;4;HW
11; 27/5/2037; Ind;1;NI
12; 29/4/2028; DCC NL;3;FH
12; 23/11/2038; Ind;1;HW
13; 31/8/2019; DCC NL;2;FH
13; 7/4/2024; Ind;1;HW
13; 30/3/2026; DCC NL;3;HW
13; 28/6/2030; DCC NL;4;HW
13; 27/8/2035; DCC NL;2;HW
13; 25/1/2037; Ind;1;NI
13; 25/1/2037; Ind;1;HW
13; 25/11/2039; Ind;1;NI
14; 31/8/2017; DCC NL;1;FH
14; 29/10/2026; DCC NL;2;SW
14; 27/11/2029; DCC NL;1;FH
14; 29/3/2032; DCC NL;2;FH
14; 27/3/2040; Ind;1;HW
15; 22/3/2020; DCC NL;3;HW
15; 26/7/2037; Ind;1;NI
15; 26/12/2038; Ind;1;NI
15; 26/10/2039; DCC NL;2;HW
16; 1/9/2016; DCC NL;1;SW
16; 28/3/2034; DCC NL;5;NI
16; 27/5/2037; Ind;1;HW
16; 26/10/2039; DCC NL;5;NI
17; 29/1/2022; DCC NL;2;FH
17; 13/7/2023; DCC L;5;HW
17; 29/6/2028; DCC NL;1;FH
18; 26/1/2036; Ind;1;NI
19; 30/9/2019; DCC NL;1;SW
19; 31/12/2020; Ind;1;NI
19; 27/1/2031; Ind;1;HW
19; 26/9/2036; DCC NL;2;FH
19; 25/11/2037; DCC NL;1;FH
20; 30/12/2022; DCC NL;2;SW
20; 30/4/2023; DCC NL;3;NI
20; 28/8/2032; DCC L;4;FH
20; 26/11/2034; Ind;1;HW
20; 26/11/2036; Ind;1;HW
20; 24/2/2039; Ind;1;NI
21; 30/12/2023; DCC NL;2;FH
21; 27/9/2024; DCC L;5;HW
21; 29/3/2030; Ind;1;HW
21; 26/12/2039; Ind;1;NI
21; 25/9/2040; Ind;1;NI
22; 31/8/2019; DCC NL;3;NI
22; 29/7/2026; DCC NL;1;FH
22; 27/12/2033; Ind;1;HW
22; 26/11/2035; Ind;1;NI
22; 27/4/2036; Ind;1;HW
23; 30/1/2017; DCC L;5;NI
23; 27/10/2033; DCC L;5;NI
23; 27/7/2035; DCC NL;3;HW
23; 25/1/2038; Ind;1;HW
23; 25/9/2039; DCC NL;4;FH
23; 27/3/2040; Ind;1;HW
23; 25/9/2040; Ind;1;NI
24; 31/7/2017; DCC NL;2;FH
24; 30/1/2019; DCC NL;2;FH
24; 28/4/2031; DCC L;5;FH
24; 25/2/2033; DCC NL;4;FH
25; 31/12/2018; DCC L;4;NI
25; 27/9/2029; DCC L;4;FH
25; 27/4/2033; Ind;1;HW
25; 26/11/2034; DCC L;8;FH
25; 25/1/2039; Ind;1;NI
26; 30/6/2022; DCC NL;2;FH
26; 30/3/2027; Ind;1;HW
27; 27/12/2030; DCC NL;3;HW
27; 28/8/2031; Ind;1;NI
27; 16/7/2036; Ind;1;HW
27; 26/4/2039; Ind;1;NI
27; 25/11/2039; DCC NL;2;HW
28; 31/8/2018; DCC NL;2;FH
28; 1/6/2020; DCC NL;5;NI
28; 25/2/2036; Ind;1;NI
28; 27/4/2036; Ind;1;HW
28; 26/7/2037; DCC NL;1;FH
28; 26/7/2038; Ind;1;HW
28; 25/9/2038; DCC NL;1;FH
29; 29/11/2017; DCC L;12;SW
29; 30/7/2021; DCC L;8;FH
29; 27/1/2032; Ind;1;NI
29; 24/2/2040; DCC NL;2;HW
30; 27/6/2033; Ind;1;HW
30; 27/3/2039; DCC L;8;FH
31; 31/10/2017; DCC L;5;FH
31; 28/1/2022; Ind;1;NI
31; 28/12/2031; DCC NL;1;FH
31; 24/2/2037; Ind;1;HW
31; 25/1/2039; DCC NL;2;SW
31; 26/10/2039; Ind;1;HW
32; 25/11/2039; Ind;1;NI
32; 26/6/2040; Ind;1;HW
33; 28/5/2035; Ind;1;NI
33; 27/3/2038; Ind;1;HW
33; 27/3/2039; Ind;1;HW
33; 26/10/2040; Ind;1;NI
34; 1/6/2017; DCC NL;1;FH
34; 28/4/2030; DCC NL;1;SW
35; 1/3/2020; DCC L;4;FH
35; 14/5/2036; DCC NL;4;HW
35; 26/6/2037; DCC NL;3;FH
35; 25/11/2037; DCC NL;3;HW
35; 26/12/2038; Ind;1;HW
36; 8/5/2037; DCC NL;2;HW
36; 26/4/2039; Ind;1;NI
36; 24/2/2040; Ind;1;NI
36; 25/9/2040; Ind;1;HW
37; 31/7/2018; DCC L;5;HW
37; 26/8/2040; Ind;1;HW
38; 28/6/2030; DCC L;5;FH
38; 26/9/2036; Ind;1;HW
38; 24/2/2037; DCC L;8;FH
39; 30/1/2018; Ind;1;HW
